#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KDR	THBS1	9606.ENSP00000263923	9606.ENSP00000260356	0	0	0	0	0.074	0	0	0.869	0.873
KDR	PLAUR	9606.ENSP00000263923	9606.ENSP00000339328	0	0	0	0	0.098	0	0	0.365	0.402
KDR	KIT	9606.ENSP00000263923	9606.ENSP00000288135	0	0	0.134	0.718	0.118	0.089	0	0.276	0.429
KDR	MMP14	9606.ENSP00000263923	9606.ENSP00000308208	0	0	0	0	0.072	0	0	0.434	0.453
KDR	PLAU	9606.ENSP00000263923	9606.ENSP00000361850	0	0	0	0	0.101	0	0	0.451	0.485
KDR	WASF3	9606.ENSP00000263923	9606.ENSP00000335055	0	0	0	0	0.072	0.052	0.500	0.059	0.530
KDR	TGM2	9606.ENSP00000263923	9606.ENSP00000355330	0	0	0	0	0.076	0.071	0	0.528	0.560
KDR	SPP1	9606.ENSP00000263923	9606.ENSP00000378517	0	0	0	0	0.090	0	0	0.625	0.644
KDR	PLCB4	9606.ENSP00000263923	9606.ENSP00000367762	0	0	0	0	0.060	0	0.650	0	0.656
KDR	MMP9	9606.ENSP00000263923	9606.ENSP00000361405	0	0	0	0	0.057	0	0	0.807	0.811
KDR	SHC1	9606.ENSP00000263923	9606.ENSP00000401303	0	0	0	0	0.057	0.672	0.900	0.860	0.995
KDR	PGF	9606.ENSP00000263923	9606.ENSP00000451040	0	0	0	0	0.067	0	0.650	0.998	0.999
KIF11	TRIP13	9606.ENSP00000260731	9606.ENSP00000166345	0	0	0	0	0.668	0	0	0.391	0.789
KIF11	MCM5	9606.ENSP00000260731	9606.ENSP00000216122	0	0	0	0	0.756	0	0	0.359	0.837
KIF11	POLE2	9606.ENSP00000260731	9606.ENSP00000216367	0	0	0	0	0.486	0	0	0.190	0.566
KIF11	NCAPH	9606.ENSP00000260731	9606.ENSP00000240423	0	0	0	0	0.853	0.067	0	0.385	0.908
KIF11	KIF23	9606.ENSP00000260731	9606.ENSP00000260363	0	0	0	0.583	0.963	0.313	0.540	0.574	0.994
KIF11	STMN1	9606.ENSP00000260731	9606.ENSP00000410452	0	0	0	0	0.262	0.049	0	0.292	0.460
KIF11	LMNB2	9606.ENSP00000260731	9606.ENSP00000327054	0	0	0	0	0.315	0.067	0	0.249	0.478
KIF11	NSD2	9606.ENSP00000260731	9606.ENSP00000372351	0	0	0	0	0.269	0.294	0	0.178	0.540
KIF11	TUBB6	9606.ENSP00000260731	9606.ENSP00000318697	0	0	0	0	0.081	0.438	0	0.231	0.568
KIF11	TYMS	9606.ENSP00000260731	9606.ENSP00000315644	0	0	0	0	0.636	0	0	0.279	0.726
KIF11	TK1	9606.ENSP00000260731	9606.ENSP00000468425	0	0	0	0	0.483	0	0	0.557	0.761
KIF11	MCM6	9606.ENSP00000260731	9606.ENSP00000264156	0	0	0	0	0.779	0	0	0.331	0.846
KIF11	TACC3	9606.ENSP00000260731	9606.ENSP00000326550	0	0	0	0	0.651	0.217	0	0.498	0.851
KIF11	PCLAF	9606.ENSP00000260731	9606.ENSP00000300035	0	0	0	0	0.776	0	0	0.389	0.857
KIF11	MCM4	9606.ENSP00000260731	9606.ENSP00000262105	0	0	0	0	0.794	0	0	0.417	0.874
KIF11	UBE2C	9606.ENSP00000260731	9606.ENSP00000348838	0	0	0	0	0.835	0	0	0.511	0.916
KIF11	SMC4	9606.ENSP00000260731	9606.ENSP00000341382	0	0	0	0	0.814	0.067	0	0.615	0.927
KIF11	KIF14	9606.ENSP00000260731	9606.ENSP00000356319	0	0	0	0.617	0.806	0	0.540	0.284	0.930
KIF11	MKI67	9606.ENSP00000260731	9606.ENSP00000357643	0	0	0	0	0.861	0	0	0.523	0.931
KIF11	RRM2	9606.ENSP00000260731	9606.ENSP00000353770	0	0	0	0	0.863	0	0	0.634	0.947
KIF11	PBK	9606.ENSP00000260731	9606.ENSP00000428489	0	0	0	0	0.908	0.045	0	0.533	0.955
KIF11	NEK2	9606.ENSP00000260731	9606.ENSP00000355966	0	0	0	0	0.845	0.054	0	0.745	0.959
KIF11	TPX2	9606.ENSP00000260731	9606.ENSP00000300403	0	0	0	0	0.843	0	0	0.790	0.965
KIF11	KIF2C	9606.ENSP00000260731	9606.ENSP00000361298	0	0	0	0.635	0.848	0	0.540	0.579	0.968
KIF11	NDC80	9606.ENSP00000260731	9606.ENSP00000261597	0	0	0	0	0.927	0.094	0	0.620	0.972
KIF11	PRC1	9606.ENSP00000260731	9606.ENSP00000377793	0	0	0	0	0.902	0.409	0	0.560	0.972
KIF11	MAD2L1	9606.ENSP00000260731	9606.ENSP00000296509	0	0	0	0	0.773	0.519	0	0.775	0.973
KIF11	NUSAP1	9606.ENSP00000260731	9606.ENSP00000499238	0	0	0	0	0.907	0	0	0.739	0.974
KIF11	TTK	9606.ENSP00000260731	9606.ENSP00000358813	0	0	0	0	0.958	0.139	0	0.611	0.984
KIF14	TRIP13	9606.ENSP00000356319	9606.ENSP00000166345	0	0	0	0	0.527	0.292	0	0.297	0.744
KIF14	MCM5	9606.ENSP00000356319	9606.ENSP00000216122	0	0	0	0	0.098	0.292	0	0.167	0.421
KIF14	POLE2	9606.ENSP00000356319	9606.ENSP00000216367	0	0	0	0	0.339	0	0	0.132	0.403
KIF14	NCAPH	9606.ENSP00000356319	9606.ENSP00000240423	0	0	0	0	0.370	0	0	0.653	0.772
KIF14	KIF23	9606.ENSP00000356319	9606.ENSP00000260363	0	0	0	0.574	0.789	0.325	0.540	0.439	0.958
KIF14	NDC80	9606.ENSP00000356319	9606.ENSP00000261597	0	0	0	0	0.667	0.092	0	0.198	0.736
KIF14	MCM4	9606.ENSP00000356319	9606.ENSP00000262105	0	0	0	0	0.320	0.292	0	0.196	0.579
KIF14	MAD2L1	9606.ENSP00000356319	9606.ENSP00000296509	0	0	0	0	0.436	0	0	0.323	0.602
KIF14	PCLAF	9606.ENSP00000356319	9606.ENSP00000300035	0	0	0	0	0.379	0	0	0.195	0.479
KIF14	TPX2	9606.ENSP00000356319	9606.ENSP00000300403	0	0	0	0	0.778	0.292	0	0.431	0.903
KIF14	LMNB2	9606.ENSP00000356319	9606.ENSP00000327054	0	0	0	0	0.198	0.292	0	0.333	0.588
KIF14	SMC4	9606.ENSP00000356319	9606.ENSP00000341382	0	0	0	0	0.529	0	0	0.562	0.785
KIF14	UBE2C	9606.ENSP00000356319	9606.ENSP00000348838	0	0	0	0	0.494	0	0	0.327	0.645
KIF14	RRM2	9606.ENSP00000356319	9606.ENSP00000353770	0	0	0	0	0.452	0	0	0.309	0.606
KIF14	NEK2	9606.ENSP00000356319	9606.ENSP00000355966	0	0	0	0	0.796	0	0	0.446	0.882
KIF14	OBSL1	9606.ENSP00000356319	9606.ENSP00000385636	0	0	0	0	0	0.510	0	0.056	0.517
KIF14	PBK	9606.ENSP00000356319	9606.ENSP00000428489	0	0	0	0	0.538	0.046	0	0.538	0.779
KIF14	MKI67	9606.ENSP00000356319	9606.ENSP00000357643	0	0	0	0	0.788	0.292	0	0.351	0.894
KIF14	NUSAP1	9606.ENSP00000356319	9606.ENSP00000499238	0	0	0	0	0.792	0.292	0	0.371	0.899
KIF14	KIF2C	9606.ENSP00000356319	9606.ENSP00000361298	0	0	0	0.631	0.644	0.292	0.540	0.250	0.901
KIF14	TTK	9606.ENSP00000356319	9606.ENSP00000358813	0	0	0	0	0.790	0.292	0	0.410	0.904
KIF14	PRC1	9606.ENSP00000356319	9606.ENSP00000377793	0	0	0	0	0.729	0.317	0.800	0.673	0.986
KIF23	TRIP13	9606.ENSP00000260363	9606.ENSP00000166345	0	0	0	0	0.596	0.292	0	0.290	0.779
KIF23	MCM5	9606.ENSP00000260363	9606.ENSP00000216122	0	0	0	0	0.788	0	0	0.279	0.841
KIF23	POLE2	9606.ENSP00000260363	9606.ENSP00000216367	0	0	0	0	0.326	0	0	0.261	0.481
KIF23	NCAPH	9606.ENSP00000260363	9606.ENSP00000240423	0	0	0	0	0.536	0.099	0	0.375	0.716
KIF23	TK1	9606.ENSP00000260363	9606.ENSP00000468425	0	0	0	0	0.410	0	0	0.091	0.441
KIF23	LMNB2	9606.ENSP00000260363	9606.ENSP00000327054	0	0	0	0	0.236	0.292	0	0.106	0.475
KIF23	PLAUR	9606.ENSP00000260363	9606.ENSP00000339328	0	0	0	0	0.056	0.292	0	0.336	0.517
KIF23	TACC3	9606.ENSP00000260363	9606.ENSP00000326550	0	0	0	0	0.420	0.046	0	0.238	0.541
KIF23	TYMS	9606.ENSP00000260363	9606.ENSP00000315644	0	0	0	0	0.513	0	0	0.168	0.578
KIF23	PCLAF	9606.ENSP00000260363	9606.ENSP00000300035	0	0	0	0	0.545	0	0	0.208	0.624
KIF23	RRM2	9606.ENSP00000260363	9606.ENSP00000353770	0	0	0	0	0.620	0	0	0.403	0.763
KIF23	STARD13	9606.ENSP00000260363	9606.ENSP00000338785	0	0	0	0	0	0	0	0.777	0.777
KIF23	MCM4	9606.ENSP00000260363	9606.ENSP00000262105	0	0	0	0	0.674	0	0	0.348	0.778
KIF23	MCM6	9606.ENSP00000260363	9606.ENSP00000264156	0	0	0	0	0.699	0	0	0.317	0.786
KIF23	NEK2	9606.ENSP00000260363	9606.ENSP00000355966	0	0	0	0	0.661	0	0	0.416	0.793
KIF23	SMC4	9606.ENSP00000260363	9606.ENSP00000341382	0	0	0	0	0.652	0.099	0	0.415	0.801
KIF23	MAD2L1	9606.ENSP00000260363	9606.ENSP00000296509	0	0	0	0	0.660	0	0	0.494	0.821
KIF23	TTK	9606.ENSP00000260363	9606.ENSP00000358813	0	0	0	0	0.710	0	0	0.447	0.833
KIF23	UBE2C	9606.ENSP00000260363	9606.ENSP00000348838	0	0	0	0	0.695	0	0	0.478	0.834
KIF23	NDC80	9606.ENSP00000260363	9606.ENSP00000261597	0	0	0	0	0.843	0	0	0.184	0.866
KIF23	MKI67	9606.ENSP00000260363	9606.ENSP00000357643	0	0	0	0	0.769	0.312	0	0.305	0.880
KIF23	PBK	9606.ENSP00000260363	9606.ENSP00000428489	0	0	0	0	0.833	0.049	0	0.326	0.884
KIF23	NUSAP1	9606.ENSP00000260363	9606.ENSP00000499238	0	0	0	0	0.826	0	0	0.451	0.900
KIF23	TPX2	9606.ENSP00000260363	9606.ENSP00000300403	0	0	0	0	0.816	0	0	0.512	0.906
KIF23	KIF2C	9606.ENSP00000260363	9606.ENSP00000361298	0	0	0	0.577	0.630	0	0.540	0.551	0.917
KIF23	PRC1	9606.ENSP00000260363	9606.ENSP00000377793	0	0	0	0	0.814	0.536	0	0.918	0.992
KIF2C	TRIP13	9606.ENSP00000361298	9606.ENSP00000166345	0	0	0	0	0.721	0	0	0.350	0.811
KIF2C	MCM5	9606.ENSP00000361298	9606.ENSP00000216122	0	0	0	0	0.302	0	0	0.310	0.499
KIF2C	POLE2	9606.ENSP00000361298	9606.ENSP00000216367	0	0	0	0	0.267	0	0	0.217	0.402
KIF2C	NCAPH	9606.ENSP00000361298	9606.ENSP00000240423	0	0	0	0	0.706	0	0	0.608	0.880
KIF2C	NDC80	9606.ENSP00000361298	9606.ENSP00000261597	0	0	0	0	0.810	0	0	0.666	0.934
KIF2C	MCM4	9606.ENSP00000361298	9606.ENSP00000262105	0	0	0	0	0.408	0	0	0.380	0.617
KIF2C	MCM6	9606.ENSP00000361298	9606.ENSP00000264156	0	0	0	0	0.325	0	0	0.322	0.522
KIF2C	MAD2L1	9606.ENSP00000361298	9606.ENSP00000296509	0	0	0	0	0.509	0.070	0.500	0.720	0.927
KIF2C	PCLAF	9606.ENSP00000361298	9606.ENSP00000300035	0	0	0	0	0.720	0	0	0.199	0.766
KIF2C	TPX2	9606.ENSP00000361298	9606.ENSP00000300403	0	0	0	0	0.999	0	0	0.658	0.999
KIF2C	TYMS	9606.ENSP00000361298	9606.ENSP00000315644	0	0	0	0	0.457	0	0	0.306	0.607
KIF2C	TACC3	9606.ENSP00000361298	9606.ENSP00000326550	0	0	0	0	0.500	0.042	0	0.663	0.825
KIF2C	LMNB2	9606.ENSP00000361298	9606.ENSP00000327054	0	0	0	0	0.381	0	0	0.147	0.449
KIF2C	SMC4	9606.ENSP00000361298	9606.ENSP00000341382	0	0	0	0	0.326	0.194	0	0.400	0.646
KIF2C	UBE2C	9606.ENSP00000361298	9606.ENSP00000348838	0	0	0	0	0.845	0	0	0.716	0.954
KIF2C	RRM2	9606.ENSP00000361298	9606.ENSP00000353770	0	0	0	0	0.561	0	0	0.473	0.758
KIF2C	NEK2	9606.ENSP00000361298	9606.ENSP00000355966	0	0	0	0	0.832	0	0	0.544	0.920
KIF2C	MKI67	9606.ENSP00000361298	9606.ENSP00000357643	0	0	0	0	0.834	0	0	0.377	0.892
KIF2C	TTK	9606.ENSP00000361298	9606.ENSP00000358813	0	0	0	0	0.904	0	0	0.559	0.955
KIF2C	TK1	9606.ENSP00000361298	9606.ENSP00000468425	0	0	0	0	0.474	0	0	0.201	0.562
KIF2C	STMN1	9606.ENSP00000361298	9606.ENSP00000410452	0	0	0	0	0.179	0	0	0.627	0.681
KIF2C	PBK	9606.ENSP00000361298	9606.ENSP00000428489	0	0	0	0	0.854	0	0	0.404	0.909
KIF2C	NUSAP1	9606.ENSP00000361298	9606.ENSP00000499238	0	0	0	0	0.835	0	0	0.669	0.943
KIF2C	PRC1	9606.ENSP00000361298	9606.ENSP00000377793	0	0	0	0	0.848	0	0	0.647	0.944
KIT	TWIST1	9606.ENSP00000288135	9606.ENSP00000242261	0	0	0	0	0.057	0	0	0.597	0.604
KIT	NT5E	9606.ENSP00000288135	9606.ENSP00000257770	0	0	0	0	0	0	0	0.644	0.644
KIT	PAX8	9606.ENSP00000288135	9606.ENSP00000263334	0	0	0	0	0	0	0	0.544	0.544
KIT	OCA2	9606.ENSP00000288135	9606.ENSP00000346659	0	0	0	0	0.056	0	0	0.394	0.404
KIT	MAD2L1	9606.ENSP00000288135	9606.ENSP00000296509	0	0	0	0	0.087	0	0	0.392	0.421
KIT	SPP1	9606.ENSP00000288135	9606.ENSP00000378517	0	0	0	0	0.054	0	0	0.430	0.437
KIT	MMP9	9606.ENSP00000288135	9606.ENSP00000361405	0	0	0	0	0.099	0	0	0.511	0.541
KIT	MLLT3	9606.ENSP00000288135	9606.ENSP00000369695	0	0	0	0	0.055	0	0	0.590	0.596
KIT	PLCB4	9606.ENSP00000288135	9606.ENSP00000367762	0	0	0	0	0.076	0	0.650	0.199	0.718
KIT	PGF	9606.ENSP00000288135	9606.ENSP00000451040	0	0	0	0	0	0	0.650	0.447	0.798
KIT	SHC1	9606.ENSP00000288135	9606.ENSP00000401303	0	0	0	0	0.076	0.208	0.900	0.603	0.967
KPNA4	SMC4	9606.ENSP00000334373	9606.ENSP00000341382	0	0	0	0	0.152	0.085	0	0.332	0.437
KPNA4	NUPR1	9606.ENSP00000334373	9606.ENSP00000379003	0	0	0	0	0	0.292	0	0.642	0.735
KYNU	TDO2	9606.ENSP00000264170	9606.ENSP00000444788	0.231	0	0.207	0	0.786	0	0.900	0.873	0.998
LAIR1	LCP2	9606.ENSP00000375622	9606.ENSP00000046794	0	0	0	0	0.263	0	0	0.250	0.424
LAIR1	TREM1	9606.ENSP00000375622	9606.ENSP00000244709	0	0	0	0	0.109	0	0	0.452	0.490
LAIR1	TYROBP	9606.ENSP00000375622	9606.ENSP00000262629	0	0	0	0	0.269	0	0	0.352	0.506
LCP2	TLR2	9606.ENSP00000046794	9606.ENSP00000260010	0	0	0	0	0.260	0.093	0	0.201	0.417
LCP2	RNASE6	9606.ENSP00000046794	9606.ENSP00000302046	0	0	0	0	0.354	0	0	0.151	0.428
LCP2	NCF4	9606.ENSP00000046794	9606.ENSP00000380334	0	0	0	0	0.418	0.042	0	0.139	0.479
LCP2	MNDA	9606.ENSP00000046794	9606.ENSP00000357123	0	0	0	0	0.413	0	0	0.188	0.503
LCP2	SAMSN1	9606.ENSP00000046794	9606.ENSP00000285670	0	0	0	0	0.488	0	0	0.119	0.530
LCP2	LY86	9606.ENSP00000046794	9606.ENSP00000369286	0	0	0	0	0.396	0	0	0.322	0.573
LCP2	PRKCQ	9606.ENSP00000046794	9606.ENSP00000263125	0	0	0	0	0.127	0.307	0	0.533	0.693
LCP2	WIPF1	9606.ENSP00000046794	9606.ENSP00000376330	0	0	0	0	0.245	0.130	0	0.728	0.805
LCP2	SHC1	9606.ENSP00000046794	9606.ENSP00000401303	0	0	0	0	0.083	0.293	0.500	0.852	0.945
LCP2	TYROBP	9606.ENSP00000046794	9606.ENSP00000262629	0	0	0	0	0.443	0	0.500	0.870	0.960
LGALS1	SERPINH1	9606.ENSP00000215909	9606.ENSP00000434412	0	0	0	0	0.181	0.207	0	0.223	0.451
LGALS1	TIMP1	9606.ENSP00000215909	9606.ENSP00000218388	0	0	0	0	0.358	0	0	0.277	0.517
LGALS1	SPP1	9606.ENSP00000215909	9606.ENSP00000378517	0	0	0	0	0.100	0	0	0.515	0.544
LGALS1	S100A10	9606.ENSP00000215909	9606.ENSP00000357801	0	0	0	0	0.369	0.087	0	0.345	0.590
LGALS1	S100A11	9606.ENSP00000215909	9606.ENSP00000271638	0	0	0	0	0.487	0	0	0.275	0.612
LHPP	TCIRG1	9606.ENSP00000357835	9606.ENSP00000265686	0	0	0	0	0.049	0	0.650	0.175	0.701
LMNB2	NCAPH	9606.ENSP00000327054	9606.ENSP00000240423	0	0	0	0	0.223	0	0	0.369	0.489
LMNB2	MCM4	9606.ENSP00000327054	9606.ENSP00000262105	0	0	0	0	0.272	0.091	0	0.376	0.551
LMNB2	TM7SF2	9606.ENSP00000327054	9606.ENSP00000279263	0	0	0	0	0.055	0.086	0	0.670	0.690
LMNB2	TPX2	9606.ENSP00000327054	9606.ENSP00000300403	0	0	0	0	0.310	0	0	0.339	0.524
LMNB2	PRC1	9606.ENSP00000327054	9606.ENSP00000377793	0	0	0	0	0.283	0.292	0	0.050	0.476
LMNB2	NEK2	9606.ENSP00000327054	9606.ENSP00000355966	0	0	0	0	0.181	0	0	0.421	0.505
LMNB2	MKI67	9606.ENSP00000327054	9606.ENSP00000357643	0	0	0	0	0.361	0.292	0	0.104	0.559
LOXL2	TIMP1	9606.ENSP00000373783	9606.ENSP00000218388	0	0	0	0	0.083	0	0	0.400	0.426
LOXL2	SERPINE1	9606.ENSP00000373783	9606.ENSP00000223095	0	0	0	0	0.183	0	0	0.301	0.404
LOXL2	TWIST1	9606.ENSP00000373783	9606.ENSP00000242261	0	0	0	0	0.084	0.090	0	0.370	0.429
LOXL2	MMP14	9606.ENSP00000373783	9606.ENSP00000308208	0	0	0	0	0.136	0	0	0.370	0.432
LOXL2	PLAUR	9606.ENSP00000373783	9606.ENSP00000339328	0	0	0	0	0.062	0.305	0	0.245	0.464
LOXL2	MMP9	9606.ENSP00000373783	9606.ENSP00000361405	0	0	0	0	0.042	0	0	0.431	0.431
LOXL2	SERPINH1	9606.ENSP00000373783	9606.ENSP00000434412	0	0	0	0	0.197	0	0	0.349	0.455
LRP1B	PCLO	9606.ENSP00000374135	9606.ENSP00000334319	0	0	0	0	0.150	0	0	0.654	0.693
LRP1B	PLAUR	9606.ENSP00000374135	9606.ENSP00000339328	0	0	0	0	0	0	0	0.501	0.501
LRP1B	RYR2	9606.ENSP00000374135	9606.ENSP00000355533	0	0	0	0	0.119	0	0	0.521	0.560
LRP1B	PLAU	9606.ENSP00000374135	9606.ENSP00000361850	0	0	0	0	0	0	0	0.426	0.426
LRP2	TG	9606.ENSP00000496870	9606.ENSP00000220616	0	0	0	0	0	0	0.900	0.678	0.966
LRP2	SERPINE1	9606.ENSP00000496870	9606.ENSP00000223095	0	0	0	0	0	0	0	0.688	0.688
LRP2	NPC1	9606.ENSP00000496870	9606.ENSP00000269228	0	0	0	0	0	0	0	0.410	0.410
LRP2	PLA2R1	9606.ENSP00000496870	9606.ENSP00000283243	0	0	0	0	0.045	0	0	0.511	0.513
LRP2	SDC2	9606.ENSP00000496870	9606.ENSP00000307046	0	0	0	0	0	0	0.400	0	0.400
LRP2	MMP9	9606.ENSP00000496870	9606.ENSP00000361405	0	0	0	0	0	0	0	0.735	0.735
LRP2	PLAU	9606.ENSP00000496870	9606.ENSP00000361850	0	0	0	0	0	0.292	0	0.234	0.435
LTBP1	THBS1	9606.ENSP00000386043	9606.ENSP00000260356	0	0	0	0	0.082	0	0.900	0.678	0.967
LTBP1	MMP14	9606.ENSP00000386043	9606.ENSP00000308208	0	0	0	0	0.099	0.052	0	0.363	0.408
LY86	TLR2	9606.ENSP00000369286	9606.ENSP00000260010	0	0	0	0	0.198	0.143	0	0.313	0.486
LY86	TYROBP	9606.ENSP00000369286	9606.ENSP00000262629	0	0	0	0	0.604	0	0	0.508	0.796
LY86	RNASE6	9606.ENSP00000369286	9606.ENSP00000302046	0	0	0	0	0.836	0	0	0.202	0.863
LY86	MNDA	9606.ENSP00000369286	9606.ENSP00000357123	0	0	0	0	0.508	0	0	0.108	0.542
LY86	NCF4	9606.ENSP00000369286	9606.ENSP00000380334	0	0	0	0	0.462	0	0	0.284	0.598
MAD2L1	TRIP13	9606.ENSP00000296509	9606.ENSP00000166345	0	0	0	0	0.590	0.977	0	0.437	0.994
MAD2L1	MCM5	9606.ENSP00000296509	9606.ENSP00000216122	0	0	0	0	0.633	0	0	0.595	0.845
MAD2L1	POLE2	9606.ENSP00000296509	9606.ENSP00000216367	0	0	0	0	0.380	0	0	0.278	0.533
MAD2L1	NCAPH	9606.ENSP00000296509	9606.ENSP00000240423	0	0	0	0	0.542	0	0	0.443	0.734
MAD2L1	NDC80	9606.ENSP00000296509	9606.ENSP00000261597	0	0	0	0	0.853	0.267	0.500	0.474	0.968
MAD2L1	MCM4	9606.ENSP00000296509	9606.ENSP00000262105	0	0	0	0	0.585	0	0	0.666	0.855
MAD2L1	MCM6	9606.ENSP00000296509	9606.ENSP00000264156	0	0	0	0	0.592	0	0	0.590	0.825
MAD2L1	UBE2S	9606.ENSP00000296509	9606.ENSP00000264552	0	0	0	0	0.239	0.059	0.500	0.186	0.669
MAD2L1	PAICS	9606.ENSP00000296509	9606.ENSP00000382595	0	0	0	0	0.362	0	0	0.136	0.426
MAD2L1	TUBB6	9606.ENSP00000296509	9606.ENSP00000318697	0	0	0	0	0.119	0.306	0	0.142	0.430
MAD2L1	SEPHS1	9606.ENSP00000296509	9606.ENSP00000367893	0	0.270	0	0	0.193	0	0	0.127	0.442
MAD2L1	MKI67	9606.ENSP00000296509	9606.ENSP00000357643	0	0	0	0	0.342	0	0	0.305	0.523
MAD2L1	TK1	9606.ENSP00000296509	9606.ENSP00000468425	0	0	0	0	0.452	0	0	0.500	0.714
MAD2L1	SMC4	9606.ENSP00000296509	9606.ENSP00000341382	0	0	0	0	0.513	0.107	0	0.498	0.763
MAD2L1	PCLAF	9606.ENSP00000296509	9606.ENSP00000300035	0	0	0	0	0.515	0	0	0.554	0.774
MAD2L1	TACC3	9606.ENSP00000296509	9606.ENSP00000326550	0	0	0	0	0.588	0.133	0	0.485	0.800
MAD2L1	PRC1	9606.ENSP00000296509	9606.ENSP00000377793	0	0	0	0	0.669	0.069	0	0.410	0.802
MAD2L1	NUSAP1	9606.ENSP00000296509	9606.ENSP00000499238	0	0	0	0	0.718	0	0	0.480	0.847
MAD2L1	TPX2	9606.ENSP00000296509	9606.ENSP00000300403	0	0	0	0	0.543	0.075	0	0.701	0.863
MAD2L1	RRM2	9606.ENSP00000296509	9606.ENSP00000353770	0	0	0	0	0.643	0	0	0.686	0.883
MAD2L1	TYMS	9606.ENSP00000296509	9606.ENSP00000315644	0	0	0	0	0.794	0	0	0.534	0.900
MAD2L1	UBE2C	9606.ENSP00000296509	9606.ENSP00000348838	0	0	0	0	0.615	0.321	0.500	0.520	0.929
MAD2L1	PBK	9606.ENSP00000296509	9606.ENSP00000428489	0	0	0	0	0.912	0.058	0	0.466	0.952
MAD2L1	TTK	9606.ENSP00000296509	9606.ENSP00000358813	0	0	0	0	0.806	0.780	0	0.910	0.995
MAD2L1	NEK2	9606.ENSP00000296509	9606.ENSP00000355966	0	0	0	0	0.590	0.994	0.500	0.487	0.999
MAN1C1	YKT6	9606.ENSP00000363452	9606.ENSP00000223369	0	0	0	0	0	0	0.500	0	0.499
MAOA	TIMP1	9606.ENSP00000340684	9606.ENSP00000218388	0	0	0	0	0	0	0	0.454	0.454
MAOA	NTRK2	9606.ENSP00000340684	9606.ENSP00000277120	0	0	0	0	0.077	0.047	0	0.430	0.456
MAOA	TDO2	9606.ENSP00000340684	9606.ENSP00000444788	0	0	0	0	0.120	0	0	0.470	0.514
MAP4K4	RAP2C	9606.ENSP00000343658	9606.ENSP00000359911	0	0	0	0	0.053	0.567	0	0.159	0.626
MARCKS	PEBP1	9606.ENSP00000478061	9606.ENSP00000261313	0	0	0	0	0	0.380	0	0.118	0.430
MARCKS	MYO5C	9606.ENSP00000478061	9606.ENSP00000261839	0	0	0	0	0	0.100	0	0.539	0.567
MARCKS	STMN1	9606.ENSP00000478061	9606.ENSP00000410452	0	0	0	0	0	0.226	0	0.321	0.453
MCM4	TRIP13	9606.ENSP00000262105	9606.ENSP00000166345	0	0	0	0	0.629	0	0	0.330	0.741
MCM4	MCM5	9606.ENSP00000262105	9606.ENSP00000216122	0	0	0	0.776	0.980	0.997	0.900	0.990	0.999
MCM4	POLE2	9606.ENSP00000262105	9606.ENSP00000216367	0	0	0	0	0.579	0.973	0.500	0.756	0.998
MCM4	NCAPH	9606.ENSP00000262105	9606.ENSP00000240423	0	0	0	0	0.622	0	0	0.268	0.711
MCM4	NDC80	9606.ENSP00000262105	9606.ENSP00000261597	0	0	0	0	0.513	0	0	0	0.513
MCM4	TACC3	9606.ENSP00000262105	9606.ENSP00000326550	0	0	0	0	0.323	0.056	0	0.260	0.486
MCM4	NEK2	9606.ENSP00000262105	9606.ENSP00000355966	0	0	0	0	0.363	0	0	0.272	0.516
MCM4	TK1	9606.ENSP00000262105	9606.ENSP00000468425	0	0	0	0	0.382	0	0	0.268	0.529
MCM4	PAICS	9606.ENSP00000262105	9606.ENSP00000382595	0	0	0	0	0.353	0	0	0.338	0.554
MCM4	MKI67	9606.ENSP00000262105	9606.ENSP00000357643	0	0	0	0	0.371	0	0	0.369	0.586
MCM4	PCLAF	9606.ENSP00000262105	9606.ENSP00000300035	0	0	0	0	0.480	0	0	0.266	0.603
MCM4	PBK	9606.ENSP00000262105	9606.ENSP00000428489	0	0	0	0	0.506	0.074	0	0.204	0.604
MCM4	UBE2C	9606.ENSP00000262105	9606.ENSP00000348838	0	0	0	0	0.440	0.081	0	0.381	0.653
MCM4	NUSAP1	9606.ENSP00000262105	9606.ENSP00000499238	0	0	0	0	0.539	0	0	0.303	0.664
MCM4	PRC1	9606.ENSP00000262105	9606.ENSP00000377793	0	0	0	0	0.575	0.292	0	0.091	0.703
MCM4	TTK	9606.ENSP00000262105	9606.ENSP00000358813	0	0	0	0	0.535	0	0	0.399	0.709
MCM4	TPX2	9606.ENSP00000262105	9606.ENSP00000300403	0	0	0	0	0.598	0	0	0.339	0.723
MCM4	SMC4	9606.ENSP00000262105	9606.ENSP00000341382	0	0	0	0	0.514	0	0	0.479	0.736
MCM4	RRM2	9606.ENSP00000262105	9606.ENSP00000353770	0	0	0	0	0.825	0	0	0.447	0.899
MCM4	TYMS	9606.ENSP00000262105	9606.ENSP00000315644	0	0	0	0	0.906	0	0	0.371	0.938
MCM4	MCM6	9606.ENSP00000262105	9606.ENSP00000264156	0	0	0	0.727	0.991	0.997	0.900	0.991	0.999
MCM5	TRIP13	9606.ENSP00000216122	9606.ENSP00000166345	0	0	0	0	0.447	0	0	0.276	0.582
