,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
6416,7163,8139100,0.0775,0.0167,2.9031421,-4.17964,1.5988298,TARP///TRGC2,TCR gamma alternate reading frame protein///T cell receptor gamma constant 2
6419,7169,8102482,0.0777,0.0168,2.9009983,-4.18326,0.6443713,SEC24D,"SEC24 homolog D, COPII coat complex component"
6420,7171,8125993,0.0777,0.0168,2.9006946,-4.18377,0.5424106,ETV7,ETS variant 7
6421,7173,7934278,0.0778,0.0168,2.8999653,-4.185,1.0038099,P4HA1///P4HA1,prolyl 4-hydroxylase subunit alpha 1///prolyl 4-hydroxylase subunit alpha 1
6422,7175,8018849,0.0779,0.0168,2.8990306,-4.18658,0.5574512,TK1,thymidine kinase 1
6423,7176,8180315,0.0779,0.0168,2.8990005,-4.18663,0.7485992,KCNMB3,potassium calcium-activated channel subfamily M regulatory beta subunit 3
6427,7184,7961755,0.0782,0.0169,2.8961926,-4.19136,0.5847076,ST8SIA1,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
6428,7186,7905999,0.0783,0.0169,2.8950692,-4.19325,0.6723846,RUSC1,RUN and SH3 domain containing 1
6433,7197,8123609,0.0788,0.0171,2.8905541,-4.20086,0.6769384,SERPINB9,serpin family B member 9
6443,7218,8165217,0.0793,0.0172,2.8849821,-4.21025,0.9362947,NOTCH1,notch 1
6444,7219,8028004,0.0793,0.0172,2.8847586,-4.21063,0.5853938,LIN37,lin-37 DREAM MuvB core complex component
6446,7221,7971077,0.0793,0.0172,2.8843153,-4.21138,2.0721541,POSTN,periostin
6447,7222,8104378,0.0794,0.0172,2.883671,-4.21246,0.5217842,PAPD7,"poly(A) RNA polymerase D7, non-canonical"
6450,7226,8098328,0.0795,0.0173,2.8827432,-4.21403,0.6749239,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7
6453,7232,7940717,0.0796,0.0173,2.8811978,-4.21663,0.5054612,SLC3A2,solute carrier family 3 member 2
6460,7246,8069348,0.0798,0.0174,2.8783825,-4.22137,0.527656,PCNT,pericentrin
6461,7248,7936923,0.0799,0.0174,2.8778575,-4.22226,0.6101281,ALDOAP2,"aldolase, fructose-bisphosphate A pseudogene 2"
6463,7251,8111101,0.0799,0.0174,2.8772189,-4.22333,0.9112898,ANKH,ANKH inorganic pyrophosphate transport regulator
6464,7252,7934653,0.0799,0.0174,2.8771912,-4.22338,0.7204404,POLR3A,RNA polymerase III subunit A
6466,7255,7909890,0.0799,0.0174,2.877062,-4.2236,0.7943287,HLX,H2.0 like homeobox
6471,7266,8131996,0.0803,0.0175,2.8734522,-4.22968,1.4351797,CREB5,cAMP responsive element binding protein 5
6472,7268,7948058,0.0803,0.0176,2.8732204,-4.23007,0.6090354,FOLH1B///FOLH1,folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1
6475,7271,8143471,0.0804,0.0176,2.8718909,-4.23231,1.7296011,CLEC5A,C-type lectin domain family 5 member A
6478,7278,7942998,0.0806,0.0176,2.8703312,-4.23494,0.6560707,FOLH1B///FOLH1,folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1
6482,7284,7947867,0.0807,0.0177,2.8690073,-4.23717,0.5407538,PSMC3,"proteasome 26S subunit, ATPase 3"
6486,7289,8069574,0.0809,0.0177,2.866602,-4.24122,0.7710468,C21orf91,chromosome 21 open reading frame 91
6487,7291,8068006,0.0809,0.0178,2.8664573,-4.24147,0.5094914,LINC00308,long intergenic non-protein coding RNA 308
6490,7294,7910014,0.0811,0.0178,2.8653085,-4.2434,0.5608512,CNIH4,cornichon family AMPA receptor auxiliary protein 4
6498,7309,7962537,0.0815,0.0179,2.8606943,-4.25117,0.6055208,SLC38A2,solute carrier family 38 member 2
6505,7321,8069200,0.082,0.018,2.8565228,-4.2582,1.1036691,LINC00334,long intergenic non-protein coding RNA 334
6507,7325,8091648,0.082,0.0181,2.8558685,-4.2593,0.6229983,SSR3,signal sequence receptor subunit 3
6510,7333,8160284,0.0822,0.0181,2.8538597,-4.26268,1.3384592,HAUS6,HAUS augmin like complex subunit 6
6513,7338,8065868,0.0824,0.0182,2.8518844,-4.26601,0.8346458,EIF6,eukaryotic translation initiation factor 6
6520,7348,7905789,0.0826,0.0183,2.8494702,-4.27008,1.6270921,IL6R,interleukin 6 receptor
6523,7353,8119492,0.0827,0.0183,2.8485214,-4.27167,1.7844451,BYSL,bystin like
6524,7355,8046124,0.0828,0.0183,2.8479295,-4.27267,1.1830044,DHRS9,dehydrogenase/reductase 9
6527,7362,8152340,0.0829,0.0184,2.8464146,-4.27522,1.0279384,NUDCD1,NudC domain containing 1
6530,7370,7992828,0.083,0.0184,2.844513,-4.27842,1.1245462,IL32,interleukin 32
6532,7373,7906072,0.083,0.0184,2.8444328,-4.27856,0.5422679,LAMTOR2,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2"
6533,7374,8083707,0.0831,0.0184,2.8441195,-4.27908,0.662298,C3orf80,chromosome 3 open reading frame 80
6536,7377,8032076,0.0832,0.0185,2.8432819,-4.28049,0.5659144,RNF126,ring finger protein 126
6538,7383,7960370,0.0832,0.0185,2.8425518,-4.28172,0.6239782,CRACR2A,calcium release activated channel regulator 2A
6539,7385,8050766,0.0832,0.0185,2.842128,-4.28244,0.7548594,ADCY3,adenylate cyclase 3
6540,7387,8151686,0.0832,0.0185,2.8419479,-4.28274,1.4413629,MMP16,matrix metallopeptidase 16
6541,7388,7960559,0.0832,0.0185,2.8418337,-4.28293,0.5761587,IFFO1,intermediate filament family orphan 1
6547,7399,7976425,0.0836,0.0186,2.8381178,-4.28919,0.7432495,OTUB2,"OTU deubiquitinase, ubiquitin aldehyde binding 2"
6548,7401,8050695,0.0838,0.0187,2.836737,-4.29151,0.5558452,SF3B6,splicing factor 3b subunit 6
6549,7402,8107194,0.0838,0.0187,2.8364239,-4.29204,0.8084824,C5orf30,chromosome 5 open reading frame 30
6550,7404,8173752,0.0838,0.0187,2.8361691,-4.29247,1.0894655,ZCCHC5,zinc finger CCHC-type containing 5
6551,7405,8157270,0.0839,0.0187,2.8358812,-4.29295,0.6585183,SLC31A1,solute carrier family 31 member 1
6552,7407,8152845,0.0839,0.0187,2.8356068,-4.29342,0.8767163,FAM49B,family with sequence similarity 49 member B
6554,7411,8035714,0.084,0.0187,2.8346662,-4.295,1.3234391,GMIP,GEM interacting protein
6555,7412,8177269,0.084,0.0187,2.83459,-4.29513,0.8479979,ERVH-6,endogenous retrovirus group H member 6
6558,7418,7995258,0.0842,0.0188,2.8323973,-4.29882,1.1163886,ZNF267,zinc finger protein 267
6562,7423,8020411,0.0843,0.0188,2.8312479,-4.30075,0.7693894,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide
6563,7424,8063028,0.0843,0.0188,2.8311391,-4.30094,0.6488777,DNTTIP1,deoxynucleotidyltransferase terminal interacting protein 1
6565,7426,8148435,0.0843,0.0188,2.8309707,-4.30122,2.2210789,WISP1,WNT1 inducible signaling pathway protein 1
6571,7441,8085660,0.0846,0.0189,2.8278822,-4.30642,0.7124993,DPH3,diphthamide biosynthesis 3
6576,7449,8129482,0.0848,0.019,2.8260667,-4.30947,1.1501951,SAMD3,sterile alpha motif domain containing 3
6578,7451,7964499,0.0848,0.019,2.82574,-4.31002,1.1178952,AGAP2,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2"
6583,7456,8119661,0.0848,0.019,2.8248434,-4.31153,0.685581,RRP36,ribosomal RNA processing 36
6584,7457,7936284,0.0848,0.019,2.8247719,-4.31165,0.602056,XPNPEP1,X-prolyl aminopeptidase 1
6585,7460,7977472,0.0849,0.019,2.8242144,-4.31259,0.8126567,OR11H12///OR11H1,olfactory receptor family 11 subfamily H member 12///olfactory receptor family 11 subfamily H member 1
6592,7472,7909455,0.0851,0.0191,2.8217671,-4.31671,1.4810779,TRAF3IP3,TRAF3 interacting protein 3
6593,7473,7994637,0.0851,0.0191,2.8217558,-4.31673,0.5589518,MAZ,MYC associated zinc finger protein
6596,7477,8011640,0.0851,0.0191,2.8215016,-4.31715,0.784267,MYBBP1A,MYB binding protein 1a
6597,7478,7961187,0.0851,0.0191,2.821094,-4.31784,1.4083115,KLRC1,killer cell lectin like receptor C1
6598,7479,7906307,0.0852,0.0192,2.8205214,-4.3188,1.2461524,KIRREL,kin of IRRE like (Drosophila)
6600,7483,8102751,0.0853,0.0192,2.8192965,-4.32086,0.8552143,SCLT1,sodium channel and clathrin linker 1
6601,7484,8067029,0.0853,0.0192,2.8191826,-4.32106,1.0275557,KCNG1,potassium voltage-gated channel modifier subfamily G member 1
6602,7485,8025199,0.0854,0.0192,2.8189551,-4.32144,0.6820632,PNPLA6,patatin like phospholipase domain containing 6
6605,7489,7925413,0.0855,0.0193,2.8178044,-4.32337,0.6623686,MT1HL1,metallothionein 1H-like 1
6607,7491,7953844,0.0855,0.0193,2.817593,-4.32373,0.7309087,LOC642846///DDX12P///DDX11,"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like///DEAD/H-box helicase 12, pseudogene///DEAD/H-box helicase 11"
6609,7493,8170863,0.0855,0.0193,2.8172469,-4.32431,0.5445017,SNORA70///RPL10,"small nucleolar RNA, H/ACA box 70///ribosomal protein L10"
6610,7495,7916862,0.0855,0.0193,2.816806,-4.32505,0.8095418,WLS,wntless Wnt ligand secretion mediator
6611,7497,7987574,0.0856,0.0193,2.816239,-4.32601,0.5776429,RHOV,ras homolog family member V
6615,7503,8150988,0.0858,0.0194,2.8141532,-4.32952,0.6272747,ASPH,aspartate beta-hydroxylase
6617,7508,7930921,0.086,0.0194,2.8124615,-4.33236,0.8043206,BAG3,BCL2 associated athanogene 3
6618,7510,8036830,0.0861,0.0195,2.8115741,-4.33386,0.5151828,TTC9B,tetratricopeptide repeat domain 9B
6619,7512,7946017,0.0861,0.0195,2.8115347,-4.33392,0.5372594,OR51A2,olfactory receptor family 51 subfamily A member 2
6621,7516,8118116,0.0861,0.0195,2.8110232,-4.33478,0.6427485,MICB,MHC class I polypeptide-related sequence B
6625,7525,7982096,0.0865,0.0196,2.8079564,-4.33994,0.9571962,SNORD115-48,"small nucleolar RNA, C/D box 115-48"
6626,7526,7968883,0.0865,0.0196,2.8074091,-4.34086,0.6494073,LACC1,laccase domain containing 1
6628,7530,8044278,0.0866,0.0196,2.8068783,-4.34175,0.5059129,CCDC138,coiled-coil domain containing 138
6630,7535,7922410,0.0867,0.0197,2.8054507,-4.34416,0.8596195,SNORD44,"small nucleolar RNA, C/D box 44"
6631,7536,7961031,0.0867,0.0197,2.8053387,-4.34434,0.6966406,LOC642846///DDX12P///DDX11,"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like///DEAD/H-box helicase 12, pseudogene///DEAD/H-box helicase 11"
6632,7537,8050443,0.0867,0.0197,2.8052128,-4.34456,1.1214373,SMC6,structural maintenance of chromosomes 6
6639,7547,7946167,0.0869,0.0197,2.8031672,-4.348,0.564844,HPX,hemopexin
6641,7551,8128329,0.087,0.0198,2.8022176,-4.34959,0.8666008,MMS22L,"MMS22 like, DNA repair protein"
6643,7553,8073242,0.0872,0.0198,2.8010094,-4.35163,0.6791874,ADSL,adenylosuccinate lyase
6644,7557,8034021,0.0873,0.0198,2.7998979,-4.35349,0.5135528,CDC37,cell division cycle 37
6645,7558,7915612,0.0873,0.0198,2.7995461,-4.35409,1.1326938,PTCH2,patched 2
6649,7569,7944179,0.0875,0.0199,2.7970582,-4.35827,1.246325,CD3E,CD3e molecule
6653,7581,8090448,0.0878,0.02,2.7943942,-4.36275,0.9023187,RUVBL1///RUVBL1,RuvB like AAA ATPase 1///RuvB like AAA ATPase 1
6655,7583,8075897,0.0879,0.02,2.7938731,-4.36362,1.5299253,C1QTNF6,C1q and tumor necrosis factor related protein 6
6659,7594,7937275,0.0882,0.0201,2.7909531,-4.36853,0.5347029,RIC8A///RIC8A,RIC8 guanine nucleotide exchange factor A///RIC8 guanine nucleotide exchange factor A
6660,7595,8128850,0.0882,0.0201,2.790672,-4.36901,0.5364789,SLC22A16,solute carrier family 22 member 16
6663,7599,8134965,0.0883,0.0202,2.7895611,-4.37087,0.5832787,SLC12A9,solute carrier family 12 member 9
6664,7600,7949340,0.0883,0.0202,2.7892868,-4.37133,0.7694065,BATF2,basic leucine zipper ATF-like transcription factor 2
6667,7603,8129458,0.0884,0.0202,2.7887109,-4.3723,0.7292112,ARHGAP18,Rho GTPase activating protein 18
6668,7604,8116559,0.0884,0.0202,2.7884564,-4.37273,0.8233055,IRF4,interferon regulatory factor 4
6673,7611,7932733,0.0885,0.0203,2.7875299,-4.37429,0.658433,MKX,mohawk homeobox
6675,7614,8122343,0.0886,0.0203,2.7864167,-4.37616,0.6743546,HECA,"hdc homolog, cell cycle regulator"
6676,7615,8053417,0.0887,0.0203,2.7857645,-4.37726,0.7874539,CAPG,"capping actin protein, gelsolin like"
6677,7617,8095697,0.0887,0.0203,2.7855705,-4.37758,0.7761653,CXCL1,C-X-C motif chemokine ligand 1
6682,7626,7942091,0.0889,0.0204,2.7831773,-4.3816,0.6380189,TPCN2,two pore segment channel 2
6687,7636,8155596,0.0891,0.0205,2.7812746,-4.3848,0.9347993,LOC107987020///LINC00537///LOC107987020,uncharacterized LOC107987020///long intergenic non-protein coding RNA 537///uncharacterized LOC107987020
6688,7637,8125748,0.0891,0.0205,2.7812534,-4.38484,0.5289863,LYPLA2,lysophospholipase II
6690,7641,8052669,0.0891,0.0205,2.7808462,-4.38552,0.6873978,SERTAD2,SERTA domain containing 2
6694,7648,7979223,0.0892,0.0205,2.7795261,-4.38774,0.7736674,DDHD1,DDHD domain containing 1
6702,7667,7964271,0.0895,0.0206,2.7762964,-4.39317,0.9143579,PRIM1,primase (DNA) subunit 1
6703,7668,8020630,0.0895,0.0206,2.7761815,-4.39336,0.6376371,TTC39C,tetratricopeptide repeat domain 39C
6704,7670,7963614,0.0896,0.0207,2.7755385,-4.39444,0.8229076,ITGB7,integrin subunit beta 7
6709,7679,8136727,0.0897,0.0207,2.7737816,-4.39739,0.5385001,TRBC1,T cell receptor beta constant 1
6714,7687,7969145,0.0899,0.0208,2.7718164,-4.40069,1.4045147,ARL11,ADP ribosylation factor like GTPase 11
6717,7693,7941714,0.09,0.0208,2.7706434,-4.40266,0.7798977,C11orf80,chromosome 11 open reading frame 80
6719,7695,8120402,0.09,0.0208,2.770497,-4.40291,0.6597008,BAG2,BCL2 associated athanogene 2
6724,7708,8043413,0.0902,0.0209,2.7681726,-4.40682,0.6155875,RPIA,ribose 5-phosphate isomerase A
6725,7710,8170648,0.0903,0.0209,2.7677636,-4.4075,0.9667416,BGN,biglycan
6726,7711,7921882,0.0903,0.0209,2.767602,-4.40777,1.4703013,OLFML2B,olfactomedin like 2B
6729,7718,8137250,0.0904,0.021,2.7659896,-4.41048,0.8780812,GIMAP2,"GTPase, IMAP family member 2"
6730,7720,8103226,0.0904,0.021,2.7657703,-4.41085,2.1530012,TMEM154,transmembrane protein 154
6732,7723,7966035,0.0906,0.021,2.764572,-4.41286,0.8648114,CKAP4,cytoskeleton associated protein 4
6733,7724,7964484,0.0906,0.021,2.7645167,-4.41296,1.3895865,B4GALNT1,"beta-1,4-N-acetyl-galactosaminyltransferase 1"
6734,7726,7913110,0.0907,0.0211,2.7639135,-4.41397,0.6084545,EMC1,ER membrane protein complex subunit 1
6735,7727,8038809,0.0907,0.0211,2.7636258,-4.41445,1.7526223,NKG7,natural killer cell granule protein 7
6739,7734,8176174,0.0909,0.0211,2.7619393,-4.41728,0.9173767,MPP1,membrane palmitoylated protein 1
6740,7737,8113790,0.0909,0.0211,2.7616393,-4.41779,1.2398247,MARCH3,membrane associated ring-CH-type finger 3
6742,7740,7917946,0.091,0.0212,2.7607087,-4.41935,1.0499371,PLPPR5,phospholipid phosphatase related 5
6744,7744,8061075,0.091,0.0212,2.7599774,-4.42058,0.5114035,SNRPB2,small nuclear ribonucleoprotein polypeptide B2
6745,7745,7981157,0.091,0.0212,2.7599656,-4.4206,0.8464059,LINC00341,long intergenic non-protein coding RNA 341
6746,7747,7985202,0.091,0.0212,2.7598836,-4.42074,0.5894618,PSMA4,proteasome subunit alpha 4
6747,7750,7906386,0.0911,0.0212,2.7589654,-4.42228,1.3202498,PYHIN1,pyrin and HIN domain family member 1
6751,7759,8020123,0.0912,0.0213,2.7576859,-4.42443,0.609342,TXNDC2,thioredoxin domain containing 2
6752,7763,7977270,0.0913,0.0213,2.7569674,-4.42563,0.6341889,LOC388022,uncharacterized LOC388022
6753,7764,8172043,0.0913,0.0213,2.7569654,-4.42564,1.1555372,SRPX,"sushi repeat containing protein, X-linked"
6754,7765,7977018,0.0913,0.0213,2.7568435,-4.42584,0.5400366,TRAF3,TNF receptor associated factor 3
6755,7766,8141395,0.0913,0.0213,2.7566338,-4.42619,0.6149722,MCM7,minichromosome maintenance complex component 7
6759,7772,8126629,0.0914,0.0214,2.7554141,-4.42824,0.5125749,GTPBP2,GTP binding protein 2
6760,7773,8102389,0.0914,0.0214,2.7549923,-4.42895,0.7384044,ZGRF1,zinc finger GRF-type containing 1
6764,7787,7945132,0.0919,0.0215,2.7508628,-4.43588,1.0471914,FLI1,"Fli-1 proto-oncogene, ETS transcription factor"
6766,7790,7949808,0.092,0.0216,2.7502162,-4.43697,0.6369483,PITPNM1,phosphatidylinositol transfer protein membrane associated 1
6767,7795,8126402,0.0921,0.0216,2.7493135,-4.43848,1.3897357,TRERF1,transcriptional regulating factor 1
6768,7796,8049435,0.0921,0.0216,2.7491164,-4.43881,0.695267,SH3BP4,SH3 domain binding protein 4
6770,7798,8007363,0.0921,0.0216,2.7490184,-4.43898,0.5977899,WNK4,WNK lysine deficient protein kinase 4
6780,7825,8091422,0.0928,0.0218,2.7422842,-4.45028,0.6355565,WWTR1,WW domain containing transcription regulator 1
6786,7834,7948898,0.093,0.0219,2.7404771,-4.45331,0.674088,SNHG1///SNORD31,"small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 31"
6787,7835,8081799,0.093,0.0219,2.740206,-4.45377,0.8969801,TIGIT,T-cell immunoreceptor with Ig and ITIM domains
6789,7839,8055980,0.093,0.0219,2.7395099,-4.45494,1.6384336,CYTIP,cytohesin 1 interacting protein
6790,7842,8113981,0.093,0.0219,2.7393959,-4.45513,1.4261337,P4HA2,prolyl 4-hydroxylase subunit alpha 2
6791,7843,8123181,0.0931,0.022,2.7391709,-4.45551,0.6649281,IGF2R,insulin like growth factor 2 receptor
6795,7849,7930577,0.0932,0.022,2.7376421,-4.45807,0.9081714,CASP7,caspase 7
6796,7850,7978360,0.0933,0.022,2.7370917,-4.45899,0.7278088,GZMH,granzyme H
6797,7853,7900922,0.0934,0.0221,2.7363585,-4.46023,0.504855,ATP6V0B,ATPase H+ transporting V0 subunit b
6802,7859,8117128,0.0937,0.0222,2.733549,-4.46494,0.5647256,E2F3,E2F transcription factor 3
6803,7861,8166563,0.0937,0.0222,2.7335045,-4.46501,0.8853452,SCARNA23,small Cajal body-specific RNA 23
6804,7864,7965249,0.0938,0.0222,2.7332042,-4.46552,0.5556219,C12orf50,chromosome 12 open reading frame 50
6805,7865,8118142,0.0938,0.0222,2.7326391,-4.46646,0.8887249,TNF,tumor necrosis factor
6806,7866,8177983,0.0938,0.0222,2.7326391,-4.46646,0.8887249,TNF,tumor necrosis factor
6807,7867,8179263,0.0938,0.0222,2.7326391,-4.46646,0.8887249,TNF,tumor necrosis factor
6810,7872,8075728,0.0938,0.0222,2.7321016,-4.46737,0.7552315,MYH9,"myosin, heavy chain 9, non-muscle"
6812,7877,8026698,0.094,0.0223,2.7306356,-4.46983,0.5267754,BABAM1///BABAM1,BRISC and BRCA1 A complex member 1///BRISC and BRCA1 A complex member 1
6814,7881,7983910,0.0942,0.0223,2.7290299,-4.47252,2.6796042,AQP9,aquaporin 9
6816,7887,8126556,0.0943,0.0224,2.7282239,-4.47387,0.8294547,DLK2,delta like non-canonical Notch ligand 2
6820,7891,8029076,0.0943,0.0224,2.7277181,-4.47472,0.7062147,CEACAM21,carcinoembryonic antigen related cell adhesion molecule 21
6822,7896,7908125,0.0944,0.0224,2.726683,-4.47646,0.5499162,RGL1,ral guanine nucleotide dissociation stimulator like 1
6823,7897,8084708,0.0945,0.0224,2.7261084,-4.47742,1.1477192,SNORA4///EIF4A2,"small nucleolar RNA, H/ACA box 4///eukaryotic translation initiation factor 4A2"
6824,7898,8150691,0.0945,0.0225,2.7256308,-4.47822,0.7102884,EFCAB1,EF-hand calcium binding domain 1
6827,7911,8027719,0.0951,0.0226,2.7209716,-4.48603,0.5086715,SCN1B,sodium voltage-gated channel beta subunit 1
6828,7912,7964733,0.0951,0.0226,2.7208618,-4.48622,1.5255535,RPSAP52,ribosomal protein SA pseudogene 52
6829,7915,8039484,0.0953,0.0227,2.7196351,-4.48827,0.5290459,IL11,interleukin 11
6830,7916,8040792,0.0953,0.0227,2.7196123,-4.48831,1.3959682,EMILIN1,elastin microfibril interfacer 1
6831,7919,7967318,0.0953,0.0227,2.7190567,-4.48924,1.1383389,HCAR2,hydroxycarboxylic acid receptor 2
6835,7924,8144516,0.0954,0.0227,2.7181816,-4.49071,0.7898626,ERI1,exoribonuclease 1
6836,7925,8161004,0.0954,0.0228,2.7178496,-4.49127,0.9405298,CD72,CD72 molecule
6838,7927,7995040,0.0954,0.0228,2.7177551,-4.49143,0.5086373,BCKDK,branched chain ketoacid dehydrogenase kinase
6840,7929,8143482,0.0955,0.0228,2.7172862,-4.49221,0.7717643,TAS2R38,taste 2 receptor member 38
6844,7938,8147661,0.0957,0.0229,2.7149733,-4.49609,0.6364403,SPAG1,sperm associated antigen 1
6847,7943,8029918,0.0958,0.0229,2.714108,-4.49754,0.6664074,DHX34,DEAH-box helicase 34
6848,7945,8109507,0.0958,0.0229,2.713849,-4.49797,1.343704,ITK,IL2 inducible T-cell kinase
6850,7947,8040080,0.0959,0.0229,2.7131614,-4.49913,1.3527238,RSAD2,radical S-adenosyl methionine domain containing 2
6854,7952,8078918,0.0962,0.023,2.7111941,-4.50242,1.132284,SNORA62,"small nucleolar RNA, H/ACA box 62"
6859,7960,8042953,0.0963,0.0231,2.7099014,-4.50459,0.5192496,POLE4,"DNA polymerase epsilon 4, accessory subunit"
6873,7982,7922596,0.0969,0.0233,2.7045623,-4.51354,0.5451428,LOC646976,translation initiation factor IF-2
6877,7989,7975976,0.097,0.0233,2.7034478,-4.5154,0.7454897,AHSA1,activator of Hsp90 ATPase activity 1
6878,7991,8019031,0.097,0.0233,2.7029726,-4.5162,0.6381512,TBC1D16,TBC1 domain family member 16
6883,8001,8073088,0.0974,0.0234,2.7000461,-4.5211,0.8558803,APOBEC3G,apolipoprotein B mRNA editing enzyme catalytic subunit 3G
6886,8007,7941444,0.0976,0.0235,2.6982112,-4.52418,1.7468639,CTSW,cathepsin W
6895,8032,8008151,0.0984,0.0238,2.6917522,-4.53499,1.4889167,IGF2BP1,insulin like growth factor 2 mRNA binding protein 1
6897,8034,8107887,0.0984,0.0238,2.6912615,-4.53582,0.813545,CSF2,colony stimulating factor 2
6900,8041,8065359,0.0985,0.0238,2.6902882,-4.53745,0.7557365,CD93,CD93 molecule
6904,8051,8099826,0.0986,0.0239,2.688823,-4.5399,0.5470542,TLR10,toll like receptor 10
6910,8059,8014454,0.0987,0.0239,2.6876356,-4.54189,0.5812459,MYO19,myosin XIX
6912,8061,8180196,0.0987,0.0239,2.6873635,-4.54234,1.7700095,LILRA6,leukocyte immunoglobulin like receptor A6
6917,8069,8017143,0.0989,0.024,2.6861105,-4.54444,0.7250706,PTRH2,peptidyl-tRNA hydrolase 2
6918,8070,8063923,0.0989,0.024,2.6860528,-4.54454,2.035746,SLCO4A1,solute carrier organic anion transporter family member 4A1
6919,8072,8092691,0.0989,0.024,2.6857511,-4.54504,1.0238312,BCL6,B-cell CLL/lymphoma 6
6920,8075,7957819,0.099,0.024,2.6848808,-4.5465,0.5151396,SLC17A8,solute carrier family 17 member 8
6921,8077,8009693,0.0991,0.0241,2.6840477,-4.54789,0.5950797,TMEM104,transmembrane protein 104
6933,8102,8091039,0.0998,0.0243,2.6780022,-4.55801,0.5205382,PRR23B,proline rich 23B
6935,8104,8138361,0.0999,0.0243,2.6772974,-4.55919,0.605831,RPL36A-HNRNPH2///RPL36A,RPL36A-HNRNPH2 readthrough///ribosomal protein L36a
6936,8105,7976567,0.0999,0.0244,2.6771995,-4.55935,1.7027813,BDKRB1,bradykinin receptor B1
6937,8108,8095221,0.1,0.0244,2.6758197,-4.56166,0.6233621,PAICS,phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase
6940,8117,8047127,0.1,0.0245,2.6736598,-4.56528,0.7447175,MYO1B,myosin IB
6942,8120,7918593,0.101,0.0245,2.6724564,-4.56729,0.5232628,RHOC,ras homolog family member C
6943,8121,8003656,0.101,0.0246,2.6716932,-4.56857,0.5050391,SERPINF2,serpin family F member 2
6944,8122,7951838,0.101,0.0246,2.6713591,-4.56913,0.641118,ZPR1,ZPR1 zinc finger
6945,8125,8166632,0.101,0.0246,2.6707779,-4.5701,0.9122794,GK3P///GK,glycerol kinase 3 pseudogene///glycerol kinase
6947,8127,8173086,0.101,0.0246,2.6701643,-4.57112,0.9943631,FGD1,"FYVE, RhoGEF and PH domain containing 1"
6950,8132,7956287,0.101,0.0247,2.6695867,-4.57209,0.7827118,NAB2,NGFI-A binding protein 2
6954,8138,8119088,0.101,0.0247,2.6687226,-4.57354,0.9417539,CDKN1A,cyclin dependent kinase inhibitor 1A
6956,8141,8001082,0.101,0.0248,2.667506,-4.57557,1.361306,SLC6A10PB///SLC6A10P///SLC6A8,"solute carrier family 6 member 8 pseudogene///solute carrier family 6 member 10, pseudogene///solute carrier family 6 member 8"
6957,8142,8096771,0.101,0.0248,2.6673424,-4.57584,0.5838505,OSTC,oligosaccharyltransferase complex non-catalytic subunit
6958,8143,8127767,0.101,0.0248,2.6670002,-4.57642,0.7001128,ELOVL4,ELOVL fatty acid elongase 4
6959,8144,8082003,0.101,0.0248,2.6668452,-4.57668,0.8514733,EAF2,ELL associated factor 2
6964,8155,8059852,0.101,0.0249,2.6649532,-4.57984,0.7529127,MSL3P1,male-specific lethal 3 homolog (Drosophila) pseudogene 1
6968,8164,7926896,0.102,0.025,2.66262,-4.58374,0.9644296,CKS1B,CDC28 protein kinase regulatory subunit 1B
6972,8172,7922846,0.102,0.025,2.6607218,-4.58692,1.6518046,FAM129A,family with sequence similarity 129 member A
6973,8174,8112327,0.102,0.0251,2.6602963,-4.58763,0.9630271,CKS1B,CDC28 protein kinase regulatory subunit 1B
6974,8177,8024391,0.102,0.0251,2.6596841,-4.58865,0.6286906,DOT1L,DOT1 like histone lysine methyltransferase
6975,8178,8157058,0.102,0.0251,2.6593156,-4.58927,0.6158359,FSD1L,fibronectin type III and SPRY domain containing 1 like
6979,8191,7995292,0.102,0.0252,2.6559438,-4.5949,1.3642839,SLC6A10PB///SLC6A10P///SLC6A8,"solute carrier family 6 member 8 pseudogene///solute carrier family 6 member 10, pseudogene///solute carrier family 6 member 8"
6981,8194,8164918,0.102,0.0252,2.6556291,-4.59543,0.5590362,SLC2A6,solute carrier family 2 member 6
6985,8198,7951032,0.102,0.0253,2.6550787,-4.59635,1.6183835,SNORA1///TAF1D,"small nucleolar RNA, H/ACA box 1///TATA-box binding protein associated factor, RNA polymerase I subunit D"
6987,8200,8166919,0.103,0.0253,2.6546551,-4.59706,1.1959801,GPR82,G protein-coupled receptor 82
6988,8207,7920707,0.103,0.0254,2.6525524,-4.60057,0.5269266,FAM189B,family with sequence similarity 189 member B
