,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
12584,14095,201316_at,3.77e-05,9.72e-06,-4.8589187,2.671268,-0.57807856,PSMA2,proteasome subunit alpha 2
12585,14099,219429_at,3.78e-05,9.75e-06,-4.8579873,2.668037,-1.11991112,FA2H,fatty acid 2-hydroxylase
12590,14110,233543_s_at,3.81e-05,9.84e-06,-4.8554882,2.659371,-0.95085606,FAM175A,family with sequence similarity 175 member A
12591,14111,238653_at,3.82e-05,9.86e-06,-4.8548215,2.657059,-0.81513607,LRIG2,leucine rich repeats and immunoglobulin like domains 2
12594,14116,241607_at,3.83e-05,9.9e-06,-4.853883,2.653805,-0.85417154,LOC730102,quinone oxidoreductase-like protein 2 pseudogene
12595,14117,227271_at,3.83e-05,9.9e-06,-4.853769,2.65341,-0.62709209,FGF11,fibroblast growth factor 11
12596,14119,228354_at,3.84e-05,9.92e-06,-4.8533432,2.651934,-0.60283967,MORN4,MORN repeat containing 4
12599,14126,231149_s_at,3.85e-05,9.96e-06,-4.8521509,2.6478,-0.75324934,ULK4,unc-51 like kinase 4
12600,14130,230180_at,3.87e-05,1e-05,-4.8510943,2.644138,-1.10075004,DDX17,DEAD-box helicase 17
12601,14131,204359_at,3.87e-05,1e-05,-4.8509549,2.643654,-1.21996377,LOC100506718///FLRT2,uncharacterized LOC100506718///fibronectin leucine rich transmembrane protein 2
12608,14148,1554089_s_at,3.91e-05,1.01e-05,-4.8479649,2.633292,-0.62586588,SBDSP1///SBDS,Shwachman-Bodian-Diamond syndrome pseudogene 1///SBDS ribosome assembly guanine nucleotide exchange factor
12610,14150,222559_s_at,3.91e-05,1.01e-05,-4.847617,2.632086,-0.86981586,RPRD1A,regulation of nuclear pre-mRNA domain containing 1A
12613,14154,1553192_at,3.92e-05,1.01e-05,-4.8469559,2.629796,-0.67734043,ZNF441,zinc finger protein 441
12614,14155,1566472_s_at,3.92e-05,1.01e-05,-4.8468139,2.629304,-1.11898814,LOC100996506///RETSAT,uncharacterized LOC100996506///retinol saturase
12615,14156,226270_at,3.92e-05,1.02e-05,-4.8467748,2.629168,-0.51239946,EXOC2,exocyst complex component 2
12618,14161,205234_at,3.94e-05,1.02e-05,-4.8450424,2.623166,-1.34038889,SLC16A4,solute carrier family 16 member 4
12619,14164,235439_at,3.95e-05,1.02e-05,-4.8444433,2.62109,-0.58715106,RBMS2,RNA binding motif single stranded interacting protein 2
12622,14169,232893_at,3.96e-05,1.03e-05,-4.8437827,2.618802,-0.57111014,LMBRD2,LMBR1 domain containing 2
12625,14175,242136_x_at,3.98e-05,1.03e-05,-4.8423655,2.613893,-0.57816711,MGC70870,C-terminal binding protein 2 pseudogene
12627,14180,225690_at,4.02e-05,1.04e-05,-4.8395375,2.604099,-0.64032684,CDK12,cyclin dependent kinase 12
12628,14183,229071_at,4.02e-05,1.04e-05,-4.8390219,2.602314,-0.77658423,C17orf100,chromosome 17 open reading frame 100
12629,14185,219970_at,4.03e-05,1.04e-05,-4.8386417,2.600997,-0.63254558,GIPC2,GIPC PDZ domain containing family member 2
12630,14186,218795_at,4.03e-05,1.05e-05,-4.8382481,2.599634,-0.8517499,ACP6,"acid phosphatase 6, lysophosphatidic"
12634,14191,225526_at,4.04e-05,1.05e-05,-4.837297,2.596342,-0.52982053,MKLN1,muskelin 1
12637,14197,224015_s_at,4.06e-05,1.05e-05,-4.836298,2.592883,-0.5345561,MRPS25,mitochondrial ribosomal protein S25
12639,14200,238327_at,4.07e-05,1.06e-05,-4.8351313,2.588844,-0.79095872,ODF3B,outer dense fiber of sperm tails 3B
12640,14201,227038_at,4.08e-05,1.06e-05,-4.8349398,2.588181,-0.78800076,SGMS2,sphingomyelin synthase 2
12643,14205,225852_at,4.09e-05,1.06e-05,-4.8339528,2.584765,-0.63017502,ANKRD17,ankyrin repeat domain 17
12644,14208,241808_at,4.1e-05,1.06e-05,-4.8334467,2.583013,-0.91797501,ZC2HC1A,zinc finger C2HC-type containing 1A
12646,14210,226020_s_at,4.11e-05,1.07e-05,-4.8324671,2.579623,-0.64917895,OMA1///DAB1,"OMA1 zinc metallopeptidase///DAB1, reelin adaptor protein"
12648,14219,202923_s_at,4.13e-05,1.07e-05,-4.8307474,2.573672,-0.82257682,GCLC,glutamate-cysteine ligase catalytic subunit
12649,14221,212214_at,4.13e-05,1.07e-05,-4.8307307,2.573614,-0.54014469,OPA1,"OPA1, mitochondrial dynamin like GTPase"
12650,14222,219757_s_at,4.13e-05,1.08e-05,-4.8305596,2.573022,-0.59144087,TMEM260,transmembrane protein 260
12655,14236,231860_at,4.17e-05,1.09e-05,-4.8276321,2.562894,-0.62668519,BRWD1,bromodomain and WD repeat domain containing 1
12656,14239,222068_s_at,4.18e-05,1.09e-05,-4.8269314,2.56047,-0.52548915,DNAAF1,dynein axonemal assembly factor 1
12658,14243,201552_at,4.18e-05,1.09e-05,-4.8268189,2.560081,-0.51453508,LAMP1,lysosomal associated membrane protein 1
12659,14246,223600_s_at,4.2e-05,1.09e-05,-4.8258859,2.556854,-0.78645337,KIAA1683,KIAA1683
12661,14252,226885_at,4.21e-05,1.1e-05,-4.8245928,2.552382,-0.62344807,RNF217,ring finger protein 217
12662,14253,244177_at,4.21e-05,1.1e-05,-4.8244691,2.551954,-0.62388865,ING1,inhibitor of growth family member 1
12663,14254,212037_at,4.22e-05,1.1e-05,-4.8242407,2.551164,-0.55048294,PNN,"pinin, desmosome associated protein"
12666,14260,224576_at,4.25e-05,1.11e-05,-4.8219507,2.543245,-0.55587593,ERGIC1,endoplasmic reticulum-golgi intermediate compartment 1
12667,14261,202919_at,4.25e-05,1.11e-05,-4.8217767,2.542644,-0.5050862,MOB4,"MOB family member 4, phocein"
12668,14264,211448_s_at,4.26e-05,1.11e-05,-4.8213919,2.541313,-0.54283817,RGS6,regulator of G-protein signaling 6
12669,14266,231188_at,4.26e-05,1.11e-05,-4.8209852,2.539907,-0.53241515,ZSCAN2,zinc finger and SCAN domain containing 2
12670,14267,227966_s_at,4.27e-05,1.12e-05,-4.8202508,2.537368,-0.70258525,CCDC74B///CCDC74A,coiled-coil domain containing 74B///coiled-coil domain containing 74A
12672,14269,223471_at,4.28e-05,1.12e-05,-4.819995,2.536484,-0.90028258,RAB3IP,RAB3A interacting protein
12676,14281,228339_at,4.32e-05,1.13e-05,-4.8169434,2.525936,-0.64478491,ECSCR,endothelial cell surface expressed chemotaxis and apoptosis regulator
12677,14282,212435_at,4.32e-05,1.13e-05,-4.8168858,2.525737,-0.5096545,TRIM33,tripartite motif containing 33
12679,14284,230592_at,4.33e-05,1.13e-05,-4.8164187,2.524122,-0.60868484,NSL1,"NSL1, MIS12 kinetochore complex component"
12682,14287,225540_at,4.33e-05,1.13e-05,-4.8160367,2.522802,-1.74028539,MAP2,microtubule associated protein 2
12688,14297,232101_s_at,4.35e-05,1.14e-05,-4.8146588,2.518041,-0.51351829,PIGN,phosphatidylinositol glycan anchor biosynthesis class N
12689,14299,215192_at,4.36e-05,1.14e-05,-4.8141728,2.516361,-0.51596754,PMS2P4,"PMS1 homolog 2, mismatch repair system component pseudogene 4"
12690,14301,209008_x_at,4.36e-05,1.14e-05,-4.8139593,2.515624,-1.20262312,KRT8,keratin 8
12691,14303,225255_at,4.37e-05,1.14e-05,-4.8135645,2.51426,-0.58676569,MRPL35,mitochondrial ribosomal protein L35
12692,14305,203870_at,4.38e-05,1.15e-05,-4.8128093,2.51165,-0.76419522,USP46,ubiquitin specific peptidase 46
12698,14320,205392_s_at,4.4e-05,1.15e-05,-4.8113495,2.506607,-0.84576876,CCL15-CCL14///CCL14,CCL15-CCL14 readthrough (NMD candidate)///C-C motif chemokine ligand 14
12700,14324,223457_at,4.41e-05,1.16e-05,-4.8101507,2.502466,-0.75953923,COPG2,coatomer protein complex subunit gamma 2
12704,14332,226027_at,4.44e-05,1.16e-05,-4.8080737,2.495293,-0.79048182,SWI5,SWI5 homologous recombination repair protein
12705,14333,219679_s_at,4.45e-05,1.17e-05,-4.8078286,2.494446,-0.72825515,WAC,WW domain containing adaptor with coiled-coil
12706,14334,227732_at,4.45e-05,1.17e-05,-4.8075798,2.493587,-0.70074893,ATXN7L1,ataxin 7 like 1
12713,14349,213622_at,4.49e-05,1.18e-05,-4.8049446,2.484488,-0.65710095,COL9A2,collagen type IX alpha 2 chain
12714,14355,228820_at,4.51e-05,1.18e-05,-4.803628,2.479943,-0.75913543,XPNPEP3,X-prolyl aminopeptidase 3
12717,14359,209911_x_at,4.53e-05,1.19e-05,-4.8019946,2.474304,-0.86278923,HIST1H2BD,"histone cluster 1, H2bd"
12723,14368,227712_at,4.57e-05,1.2e-05,-4.7993959,2.465335,-0.52994517,LYRM2,LYR motif containing 2
12724,14369,235209_at,4.57e-05,1.2e-05,-4.7992933,2.464982,-1.07809106,SBSPON,somatomedin B and thrombospondin type 1 domain containing
12725,14372,226558_at,4.6e-05,1.21e-05,-4.797426,2.458538,-1.18907878,TEKT4P2///MAFIP///LOC389834,tektin 4 pseudogene 2///MAFF interacting protein (pseudogene)///ankyrin repeat domain 57 pseudogene
12727,14375,218311_at,4.61e-05,1.21e-05,-4.7971078,2.45744,-0.95584689,MAP4K3,mitogen-activated protein kinase kinase kinase kinase 3
12728,14377,202291_s_at,4.61e-05,1.21e-05,-4.7967467,2.456195,-1.1044004,MGP,matrix Gla protein
12732,14381,233499_at,4.63e-05,1.22e-05,-4.7956023,2.452247,-1.15917632,LRRC7,leucine rich repeat containing 7
12735,14384,220276_at,4.63e-05,1.22e-05,-4.7953458,2.451362,-0.96724802,RERGL,RERG like
12740,14393,203232_s_at,4.64e-05,1.22e-05,-4.7943229,2.447833,-0.52422572,ATXN1,ataxin 1
12743,14400,213488_at,4.67e-05,1.23e-05,-4.7926437,2.442042,-0.68780343,SNED1,"sushi, nidogen and EGF like domains 1"
12744,14401,203260_at,4.67e-05,1.23e-05,-4.7923674,2.441089,-0.86663806,HDDC2,HD domain containing 2
12746,14405,214463_x_at,4.69e-05,1.24e-05,-4.7912007,2.437065,-0.71718496,HIST1H4J,"histone cluster 1, H4j"
12748,14409,243784_s_at,4.71e-05,1.24e-05,-4.7902765,2.433878,-0.54602678,LOC100272217,uncharacterized LOC100272217
12749,14413,215807_s_at,4.73e-05,1.25e-05,-4.7885642,2.427975,-0.58608439,PLXNB1,plexin B1
12750,14415,233520_s_at,4.75e-05,1.25e-05,-4.7877771,2.425261,-0.78272043,CMYA5,cardiomyopathy associated 5
12751,14416,1557166_at,4.75e-05,1.25e-05,-4.7876101,2.424685,-0.77581984,PDCD4,programmed cell death 4 (neoplastic transformation inhibitor)
12754,14424,223477_s_at,4.77e-05,1.26e-05,-4.7860551,2.419325,-0.52016585,C12orf65,chromosome 12 open reading frame 65
12756,14431,217127_at,4.8e-05,1.27e-05,-4.7840826,2.412527,-1.20976759,CTH,cystathionine gamma-lyase
12758,14437,240261_at,4.85e-05,1.28e-05,-4.7814138,2.40333,-0.74372921,TOM1L1,target of myb1 like 1 membrane trafficking protein
12762,14442,226799_at,4.87e-05,1.29e-05,-4.7802794,2.399422,-0.62185487,FGD6,"FYVE, RhoGEF and PH domain containing 6"
12765,14446,231894_at,4.87e-05,1.29e-05,-4.779933,2.398229,-0.96316006,SARS,seryl-tRNA synthetase
12766,14447,230717_at,4.88e-05,1.29e-05,-4.779372,2.396296,-0.71320613,LCN12,lipocalin 12
12767,14449,1555227_a_at,4.88e-05,1.29e-05,-4.7792718,2.395951,-0.51675686,MANEA,mannosidase endo-alpha
12768,14451,227522_at,4.89e-05,1.29e-05,-4.7786881,2.39394,-1.37088291,CMBL,carboxymethylenebutenolidase homolog
12774,14462,205066_s_at,4.92e-05,1.3e-05,-4.7766713,2.386994,-1.39830058,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1
12776,14464,223692_at,4.93e-05,1.3e-05,-4.7760847,2.384974,-0.82867936,NMNAT1,nicotinamide nucleotide adenylyltransferase 1
12778,14469,206770_s_at,4.94e-05,1.31e-05,-4.775506,2.382981,-0.70403315,SLC35A3,solute carrier family 35 member A3
12779,14475,219377_at,4.96e-05,1.31e-05,-4.774099,2.378136,-0.96787175,GAREM1,GRB2 associated regulator of MAPK1 subtype 1
12784,14482,206308_at,5e-05,1.33e-05,-4.771543,2.369336,-0.71387691,TRDMT1,tRNA aspartic acid methyltransferase 1
12785,14483,224719_s_at,5.01e-05,1.33e-05,-4.7713828,2.368785,-0.56105716,C12orf57,chromosome 12 open reading frame 57
12788,14492,1553775_at,5.05e-05,1.34e-05,-4.7686759,2.359468,-0.6074897,LOC152048,uncharacterized FLJ31715
12791,14498,223527_s_at,5.08e-05,1.35e-05,-4.766986,2.353652,-0.93821037,CDADC1,cytidine and dCMP deaminase domain containing 1
12793,14501,206309_at,5.09e-05,1.35e-05,-4.7663562,2.351485,-1.27242746,LECT1,leukocyte cell derived chemotaxin 1
12801,14510,230388_s_at,5.11e-05,1.36e-05,-4.7650966,2.347151,-1.14811079,KANSL1-AS1,KANSL1 antisense RNA 1
12802,14512,213131_at,5.12e-05,1.36e-05,-4.7642677,2.3443,-0.97434276,OLFM1,olfactomedin 1
12804,14516,205231_s_at,5.13e-05,1.36e-05,-4.7638611,2.342901,-0.72662996,EPM2A,"epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)"
12805,14517,203980_at,5.14e-05,1.36e-05,-4.7633636,2.34119,-1.827291,FABP4,fatty acid binding protein 4
12806,14518,200947_s_at,5.14e-05,1.36e-05,-4.7632773,2.340893,-0.50655088,GLUD1,glutamate dehydrogenase 1
12807,14520,207131_x_at,5.14e-05,1.37e-05,-4.7631601,2.34049,-0.78438721,GGT2///GGTLC1///GGTLC2///GGT1,gamma-glutamyltransferase 2///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 1
12808,14521,215938_s_at,5.15e-05,1.37e-05,-4.7627964,2.339238,-0.55259357,PLA2G6,phospholipase A2 group VI
12811,14524,216838_at,5.16e-05,1.37e-05,-4.7621733,2.337095,-0.54039174,LINC01278,long intergenic non-protein coding RNA 1278
12816,14533,218845_at,5.2e-05,1.38e-05,-4.7595799,2.328176,-0.51934237,DUSP22,dual specificity phosphatase 22
12818,14535,227705_at,5.21e-05,1.39e-05,-4.7588751,2.325752,-1.47102292,TCEAL7,transcription elongation factor A like 7
12821,14538,1569057_s_at,5.22e-05,1.39e-05,-4.7585446,2.324616,-0.577064,MIA3,"MIA family member 3, ER export factor"
12822,14539,224865_at,5.22e-05,1.39e-05,-4.7584195,2.324186,-0.50504542,FAR1,fatty acyl-CoA reductase 1
12823,14540,219476_at,5.22e-05,1.39e-05,-4.7582615,2.323643,-1.77474143,C1orf116,chromosome 1 open reading frame 116
12824,14541,243259_at,5.23e-05,1.39e-05,-4.7577024,2.32172,-0.5829873,ATXN7,ataxin 7
12825,14542,202353_s_at,5.24e-05,1.39e-05,-4.7575976,2.32136,-0.60109477,PSMD12,"proteasome 26S subunit, non-ATPase 12"
12826,14544,205396_at,5.26e-05,1.4e-05,-4.7561032,2.316223,-0.6330815,SMAD3,SMAD family member 3
12828,14546,216488_s_at,5.27e-05,1.4e-05,-4.7556376,2.314622,-0.65561441,ATP11A,ATPase phospholipid transporting 11A
12829,14549,231226_at,5.28e-05,1.41e-05,-4.7548307,2.311848,-0.54649969,MED14OS,MED14 opposite strand
12834,14555,205282_at,5.32e-05,1.42e-05,-4.7530623,2.30577,-1.16850184,LRP8,LDL receptor related protein 8
12835,14556,216831_s_at,5.32e-05,1.42e-05,-4.7528399,2.305006,-0.58936027,RUNX1T1,RUNX1 translocation partner 1
12836,14557,239450_at,5.33e-05,1.42e-05,-4.7523252,2.303237,-1.08448351,NDUFV2-AS1,NDUFV2 antisense RNA 1
12838,14559,204626_s_at,5.34e-05,1.42e-05,-4.7516553,2.300935,-0.5658604,ITGB3,integrin subunit beta 3
12839,14562,1553313_s_at,5.35e-05,1.43e-05,-4.7509846,2.29863,-1.14333922,SLC5A3,solute carrier family 5 member 3
12840,14564,229397_s_at,5.36e-05,1.43e-05,-4.7503533,2.296461,-0.74412166,ARHGAP35,Rho GTPase activating protein 35
12841,14566,218689_at,5.37e-05,1.43e-05,-4.7501722,2.295839,-0.79548661,FANCF,Fanconi anemia complementation group F
12844,14570,238486_at,5.37e-05,1.43e-05,-4.7496997,2.294216,-0.5476443,FRS2,fibroblast growth factor receptor substrate 2
12846,14572,238470_at,5.38e-05,1.43e-05,-4.7493979,2.293179,-0.6070513,SYS1,Sys1 golgi trafficking protein
12847,14574,242356_at,5.38e-05,1.43e-05,-4.7492992,2.29284,-0.61945604,VTI1A,vesicle transport through interaction with t-SNAREs 1A
12848,14575,203934_at,5.38e-05,1.43e-05,-4.749131,2.292262,-0.66699186,KDR,kinase insert domain receptor
12849,14576,228434_at,5.4e-05,1.44e-05,-4.7481936,2.289041,-0.95132173,BTNL9,butyrophilin like 9
12851,14578,202962_at,5.41e-05,1.44e-05,-4.7476507,2.287176,-0.56536838,KIF13B,kinesin family member 13B
12852,14581,240890_at,5.43e-05,1.45e-05,-4.746559,2.283426,-0.92359325,LOC643733,"caspase 4, apoptosis-related cysteine peptidase pseudogene"
12854,14584,204349_at,5.43e-05,1.45e-05,-4.7462946,2.282518,-0.73216789,MED7,mediator complex subunit 7
12855,14585,244103_at,5.44e-05,1.45e-05,-4.7461306,2.281955,-0.54439985,SDE2,SDE2 telomere maintenance homolog
12859,14593,221646_s_at,5.46e-05,1.46e-05,-4.744631,2.276805,-1.01196086,ZDHHC11B///ZDHHC11,zinc finger DHHC-type containing 11B///zinc finger DHHC-type containing 11
12861,14597,227535_at,5.47e-05,1.46e-05,-4.7441506,2.275155,-0.51556842,EMC7,ER membrane protein complex subunit 7
12866,14605,222472_at,5.53e-05,1.48e-05,-4.7409587,2.264196,-0.53464641,AFTPH,aftiphilin
12869,14609,222582_at,5.55e-05,1.48e-05,-4.7395397,2.259324,-0.77241952,PRKAG2,protein kinase AMP-activated non-catalytic subunit gamma 2
12870,14610,228753_at,5.56e-05,1.48e-05,-4.7394304,2.258949,-0.65837941,LOC101927974,uncharacterized LOC101927974
12872,14612,241972_at,5.57e-05,1.49e-05,-4.7389107,2.257165,-0.86723611,ZNF674-AS1,ZNF674 antisense RNA 1 (head to head)
12873,14616,201041_s_at,5.58e-05,1.49e-05,-4.7379075,2.253722,-0.99318466,DUSP1,dual specificity phosphatase 1
12874,14622,226113_at,5.6e-05,1.5e-05,-4.7371862,2.251247,-0.70896297,ZNF436,zinc finger protein 436
12877,14625,223971_at,5.62e-05,1.5e-05,-4.7360364,2.247301,-0.54980492,OR2A9P///OR2A20P,olfactory receptor family 2 subfamily A member 9 pseudogene///olfactory receptor family 2 subfamily A member 20 pseudogene
12881,14629,208950_s_at,5.66e-05,1.51e-05,-4.7338599,2.239833,-0.54048913,ALDH7A1,aldehyde dehydrogenase 7 family member A1
12885,14634,228812_at,5.68e-05,1.52e-05,-4.732552,2.235346,-0.80407276,REL,"REL proto-oncogene, NF-kB subunit"
12889,14644,239767_at,5.73e-05,1.54e-05,-4.7299806,2.226527,-0.87560302,LRRC7,leucine rich repeat containing 7
12890,14647,229590_at,5.74e-05,1.54e-05,-4.7293433,2.224341,-0.67031685,SNORD68///RPL13,"small nucleolar RNA, C/D box 68///ribosomal protein L13"
12895,14653,203752_s_at,5.76e-05,1.54e-05,-4.7283851,2.221055,-0.56158365,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
12896,14655,229134_at,5.77e-05,1.55e-05,-4.7280119,2.219775,-0.90231225,VANGL1,VANGL planar cell polarity protein 1
12899,14662,212069_s_at,5.79e-05,1.55e-05,-4.7269156,2.216016,-0.58520441,PRRC2B,proline rich coiled-coil 2B
12901,14666,241372_at,5.81e-05,1.56e-05,-4.7257406,2.211988,-0.66390644,ZC3H6,zinc finger CCCH-type containing 6
12902,14672,212633_at,5.84e-05,1.57e-05,-4.7239869,2.205976,-0.66848375,UFL1,UFM1 specific ligase 1
12903,14676,1556136_at,5.86e-05,1.57e-05,-4.7230597,2.202798,-0.54842396,MYLK4,myosin light chain kinase family member 4
12905,14678,226269_at,5.86e-05,1.57e-05,-4.722827,2.202,-0.76649532,GDAP1,ganglioside induced differentiation associated protein 1
12906,14679,235390_at,5.87e-05,1.58e-05,-4.7223208,2.200265,-0.7888662,SREK1IP1,SREK1 interacting protein 1
12907,14680,204426_at,5.88e-05,1.58e-05,-4.722214,2.199899,-0.86827728,TMED2,transmembrane p24 trafficking protein 2
12908,14681,1553430_a_at,5.88e-05,1.58e-05,-4.7220345,2.199284,-0.66514126,EDARADD,EDAR associated death domain
12910,14686,219382_at,5.92e-05,1.59e-05,-4.7201229,2.192734,-0.66887144,SERTAD3,SERTA domain containing 3
12917,14698,203203_s_at,5.97e-05,1.6e-05,-4.717568,2.18398,-0.8184102,KRR1,"KRR1, small subunit processome component homolog"
12921,14703,200968_s_at,5.98e-05,1.61e-05,-4.717006,2.182055,-0.54091672,PPIB,peptidylprolyl isomerase B
12923,14705,235498_at,5.98e-05,1.61e-05,-4.7167363,2.181131,-1.20071276,LRRIQ3,leucine rich repeats and IQ motif containing 3
12925,14707,229245_at,5.99e-05,1.61e-05,-4.7161102,2.178986,-0.59450919,PLEKHA6,pleckstrin homology domain containing A6
12928,14713,224458_at,6.02e-05,1.62e-05,-4.7147929,2.174475,-1.30927748,TMEM246,transmembrane protein 246
12929,14714,227503_at,6.02e-05,1.62e-05,-4.7147666,2.174385,-1.30178206,NECTIN3,nectin cell adhesion molecule 3
12931,14716,230042_at,6.03e-05,1.62e-05,-4.7142615,2.172655,-0.60770232,ITSN1,intersectin 1
12932,14718,222095_s_at,6.03e-05,1.62e-05,-4.7141675,2.172333,-1.02586862,FAM163A,family with sequence similarity 163 member A
12934,14722,213899_at,6.03e-05,1.62e-05,-4.7139633,2.171633,-0.63345735,METAP2,methionyl aminopeptidase 2
12937,14730,216976_s_at,6.08e-05,1.64e-05,-4.7113969,2.162846,-0.55222416,RYK,receptor-like tyrosine kinase
12938,14731,218178_s_at,6.09e-05,1.64e-05,-4.7112231,2.162251,-0.85978624,CHMP1B,charged multivesicular body protein 1B
12939,14732,215460_x_at,6.13e-05,1.65e-05,-4.7092499,2.155496,-0.53347232,BRD1,bromodomain containing 1
12942,14737,219496_at,6.17e-05,1.66e-05,-4.7070313,2.147902,-0.62520973,SOWAHC,sosondowah ankyrin repeat domain family member C
12943,14738,241600_at,6.18e-05,1.67e-05,-4.7069078,2.147479,-0.62168482,WIPF3,WAS/WASL interacting protein family member 3
12947,14745,221960_s_at,6.24e-05,1.68e-05,-4.7038229,2.136923,-0.59983378,RAB2A,"RAB2A, member RAS oncogene family"
12949,14747,205736_at,6.25e-05,1.68e-05,-4.7035734,2.13607,-0.69490624,PGAM2,phosphoglycerate mutase 2
12950,14748,207572_at,6.25e-05,1.69e-05,-4.7033577,2.135332,-0.52796262,EFCAB2,EF-hand calcium binding domain 2
12953,14754,1558815_at,6.26e-05,1.69e-05,-4.7029008,2.133768,-1.79164514,SORBS2,sorbin and SH3 domain containing 2
12955,14757,226484_at,6.27e-05,1.69e-05,-4.7022063,2.131392,-0.86018158,ZBTB47,zinc finger and BTB domain containing 47
12956,14758,1554249_a_at,6.27e-05,1.69e-05,-4.7021839,2.131316,-0.78376847,ZNF638-IT1///ZNF638,ZNF638 intronic transcript 1///zinc finger protein 638
12959,14764,214895_s_at,6.32e-05,1.71e-05,-4.7001153,2.12424,-0.61882677,ADAM10,ADAM metallopeptidase domain 10
12960,14766,205145_s_at,6.32e-05,1.71e-05,-4.6999189,2.123569,-0.56989494,MYL5,myosin light chain 5
12961,14767,202655_at,6.32e-05,1.71e-05,-4.6997846,2.123109,-0.76672915,MANF,mesencephalic astrocyte derived neurotrophic factor
12962,14769,213274_s_at,6.32e-05,1.71e-05,-4.699717,2.122878,-0.78973977,CTSB,cathepsin B
12963,14770,40524_at,6.32e-05,1.71e-05,-4.6997085,2.122849,-0.83036442,PTPN21,"protein tyrosine phosphatase, non-receptor type 21"
12964,14772,227196_at,6.33e-05,1.71e-05,-4.6991145,2.120817,-1.20298665,RHPN2,rhophilin Rho GTPase binding protein 2
12967,14776,215826_x_at,6.35e-05,1.72e-05,-4.6982529,2.117871,-0.51671634,ZNF835,zinc finger protein 835
12970,14785,1553991_s_at,6.39e-05,1.73e-05,-4.6961799,2.110783,-0.68952729,LOC101928274///VSIG10,uncharacterized LOC101928274///V-set and immunoglobulin domain containing 10
12972,14790,1555803_a_at,6.43e-05,1.74e-05,-4.69444,2.104835,-0.65364713,C11orf57,chromosome 11 open reading frame 57
12977,14801,227445_at,6.48e-05,1.75e-05,-4.6921493,2.097005,-0.65981718,ZNF689,zinc finger protein 689
12978,14803,204605_at,6.49e-05,1.76e-05,-4.6916624,2.095341,-0.65439685,CGRRF1,cell growth regulator with ring finger domain 1
12980,14806,214082_at,6.49e-05,1.76e-05,-4.6913879,2.094403,-0.50505206,CA5B,carbonic anhydrase 5B
12987,14816,230556_at,6.57e-05,1.78e-05,-4.6879395,2.08262,-0.87343045,IMMP1L,inner mitochondrial membrane peptidase subunit 1
12988,14818,56256_at,6.58e-05,1.78e-05,-4.6876074,2.081485,-0.50528055,SIDT2,SID1 transmembrane family member 2
12991,14821,1558053_s_at,6.59e-05,1.79e-05,-4.687071,2.079653,-0.52615994,TMED4,transmembrane p24 trafficking protein 4
12994,14825,232107_at,6.63e-05,1.8e-05,-4.6852995,2.073602,-0.50597879,SDHC,succinate dehydrogenase complex subunit C
12995,14828,212040_at,6.64e-05,1.8e-05,-4.6845288,2.07097,-0.63081689,TGOLN2,trans-golgi network protein 2
12998,14836,202769_at,6.71e-05,1.82e-05,-4.6815152,2.060679,-0.60579638,CCNG2,cyclin G2
13007,14856,210655_s_at,6.79e-05,1.85e-05,-4.6777012,2.047659,-0.7980198,FOXO3B///FOXO3,forkhead box O3B pseudogene///forkhead box O3
13010,14877,213639_s_at,6.91e-05,1.88e-05,-4.6721648,2.028768,-0.58630792,ZNF500,zinc finger protein 500
13011,14879,223272_s_at,6.92e-05,1.88e-05,-4.6718639,2.027741,-0.61106364,NTPCR,"nucleoside-triphosphatase, cancer-related"
13013,14883,203215_s_at,6.94e-05,1.89e-05,-4.670825,2.024198,-0.97973503,MYO6,myosin VI
13014,14884,205848_at,6.95e-05,1.89e-05,-4.6707677,2.024002,-0.78175189,GAS2,growth arrest specific 2
13015,14885,225196_s_at,6.95e-05,1.89e-05,-4.670752,2.023949,-0.54297002,MRPS26,mitochondrial ribosomal protein S26
13018,14896,203002_at,7.02e-05,1.91e-05,-4.6675845,2.013146,-0.99592301,AMOTL2,angiomotin like 2
13019,14898,1556097_at,7.04e-05,1.92e-05,-4.6664592,2.00931,-1.23155761,HOMER2,homer scaffolding protein 2
13022,14905,238012_at,7.09e-05,1.93e-05,-4.6643509,2.002122,-0.6993074,DPP7,dipeptidyl peptidase 7
13023,14906,231851_at,7.09e-05,1.93e-05,-4.6643287,2.002047,-0.88699905,RAVER2,"ribonucleoprotein, PTB binding 2"
13027,14911,235443_at,7.1e-05,1.94e-05,-4.663836,2.000367,-0.78992267,CKMT2-AS1,CKMT2 antisense RNA 1
13030,14916,37547_at,7.14e-05,1.95e-05,-4.6621712,1.994693,-0.89090667,BBS9,Bardet-Biedl syndrome 9
13031,14917,1557114_a_at,7.14e-05,1.95e-05,-4.6621003,1.994451,-0.57196589,ZNF561-AS1,ZNF561 antisense RNA 1 (head to head)
13034,14921,57082_at,7.16e-05,1.95e-05,-4.6615265,1.992496,-0.55761957,LDLRAP1,low density lipoprotein receptor adaptor protein 1
