,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
4599,4708,7980742,0.0291,0.00412,-3.7613589,-2.74034,-1.0055891,LOC283588,uncharacterized LOC283588
4603,4712,7947221,0.0291,0.00413,-3.7596872,-2.7431,-0.5279841,LIN7C,"lin-7 homolog C, crumbs cell polarity complex component"
4607,4716,8061919,0.0292,0.00414,-3.7584182,-2.74519,-0.5658627,CBFA2T2,CBFA2/RUNX1 translocation partner 2
4612,4722,8002020,0.0294,0.00417,-3.7535514,-2.75323,-1.1026393,TPPP3,tubulin polymerization promoting protein family member 3
4613,4724,7970831,0.0294,0.00418,-3.7528845,-2.75433,-0.7539535,UBL3,ubiquitin like 3
4616,4728,7967072,0.0294,0.00418,-3.7515593,-2.75652,-0.9194309,COQ5,"coenzyme Q5, methyltransferase"
4617,4729,8000582,0.0294,0.00419,-3.7512919,-2.75696,-1.2448157,SULT1A2,sulfotransferase family 1A member 2
4618,4730,8161520,0.0295,0.00419,-3.7506421,-2.75804,-1.5795946,PGM5P2///PGM5,phosphoglucomutase 5 pseudogene 2///phosphoglucomutase 5
4620,4732,8161654,0.0295,0.00419,-3.7504539,-2.75835,-1.2221277,TRPM3,transient receptor potential cation channel subfamily M member 3
4621,4733,7942315,0.0295,0.0042,-3.7493785,-2.76013,-1.1613961,LRTOMT,leucine rich transmembrane and O-methyltransferase domain containing
4623,4736,8098084,0.0295,0.00421,-3.7478422,-2.76267,-0.7001502,ETFDH,electron transfer flavoprotein dehydrogenase
4626,4739,7899939,0.0297,0.00423,-3.7449859,-2.76739,-0.7055234,GJA4,gap junction protein alpha 4
4630,4747,8155864,0.0297,0.00425,-3.7419525,-2.7724,-0.7628599,RORB,RAR related orphan receptor B
4633,4750,8172022,0.0297,0.00425,-3.7416961,-2.77282,-2.6273534,TMEM47,transmembrane protein 47
4634,4751,8062034,0.0298,0.00425,-3.7411915,-2.77366,-1.0150078,TP53INP2,tumor protein p53 inducible nuclear protein 2
4635,4752,8136177,0.0298,0.00426,-3.7402258,-2.77525,-0.9451693,KLHDC10,kelch domain containing 10
4636,4753,7955694,0.0298,0.00426,-3.7400101,-2.77561,-0.7172602,IGFBP6///C12orf57,insulin like growth factor binding protein 6///chromosome 12 open reading frame 57
4639,4757,8000399,0.0299,0.00428,-3.7371639,-2.78032,-0.5059719,ZKSCAN2,zinc finger with KRAB and SCAN domains 2
4641,4759,7981984,0.0299,0.00429,-3.7363851,-2.7816,-5.0099381,SNORD116-18,"small nucleolar RNA, C/D box 116-18"
4643,4761,8136539,0.03,0.00429,-3.7351894,-2.78358,-0.6493741,C7orf55-LUC7L2///LUC7L2,"C7orf55-LUC7L2 readthrough///LUC7 like 2, pre-mRNA splicing factor"
4644,4762,8013431,0.03,0.0043,-3.735154,-2.78364,-0.608756,AKAP10,A-kinase anchoring protein 10
4647,4766,7968035,0.03,0.00431,-3.7333955,-2.78655,-1.3415764,SPATA13,spermatogenesis associated 13
4648,4767,8137483,0.0301,0.00432,-3.7317705,-2.78923,-0.8197587,FLJ16734,uncharacterized LOC641928
4649,4768,8180354,0.0301,0.00432,-3.7316724,-2.7894,-0.7618131,ENSA,endosulfine alpha
4651,4771,7956842,0.0301,0.00432,-3.7313652,-2.7899,-0.6398879,LEMD3,LEM domain containing 3
4653,4773,7920552,0.0301,0.00433,-3.7307067,-2.79099,-0.5721937,KCNN3,potassium calcium-activated channel subfamily N member 3
4654,4774,8047659,0.0301,0.00433,-3.7306164,-2.79114,-0.9781032,ABI2,abl-interactor 2
4657,4778,8056518,0.0302,0.00434,-3.7286524,-2.79439,-0.8129521,SCN7A,sodium voltage-gated channel alpha subunit 7
4658,4779,8075483,0.0302,0.00434,-3.7282026,-2.79514,-1.1022459,PIK3IP1,phosphoinositide-3-kinase interacting protein 1
4665,4787,7961390,0.0303,0.00436,-3.7251436,-2.8002,-1.0158454,HEBP1,heme binding protein 1
4667,4791,7920000,0.0303,0.00437,-3.7244907,-2.80128,-0.6626607,POGZ,pogo transposable element with ZNF domain
4668,4792,7987361,0.0303,0.00437,-3.7239594,-2.80216,-0.7536653,ZNF770,zinc finger protein 770
4674,4800,8079224,0.0305,0.0044,-3.7203915,-2.80806,-0.6690222,ZNF502,zinc finger protein 502
4675,4801,7985192,0.0305,0.0044,-3.7200997,-2.80854,-1.1531983,HYKK,hydroxylysine kinase
4677,4803,8151768,0.0305,0.0044,-3.7194345,-2.80964,-1.6482405,RUNX1T1,RUNX1 translocation partner 1
4679,4806,8108370,0.0305,0.00441,-3.718507,-2.81118,-1.3017783,EGR1,early growth response 1
4687,4814,7961275,0.0306,0.00443,-3.7156997,-2.81583,-0.9075691,TAS2R13,taste 2 receptor member 13
4689,4816,7965541,0.0306,0.00443,-3.7151318,-2.81677,-1.0552762,FGD6,"FYVE, RhoGEF and PH domain containing 6"
4690,4817,7942279,0.0306,0.00444,-3.7147906,-2.81733,-0.5456799,FAM86C1,family with sequence similarity 86 member C1
4691,4818,8134201,0.0306,0.00444,-3.7147092,-2.81747,-0.5047285,GATAD1,GATA zinc finger domain containing 1
4692,4820,7975926,0.0307,0.00445,-3.7134884,-2.81949,-0.9308751,CIPC,CLOCK interacting pacemaker
4694,4822,7980891,0.0307,0.00445,-3.713401,-2.81963,-2.740326,TC2N,"tandem C2 domains, nuclear"
4699,4828,7981217,0.0307,0.00446,-3.7120077,-2.82194,-0.7432699,ATG2B,autophagy related 2B
4701,4830,8014248,0.0307,0.00446,-3.711382,-2.82297,-1.0148595,SLFN13,schlafen family member 13
4702,4831,8040163,0.0307,0.00446,-3.7113704,-2.82299,-0.9110283,IAH1,isoamyl acetate-hydrolyzing esterase 1 homolog
4705,4836,8096959,0.0307,0.00447,-3.7099027,-2.82542,-2.018032,ANK2,"ankyrin 2, neuronal"
4706,4838,8117194,0.0307,0.00447,-3.7095322,-2.82604,-1.0158014,MRS2,"MRS2, magnesium transporter"
4708,4841,8070603,0.0308,0.00449,-3.7073551,-2.82964,-0.6314667,RSPH1,radial spoke head 1 homolog
4710,4843,8180324,0.0308,0.00449,-3.7069101,-2.83038,-0.779336,THAP5,THAP domain containing 5
4712,4845,7963567,0.0308,0.00449,-3.7068442,-2.83049,-1.8104715,KRT8,keratin 8
4713,4847,7969955,0.0309,0.0045,-3.7053722,-2.83293,-0.6493902,METTL21EP,"methyltransferase like 21E, pseudogene"
4714,4848,7982309,0.0309,0.0045,-3.7051547,-2.83329,-0.8054373,FAN1,FANCD2/FANCI-associated nuclease 1
4715,4849,8107868,0.0309,0.0045,-3.7051434,-2.8333,-0.8657352,CDC42SE2,CDC42 small effector 2
4718,4852,8016371,0.031,0.00452,-3.7029166,-2.83699,-0.7727212,SCRN2,secernin 2
4723,4857,8155602,0.031,0.00454,-3.7008639,-2.84039,-1.4971259,LOC102725104///ANKRD20A21P///LOC101059935///ANKRD20A12P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1,"putative ankyrin repeat domain-containing protein 20A12 pseudogene///ankyrin repeat domain 20 family member A21, pseudogene///ankyrin repeat domain-containing protein 18A-like///ankyrin repeat domain 20 family member A12, pseudogene///ankyrin repeat domain 20 family member A8, pseudogene///ankyrin repeat domain 20 family member A4///ankyrin repeat domain 20 family member A2///ankyrin repeat domain 20 family member A3///ankyrin repeat domain 20 family member A5, pseudogene///ankyrin repeat domain 20 family member A1"
4724,4858,8008682,0.031,0.00454,-3.7008153,-2.84047,-1.0803647,MSI2,musashi RNA binding protein 2
4725,4860,7977294,0.031,0.00454,-3.7005241,-2.84096,-0.7327929,ZBTB42,zinc finger and BTB domain containing 42
4727,4863,8012247,0.0311,0.00455,-3.6984856,-2.84433,-0.9548997,SAT2,spermidine/spermine N1-acetyltransferase family member 2
4729,4866,8161537,0.0311,0.00456,-3.6981571,-2.84488,-0.5806469,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,COBW domain containing 6///COBW domain containing 3///COBW domain containing 5///COBW domain containing 2///COBW domain containing 1///COBW domain containing 6///COBW domain containing 3///COBW domain containing 5///COBW domain containing 1
4730,4867,7908841,0.0311,0.00456,-3.6980245,-2.8451,-0.8688182,PPP1R12B,protein phosphatase 1 regulatory subunit 12B
4733,4872,8129522,0.0312,0.00457,-3.6957033,-2.84894,-0.5265391,MED23,mediator complex subunit 23
4734,4873,8138353,0.0312,0.00457,-3.6955404,-2.84921,-1.325958,MEOX2,mesenchyme homeobox 2
4735,4874,8035193,0.0312,0.00458,-3.6948545,-2.85035,-0.5498618,SMIM7,small integral membrane protein 7
4741,4882,8031768,0.0315,0.00462,-3.6892427,-2.85965,-1.0123275,ZIK1,zinc finger protein interacting with K protein 1
4743,4884,8064557,0.0315,0.00463,-3.6880308,-2.86166,-0.9361753,PCED1A,PC-esterase domain containing 1A
4747,4888,8142497,0.0315,0.00464,-3.6868887,-2.86355,-2.3700962,CTTNBP2,cortactin binding protein 2
4748,4889,8156263,0.0316,0.00464,-3.6865338,-2.86414,-0.7580493,SPIN1,spindlin 1
4750,4891,7989365,0.0316,0.00464,-3.6861318,-2.86481,-1.3841346,RORA,RAR related orphan receptor A
4751,4892,8154135,0.0316,0.00465,-3.6856909,-2.86554,-2.6805189,SLC1A1,solute carrier family 1 member 1
4752,4893,7940996,0.0316,0.00465,-3.6855772,-2.86573,-0.722979,PRDX5,peroxiredoxin 5
4758,4900,8180336,0.0317,0.00468,-3.6818789,-2.87186,-0.6697436,SLC35E2,solute carrier family 35 member E2
4759,4901,8135114,0.0317,0.00468,-3.6815912,-2.87234,-0.6382188,CUX1,cut like homeobox 1
4762,4904,7910387,0.0318,0.00469,-3.6793251,-2.8761,-0.7664354,RHOU,ras homolog family member U
4763,4905,8054517,0.0318,0.0047,-3.6788541,-2.87688,-1.1370199,LINC01123///LINC01106,long intergenic non-protein coding RNA 1123///long intergenic non-protein coding RNA 1106
4766,4909,8053737,0.0319,0.00471,-3.6775971,-2.87896,-1.7928566,LOC102725104///LOC101059935///ANKRD20A8P,"putative ankyrin repeat domain-containing protein 20A12 pseudogene///ankyrin repeat domain-containing protein 18A-like///ankyrin repeat domain 20 family member A8, pseudogene"
4768,4915,8175121,0.0319,0.00472,-3.6755306,-2.88239,-1.037121,IGSF1,immunoglobulin superfamily member 1
4769,4916,8096617,0.032,0.00473,-3.6751785,-2.88297,-1.8307374,BANK1,B-cell scaffold protein with ankyrin repeats 1
4771,4918,8128716,0.032,0.00473,-3.6741936,-2.88461,-0.5201761,CD164,CD164 molecule
4773,4920,7981976,0.032,0.00474,-3.6732851,-2.88611,-2.3992912,SNORD116-14,"small nucleolar RNA, C/D box 116-14"
4777,4925,8065798,0.032,0.00475,-3.6724058,-2.88757,-0.7982904,GGT7,gamma-glutamyltransferase 7
4780,4928,8148149,0.0321,0.00476,-3.6702766,-2.89111,-0.8037798,ZHX2,zinc fingers and homeoboxes 2
4781,4929,8016739,0.0322,0.00477,-3.6689508,-2.89331,-1.7028315,TOB1,"transducer of ERBB2, 1"
4782,4930,8035435,0.0322,0.00478,-3.6677077,-2.89537,-0.5553052,KIAA1683,KIAA1683
4784,4932,8059249,0.0323,0.00479,-3.6661775,-2.89791,-1.4431127,OBSL1,obscurin like 1
4785,4933,8136602,0.0323,0.00479,-3.6660749,-2.89808,-0.9341023,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2
4786,4934,8068633,0.0323,0.0048,-3.6656236,-2.89883,-1.249723,B3GALT5,"beta-1,3-galactosyltransferase 5"
4788,4937,8039961,0.0324,0.00481,-3.6638178,-2.90182,-0.6269255,ACP1,"acid phosphatase 1, soluble"
4789,4939,8126798,0.0325,0.00482,-3.6624394,-2.90411,-1.1392658,ADGRF5,adhesion G protein-coupled receptor F5
4792,4942,7961279,0.0325,0.00483,-3.6613755,-2.90588,-0.9272689,TAS2R14,taste 2 receptor member 14
4795,4945,7980381,0.0325,0.00483,-3.6612194,-2.90614,-0.6904002,TMED8,transmembrane p24 trafficking protein family member 8
4796,4946,8056766,0.0325,0.00484,-3.6605953,-2.90717,-0.862467,SLC25A12,solute carrier family 25 member 12
4802,4952,7967091,0.0326,0.00486,-3.6579356,-2.91159,-0.7576097,SPPL3///SPPL3,signal peptide peptidase like 3///signal peptide peptidase like 3
4805,4955,8064939,0.0326,0.00486,-3.6574199,-2.91244,-1.0004913,TMX4,thioredoxin related transmembrane protein 4
4806,4957,8059565,0.0326,0.00487,-3.6568885,-2.91333,-1.6595056,PID1,phosphotyrosine interaction domain containing 1
4808,4959,8044346,0.0326,0.00487,-3.6563004,-2.9143,-1.1395495,LINC01123///LINC01106,long intergenic non-protein coding RNA 1123///long intergenic non-protein coding RNA 1106
4813,4965,8127987,0.0327,0.00488,-3.6545338,-2.91724,-2.0487914,SNORD50A,"small nucleolar RNA, C/D box 50A"
4814,4966,8049998,0.0328,0.0049,-3.6529456,-2.91987,-0.6111096,TMEM18,transmembrane protein 18
4815,4967,8145586,0.0328,0.0049,-3.652354,-2.92086,-0.6005275,ELP3,elongator acetyltransferase complex subunit 3
4821,4974,8016546,0.033,0.00493,-3.6486375,-2.92703,-1.1629878,ZNF652,zinc finger protein 652
4825,4978,8091550,0.0331,0.00495,-3.6458013,-2.93174,-1.119062,KIAA1328,KIAA1328
4827,4980,8175432,0.0331,0.00495,-3.6455582,-2.93214,-1.2745325,SNORD61,"small nucleolar RNA, C/D box 61"
4828,4981,7903239,0.0331,0.00496,-3.6453999,-2.93241,-0.8618313,AGL,"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase"
4831,4984,7997982,0.0331,0.00496,-3.6442193,-2.93437,-0.6612075,CDK10,cyclin dependent kinase 10
4834,4987,8096176,0.0332,0.00498,-3.6423954,-2.9374,-2.1850224,PTPN13,"protein tyrosine phosphatase, non-receptor type 13"
4837,4995,8034783,0.0334,0.00501,-3.6382772,-2.94424,-1.1518534,ADGRL1,adhesion G protein-coupled receptor L1
4839,4997,8108330,0.0334,0.00502,-3.6374909,-2.94555,-0.5532386,KDM3B,lysine demethylase 3B
4840,4998,7975956,0.0334,0.00502,-3.6372414,-2.94596,-0.5464652,GSTZ1,glutathione S-transferase zeta 1
4841,4999,7931081,0.0334,0.00502,-3.6371496,-2.94612,-0.7907354,PLEKHA1,pleckstrin homology domain containing A1
4843,5002,8144496,0.0335,0.00504,-3.6344086,-2.95067,-0.9374897,LOC650293///OR7E125P///OR7E5P///OR7E91P///OR7E2P,seven transmembrane helix receptor///olfactory receptor family 7 subfamily E member 125 pseudogene///olfactory receptor family 7 subfamily E member 5 pseudogene///olfactory receptor family 7 subfamily E member 91 pseudogene///olfactory receptor family 7 subfamily E member 2 pseudogene
4846,5005,8124551,0.0336,0.00505,-3.6333573,-2.95242,-0.8514543,TOB2P1,"transducer of ERBB2, 2 pseudogene 1"
4848,5008,7981988,0.0337,0.00507,-3.6306943,-2.95685,-2.1422643,SNORD116-20,"small nucleolar RNA, C/D box 116-20"
4849,5010,8175609,0.0337,0.00507,-3.6305434,-2.9571,-0.7227026,LINC00893,long intergenic non-protein coding RNA 893
4851,5012,8146225,0.0337,0.00509,-3.629232,-2.95928,-1.1425598,SMIM19,small integral membrane protein 19
4852,5013,8005157,0.0337,0.00509,-3.6291182,-2.95947,-0.8589563,PIGL,phosphatidylinositol glycan anchor biosynthesis class L
4854,5015,8079693,0.0338,0.0051,-3.6277784,-2.96169,-0.6127537,WDR6,WD repeat domain 6
4861,5023,8138776,0.0339,0.00512,-3.6244014,-2.96731,-1.2932811,HIBADH,3-hydroxyisobutyrate dehydrogenase
4862,5024,8010405,0.034,0.00513,-3.6234344,-2.96892,-0.6713878,SLC26A11,solute carrier family 26 member 11
4871,5034,8076331,0.0342,0.00518,-3.6180134,-2.97793,-0.81848,TOB2,"transducer of ERBB2, 2"
4872,5036,8047228,0.0342,0.00518,-3.6177418,-2.97839,-0.7482248,HSPE1-MOB4///MOB4,"HSPE1-MOB4 readthrough///MOB family member 4, phocein"
4875,5039,8180353,0.0342,0.00519,-3.6170635,-2.97951,-0.743429,ENSA,endosulfine alpha
4876,5040,8115691,0.0342,0.00519,-3.6166373,-2.98022,-2.1427739,SLIT3,slit guidance ligand 3
4877,5041,8035855,0.0342,0.00519,-3.6162375,-2.98089,-1.2355499,ZNF681,zinc finger protein 681
4879,5044,8071823,0.0343,0.00521,-3.6147223,-2.98341,-0.7259002,CABIN1,calcineurin binding protein 1
4882,5047,8149208,0.0344,0.00522,-3.6125298,-2.98706,-0.9567928,LOC650293///OR7E125P///OR7E5P///OR7E91P///OR7E2P,seven transmembrane helix receptor///olfactory receptor family 7 subfamily E member 125 pseudogene///olfactory receptor family 7 subfamily E member 5 pseudogene///olfactory receptor family 7 subfamily E member 91 pseudogene///olfactory receptor family 7 subfamily E member 2 pseudogene
4883,5048,8149148,0.0345,0.00523,-3.6116193,-2.98857,-0.9297645,LOC650293///OR7E125P///OR7E2P,seven transmembrane helix receptor///olfactory receptor family 7 subfamily E member 125 pseudogene///olfactory receptor family 7 subfamily E member 2 pseudogene
4884,5049,7978970,0.0345,0.00523,-3.6114869,-2.98879,-0.962914,CDKL1,cyclin dependent kinase like 1
4886,5051,8028219,0.0345,0.00524,-3.6106091,-2.99025,-0.798225,ZNF420,zinc finger protein 420
4889,5054,8047174,0.0345,0.00524,-3.6102568,-2.99084,-1.0459704,SLC39A10,solute carrier family 39 member 10
4890,5055,8076272,0.0345,0.00525,-3.6098826,-2.99146,-0.5303115,ST13P4///ST13P5///ST13,suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 4///suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 5///suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)
4893,5058,8154916,0.0346,0.00526,-3.6082376,-2.9942,-0.531357,GALT,galactose-1-phosphate uridylyltransferase
4896,5061,8043995,0.0346,0.00526,-3.6076539,-2.99517,-1.1460005,IL1R1,interleukin 1 receptor type 1
4898,5064,8123246,0.0346,0.00528,-3.6063097,-2.99741,-0.850402,SLC22A3,solute carrier family 22 member 3
4907,5074,8142110,0.0348,0.00531,-3.6017989,-3.00492,-0.9425255,SYPL1,synaptophysin like 1
4908,5075,8014172,0.0348,0.00531,-3.6017105,-3.00506,-0.5813876,CCT6B,chaperonin containing TCP1 subunit 6B
4911,5079,8043564,0.0348,0.00532,-3.6007928,-3.00659,-0.9270426,FAHD2A,fumarylacetoacetate hydrolase domain containing 2A
4918,5088,8030946,0.0349,0.00534,-3.5982409,-3.01084,-1.1256967,ZNF808,zinc finger protein 808
4923,5094,7899361,0.035,0.00536,-3.5966026,-3.01357,-0.7169974,STX12,syntaxin 12
4926,5097,8043820,0.035,0.00537,-3.5954004,-3.01557,-0.5839197,UNC50,unc-50 inner nuclear membrane RNA binding protein
4927,5099,8133057,0.035,0.00537,-3.5951367,-3.01601,-1.2199338,ZNF138,zinc finger protein 138
4928,5100,8008664,0.035,0.00537,-3.5948843,-3.01643,-1.3667499,AKAP1,A-kinase anchoring protein 1
4929,5101,8059801,0.0351,0.00539,-3.593433,-3.01885,-1.1041584,USP40,ubiquitin specific peptidase 40
4930,5102,8133876,0.0351,0.00539,-3.5932348,-3.01918,-2.2820616,CD36,CD36 molecule
4933,5107,8174141,0.0351,0.00539,-3.5928543,-3.01981,-0.5462704,BEX5,brain expressed X-linked 5
4937,5115,8071147,0.0352,0.00541,-3.5901189,-3.02437,-1.5842425,TUBA8,tubulin alpha 8
4939,5117,8044191,0.0353,0.00543,-3.5885356,-3.027,-0.6860447,SLC5A7,solute carrier family 5 member 7
4940,5118,7965410,0.0353,0.00543,-3.5884468,-3.02715,-2.4773307,DCN,decorin
4941,5119,8161192,0.0353,0.00543,-3.5881664,-3.02762,-0.9556205,RNF38,ring finger protein 38
4942,5120,8088550,0.0353,0.00543,-3.5880883,-3.02775,-1.1967714,PRICKLE2,prickle planar cell polarity protein 2
4943,5121,8059996,0.0353,0.00544,-3.58754,-3.02866,-1.0670271,PER2,period circadian clock 2
4945,5123,7928491,0.0353,0.00544,-3.5871798,-3.02926,-0.8970928,KAT6B,lysine acetyltransferase 6B
4946,5124,7916506,0.0353,0.00544,-3.5866636,-3.03012,-1.3200941,C1orf168,chromosome 1 open reading frame 168
4950,5129,8000425,0.0354,0.00546,-3.5851809,-3.03259,-0.8532115,GTF3C1,general transcription factor IIIC subunit 1
4951,5130,8011131,0.0354,0.00546,-3.5845363,-3.03367,-1.0996014,RILP,Rab interacting lysosomal protein
4952,5131,8134219,0.0354,0.00546,-3.5844224,-3.03386,-0.5302843,VPS50,"VPS50, EARP/GARPII complex subunit"
4960,5142,8171248,0.0357,0.00552,-3.5783659,-3.04395,-1.3156441,ANOS1,anosmin 1
4961,5143,8122334,0.0357,0.00553,-3.5772672,-3.04578,-0.7791917,ACKR4,atypical chemokine receptor 4
4962,5145,8074063,0.0358,0.00554,-3.5753671,-3.04894,-1.0431611,ADM2,adrenomedullin 2
4963,5148,8061138,0.0358,0.00555,-3.5748152,-3.04986,-0.7957562,PET117///KAT14,PET117 homolog///lysine acetyltransferase 14
4964,5149,8089464,0.0358,0.00555,-3.5745376,-3.05033,-1.1630597,LOC151760,putative uncharacterized protein LOC151760
4965,5150,7951807,0.0359,0.00555,-3.5742853,-3.05075,-2.7744606,CADM1,cell adhesion molecule 1
4971,5159,8065433,0.036,0.00558,-3.5710223,-3.05619,-0.6543636,APMAP,adipocyte plasma membrane associated protein
4973,5162,8178090,0.036,0.00559,-3.5705203,-3.05702,-0.7427761,C6orf48///SVIL,chromosome 6 open reading frame 48///supervillin
4974,5163,8179326,0.036,0.00559,-3.5705203,-3.05702,-0.7427761,C6orf48///SVIL,chromosome 6 open reading frame 48///supervillin
4977,5167,7905581,0.0362,0.00562,-3.5669875,-3.06291,-2.2815795,S100A1,S100 calcium binding protein A1
4978,5168,8078898,0.0362,0.00562,-3.5668748,-3.0631,-0.6098653,SLC25A38,solute carrier family 25 member 38
4983,5173,8023228,0.0363,0.00564,-3.5643204,-3.06736,-0.53762,DYM,dymeclin
4984,5175,7923131,0.0363,0.00565,-3.5641824,-3.06759,-0.5677548,DENND1B,DENN domain containing 1B
4987,5180,8033780,0.0363,0.00566,-3.5623528,-3.07064,-0.808992,ZNF426,zinc finger protein 426
4995,5190,7911017,0.0366,0.00571,-3.5572676,-3.07912,-0.7822511,SDCCAG8,serologically defined colon cancer antigen 8
4997,5192,8042161,0.0366,0.00572,-3.5557227,-3.0817,-0.6811601,PEX13///PEX13,peroxisomal biogenesis factor 13///peroxisomal biogenesis factor 13
4999,5195,8013120,0.0367,0.00573,-3.5550908,-3.08276,-0.9442375,PEMT,phosphatidylethanolamine N-methyltransferase
5001,5198,7958000,0.0367,0.00574,-3.553381,-3.08561,-1.0769725,CHPT1,choline phosphotransferase 1
5002,5199,7934842,0.0367,0.00575,-3.5532881,-3.08576,-0.6738665,MMRN2,multimerin 2
5008,5207,8144082,0.0368,0.00577,-3.5505613,-3.09031,-0.7669013,C7orf13,chromosome 7 open reading frame 13
5009,5208,8103630,0.0369,0.00578,-3.5500263,-3.0912,-1.2710298,SH3RF1,SH3 domain containing ring finger 1
5011,5212,7996264,0.0369,0.00578,-3.5492833,-3.09244,-1.0528121,CDH5,cadherin 5
5012,5213,8137448,0.0369,0.00579,-3.5488888,-3.0931,-1.108105,GALNT11,polypeptide N-acetylgalactosaminyltransferase 11
5016,5217,7986822,0.0369,0.00579,-3.5479115,-3.09473,-0.6492288,GABRB3,gamma-aminobutyric acid type A receptor beta3 subunit
5022,5224,7959205,0.037,0.00582,-3.5451442,-3.09935,-0.6376628,MLEC,malectin
5023,5225,8111864,0.037,0.00582,-3.5449315,-3.09971,-0.6788167,C6,complement component 6
5028,5232,8085732,0.037,0.00583,-3.5442562,-3.10083,-0.6281638,EFHB,EF-hand domain family member B
5029,5233,8100362,0.0371,0.00583,-3.5438572,-3.1015,-1.2481338,LNX1,ligand of numb-protein X 1
5031,5235,7946454,0.0371,0.00584,-3.5432789,-3.10247,-0.9519464,SCUBE2,"signal peptide, CUB domain and EGF like domain containing 2"
5033,5238,7941761,0.0371,0.00584,-3.5427319,-3.10338,-1.3431539,RHOD,ras homolog family member D
5034,5239,8121850,0.0371,0.00584,-3.5427218,-3.10339,-1.3279474,HEY2,hes related family bHLH transcription factor with YRPW motif 2
5035,5240,7903632,0.0371,0.00584,-3.5427052,-3.10342,-2.3132457,CELSR2,cadherin EGF LAG seven-pass G-type receptor 2
5038,5244,7967255,0.0372,0.00586,-3.5409244,-3.1064,-0.8062648,CLIP1,CAP-Gly domain containing linker protein 1
5040,5246,7950042,0.0372,0.00587,-3.5401504,-3.10769,-2.7453332,SHANK2,SH3 and multiple ankyrin repeat domains 2
5041,5247,7936884,0.0372,0.00587,-3.5397579,-3.10834,-0.9240546,FAM53B,family with sequence similarity 53 member B
5044,5250,8170400,0.0373,0.00588,-3.538555,-3.11035,-0.6194284,LOC642980,uncharacterized LOC642980
5046,5255,8120983,0.0374,0.00592,-3.5348996,-3.11645,-0.5218109,HTR1E,5-hydroxytryptamine receptor 1E
5047,5257,8138647,0.0375,0.00592,-3.5342962,-3.11746,-0.8031985,C7orf31,chromosome 7 open reading frame 31
5052,5262,7974125,0.0375,0.00594,-3.532747,-3.12005,-0.9277595,FAM179B,family with sequence similarity 179 member B
5054,5264,8039006,0.0375,0.00594,-3.5322706,-3.12084,-0.8503619,ZNF320,zinc finger protein 320
5055,5265,7981978,0.0375,0.00595,-3.5319872,-3.12132,-1.9310168,SNORD116-15,"small nucleolar RNA, C/D box 116-15"
5056,5266,7993167,0.0375,0.00595,-3.5318481,-3.12155,-0.9768819,ATF7IP2,activating transcription factor 7 interacting protein 2
5058,5270,7972044,0.0376,0.00596,-3.5307269,-3.12342,-0.7129674,COMMD6,COMM domain containing 6
5059,5271,8081358,0.0376,0.00596,-3.5304967,-3.12381,-0.669999,ZBTB11-AS1,ZBTB11 antisense RNA 1
5060,5273,8109490,0.0377,0.00598,-3.528347,-3.1274,-2.305447,SGCD,sarcoglycan delta
5065,5279,7975932,0.0377,0.00599,-3.5269397,-3.12975,-0.7331403,TMEM63C,transmembrane protein 63C
5066,5280,8081081,0.0378,0.006,-3.5265484,-3.1304,-1.9233806,EPHA3,EPH receptor A3
5067,5281,7913609,0.0378,0.006,-3.526424,-3.13061,-0.8801367,ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
5072,5290,7975284,0.0379,0.00604,-3.5227269,-3.13678,-1.8208716,RDH12,retinol dehydrogenase 12 (all-trans/9-cis/11-cis)
5075,5293,8041179,0.0379,0.00604,-3.5220439,-3.13792,-1.5186109,CLIP4,CAP-Gly domain containing linker protein family member 4
5077,5295,7910111,0.038,0.00605,-3.521536,-3.13877,-1.5038362,EPHX1,epoxide hydrolase 1
5078,5296,8036038,0.038,0.00605,-3.5215359,-3.13877,-0.609901,ZNF599,zinc finger protein 599
5079,5297,8154100,0.038,0.00605,-3.5213502,-3.13908,-2.0064522,VLDLR,very low density lipoprotein receptor
5088,5308,8130505,0.0381,0.00609,-3.5174641,-3.14557,-0.565159,EZR///ROS1,"ezrin///ROS proto-oncogene 1, receptor tyrosine kinase"
5089,5309,8106068,0.0381,0.00609,-3.5172707,-3.1459,-1.2724816,MCCC2,methylcrotonoyl-CoA carboxylase 2
5090,5310,8177601,0.0381,0.00609,-3.5172707,-3.1459,-1.2724816,MCCC2,methylcrotonoyl-CoA carboxylase 2
5092,5312,7933263,0.0382,0.0061,-3.5162079,-3.14767,-0.9864156,PTPN20,"protein tyrosine phosphatase, non-receptor type 20"
