,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
15486,21683,217456_x_at,0.00306,0.00121,3.4071582,-1.970369,0.65994799,HLA-E,"major histocompatibility complex, class I, E"
15488,21691,201137_s_at,0.00307,0.00122,3.4058118,-1.974222,1.43106397,HLA-DPB1,"major histocompatibility complex, class II, DP beta 1"
15491,21705,1552584_at,0.0031,0.00123,3.4029392,-1.982441,0.94376754,IL12RB1,interleukin 12 receptor subunit beta 1
15493,21710,237086_at,0.0031,0.00123,3.4023919,-1.984006,0.51051667,FOXA1,forkhead box A1
15499,21735,1554351_a_at,0.00314,0.00125,3.3982325,-1.995897,0.51391998,TIPRL,TOR signaling pathway regulator
15501,21742,232478_at,0.00315,0.00125,3.3972693,-1.998649,0.77118165,MIR181A2HG,MIR181A2 host gene
15504,21753,201490_s_at,0.00317,0.00126,3.3951347,-2.004746,0.60655208,PPIF,peptidylprolyl isomerase F
15505,21756,238320_at,0.00317,0.00126,3.3944009,-2.006842,0.64614378,MIR612///NEAT1,microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding)
15506,21761,214586_at,0.00318,0.00126,3.3939017,-2.008267,0.5087766,GPR37,G protein-coupled receptor 37
15507,21764,223980_s_at,0.00318,0.00126,3.3936597,-2.008958,0.69473104,SP110,SP110 nuclear body protein
15509,21775,1553151_at,0.00319,0.00127,3.3921662,-2.013221,0.97459983,ATP6V0D2,ATPase H+ transporting V0 subunit d2
15512,21799,218156_s_at,0.00322,0.00128,3.3889577,-2.022376,0.58854125,TSR1,"TSR1, ribosome maturation factor"
15514,21805,234299_s_at,0.00323,0.00129,3.3880904,-2.02485,0.71420658,NIN,ninein
15516,21821,220431_at,0.00325,0.0013,3.3850427,-2.033539,0.53389375,TMPRSS11E,"transmembrane protease, serine 11E"
15518,21827,227006_at,0.00327,0.00131,3.3832313,-2.038701,0.95356,PPP1R14A,protein phosphatase 1 regulatory inhibitor subunit 14A
15521,21849,230249_at,0.00331,0.00132,3.3786904,-2.051633,0.59481364,KHDRBS3,"KH RNA binding domain containing, signal transduction associated 3"
15527,21880,40665_at,0.00335,0.00134,3.3745388,-2.063447,0.84345917,FMO3,flavin containing monooxygenase 3
15531,21900,215501_s_at,0.00339,0.00136,3.3699158,-2.07659,0.53986324,DUSP10,dual specificity phosphatase 10
15535,21910,207510_at,0.00341,0.00137,3.3677748,-2.082673,0.51090021,BDKRB1,bradykinin receptor B1
15537,21928,210355_at,0.00345,0.00138,3.3641436,-2.092984,0.51392744,PTHLH,parathyroid hormone like hormone
15538,21932,211991_s_at,0.00345,0.00139,3.3635189,-2.094757,1.63872745,HLA-DPA1,"major histocompatibility complex, class II, DP alpha 1"
15541,21956,205053_at,0.00348,0.0014,3.3603962,-2.103617,0.61913766,PRIM1,primase (DNA) subunit 1
15542,21962,201925_s_at,0.0035,0.00141,3.3585226,-2.108931,0.64705586,CD55,CD55 molecule (Cromer blood group)
15548,21994,223642_at,0.00354,0.00142,3.3546342,-2.119952,0.68159867,ZIC2,Zic family member 2
15551,22006,1564281_at,0.00355,0.00143,3.3534475,-2.123313,0.50711716,LINC00491,long intergenic non-protein coding RNA 491
15553,22010,210387_at,0.00355,0.00143,3.3529472,-2.12473,0.83811371,HIST1H2BJ///HIST1H2BG,"histone cluster 1, H2bj///histone cluster 1, H2bg"
15556,22033,204128_s_at,0.00358,0.00144,3.349761,-2.133751,0.73939058,RFC3,replication factor C subunit 3
15557,22035,211695_x_at,0.00359,0.00145,3.3494016,-2.134769,0.69360894,MUC1,"mucin 1, cell surface associated"
15560,22054,213742_at,0.00361,0.00146,3.3465833,-2.142743,0.67513086,SRSF11,serine and arginine rich splicing factor 11
15561,22055,226452_at,0.00361,0.00146,3.3465761,-2.142763,0.81442828,PDK1,pyruvate dehydrogenase kinase 1
15562,22064,218849_s_at,0.00362,0.00146,3.3454679,-2.145898,0.57357082,PPP1R13L,protein phosphatase 1 regulatory subunit 13 like
15563,22065,201984_s_at,0.00363,0.00146,3.3452988,-2.146376,0.69407831,EGFR,epidermal growth factor receptor
15564,22067,215898_at,0.00363,0.00146,3.3451731,-2.146731,0.65654254,TTLL5,tubulin tyrosine ligase like 5
15566,22071,238455_at,0.00363,0.00147,3.344742,-2.14795,0.68414606,PLXDC2,plexin domain containing 2
15571,22093,239433_at,0.00366,0.00148,3.3418896,-2.156014,0.64146548,LRRC8E,leucine rich repeat containing 8 family member E
15572,22108,203385_at,0.00367,0.00148,3.3405791,-2.159717,0.75178816,DGKA,diacylglycerol kinase alpha
15574,22115,227474_at,0.00368,0.00149,3.3400549,-2.161197,0.55719724,PAX8-AS1,PAX8 antisense RNA 1
15577,22142,225847_at,0.00371,0.0015,3.3364821,-2.171287,0.92494767,NCEH1,neutral cholesterol ester hydrolase 1
15578,22144,243338_at,0.00371,0.0015,3.3361687,-2.172172,0.77269254,CSNK1A1,casein kinase 1 alpha 1
15579,22146,229801_at,0.00371,0.0015,3.3361393,-2.172255,0.69423952,PROSER2,proline and serine rich 2
15582,22168,207526_s_at,0.00376,0.00152,3.3319181,-2.184165,1.24823658,IL1RL1,interleukin 1 receptor like 1
15586,22191,209866_s_at,0.00378,0.00153,3.3300274,-2.189496,0.85900411,ADGRL3,adhesion G protein-coupled receptor L3
15587,22200,205535_s_at,0.00379,0.00154,3.3286136,-2.193482,0.61867004,PCDH7,protocadherin 7
15589,22218,221582_at,0.00382,0.00155,3.3254996,-2.202256,0.50405452,HIST3H2A,"histone cluster 3, H2a"
15590,22224,219544_at,0.00384,0.00156,3.3240866,-2.206235,0.60109834,BORA,"bora, aurora kinase A activator"
15591,22237,215336_at,0.00386,0.00157,3.3219866,-2.212147,0.65062643,AKAP11,A-kinase anchoring protein 11
15596,22263,209619_at,0.0039,0.00159,3.3184143,-2.222199,1.2796448,CD74,CD74 molecule
15597,22270,209201_x_at,0.00391,0.00159,3.31706,-2.226007,1.66627009,CXCR4,C-X-C motif chemokine receptor 4
15598,22272,217979_at,0.00391,0.00159,3.316809,-2.226713,0.56523843,TSPAN13,tetraspanin 13
15599,22278,227812_at,0.00392,0.0016,3.315839,-2.22944,0.80037323,TNFRSF19,TNF receptor superfamily member 19
15600,22291,202855_s_at,0.00394,0.00161,3.3141788,-2.234107,0.94694831,MIR6787///SLC16A3,microRNA 6787///solute carrier family 16 member 3
15605,22313,238827_at,0.00396,0.00162,3.3121095,-2.239921,0.58009215,SH3RF2,SH3 domain containing ring finger 2
15607,22332,210718_s_at,0.00399,0.00163,3.309281,-2.247864,0.8015165,ARL17B///ARL17A,ADP ribosylation factor like GTPase 17B///ADP ribosylation factor like GTPase 17A
15610,22339,238654_at,0.004,0.00163,3.3084944,-2.250072,0.69281406,VSIG10L,V-set and immunoglobulin domain containing 10 like
15611,22342,237465_at,0.004,0.00163,3.3083896,-2.250366,0.5825454,USP53,ubiquitin specific peptidase 53
15612,22343,236327_at,0.004,0.00164,3.3080327,-2.251368,0.6765692,CEPT1,choline/ethanolamine phosphotransferase 1
15613,22352,204124_at,0.00402,0.00164,3.3066227,-2.255325,1.15343365,SLC34A2,solute carrier family 34 member 2
15615,22366,226062_x_at,0.00403,0.00165,3.3052569,-2.259157,0.62300142,FAM63A,family with sequence similarity 63 member A
15616,22370,241708_at,0.00404,0.00165,3.3047526,-2.260571,0.61281981,DOCK1,dedicator of cytokinesis 1
15617,22373,215037_s_at,0.00404,0.00165,3.3046675,-2.26081,0.59569177,BCL2L1,BCL2 like 1
15618,22383,238994_at,0.00406,0.00166,3.3025153,-2.266845,0.53963768,OTUD7B,OTU deubiquitinase 7B
15621,22405,220327_at,0.0041,0.00168,3.2992028,-2.276129,0.61102808,VGLL3,vestigial like family member 3
15622,22409,211919_s_at,0.00411,0.00168,3.2985051,-2.278083,1.66760065,CXCR4,C-X-C motif chemokine receptor 4
15624,22419,204920_at,0.00412,0.00169,3.2970209,-2.28224,0.56974357,CPS1,carbamoyl-phosphate synthase 1
15625,22423,215203_at,0.00414,0.0017,3.2960655,-2.284916,0.9716392,GOLGA4,golgin A4
15626,22425,213350_at,0.00414,0.0017,3.2958506,-2.285518,0.54828878,RPS11,ribosomal protein S11
15629,22433,214599_at,0.00416,0.00171,3.2941094,-2.290391,0.79392275,IVL,involucrin
15630,22442,205825_at,0.00417,0.00171,3.2931017,-2.293211,1.03887395,PCSK1,proprotein convertase subtilisin/kexin type 1
15631,22443,213593_s_at,0.00417,0.00171,3.2930678,-2.293306,0.96119345,TRA2A,transformer 2 alpha homolog
15632,22445,203580_s_at,0.00417,0.00171,3.2928361,-2.293955,0.51267678,SLC7A6,solute carrier family 7 member 6
15633,22446,206280_at,0.00417,0.00171,3.292735,-2.294238,0.57885741,CDH18,cadherin 18
15635,22449,215867_x_at,0.00418,0.00171,3.2924051,-2.295161,1.1228707,CA12,carbonic anhydrase 12
15636,22451,211178_s_at,0.00418,0.00172,3.2922692,-2.295541,0.8322233,PSTPIP1,proline-serine-threonine phosphatase interacting protein 1
15637,22453,207819_s_at,0.00418,0.00172,3.2921837,-2.29578,0.76972747,ABCB4,ATP binding cassette subfamily B member 4
15638,22456,209610_s_at,0.00418,0.00172,3.29165,-2.297273,0.70407678,SLC1A4,solute carrier family 1 member 4
15639,22465,240572_s_at,0.00419,0.00172,3.2906359,-2.30011,0.91272866,LOC374443,C-type lectin domain family 2 member D pseudogene
15643,22476,1553613_s_at,0.00421,0.00173,3.289642,-2.302889,0.71006851,FOXC1,forkhead box C1
15644,22486,221127_s_at,0.00423,0.00174,3.2878934,-2.307777,0.75580986,DKK3,dickkopf WNT signaling pathway inhibitor 3
15647,22498,201579_at,0.00424,0.00174,3.2866725,-2.31119,0.63155668,FAT1,FAT atypical cadherin 1
15650,22511,1554474_a_at,0.00425,0.00175,3.285281,-2.315078,0.97332966,MOXD1,monooxygenase DBH like 1
15652,22529,242326_at,0.00428,0.00177,3.2825672,-2.322657,0.52009285,COL22A1,collagen type XXII alpha 1 chain
15654,22542,1553960_at,0.00431,0.00178,3.2802543,-2.329113,0.71093383,SNX21,sorting nexin family member 21
15657,22560,221491_x_at,0.00435,0.00179,3.277337,-2.337252,1.67685861,LOC101060835///LOC100996809///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1,"HLA class II histocompatibility antigen, DQ beta 1 chain-like///HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 6 (pseudogene)///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1"
15662,22580,205022_s_at,0.00438,0.00181,3.2743275,-2.345643,0.5469903,FOXN3,forkhead box N3
15664,22596,220104_at,0.0044,0.00182,3.2727443,-2.350056,0.51670142,ZC3HAV1,"zinc finger CCCH-type containing, antiviral 1"
15665,22597,202600_s_at,0.0044,0.00182,3.2727442,-2.350056,0.71804114,NRIP1,nuclear receptor interacting protein 1
15667,22603,221437_s_at,0.00441,0.00182,3.2721362,-2.35175,0.53521895,MRPS15,mitochondrial ribosomal protein S15
15669,22610,226582_at,0.00441,0.00182,3.2715327,-2.353431,0.59850363,LOC400043,uncharacterized LOC400043
15670,22614,206785_s_at,0.00442,0.00183,3.2710518,-2.354771,1.4859333,KLRC2///KLRC1,killer cell lectin like receptor C2///killer cell lectin like receptor C1
15671,22627,1569004_at,0.00444,0.00184,3.2693062,-2.359632,0.81315857,CARD8-AS1,CARD8 antisense RNA 1
15673,22641,202532_s_at,0.00446,0.00185,3.2676397,-2.364272,0.65239092,DHFR,dihydrofolate reductase
15674,22647,223849_s_at,0.00447,0.00185,3.2663214,-2.367941,0.50539292,MOV10,Mov10 RISC complex RNA helicase
15679,22659,218960_at,0.00449,0.00186,3.2646217,-2.372669,0.66864841,TMPRSS4,"transmembrane protease, serine 4"
15682,22670,1554242_a_at,0.00453,0.00188,3.262017,-2.379913,0.71356051,COCH,cochlin
15683,22679,229057_at,0.00455,0.00189,3.2598542,-2.385925,0.86375071,SCN2A,sodium voltage-gated channel alpha subunit 2
15684,22681,242907_at,0.00456,0.00189,3.259608,-2.386609,1.49521982,GBP2,guanylate binding protein 2
15686,22694,224646_x_at,0.00459,0.0019,3.2572807,-2.393074,1.22289201,MIR675///H19,"microRNA 675///H19, imprinted maternally expressed transcript (non-protein coding)"
15687,22696,239442_at,0.00459,0.0019,3.2570928,-2.393596,0.63640077,CEP68,centrosomal protein 68
15694,22740,232865_at,0.0047,0.00196,3.2481637,-2.418372,0.82461567,AFF4,AF4/FMR2 family member 4
15695,22747,232234_at,0.00472,0.00196,3.2466693,-2.422514,0.56740526,SLA2,Src like adaptor 2
15696,22750,235468_at,0.00473,0.00197,3.2462353,-2.423717,0.70319897,RBFOX3,"RNA binding protein, fox-1 homolog 3"
15698,22757,230337_at,0.00474,0.00197,3.245442,-2.425915,0.73341021,SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1
15701,22771,241871_at,0.00476,0.00198,3.2435758,-2.431084,0.81067467,CAMK4,calcium/calmodulin dependent protein kinase IV
15707,22802,218499_at,0.00481,0.00201,3.239514,-2.442328,1.27433149,STK26,serine/threonine protein kinase 26
15712,22832,206714_at,0.00487,0.00203,3.2350474,-2.454682,0.68923142,ALOX15B,"arachidonate 15-lipoxygenase, type B"
15713,22849,209125_at,0.00492,0.00206,3.2312897,-2.465066,1.15084872,KRT6A,keratin 6A
15716,22864,226999_at,0.00494,0.00207,3.2294507,-2.470145,0.7832053,RNPC3,"RNA binding region (RNP1, RRM) containing 3"
15717,22870,226633_at,0.00495,0.00207,3.2289026,-2.471658,0.52475653,RAB8B,"RAB8B, member RAS oncogene family"
15723,22914,239162_at,0.00505,0.00212,3.2210527,-2.493312,0.5480339,DAPK1-IT1,DAPK1 intronic transcript 1
15724,22921,205599_at,0.00508,0.00213,3.2194008,-2.497864,0.65838524,TRAF1,TNF receptor associated factor 1
15728,22940,204712_at,0.00512,0.00215,3.2164838,-2.505899,1.1640001,WIF1,WNT inhibitory factor 1
15730,22944,210393_at,0.00512,0.00215,3.2159459,-2.50738,0.68245973,LGR5,leucine rich repeat containing G protein-coupled receptor 5
15731,22949,229125_at,0.00514,0.00216,3.2148845,-2.510302,0.8171783,KANK4,KN motif and ankyrin repeat domains 4
15735,22960,236203_at,0.00515,0.00216,3.2139876,-2.51277,1.6533774,LOC100509457///HLA-DQA1,"HLA class II histocompatibility antigen, DQ alpha 1 chain-like///major histocompatibility complex, class II, DQ alpha 1"
15736,22961,230943_at,0.00516,0.00217,3.2135885,-2.513869,0.67965153,SOX17,SRY-box 17
15737,22962,207002_s_at,0.00516,0.00217,3.2135351,-2.514016,0.64984894,PLAGL1,PLAG1 like zinc finger 1
15738,22968,221911_at,0.00516,0.00217,3.2131353,-2.515116,0.90108261,ETV1,ETS variant 1
15742,22998,1556209_at,0.00523,0.0022,3.2079146,-2.529473,0.66491773,CLEC2B,C-type lectin domain family 2 member B
15743,23002,228966_at,0.00523,0.0022,3.2077658,-2.529882,0.57146935,PANK2,pantothenate kinase 2
15744,23010,223176_at,0.00525,0.00221,3.2065793,-2.533142,0.50710468,KCTD20,potassium channel tetramerization domain containing 20
15745,23012,204995_at,0.00526,0.00221,3.2059027,-2.535001,1.0840816,CDK5R1,cyclin dependent kinase 5 regulatory subunit 1
15749,23043,228387_at,0.00535,0.00226,3.1995383,-2.552474,0.5664398,LINC01355,long intergenic non-protein coding RNA 1355
15750,23050,226397_s_at,0.00536,0.00226,3.1991813,-2.553453,0.68887666,PHACTR1,phosphatase and actin regulator 1
15752,23057,218894_s_at,0.00538,0.00227,3.1974002,-2.558339,0.55498907,MAGOHB,"mago homolog B, exon junction complex core component"
15753,23058,217610_at,0.00539,0.00227,3.197289,-2.558643,0.59638831,SPDYE2,speedy/RINGO cell cycle regulator family member E2
15754,23064,221766_s_at,0.00539,0.00228,3.1966534,-2.560386,0.62978263,FAM46A,family with sequence similarity 46 member A
15756,23074,216115_at,0.00543,0.00229,3.1939289,-2.567854,0.51715031,NF1P9///NF1,neurofibromin 1 pseudogene 9///neurofibromin 1
15759,23094,212563_at,0.00548,0.00231,3.1910307,-2.575793,0.52758471,MIR7112///BOP1,microRNA 7112///block of proliferation 1
15761,23101,210118_s_at,0.00549,0.00232,3.1899509,-2.57875,0.8260266,IL1A,interleukin 1 alpha
15762,23105,223640_at,0.0055,0.00232,3.189576,-2.579776,0.71204303,HCST,hematopoietic cell signal transducer
15765,23128,1552621_at,0.00553,0.00234,3.1870254,-2.586757,0.83853508,UPK3BL///POLR2J3///POLR2J2///POLR2J,uroplakin 3B-like///RNA polymerase II subunit J3///RNA polymerase II subunit J2///RNA polymerase II subunit J
15767,23133,1553681_a_at,0.00554,0.00235,3.1862857,-2.58878,0.60689014,PRF1,perforin 1
15768,23148,206373_at,0.00558,0.00236,3.1839912,-2.595056,0.60767525,ZIC1,Zic family member 1
15769,23155,214459_x_at,0.00558,0.00237,3.1834238,-2.596607,0.67749236,HLA-C,"major histocompatibility complex, class I, C"
15773,23181,225782_at,0.00565,0.0024,3.1790914,-2.608446,0.52969382,MSRB3,methionine sulfoxide reductase B3
15777,23199,1553185_at,0.0057,0.00242,3.1760194,-2.616834,0.96176861,RASEF,RAS and EF-hand domain containing
15778,23201,217185_s_at,0.0057,0.00242,3.1757432,-2.617587,0.57432861,ZNF259P1///ZPR1,zinc finger protein 259 pseudogene 1///ZPR1 zinc finger
15779,23206,242021_at,0.00572,0.00243,3.1746535,-2.620561,0.50724716,XBP1,X-box binding protein 1
15784,23239,212279_at,0.00579,0.00246,3.169785,-2.633838,0.57584596,TMEM97,transmembrane protein 97
15785,23242,211828_s_at,0.0058,0.00246,3.1693605,-2.634996,0.65924692,TNIK,TRAF2 and NCK interacting kinase
15787,23252,205488_at,0.00582,0.00248,3.1678081,-2.639226,1.5197995,GZMA,granzyme A
15789,23257,226877_at,0.00584,0.00248,3.1668025,-2.641966,0.52083177,RPL32P3,ribosomal protein L32 pseudogene 3
15790,23264,203302_at,0.00586,0.00249,3.1652427,-2.646214,0.84738808,DCK,deoxycytidine kinase
15791,23267,232371_at,0.00587,0.0025,3.1647346,-2.647597,0.50884167,MARCH7,membrane associated ring-CH-type finger 7
15792,23271,1557078_at,0.00587,0.0025,3.1644338,-2.648416,0.54725293,SLFN5,schlafen family member 5
15793,23274,223062_s_at,0.00588,0.0025,3.1642597,-2.64889,0.92883767,PSAT1,phosphoserine aminotransferase 1
15795,23278,1554390_s_at,0.00589,0.00251,3.1635334,-2.650867,0.63526578,ACTR2,ARP2 actin related protein 2 homolog
15796,23288,222921_s_at,0.00592,0.00252,3.1615858,-2.656167,0.97343166,HEY2,hes related family bHLH transcription factor with YRPW motif 2
15797,23289,213309_at,0.00592,0.00252,3.1613512,-2.656806,0.71892706,PLCL2,phospholipase C like 2
15799,23302,222530_s_at,0.00597,0.00255,3.1582115,-2.665345,0.53634086,MKKS,McKusick-Kaufman syndrome
15800,23316,210145_at,0.00599,0.00255,3.1570022,-2.668632,0.87644456,PLA2G4A,phospholipase A2 group IVA
15802,23321,216113_at,0.00601,0.00256,3.1557689,-2.671984,0.64129576,ABI2,abl-interactor 2
15804,23339,204521_at,0.00605,0.00258,3.1531155,-2.679192,0.76628019,FAM216A,family with sequence similarity 216 member A
15807,23352,204135_at,0.00607,0.00259,3.1520026,-2.682214,0.62862463,FILIP1L,filamin A interacting protein 1 like
15808,23354,206354_at,0.00607,0.00259,3.1516883,-2.683067,0.65256453,SLCO1B3,solute carrier organic anion transporter family member 1B3
15810,23357,209140_x_at,0.00608,0.0026,3.1512584,-2.684234,0.73471989,HLA-B,"major histocompatibility complex, class I, B"
15814,23379,204059_s_at,0.00613,0.00262,3.1481215,-2.692747,0.58251047,ME1,malic enzyme 1
15815,23393,228959_at,0.00615,0.00263,3.1466372,-2.696773,0.55950165,PDK3,pyruvate dehydrogenase kinase 3
15817,23401,219031_s_at,0.00617,0.00264,3.1454413,-2.700015,0.59735031,NIP7,"NIP7, nucleolar pre-rRNA processing protein"
15820,23409,1554314_at,0.0062,0.00265,3.143944,-2.704074,0.56175325,C6orf141,chromosome 6 open reading frame 141
15821,23417,207474_at,0.00622,0.00266,3.1425753,-2.707783,0.74550832,SNRK,SNF related kinase
15822,23419,220092_s_at,0.00623,0.00267,3.1420337,-2.70925,0.71339429,ANTXR1,anthrax toxin receptor 1
15824,23428,206627_s_at,0.00626,0.00268,3.1403697,-2.713757,0.60024896,SSX1,SSX family member 1
15830,23492,206655_s_at,0.0064,0.00275,3.1316326,-2.737394,0.51817136,SEPT5-GP1BB///SEPT5///GP1BB,SEPT5-GP1BB readthrough///septin 5///glycoprotein Ib platelet beta subunit
15833,23503,219352_at,0.00643,0.00276,3.1299718,-2.741882,0.58641958,HERC6,HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
15834,23504,239058_at,0.00643,0.00276,3.1299278,-2.742001,0.81785221,FOXC2,forkhead box C2
15835,23516,235729_at,0.00648,0.00279,3.1268182,-2.750399,0.60310549,ZNF514,zinc finger protein 514
15836,23521,234344_at,0.00649,0.00279,3.1262741,-2.751868,0.63997493,LOC100288675,uncharacterized LOC100288675
15840,23539,205291_at,0.00653,0.00281,3.1241677,-2.757553,1.43961952,IL2RB,interleukin 2 receptor subunit beta
15845,23555,217362_x_at,0.00656,0.00282,3.1223662,-2.762413,1.0177867,HLA-DRB6,"major histocompatibility complex, class II, DR beta 6 (pseudogene)"
15849,23577,227386_s_at,0.0066,0.00285,3.1196515,-2.769733,0.61764193,TMEM200B,transmembrane protein 200B
15850,23578,231990_at,0.0066,0.00285,3.1195867,-2.769907,0.50556559,MIR6125///USP15,microRNA 6125///ubiquitin specific peptidase 15
15851,23579,205402_x_at,0.00661,0.00285,3.1190881,-2.771251,0.81776783,PRSS2,"protease, serine 2"
15852,23586,228298_at,0.00663,0.00286,3.1180154,-2.774142,1.12394189,PCED1B,PC-esterase domain containing 1B
15855,23596,1555355_a_at,0.00665,0.00287,3.1166468,-2.777829,0.80529596,ETS1,"ETS proto-oncogene 1, transcription factor"
15857,23606,232586_x_at,0.00667,0.00288,3.1156642,-2.780475,0.55809138,LOC100133315,"transient receptor potential cation channel, subfamily C, member 2-like"
15858,23625,213982_s_at,0.0067,0.00289,3.1139146,-2.785186,0.92398652,RABGAP1L,RAB GTPase activating protein 1 like
15860,23639,244050_at,0.00672,0.0029,3.1127275,-2.788381,0.55561736,HACD4,3-hydroxyacyl-CoA dehydratase 4
15861,23651,203963_at,0.00676,0.00292,3.1104854,-2.794414,1.2964776,CA12,carbonic anhydrase 12
15862,23660,1565823_at,0.00678,0.00293,3.1091984,-2.797875,0.55064381,SEPT7,septin 7
15863,23668,204011_at,0.00681,0.00295,3.1077638,-2.801732,0.60445804,SPRY2,sprouty RTK signaling antagonist 2
15865,23691,1552365_at,0.00687,0.00298,3.1040499,-2.811712,0.81615934,SCIN,scinderin
15868,23696,214603_at,0.00688,0.00298,3.1035173,-2.813142,0.63365378,MAGEA2B///MAGEA2,MAGE family member A2B///MAGE family member A2
15869,23699,206697_s_at,0.00688,0.00298,3.1033522,-2.813586,0.5798566,HP,haptoglobin
15871,23711,227002_at,0.00692,0.003,3.1016102,-2.818263,0.84225665,LOC101927137///FAM78A,uncharacterized LOC101927137///family with sequence similarity 78 member A
15873,23723,206382_s_at,0.00695,0.00301,3.0998372,-2.823021,0.83329916,BDNF,brain derived neurotrophic factor
15874,23724,229912_at,0.00695,0.00302,3.0996146,-2.823619,0.75132426,SDK1,sidekick cell adhesion molecule 1
15875,23730,203242_s_at,0.00697,0.00303,3.0985599,-2.826448,0.57164543,PDLIM5,PDZ and LIM domain 5
15877,23740,230184_at,0.00699,0.00304,3.0974375,-2.829459,0.56436646,LINC01158,long intergenic non-protein coding RNA 1158
15878,23743,225842_at,0.007,0.00304,3.0968855,-2.830939,0.66617235,PHLDA1,pleckstrin homology like domain family A member 1
15880,23762,204115_at,0.00705,0.00306,3.094362,-2.837704,0.54312917,GNG11,G protein subunit gamma 11
15882,23767,240452_at,0.00706,0.00307,3.0937808,-2.839261,0.75313972,GSPT1,G1 to S phase transition 1
15883,23770,226075_at,0.00706,0.00307,3.0937026,-2.839471,0.53028992,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1
15884,23774,204597_x_at,0.00707,0.00308,3.092929,-2.841544,0.76122002,STC1,stanniocalcin 1
15887,23789,210503_at,0.0071,0.00309,3.0912142,-2.846137,1.07020728,MAGEA11,MAGE family member A11
15889,23794,242828_at,0.00711,0.00309,3.0908243,-2.847181,0.60308454,FIGN,"fidgetin, microtubule severing factor"
15893,23824,223361_at,0.00717,0.00313,3.0872073,-2.856863,0.54993713,ABRACL,ABRA C-terminal like
15894,23834,229029_at,0.00721,0.00314,3.0851261,-2.86243,0.6711446,CAMK4,calcium/calmodulin dependent protein kinase IV
15897,23886,212242_at,0.00734,0.0032,3.0785569,-2.879984,0.7099829,TUBA4A,tubulin alpha 4a
15898,23887,216048_s_at,0.00734,0.00321,3.0784848,-2.880177,0.69254163,RHOBTB3,Rho related BTB domain containing 3
15900,23898,225114_at,0.0074,0.00323,3.0754433,-2.888296,0.5942095,AGPS,alkylglycerone phosphate synthase
15901,23903,231131_at,0.00743,0.00325,3.0736819,-2.892995,1.07826724,FAM133A,family with sequence similarity 133 member A
15902,23915,203757_s_at,0.00747,0.00327,3.0718882,-2.897778,1.10285755,CEACAM6,carcinoembryonic antigen related cell adhesion molecule 6
15904,23924,211565_at,0.00748,0.00327,3.0711244,-2.899814,0.85355374,SH3GL3,"SH3 domain containing GRB2 like 3, endophilin A3"
15906,23934,218451_at,0.00753,0.0033,3.0687721,-2.906083,0.69392801,CDCP1,CUB domain containing protein 1
15907,23941,232216_at,0.00754,0.0033,3.0680759,-2.907937,0.64023907,YME1L1,YME1 like 1 ATPase
15908,23947,214298_x_at,0.00755,0.00331,3.0677233,-2.908877,0.76326533,SEPT6,septin 6
15909,23953,228367_at,0.00758,0.00332,3.066105,-2.913186,0.64464329,ALPK2,alpha kinase 2
15910,23954,207739_s_at,0.00759,0.00332,3.0658407,-2.91389,0.90657089,GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1,G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2B///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 3///G antigen 2C///G antigen 1
15912,23966,221458_at,0.00762,0.00334,3.0640537,-2.918646,0.61526227,HTR1F,5-hydroxytryptamine receptor 1F
15913,23975,221331_x_at,0.00763,0.00335,3.0633294,-2.920574,0.51416184,CTLA4,cytotoxic T-lymphocyte associated protein 4
15919,24005,225626_at,0.0077,0.00338,3.0600206,-2.929375,0.7199298,PAG1,phosphoprotein membrane anchor with glycosphingolipid microdomains 1
15923,24027,205626_s_at,0.00777,0.00342,3.0562966,-2.939272,0.67009403,CALB1,calbindin 1
15924,24031,210786_s_at,0.00779,0.00343,3.0552693,-2.942,0.74910312,FLI1,"Fli-1 proto-oncogene, ETS transcription factor"
15925,24046,226350_at,0.00783,0.00344,3.053305,-2.947216,0.53815191,CHML,"CHM like, Rab escort protein 2"
15926,24047,202626_s_at,0.00784,0.00345,3.0531093,-2.947735,0.6777776,LYN,"LYN proto-oncogene, Src family tyrosine kinase"
