,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
8711,7894347,0.116,0.0305,2.5429626,-4.78313,0.5354365,,
8712,7902435,0.116,0.0305,2.5429065,-4.78323,0.5980547,,
8713,7894921,0.116,0.0305,-2.5427882,-4.78342,-2.5273874,,
8715,7959039,0.116,0.0305,-2.5426379,-4.78367,-0.7936357,FBXW8,F-box and WD repeat domain containing 8
8716,7929562,0.116,0.0305,-2.5424794,-4.78393,-0.8326259,ZNF518A,zinc finger protein 518A
8717,7946661,0.116,0.0305,2.5421473,-4.78449,1.3445423,DKK3,dickkopf WNT signaling pathway inhibitor 3
8720,7902977,0.117,0.0306,-2.5413537,-4.7858,-1.4183243,KIAA1107,KIAA1107
8721,8147307,0.117,0.0306,2.540964,-4.78645,0.7954074,FAM92A1,family with sequence similarity 92 member A1
8724,8122144,0.117,0.0306,-2.5401936,-4.78773,-0.5091547,SNORA33,"small nucleolar RNA, H/ACA box 33"
8728,7917548,0.117,0.0306,2.5397793,-4.78842,0.7636394,GBP7,guanylate binding protein 7
8729,7895578,0.117,0.0307,2.539582,-4.78874,0.5877897,,
8731,8090214,0.117,0.0307,-2.5384327,-4.79065,-1.5781395,SLC12A8,solute carrier family 12 member 8
8733,8127421,0.117,0.0307,2.5379108,-4.79152,0.8791313,,
8735,8139812,0.117,0.0308,2.5377217,-4.79183,1.2769812,,
8737,7905147,0.117,0.0308,2.5363714,-4.79407,0.8080697,C1orf54,chromosome 1 open reading frame 54
8740,8076493,0.117,0.0308,-2.5362006,-4.79435,-0.540587,ATP5L2,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit G2"
8741,7892517,0.117,0.0308,-2.5361412,-4.79445,-0.6841394,,
8746,8038981,0.117,0.0309,-2.5354558,-4.79559,-0.6769992,ZNF611,zinc finger protein 611
8747,8176076,0.117,0.0309,2.5351016,-4.79618,0.5629441,DNASE1L1,deoxyribonuclease 1 like 1
8748,7935403,0.117,0.0309,2.5346835,-4.79687,0.5661786,ARHGAP19-SLIT1///ARHGAP19,ARHGAP19-SLIT1 readthrough (NMD candidate)///Rho GTPase activating protein 19
8750,8141150,0.118,0.0309,2.5344186,-4.79731,0.5824915,ASNS,asparagine synthetase (glutamine-hydrolyzing)
8753,7916274,0.118,0.031,2.5336448,-4.79859,0.5066969,MAGOH,"mago homolog, exon junction complex core component"
8759,7971723,0.118,0.031,2.5326132,-4.8003,1.2964733,LINC00282,long intergenic non-protein coding RNA 282
8761,8084397,0.118,0.031,2.5325518,-4.80041,0.5853339,ECE2,endothelin converting enzyme 2
8762,8091780,0.118,0.031,-2.5324423,-4.80059,-1.4564064,B3GALNT1,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)"
8763,7896612,0.118,0.0311,-2.5319972,-4.80133,-0.911725,,
8764,8129985,0.118,0.0311,2.5314706,-4.8022,0.5943371,PLAGL1,PLAG1 like zinc finger 1
8766,8024676,0.118,0.0311,2.5310007,-4.80298,0.875878,GIPC3,GIPC PDZ domain containing family member 3
8770,8092707,0.118,0.0311,2.5302587,-4.80421,1.5569868,P3H2,prolyl 3-hydroxylase 2
8771,7963575,0.118,0.0312,-2.5300384,-4.80457,-0.8765917,EIF4B,eukaryotic translation initiation factor 4B
8773,8146241,0.118,0.0312,-2.5292979,-4.8058,-0.8841327,,
8776,7896056,0.118,0.0312,-2.5286383,-4.8069,-1.0938509,,
8777,7983157,0.118,0.0312,-2.5282065,-4.80761,-0.6090415,TMEM62,transmembrane protein 62
8778,7955896,0.118,0.0313,-2.5281783,-4.80766,-0.6845086,COPZ1,coatomer protein complex subunit zeta 1
8784,8091352,0.118,0.0313,2.5274466,-4.80887,0.5848286,UBQLN4,ubiquilin 4
8786,7944033,0.118,0.0313,-2.527184,-4.80931,-0.8757015,,
8788,8093539,0.119,0.0313,2.5266323,-4.81022,0.8100534,WHSC1,Wolf-Hirschhorn syndrome candidate 1
8789,7991564,0.119,0.0314,-2.5261505,-4.81102,-0.7080405,,
8790,8103975,0.119,0.0314,2.5261046,-4.8111,0.706359,SLED1,proteoglycan 3 pseudogene
8794,7894156,0.119,0.0314,-2.5254272,-4.81222,-1.0033325,,
8796,8104012,0.119,0.0314,-2.5248251,-4.81322,-1.0068736,,
8797,7987145,0.119,0.0314,2.5247452,-4.81335,0.7803153,FMN1,formin 1
8798,7894977,0.119,0.0314,2.5245409,-4.81369,0.9329966,,
8799,7954206,0.119,0.0314,2.5244487,-4.81384,0.5013693,,
8800,7904025,0.119,0.0315,2.5240069,-4.81457,0.5084918,WNT2B,Wnt family member 2B
8802,7988077,0.119,0.0315,-2.5234599,-4.81548,-0.7556619,LCMT2,leucine carboxyl methyltransferase 2
8804,7899528,0.119,0.0315,2.5231765,-4.81595,0.507389,OPRD1,opioid receptor delta 1
8805,7903119,0.119,0.0315,-2.5231223,-4.81604,-0.7467743,ABCD3,ATP binding cassette subfamily D member 3
8807,8172876,0.119,0.0315,2.5229738,-4.81629,0.5612355,SMC1A,structural maintenance of chromosomes 1A
8808,7995161,0.119,0.0315,2.5229548,-4.81632,0.8048517,ITGAD,integrin subunit alpha D
8809,7892837,0.119,0.0315,-2.5228518,-4.81649,-0.5909351,,
8810,8039226,0.119,0.0315,2.522851,-4.81649,1.6442177,LILRA3,leukocyte immunoglobulin like receptor A3
8811,7985930,0.119,0.0315,2.5224806,-4.8171,0.7458174,,
8816,7895433,0.119,0.0316,-2.5207977,-4.81989,-0.953531,,
8821,8140840,0.119,0.0317,-2.5201737,-4.82093,-1.5900545,STEAP4,STEAP4 metalloreductase
8823,8152819,0.119,0.0317,2.5200285,-4.82117,0.573542,,
8824,8061114,0.119,0.0317,-2.5200283,-4.82117,-0.7839471,DSTN,"destrin, actin depolymerizing factor"
8827,7953128,0.119,0.0317,-2.519589,-4.8219,-1.2305461,,
8828,8077116,0.119,0.0317,2.5194911,-4.82206,0.6165066,ODF3B,outer dense fiber of sperm tails 3B
8829,8090840,0.119,0.0317,-2.519322,-4.82234,-0.6150772,RYK,receptor-like tyrosine kinase
8830,8025103,0.119,0.0317,2.5192637,-4.82244,1.7206033,ADGRE1,adhesion G protein-coupled receptor E1
8838,7972921,0.12,0.0319,2.5167369,-4.82662,0.6980671,,
8839,8151423,0.12,0.0319,-2.5163415,-4.82728,-0.5342958,JPH1,junctophilin 1
8842,8132964,0.12,0.0319,-2.5157324,-4.82829,-0.7737904,SUMF2,sulfatase modifying factor 2
8843,7997491,0.12,0.0319,2.5157027,-4.82834,0.7194902,HSD17B2,hydroxysteroid 17-beta dehydrogenase 2
8844,7925248,0.12,0.0319,2.5156511,-4.82842,1.3252255,,
8845,8160637,0.12,0.0319,-2.5153967,-4.82884,-0.5165371,B4GALT1,"beta-1,4-galactosyltransferase 1"
8848,7894204,0.12,0.0319,2.5149944,-4.82951,0.8084358,,
8851,8156278,0.12,0.032,2.514741,-4.82993,1.1491659,C9orf47///S1PR3,chromosome 9 open reading frame 47///sphingosine-1-phosphate receptor 3
8853,8169461,0.12,0.032,-2.5141284,-4.83094,-0.5147827,,
8854,8122658,0.12,0.032,-2.5141164,-4.83096,-0.8949739,,
8855,8159854,0.12,0.032,2.5139037,-4.83132,0.8030106,PUM3,pumilio RNA binding family member 3
8857,7921667,0.12,0.032,2.5135713,-4.83187,1.7060618,CD48,CD48 molecule
8861,7899797,0.12,0.0321,-2.5127473,-4.83323,-0.8343002,ZBTB8B///ZBTB8A,zinc finger and BTB domain containing 8B///zinc finger and BTB domain containing 8A
8862,7965469,0.12,0.0321,2.5126854,-4.83333,0.5308767,,
8864,7893241,0.12,0.0321,-2.5123987,-4.83381,-1.5721517,,
8865,8051030,0.12,0.0321,2.5122728,-4.83402,0.9471622,SLC5A6,solute carrier family 5 member 6
8866,8041961,0.12,0.0321,2.5121423,-4.83423,0.6576859,CHAC2,ChaC cation transport regulator homolog 2
8867,7956009,0.12,0.0321,2.5121185,-4.83427,0.7468113,METTL7B,methyltransferase like 7B
8868,7896008,0.12,0.0321,-2.5120761,-4.83434,-1.0850129,,
8870,7977482,0.12,0.0321,-2.5120006,-4.83447,-0.642207,TTC5,tetratricopeptide repeat domain 5
8873,8049670,0.12,0.0321,2.5116121,-4.83511,1.1770228,GPC1,glypican 1
8874,8153935,0.12,0.0321,-2.5114886,-4.83532,-0.8955106,ZNF252P,"zinc finger protein 252, pseudogene"
8875,7895273,0.12,0.0321,-2.5112301,-4.83574,-0.5358991,,
8878,8096511,0.12,0.0322,2.5108261,-4.83641,1.6377621,BMPR1B,bone morphogenetic protein receptor type 1B
8880,7893455,0.121,0.0322,2.5100267,-4.83774,0.5947259,,
8884,8064904,0.121,0.0322,-2.5093783,-4.83881,-1.1435136,FERMT1,fermitin family member 1
8885,8010454,0.121,0.0323,2.5088354,-4.83971,0.6465318,RNF213,ring finger protein 213
8887,7895639,0.121,0.0323,-2.5086436,-4.84003,-1.0648366,,
8890,8166230,0.121,0.0323,-2.5084478,-4.84035,-0.5918775,TXLNG,taxilin gamma
8891,7895770,0.121,0.0323,2.5082249,-4.84072,0.54468,,
8892,7894824,0.121,0.0323,2.5076712,-4.84164,0.7906785,,
8894,7894835,0.121,0.0324,2.5073995,-4.84209,1.038288,,
8897,8033825,0.121,0.0324,2.5073042,-4.84224,0.5592704,COL5A3,collagen type V alpha 3 chain
8899,7944185,0.121,0.0324,2.5071863,-4.84244,1.568907,CD3G,CD3g molecule
8900,8020779,0.121,0.0324,-2.5069383,-4.84285,-1.9554994,DSG2,desmoglein 2
8901,8096025,0.121,0.0324,2.5067951,-4.84309,0.6303564,,
8902,8095886,0.121,0.0324,2.5067348,-4.84319,2.5438956,CXCL13,C-X-C motif chemokine ligand 13
8903,7940582,0.121,0.0324,2.5064573,-4.84365,1.4762557,BEST1,bestrophin 1
8906,8071817,0.121,0.0324,2.5062223,-4.84403,0.5904445,,
8908,7899675,0.121,0.0324,2.5057697,-4.84478,0.5408731,TMEM39B,transmembrane protein 39B
8911,7910611,0.121,0.0325,-2.5053293,-4.84551,-0.8295242,KCNK1,potassium two pore domain channel subfamily K member 1
8912,8173607,0.121,0.0325,-2.5052907,-4.84558,-0.7206701,,
8913,8105229,0.121,0.0325,-2.5051294,-4.84584,-0.73005,PELO///ITGA1,pelota homolog (Drosophila)///integrin subunit alpha 1
8914,8073397,0.121,0.0325,-2.5049879,-4.84608,-0.6503904,ZC3H7B,zinc finger CCCH-type containing 7B
8915,8145776,0.121,0.0325,2.50459,-4.84674,0.5930295,,
8916,7899071,0.121,0.0325,2.5038237,-4.848,0.7246008,,
8917,8079462,0.121,0.0326,2.503774,-4.84809,1.2664616,NBEAL2,neurobeachin like 2
8920,8174684,0.121,0.0326,2.5035689,-4.84843,0.6015576,NKRF,NFKB repressing factor
8922,7908694,0.121,0.0326,2.5035107,-4.84852,0.6479078,NAV1,neuron navigator 1
8925,8141526,0.121,0.0326,2.5029168,-4.84951,0.5838999,TSC22D4,TSC22 domain family member 4
8927,8066038,0.121,0.0326,2.5025629,-4.85009,1.3376084,SLA2,Src like adaptor 2
8930,8117630,0.122,0.0327,-2.5016771,-4.85156,-0.5108754,ZNF165,zinc finger protein 165
8931,8028200,0.122,0.0327,-2.5014207,-4.85198,-0.7084937,ZNF567,zinc finger protein 567
8932,7921076,0.122,0.0327,2.5013638,-4.85208,0.798999,GPATCH4,G-patch domain containing 4
8933,8104607,0.122,0.0327,2.5011594,-4.85241,0.7867093,,
8939,7893049,0.122,0.0327,2.5008133,-4.85299,0.5830145,,
8940,8085554,0.122,0.0327,-2.5007179,-4.85314,-0.5389357,,
8941,7955777,0.122,0.0327,-2.5006132,-4.85332,-0.5282725,C12orf10,chromosome 12 open reading frame 10
8942,8165295,0.122,0.0327,-2.5005608,-4.8534,-0.7037016,LCN8,lipocalin 8
8945,8072710,0.122,0.0327,2.5002258,-4.85396,0.5823993,APOL6,apolipoprotein L6
8947,7969693,0.122,0.0328,2.5001535,-4.85408,0.713217,RAP2A,"RAP2A, member of RAS oncogene family"
8948,7920984,0.122,0.0328,2.5000387,-4.85427,0.5835237,CCT3,chaperonin containing TCP1 subunit 3
8950,7895229,0.122,0.0328,2.4995395,-4.85509,0.5507297,,
8951,7935054,0.122,0.0328,2.4991709,-4.8557,0.6345294,,
8952,8089519,0.122,0.0328,2.4991001,-4.85582,0.5830149,BTLA,B and T lymphocyte associated
8953,7961111,0.122,0.0328,-2.4989418,-4.85608,-0.7446376,CLEC1A,C-type lectin domain family 1 member A
8954,8083282,0.122,0.0328,2.4987219,-4.85645,0.533171,HPS3,"HPS3, biogenesis of lysosomal organelles complex 2 subunit 1"
8955,7893801,0.122,0.0328,-2.4986373,-4.85659,-0.7056375,,
8959,7897559,0.122,0.0329,2.4982677,-4.8572,0.5073431,,
8960,7981990,0.122,0.0329,-2.497833,-4.85792,-2.9790906,SNORD116-21,"small nucleolar RNA, C/D box 116-21"
8961,7909527,0.122,0.0329,2.4977843,-4.858,0.7064514,,
8962,8099259,0.122,0.0329,2.4976863,-4.85816,0.7291277,AFAP1,actin filament associated protein 1
8963,7926677,0.122,0.0329,-2.4976795,-4.85817,-0.647964,OTUD1,OTU deubiquitinase 1
8964,8136388,0.122,0.0329,2.4976649,-4.85819,1.0636688,TMEM140,transmembrane protein 140
8966,8037166,0.122,0.0329,2.4976463,-4.85823,0.5202507,ERF,ETS2 repressor factor
8968,7943349,0.122,0.0329,-2.4973498,-4.85872,-1.0239295,ARHGAP42,Rho GTPase activating protein 42
8973,7894851,0.122,0.0329,-2.496593,-4.85997,-1.0711294,,
8978,7969390,0.122,0.033,-2.4958743,-4.86116,-0.6527349,PIBF1,progesterone immunomodulatory binding factor 1
8985,7900087,0.123,0.0331,2.4931995,-4.86558,0.5469657,ADPRHL2,ADP-ribosylhydrolase like 2
8987,7943369,0.123,0.0331,-2.4931403,-4.86568,-1.1794996,TMEM133,transmembrane protein 133
8989,8157843,0.123,0.0331,2.4929775,-4.86595,0.576421,RABEPK,Rab9 effector protein with kelch motifs
8996,7895653,0.123,0.0332,-2.4917684,-4.86795,-0.8848425,,
9000,7893690,0.123,0.0333,-2.4910897,-4.86907,-0.628579,,
9001,7932285,0.123,0.0333,-2.4908062,-4.86954,-0.5478548,FAM188A,family with sequence similarity 188 member A
9005,7914112,0.123,0.0333,2.489947,-4.87096,1.6153383,FGR,"FGR proto-oncogene, Src family tyrosine kinase"
9007,8091306,0.123,0.0334,-2.4891932,-4.8722,-1.5902395,PLSCR4,phospholipid scramblase 4
9017,7910383,0.123,0.0335,2.4873817,-4.8752,0.7102074,,
9018,8118979,0.123,0.0335,-2.4873583,-4.87524,-1.1622216,,
9020,8008087,0.123,0.0335,-2.4872437,-4.87543,-0.5119283,NFE2L1,"nuclear factor, erythroid 2 like 1"
9023,7986323,0.123,0.0335,-2.4869222,-4.87596,-0.528572,LOC440311///GLTSCR2,glioma tumor suppressor candidate region gene 2 pseudogene///glioma tumor suppressor candidate region gene 2
9024,8151432,0.123,0.0335,2.4868051,-4.87615,1.3641216,,
9025,8017096,0.123,0.0335,-2.4867464,-4.87625,-0.5975741,,
9026,8049075,0.123,0.0335,2.486523,-4.87662,0.8453312,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7"
9030,8009666,0.123,0.0335,2.4860569,-4.87739,1.6005634,RAB37,"RAB37, member RAS oncogene family"
9031,8157804,0.124,0.0336,-2.4855646,-4.8782,-0.9576924,OLFML2A,olfactomedin like 2A
9035,7924029,0.124,0.0336,2.4848075,-4.87945,1.8077798,LAMB3,laminin subunit beta 3
9039,7973838,0.124,0.0337,2.4835756,-4.88149,0.7080874,,
9041,8168424,0.124,0.0337,-2.4833651,-4.88184,-1.260456,SLC16A2,solute carrier family 16 member 2
9043,7946478,0.124,0.0337,2.482497,-4.88327,0.7025332,DENND5A,DENN domain containing 5A
9044,8043500,0.124,0.0338,-2.4819668,-4.88415,-0.916815,,
9045,8116593,0.124,0.0338,-2.481963,-4.88415,-0.8942427,,
9048,7895409,0.124,0.0338,-2.481183,-4.88544,-1.73219,,
9049,7990620,0.124,0.0338,-2.4810797,-4.88561,-0.6887212,TSPAN3,tetraspanin 3
9050,7970735,0.124,0.0338,2.4807438,-4.88617,0.512346,,
9052,7896288,0.124,0.0339,2.4803548,-4.88681,0.5477593,,
9053,8095148,0.124,0.0339,2.4803392,-4.88684,0.6213426,TMEM165,transmembrane protein 165
9054,8167790,0.124,0.0339,-2.4803002,-4.8869,-0.8007309,TSR2,"TSR2, ribosome maturation factor"
9055,7971197,0.124,0.0339,-2.4801821,-4.88709,-0.5720756,ELF1,E74 like ETS transcription factor 1
9056,8103389,0.124,0.0339,-2.4801424,-4.88716,-0.8231527,CTSO,cathepsin O
9058,7893706,0.124,0.0339,2.4798951,-4.88757,0.5674638,,
9061,7904713,0.124,0.0339,2.4795129,-4.8882,0.5706262,,
9062,7919129,0.124,0.0339,2.4795129,-4.8882,0.5706262,,
9063,8114797,0.124,0.0339,2.4794888,-4.88824,1.036315,SPRY4,sprouty RTK signaling antagonist 4
9066,8070961,0.124,0.0339,2.4791538,-4.88879,0.5136922,LSS,"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
9067,8166202,0.124,0.0339,2.4788717,-4.88926,0.6935693,GRPR,gastrin releasing peptide receptor
9073,7896662,0.125,0.034,-2.4775155,-4.8915,-0.7087624,,
9081,7901123,0.125,0.0341,2.4763502,-4.89342,0.6004198,NASP,nuclear autoantigenic sperm protein
9082,8009183,0.125,0.0341,2.4760731,-4.89388,0.7372089,MAP3K3,mitogen-activated protein kinase kinase kinase 3
9085,7973936,0.125,0.0341,2.4751671,-4.89538,0.5782319,PSMA6,proteasome subunit alpha 6
9089,8064879,0.125,0.0342,2.474096,-4.89715,0.7353052,TRMT6,tRNA methyltransferase 6
9090,8143270,0.125,0.0342,-2.4739116,-4.89745,-0.5252058,ZC3HAV1L,"zinc finger CCCH-type containing, antiviral 1 like"
9096,8062490,0.125,0.0343,-2.4728234,-4.89925,-1.0898028,SNORA60,"small nucleolar RNA, H/ACA box 60"
9097,7895065,0.125,0.0343,-2.4724605,-4.89985,-1.4647814,,
9100,8134814,0.125,0.0343,2.4722564,-4.90018,1.2068184,PILRA,paired immunoglobin like type 2 receptor alpha
9101,8178833,0.125,0.0343,2.4722187,-4.90024,0.7441192,HLA-DOB,"major histocompatibility complex, class II, DO beta"
9102,8078134,0.125,0.0343,-2.4721715,-4.90032,-1.3559394,,
9103,8077914,0.125,0.0343,-2.4720922,-4.90045,-0.565429,TSEN2,tRNA splicing endonuclease subunit 2
9105,7919761,0.125,0.0344,-2.4714605,-4.9015,-0.6749809,,
9108,7895429,0.126,0.0344,2.4706534,-4.90283,0.6007468,,
9110,8130739,0.126,0.0344,-2.4704876,-4.9031,-1.4475867,RPS6KA2,ribosomal protein S6 kinase A2
9112,8132803,0.126,0.0344,2.4700328,-4.90385,0.5099906,CDC14C,"cell division cycle 14C, pseuodgene"
9113,7976818,0.126,0.0345,2.4693059,-4.90505,0.7836639,SNORD114-6,"small nucleolar RNA, C/D box 114-6"
9114,8108693,0.126,0.0345,-2.4693037,-4.90506,-1.5666935,PCDHB4,protocadherin beta 4
9117,8097957,0.126,0.0345,-2.4691428,-4.90532,-1.1152224,GUCY1A3,guanylate cyclase 1 soluble subunit alpha
9119,7943498,0.126,0.0345,-2.4689788,-4.90559,-1.0010696,DYNC2H1,dynein cytoplasmic 2 heavy chain 1
9120,8125470,0.126,0.0345,2.4688122,-4.90587,0.7441889,HLA-DOB,"major histocompatibility complex, class II, DO beta"
9121,8097335,0.126,0.0345,-2.4687762,-4.90593,-1.2195873,HSPA4L,heat shock protein family A (Hsp70) member 4 like
9122,8169294,0.126,0.0345,-2.4685395,-4.90632,-1.4788079,COL4A5,collagen type IV alpha 5 chain
9123,8020037,0.126,0.0345,2.4683105,-4.9067,0.5626873,MTCL1,microtubule crosslinking factor 1
9126,8023708,0.126,0.0346,2.4674188,-4.90817,0.5889917,,
9130,7908650,0.126,0.0347,-2.4662799,-4.91005,-0.644822,IGFN1,immunoglobulin-like and fibronectin type III domain containing 1
9131,7912525,0.126,0.0347,-2.4660683,-4.91039,-1.588726,,
9132,8043379,0.126,0.0347,2.4656104,-4.91115,0.5837051,,
9135,7894068,0.126,0.0347,2.465267,-4.91172,0.7537972,,
9136,8148220,0.126,0.0348,-2.4646055,-4.91281,-0.7968972,FER1L6,fer-1 like family member 6
9137,7894209,0.126,0.0348,2.4646023,-4.91281,0.5149844,,
9140,8082380,0.127,0.0348,2.4638588,-4.91404,1.1482151,ABTB1,ankyrin repeat and BTB domain containing 1
9141,7957570,0.127,0.0348,2.4636954,-4.91431,1.5883005,PLXNC1,plexin C1
9144,8122440,0.127,0.0348,2.463426,-4.91475,0.780935,LTV1,LTV1 ribosome biogenesis factor
9147,7973427,0.127,0.0349,-2.4618339,-4.91738,-0.5428797,THTPA,thiamine triphosphatase
9149,8147172,0.127,0.0349,-2.461758,-4.9175,-0.61403,CPNE3,copine 3
9152,7895405,0.127,0.035,2.4609017,-4.91892,0.5668327,,
9158,7963187,0.127,0.0351,2.4592619,-4.92162,0.7002682,LIMA1,LIM domain and actin binding 1
9160,7893213,0.127,0.0351,-2.458801,-4.92238,-1.3056912,,
9162,8095624,0.127,0.0351,-2.4585438,-4.92281,-0.6659646,,
9168,8038960,0.128,0.0352,2.457161,-4.92509,0.5455521,,
9169,8012349,0.128,0.0352,-2.4569545,-4.92543,-0.8611725,PER1,period circadian clock 1
9170,8045889,0.128,0.0352,-2.4567546,-4.92576,-1.3144864,TANC1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
9172,8156549,0.128,0.0352,-2.4564147,-4.92632,-0.6156296,C9orf3,chromosome 9 open reading frame 3
9179,8094460,0.128,0.0353,2.4547148,-4.92912,0.5044241,RBPJ,recombination signal binding protein for immunoglobulin kappa J region
9182,8093294,0.128,0.0353,2.4546242,-4.92927,1.5081297,CCR2,C-C motif chemokine receptor 2
9188,8064637,0.128,0.0355,-2.4526878,-4.93246,-0.5354006,C20orf194,chromosome 20 open reading frame 194
9197,8022441,0.128,0.0355,2.4519761,-4.93363,0.5269109,ROCK1,Rho associated coiled-coil containing protein kinase 1
9200,7940253,0.128,0.0355,2.4517062,-4.93408,0.5193936,MS4A6E,membrane spanning 4-domains A6E
9201,7985959,0.128,0.0355,-2.4516806,-4.93412,-0.6006597,GDPGP1,GDP-D-glucose phosphorylase 1
9202,8091523,0.128,0.0355,2.4512756,-4.93479,1.8920158,P2RY13,purinergic receptor P2Y13
9203,7910427,0.128,0.0356,2.4510989,-4.93508,0.5614373,GALNT2,polypeptide N-acetylgalactosaminyltransferase 2
9205,7893465,0.128,0.0356,-2.4508709,-4.93545,-0.6106761,,
9207,8049187,0.128,0.0356,-2.450618,-4.93587,-1.4392696,EFHD1,EF-hand domain family member D1
9209,8160478,0.128,0.0356,-2.450396,-4.93623,-1.1697853,CAAP1,caspase activity and apoptosis inhibitor 1
9212,7934613,0.129,0.0357,-2.4493588,-4.93794,-0.9134034,,
9213,7972981,0.129,0.0357,2.4492288,-4.93816,0.7094482,OR11H12///OR11H1,olfactory receptor family 11 subfamily H member 12///olfactory receptor family 11 subfamily H member 1
9214,8074194,0.129,0.0357,2.4492288,-4.93816,0.7094482,OR11H12///OR11H1,olfactory receptor family 11 subfamily H member 12///olfactory receptor family 11 subfamily H member 1
9215,8003322,0.129,0.0357,2.4488124,-4.93884,0.6217216,CYBA,cytochrome b-245 alpha chain
9219,8177229,0.129,0.0357,-2.4482201,-4.93982,-0.5836552,BCORP1,BCL6 corepressor pseudogene 1
9223,7932885,0.129,0.0358,-2.4471511,-4.94158,-0.7320191,ARHGAP12,Rho GTPase activating protein 12
9224,8174351,0.129,0.0358,-2.4471333,-4.94161,-1.49463,NUP62CL,nucleoporin 62 C-terminal like
9229,8012924,0.129,0.0359,-2.4460609,-4.94338,-0.6365028,TVP23C,trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)
9236,8092177,0.13,0.036,2.4439092,-4.94692,0.6750335,NCEH1,neutral cholesterol ester hydrolase 1
9237,8106763,0.13,0.036,2.4435793,-4.94746,0.62545,,
9238,7943218,0.13,0.036,2.4435526,-4.94751,0.8852172,PANX1,pannexin 1
9239,7993451,0.13,0.036,-2.4432369,-4.94803,-0.7213592,,
9240,7993586,0.13,0.036,-2.4432369,-4.94803,-0.7213592,,
9241,7999594,0.13,0.036,-2.4432369,-4.94803,-0.7213592,,
9242,7999750,0.13,0.036,-2.4432369,-4.94803,-0.7213592,,
9243,7993800,0.13,0.036,-2.4428455,-4.94867,-0.5809916,LYRM1,LYR motif containing 1
9245,8154163,0.13,0.0361,2.442179,-4.94977,0.7877755,RCL1,RNA terminal phosphate cyclase like 1
9255,8142671,0.13,0.0362,-2.440292,-4.95287,-0.709303,WASL,Wiskott-Aldrich syndrome like
9259,8148841,0.13,0.0362,2.440061,-4.95325,0.5460995,SLC52A2,solute carrier family 52 member 2
9260,7893669,0.13,0.0363,-2.4390116,-4.95498,-0.9869376,,
9262,8042556,0.13,0.0363,2.4389427,-4.9551,0.5994003,,
9263,8003889,0.13,0.0363,2.438799,-4.95533,0.521838,,
9265,8115895,0.13,0.0363,-2.4384878,-4.95584,-0.5797214,KIAA1191,KIAA1191
9267,8170296,0.13,0.0363,2.4380587,-4.95655,1.2148815,,
9268,8088958,0.13,0.0364,2.4375445,-4.9574,0.8916397,GBE1,"glucan (1,4-alpha-), branching enzyme 1"
9269,7893933,0.131,0.0364,2.4371772,-4.958,0.7460559,,
9270,8105348,0.131,0.0364,2.4366692,-4.95884,0.9950002,GPX8,glutathione peroxidase 8 (putative)
9273,8156506,0.131,0.0365,2.4358166,-4.96024,0.6857401,PTPDC1,protein tyrosine phosphatase domain containing 1
9278,7968711,0.131,0.0365,-2.4347379,-4.96201,-0.8419439,COG6,component of oligomeric golgi complex 6
9284,7895570,0.131,0.0366,-2.4341753,-4.96294,-1.4731079,,
9286,7895106,0.131,0.0366,-2.4340832,-4.96309,-0.5400754,,
9293,8076757,0.131,0.0367,-2.4320086,-4.9665,-0.7391737,CELSR1,cadherin EGF LAG seven-pass G-type receptor 1
9296,7909586,0.131,0.0367,-2.4315492,-4.96726,-0.6471113,PPP2R5A,protein phosphatase 2 regulatory subunit B'alpha
9297,8042066,0.132,0.0368,-2.4306278,-4.96878,-0.8217218,CFAP36,cilia and flagella associated protein 36
9299,8046518,0.132,0.0368,2.4299797,-4.96984,0.5934086,,
9300,8068202,0.132,0.0368,-2.4297824,-4.97017,-0.733949,EVA1C,eva-1 homolog C
9301,8112855,0.132,0.0368,2.4296653,-4.97036,0.6968179,,
9302,7895206,0.132,0.0368,-2.4296479,-4.97039,-0.663922,,
9306,8081375,0.132,0.0369,2.429097,-4.97129,0.6921043,NXPE3,neurexophilin and PC-esterase domain family member 3
9309,8107356,0.132,0.0369,2.4289727,-4.9715,0.5691638,DCP2,decapping mRNA 2
9310,7948741,0.132,0.0369,2.4288561,-4.97169,0.6334328,B3GAT3,"beta-1,3-glucuronyltransferase 3"
9311,8076547,0.132,0.0369,-2.4288441,-4.97171,-0.9576068,TTLL1,tubulin tyrosine ligase like 1
9314,8180229,0.132,0.0369,2.4285058,-4.97227,0.9440903,,
9315,8175016,0.132,0.0369,2.4283363,-4.97254,0.9648856,APLN,apelin
9317,7927173,0.132,0.0369,2.4280955,-4.97294,0.9007647,ZNF485,zinc finger protein 485
9318,7895232,0.132,0.0369,-2.4280587,-4.973,-0.6152155,,
9319,7911047,0.132,0.037,2.4279923,-4.97311,0.514898,,
9321,7903507,0.132,0.037,2.4274588,-4.97399,0.7258299,FAM102B,family with sequence similarity 102 member B
