,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
1150,212510_at,0.01162145,0.0006,-5.22,-0.1821,-0.627,GPD1L,glycerol-3-phosphate dehydrogenase 1-like
1154,221256_s_at,0.01162928,0.000603,-5.21,-0.1871,-0.676,HDHD3,haloacid dehalogenase like hydrolase domain containing 3
1162,206026_s_at,0.01169675,0.00061,5.21,-0.19966,0.856,TNFAIP6,TNF alpha induced protein 6
1166,213364_s_at,0.01179184,0.000618,-5.2,-0.21239,-0.836,SNX1,sorting nexin 1
1172,216202_s_at,0.01192931,0.000628,5.18,-0.22914,0.574,SPTLC2,serine palmitoyltransferase long chain base subunit 2
1174,202827_s_at,0.01193741,0.00063,5.18,-0.23245,0.896,MMP14,matrix metallopeptidase 14
1175,209763_at,0.01193741,0.00063,-5.18,-0.23307,-0.677,CHRDL1,chordin like 1
1176,204887_s_at,0.01193741,0.000631,5.18,-0.2334,0.524,PLK4,polo like kinase 4
1179,219191_s_at,0.01197526,0.000635,5.18,-0.24027,0.547,BIN2,bridging integrator 2
1180,206324_s_at,0.01197526,0.000635,-5.18,-0.24073,-0.633,DAPK2,death associated protein kinase 2
1183,220204_s_at,0.01198564,0.000637,-5.17,-0.2438,-0.866,BMP8A,bone morphogenetic protein 8a
1184,204686_at,0.01199285,0.000638,-5.17,-0.2461,-0.719,IRS1,insulin receptor substrate 1
1187,203729_at,0.01199971,0.00064,5.17,-0.24866,0.602,EMP3,epithelial membrane protein 3
1190,205440_s_at,0.0120672,0.000645,-5.16,-0.25702,-0.634,NPY1R,neuropeptide Y receptor Y1
1191,202731_at,0.01208485,0.000646,-5.16,-0.25943,-0.607,MIR4680///PDCD4,microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
1194,218368_s_at,0.01216316,0.000652,5.16,-0.26879,0.637,TNFRSF12A,TNF receptor superfamily member 12A
1195,214710_s_at,0.01219887,0.000655,5.15,-0.27272,0.724,CCNB1,cyclin B1
1199,203922_s_at,0.01225862,0.000661,5.15,-0.28204,0.58,CYBB,cytochrome b-245 beta chain
1201,214641_at,0.01227973,0.000662,-5.14,-0.28484,-0.703,COL4A3,collagen type IV alpha 3 chain
1204,202403_s_at,0.01234731,0.000668,5.14,-0.29316,0.675,COL1A2,collagen type I alpha 2 chain
1208,202957_at,0.01243854,0.000675,5.13,-0.30497,0.522,HCLS1,hematopoietic cell-specific Lyn substrate 1
1214,218353_at,0.01245644,0.000679,-5.12,-0.31097,-0.842,RGS5,regulator of G-protein signaling 5
1218,222307_at,0.01251659,0.000685,-5.12,-0.3202,-0.511,PDCD4-AS1,PDCD4 antisense RNA 1
1222,202973_x_at,0.01256851,0.00069,-5.11,-0.32716,-0.574,FAM13A,family with sequence similarity 13 member A
1223,204444_at,0.0126159,0.000693,5.11,-0.33223,0.672,KIF11,kinesin family member 11
1225,208894_at,0.01263931,0.000695,5.11,-0.33558,0.557,HLA-DRA,"major histocompatibility complex, class II, DR alpha"
1226,202149_at,0.01264644,0.000696,-5.11,-0.33702,-0.512,NEDD9,"neural precursor cell expressed, developmentally down-regulated 9"
1231,205290_s_at,0.01268824,0.000702,-5.1,-0.34471,-0.538,BMP2,bone morphogenetic protein 2
1232,202746_at,0.01276842,0.000707,-5.09,-0.35213,-0.525,ITM2A,integral membrane protein 2A
1234,201670_s_at,0.01278111,0.000709,5.09,-0.35603,0.537,MARCKS,myristoylated alanine rich protein kinase C substrate
1238,213160_at,0.01279496,0.000711,5.09,-0.35936,0.533,DOCK2,dedicator of cytokinesis 2
1241,212873_at,0.0128368,0.000715,5.09,-0.36529,0.579,ARHGAP45,Rho GTPase activating protein 45
1244,213540_at,0.01300052,0.000726,-5.07,-0.38103,-0.724,HSD17B8,hydroxysteroid 17-beta dehydrogenase 8
1246,212489_at,0.01302841,0.000729,5.07,-0.38506,0.987,COL5A1,collagen type V alpha 1 chain
1248,213587_s_at,0.01304994,0.000732,-5.07,-0.38853,-0.763,ATP6V0E2,ATPase H+ transporting V0 subunit e2
1249,205119_s_at,0.01304994,0.000732,5.07,-0.38971,0.613,FPR1,formyl peptide receptor 1
1251,204487_s_at,0.01307906,0.000735,-5.06,-0.39316,-1.11,KCNQ1,potassium voltage-gated channel subfamily Q member 1
1253,204015_s_at,0.01321399,0.000744,5.06,-0.40554,0.796,DUSP4,dual specificity phosphatase 4
1254,209875_s_at,0.01321636,0.000745,5.06,-0.40694,1.25,SPP1,secreted phosphoprotein 1
1257,211991_s_at,0.01327269,0.00075,5.05,-0.41406,0.56,HLA-DPA1,"major histocompatibility complex, class II, DP alpha 1"
1262,218706_s_at,0.01332835,0.000756,-5.04,-0.42247,-0.758,GRAMD3,GRAM domain containing 3
1266,208637_x_at,0.01335344,0.000759,5.04,-0.42725,0.785,ACTN1,actinin alpha 1
1269,212488_at,0.01338749,0.000763,5.04,-0.43238,0.957,COL5A1,collagen type V alpha 1 chain
1271,207980_s_at,0.01339333,0.000766,-5.03,-0.43652,-0.868,CITED2,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
1273,214437_s_at,0.01339333,0.000766,5.03,-0.43665,0.713,SHMT2,serine hydroxymethyltransferase 2
1275,205349_at,0.01339333,0.000767,5.03,-0.43775,0.855,GNA15,G protein subunit alpha 15
1278,221245_s_at,0.01354279,0.000777,-5.02,-0.45178,-0.581,FZD5,frizzled class receptor 5
1280,201497_x_at,0.01359437,0.000782,-5.02,-0.45738,-0.96,MYH11,myosin heavy chain 11
1287,202910_s_at,0.01381306,0.000798,5.0,-0.47971,0.513,ADGRE5,adhesion G protein-coupled receptor E5
1290,213906_at,0.01388211,0.000805,5.0,-0.48837,0.525,MYBL1,MYB proto-oncogene like 1
1292,203608_at,0.01388211,0.000806,-5.0,-0.48963,-1.04,ALDH5A1,aldehyde dehydrogenase 5 family member A1
1299,221561_at,0.01393853,0.000814,4.99,-0.50014,0.526,SOAT1,sterol O-acyltransferase 1
1301,210825_s_at,0.01393853,0.000815,-4.99,-0.50108,-0.548,PEBP1,phosphatidylethanolamine binding protein 1
1302,218931_at,0.01393853,0.000815,-4.99,-0.50131,-0.658,RAB17,"RAB17, member RAS oncogene family"
1304,203009_at,0.01393853,0.000817,-4.99,-0.50424,-0.613,BCAM,basal cell adhesion molecule (Lutheran blood group)
1305,220061_at,0.01393853,0.000818,-4.99,-0.50436,-0.694,ACSM5,acyl-CoA synthetase medium-chain family member 5
1310,214680_at,0.01396598,0.000822,-4.98,-0.51006,-1.19,NTRK2,neurotrophic receptor tyrosine kinase 2
1312,218782_s_at,0.01398438,0.000824,4.98,-0.51263,0.584,ATAD2,"ATPase family, AAA domain containing 2"
1313,216331_at,0.01399627,0.000826,-4.98,-0.51493,-0.626,ITGA7,integrin subunit alpha 7
1316,202207_at,0.01399813,0.000827,4.98,-0.51683,0.702,ARL4C,ADP ribosylation factor like GTPase 4C
1320,206197_at,0.01410973,0.000836,-4.97,-0.52828,-0.655,NME5,NME/NM23 family member 5
1322,202992_at,0.01421109,0.000844,-4.96,-0.5377,-0.975,C7,complement component 7
1323,213172_at,0.01421109,0.000844,-4.96,-0.53811,-0.601,TTC9,tetratricopeptide repeat domain 9
1326,220319_s_at,0.01426968,0.00085,-4.96,-0.54558,-0.542,MYLIP,myosin regulatory light chain interacting protein
1327,204550_x_at,0.01426968,0.000851,-4.96,-0.54586,-0.518,GSTM1,glutathione S-transferase mu 1
1329,201236_s_at,0.01426968,0.000852,-4.95,-0.54712,-0.826,BTG2,BTG anti-proliferation factor 2
1342,215633_x_at,0.01441693,0.000869,4.94,-0.56798,0.713,LST1,leukocyte specific transcript 1
1343,200962_at,0.01445209,0.000872,-4.94,-0.5713,-0.511,RPL31,ribosomal protein L31
1346,201752_s_at,0.01448389,0.000876,-4.93,-0.57592,-0.577,ADD3,adducin 3
1347,206045_s_at,0.01449438,0.000877,-4.93,-0.57745,-0.541,NOL4,nucleolar protein 4
1348,209740_s_at,0.01449454,0.000877,-4.93,-0.57823,-0.829,PNPLA4,patatin like phospholipase domain containing 4
1351,221747_at,0.01454836,0.000883,-4.93,-0.58497,-0.6,TNS1,tensin 1
1357,205882_x_at,0.01454836,0.000887,-4.92,-0.58904,-0.566,ADD3,adducin 3
1358,210982_s_at,0.01459061,0.00089,4.92,-0.59283,0.544,HLA-DRA,"major histocompatibility complex, class II, DR alpha"
1361,221795_at,0.01462097,0.000894,-4.92,-0.5973,-1.5,NTRK2,neurotrophic receptor tyrosine kinase 2
1362,209442_x_at,0.01463821,0.000895,-4.92,-0.59929,-0.561,ANK3,"ankyrin 3, node of Ranvier (ankyrin G)"
1364,212775_at,0.01464639,0.000897,-4.92,-0.60141,-0.612,OBSL1,obscurin like 1
1365,207277_at,0.01471349,0.000902,4.91,-0.60694,0.591,CD209,CD209 molecule
1369,202345_s_at,0.01483228,0.000912,4.9,-0.61838,0.574,FABP5,fatty acid binding protein 5
1371,217047_s_at,0.01483351,0.000913,-4.9,-0.61999,-0.514,FAM13A,family with sequence similarity 13 member A
1376,206348_s_at,0.01494153,0.000923,4.89,-0.63135,0.532,PDK3,pyruvate dehydrogenase kinase 3
1377,208025_s_at,0.0149562,0.000925,4.89,-0.63313,1.08,HMGA2,high mobility group AT-hook 2
1379,221870_at,0.01497771,0.000928,4.89,-0.63614,1.11,EHD2,EH domain containing 2
1383,216950_s_at,0.01506918,0.000936,4.88,-0.64551,0.747,FCGR1CP///FCGR1B///FCGR1A,"Fc fragment of IgG receptor Ic, pseudogene///Fc fragment of IgG receptor Ib///Fc fragment of IgG receptor Ia"
1387,211924_s_at,0.01516057,0.000944,4.88,-0.65483,0.929,PLAUR,"plasminogen activator, urokinase receptor"
1388,205965_at,0.01517215,0.000947,4.88,-0.65726,0.621,BATF,basic leucine zipper ATF-like transcription factor
1389,205392_s_at,0.01517215,0.000948,-4.88,-0.65844,-0.512,CCL15-CCL14///CCL14,CCL15-CCL14 readthrough (NMD candidate)///C-C motif chemokine ligand 14
1391,203387_s_at,0.01517215,0.000948,-4.88,-0.65863,-0.522,TBC1D4,TBC1 domain family member 4
1393,213194_at,0.01521804,0.000952,4.87,-0.66328,0.688,ROBO1,roundabout guidance receptor 1
1395,219600_s_at,0.01525444,0.000956,-4.87,-0.66726,-0.534,TMEM50B,transmembrane protein 50B
1396,219871_at,0.01526506,0.000957,-4.87,-0.66874,-0.558,KLF3-AS1,KLF3 antisense RNA 1
1403,206617_s_at,0.01536808,0.000969,4.86,-0.68207,0.623,RENBP,renin binding protein
1405,212865_s_at,0.01536808,0.00097,-4.86,-0.68245,-0.736,COL14A1,collagen type XIV alpha 1 chain
1425,201559_s_at,0.01562848,0.001,4.84,-0.71471,0.601,CLIC4,chloride intracellular channel 4
1426,218824_at,0.01564807,0.001,-4.83,-0.71675,-0.689,PNMAL1,paraneoplastic Ma antigen family like 1
1430,205796_at,0.01570114,0.00101,4.83,-0.7232,0.572,TCP11L1,t-complex 11 like 1
1438,212472_at,0.01586576,0.00102,4.82,-0.73989,0.505,MICAL2,"microtubule associated monooxygenase, calponin and LIM domain containing 2"
1442,210663_s_at,0.01599045,0.00104,4.81,-0.75095,0.685,KYNU,kynureninase
1447,AFFX-HUMISGF3A/M97935_MA_at,0.01607646,0.00105,4.8,-0.76073,0.682,STAT1,signal transducer and activator of transcription 1
1453,205082_s_at,0.01609613,0.00105,-4.8,-0.76574,-0.575,AOX1,aldehyde oxidase 1
1455,204959_at,0.01612548,0.00105,4.8,-0.76907,0.654,MNDA,myeloid cell nuclear differentiation antigen
1459,211368_s_at,0.01621903,0.00106,4.79,-0.77797,0.716,CASP1,caspase 1
1460,205098_at,0.01624585,0.00107,4.79,-0.78069,0.699,CCR1,C-C motif chemokine receptor 1
1461,219491_at,0.01624585,0.00107,4.79,-0.78178,0.698,LRFN4,leucine rich repeat and fibronectin type III domain containing 4
1462,212776_s_at,0.01624585,0.00107,-4.79,-0.78298,-0.628,OBSL1,obscurin like 1
1465,209655_s_at,0.01624614,0.00107,-4.79,-0.78399,-0.673,TMEM47,transmembrane protein 47
1466,203710_at,0.01625031,0.00107,-4.79,-0.78496,-0.662,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1"
1467,204442_x_at,0.01625383,0.00107,-4.79,-0.7859,-0.711,LTBP4,latent transforming growth factor beta binding protein 4
1472,202972_s_at,0.01632034,0.00108,-4.78,-0.79378,-0.505,FAM13A,family with sequence similarity 13 member A
1473,204244_s_at,0.01632034,0.00108,4.78,-0.79441,0.52,DBF4,DBF4 zinc finger
1475,204158_s_at,0.0163285,0.00108,4.78,-0.79764,0.642,TCIRG1,"T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3"
1479,204092_s_at,0.0163285,0.00108,4.78,-0.79917,0.534,AURKA,aurora kinase A
1483,AFFX-HUMISGF3A/M97935_MB_at,0.01649351,0.0011,4.77,-0.81336,0.57,STAT1,signal transducer and activator of transcription 1
1486,219521_at,0.01649351,0.0011,-4.77,-0.81544,-0.501,B3GAT1,"beta-1,3-glucuronyltransferase 1"
1509,209191_at,0.01681197,0.00114,4.74,-0.85083,0.624,TUBB6,tubulin beta 6 class V
1510,210644_s_at,0.01681197,0.00114,4.74,-0.85189,0.515,LAIR1,leukocyte associated immunoglobulin like receptor 1
1513,206120_at,0.01689837,0.00115,4.74,-0.85863,0.556,CD33,CD33 molecule
1514,202988_s_at,0.01691629,0.00115,4.73,-0.86042,0.707,RGS1,regulator of G-protein signaling 1
1515,208798_x_at,0.01692555,0.00115,-4.73,-0.86168,-0.713,GOLGA8A,golgin A8 family member A
1517,215446_s_at,0.01704273,0.00116,4.73,-0.87025,0.714,LOX,lysyl oxidase
1520,220066_at,0.01704643,0.00116,4.73,-0.87253,0.51,NOD2,nucleotide binding oligomerization domain containing 2
1521,208234_x_at,0.01706423,0.00117,-4.72,-0.8743,-0.671,FGFR2,fibroblast growth factor receptor 2
1522,214096_s_at,0.01706642,0.00117,4.72,-0.87512,0.596,SHMT2,serine hydroxymethyltransferase 2
1526,219054_at,0.01724589,0.00118,-4.71,-0.88876,-0.671,NPR3,natriuretic peptide receptor 3
1528,218035_s_at,0.01728562,0.00119,-4.71,-0.89253,-0.857,RBM47,RNA binding motif protein 47
1529,218404_at,0.01731143,0.00119,4.71,-0.89476,0.668,SNX10,sorting nexin 10
1530,213905_x_at,0.01734071,0.00119,4.71,-0.89721,0.611,BGN,biglycan
1536,201668_x_at,0.01739016,0.0012,4.7,-0.90425,0.665,MARCKS,myristoylated alanine rich protein kinase C substrate
1539,201693_s_at,0.01741811,0.0012,-4.7,-0.90796,-0.793,EGR1,early growth response 1
1541,211597_s_at,0.01742016,0.00121,-4.7,-0.90944,-1.19,HOPX,HOP homeobox
1543,203104_at,0.0175384,0.00122,4.69,-0.91833,0.582,CSF1R,colony stimulating factor 1 receptor
1546,221799_at,0.0175568,0.00122,4.69,-0.92123,0.505,CHPF2,chondroitin polymerizing factor 2
1555,208396_s_at,0.01756153,0.00123,-4.69,-0.92729,-0.801,PDE1A,phosphodiesterase 1A
1564,217596_at,0.01775338,0.00125,-4.68,-0.94462,-0.53,UPF3A,UPF3 regulator of nonsense transcripts homolog A (yeast)
1567,209823_x_at,0.01777705,0.00125,4.67,-0.94802,0.67,LOC101060835///HLA-DQB1,"HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1"
1578,222357_at,0.01801163,0.00128,-4.66,-0.96896,-0.565,ZBTB20,zinc finger and BTB domain containing 20
1585,218662_s_at,0.01814708,0.00129,4.65,-0.98138,0.741,NCAPG,non-SMC condensin I complex subunit G
1592,220724_at,0.01829519,0.00131,-4.64,-0.99506,-0.664,CWH43,cell wall biogenesis 43 C-terminal homolog
1594,213479_at,0.01829519,0.00131,4.64,-0.99676,0.681,NPTX2,neuronal pentraxin 2
1596,202733_at,0.01829519,0.00131,4.64,-0.99778,0.604,LOC101927705///P4HA2,uncharacterized LOC101927705///prolyl 4-hydroxylase subunit alpha 2
1603,213085_s_at,0.0184712,0.00133,-4.63,-1.01159,-0.669,WWC1,WW and C2 domain containing 1
1606,213865_at,0.0184898,0.00133,4.63,-1.01459,0.901,DCBLD2,"discoidin, CUB and LCCL domain containing 2"
1609,215945_s_at,0.01858498,0.00134,-4.62,-1.02188,-0.563,TRIM2,tripartite motif containing 2
1617,220974_x_at,0.01883629,0.00137,4.61,-1.04278,0.515,SFXN3,sideroflexin 3
1618,222037_at,0.01883629,0.00137,4.61,-1.04322,0.705,MCM4,minichromosome maintenance complex component 4
1621,205709_s_at,0.01883629,0.00137,-4.61,-1.04426,-0.809,CDS1,CDP-diacylglycerol synthase 1
1623,204343_at,0.01883629,0.00137,-4.61,-1.04547,-0.585,ABCA3,ATP binding cassette subfamily A member 3
1624,201008_s_at,0.01883629,0.00137,-4.61,-1.04572,-0.513,TXNIP,thioredoxin interacting protein
1626,204513_s_at,0.01883629,0.00138,-4.6,-1.04683,-0.634,ELMO1,engulfment and cell motility 1
1635,203886_s_at,0.01897353,0.00139,-4.6,-1.06098,-0.525,FBLN2,fibulin 2
1636,219064_at,0.01897353,0.00139,-4.59,-1.06115,-0.694,ITIH5,inter-alpha-trypsin inhibitor heavy chain family member 5
1641,203180_at,0.01911161,0.00141,4.59,-1.07151,0.644,ALDH1A3,aldehyde dehydrogenase 1 family member A3
1644,213174_at,0.01914299,0.00141,-4.59,-1.07512,-0.643,TTC9,tetratricopeptide repeat domain 9
1649,217388_s_at,0.01929119,0.00143,4.58,-1.08632,0.931,KYNU,kynureninase
1650,206171_at,0.01935629,0.00143,4.57,-1.09073,0.516,ADORA3,adenosine A3 receptor
1654,212157_at,0.0194808,0.00145,-4.57,-1.09966,-0.826,SDC2,syndecan 2
1658,202075_s_at,0.01958841,0.00146,4.56,-1.10833,0.855,PLTP,phospholipid transfer protein
1664,212094_at,0.01972406,0.00147,4.56,-1.11922,0.544,PEG10,paternally expressed 10
1669,219298_at,0.01972789,0.00148,-4.55,-1.12219,-0.566,ECHDC3,enoyl-CoA hydratase domain containing 3
1672,212605_s_at,0.01979521,0.00149,-4.55,-1.12761,-0.543,NUDT3,nudix hydrolase 3
1675,217785_s_at,0.01981804,0.00149,4.55,-1.1318,0.547,YKT6,YKT6 v-SNARE homolog (S. cerevisiae)
1678,203741_s_at,0.01981804,0.00149,4.55,-1.13326,0.569,ADCY7,adenylate cyclase 7
1680,202901_x_at,0.01981804,0.0015,4.54,-1.13431,0.507,CTSS,cathepsin S
1686,203214_x_at,0.01984343,0.0015,4.54,-1.13883,0.677,CDK1,cyclin dependent kinase 1
1687,219778_at,0.01987094,0.00151,-4.54,-1.14204,-0.727,ZFPM2,"zinc finger protein, FOG family member 2"
1702,204485_s_at,0.02014871,0.00154,-4.52,-1.16456,-0.527,TOM1L1,target of myb1 like 1 membrane trafficking protein
1703,211922_s_at,0.02015181,0.00154,-4.52,-1.16533,-0.609,CAT,catalase
1709,213010_at,0.02030408,0.00156,4.52,-1.17684,0.577,PRKCDBP,protein kinase C delta binding protein
1710,204222_s_at,0.02033467,0.00156,4.51,-1.17933,0.727,GLIPR1,GLI pathogenesis related 1
1713,210404_x_at,0.02042644,0.00157,-4.51,-1.18553,-0.611,CAMK2B,calcium/calmodulin dependent protein kinase II beta
1715,218723_s_at,0.02043134,0.00157,-4.51,-1.18753,-0.545,RGCC,regulator of cell cycle
1716,204141_at,0.02043134,0.00157,4.51,-1.1876,0.696,TUBB2A,tubulin beta 2A class IIa
1719,203744_at,0.0204502,0.00158,4.51,-1.19038,0.664,HMGB3,high mobility group box 3
1723,221556_at,0.02057742,0.00159,-4.5,-1.19926,-0.55,CDC14B,cell division cycle 14B
1726,217497_at,0.0206367,0.0016,4.5,-1.20406,0.543,TYMP,thymidine phosphorylase
1730,205936_s_at,0.02077969,0.00161,4.49,-1.21366,0.656,HK3,hexokinase 3
1731,209372_x_at,0.02080507,0.00162,4.49,-1.21554,0.655,TUBB2B///TUBB2A,tubulin beta 2B class IIb///tubulin beta 2A class IIa
1736,214091_s_at,0.0208508,0.00163,-4.49,-1.22082,-1.05,GPX3,glutathione peroxidase 3
1738,205382_s_at,0.02090982,0.00163,-4.48,-1.22497,-0.883,CFD,complement factor D
1744,208502_s_at,0.02097971,0.00164,4.48,-1.23203,0.629,PITX1,paired like homeodomain 1
1747,205671_s_at,0.02105059,0.00165,4.47,-1.23733,0.507,HLA-DOB,"major histocompatibility complex, class II, DO beta"
1749,210732_s_at,0.02109383,0.00166,4.47,-1.24065,0.523,LGALS8,galectin 8
1757,205640_at,0.02120831,0.00167,4.47,-1.25104,0.618,ALDH3B1,aldehyde dehydrogenase 3 family member B1
1759,201755_at,0.02123634,0.00168,4.46,-1.2536,0.547,MCM5,minichromosome maintenance complex component 5
1761,201920_at,0.02124869,0.00168,4.46,-1.25539,0.751,SLC20A1,solute carrier family 20 member 1
1763,217297_s_at,0.0212826,0.00168,4.46,-1.25823,0.622,MYO9B,myosin IXB
1764,209071_s_at,0.02134118,0.00169,-4.46,-1.2617,-0.93,RGS5,regulator of G-protein signaling 5
1774,204385_at,0.02139792,0.0017,4.45,-1.27054,0.518,KYNU,kynureninase
1775,202768_at,0.02139792,0.00171,-4.45,-1.27091,-1.95,FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit"
1777,219304_s_at,0.02141787,0.00171,-4.45,-1.27305,-0.528,PDGFD,platelet derived growth factor D
1780,215054_at,0.0214622,0.00172,-4.45,-1.27696,-0.627,RGL3///EPOR,ral guanine nucleotide dissociation stimulator like 3///erythropoietin receptor
1782,201466_s_at,0.02155557,0.00172,-4.44,-1.28265,-0.761,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit"
1785,204446_s_at,0.0215687,0.00173,4.44,-1.28592,0.826,ALOX5,arachidonate 5-lipoxygenase
1786,204006_s_at,0.0215687,0.00173,4.44,-1.28646,0.662,FCGR3B///FCGR3A,Fc fragment of IgG receptor IIIb///Fc fragment of IgG receptor IIIa
1788,204829_s_at,0.0215687,0.00173,4.44,-1.28732,0.533,FOLR2,folate receptor beta
1790,210425_x_at,0.02163731,0.00174,-4.44,-1.29163,-0.972,LOC101930583///GOLGA8B///GOLGA8A,uncharacterized LOC101930583///golgin A8 family member B///golgin A8 family member A
1793,220658_s_at,0.02167569,0.00175,4.44,-1.29557,0.529,ARNTL2,aryl hydrocarbon receptor nuclear translocator like 2
1795,201389_at,0.02167569,0.00175,4.43,-1.296,0.645,ITGA5,integrin subunit alpha 5
1799,205449_at,0.02175658,0.00176,4.43,-1.30219,0.715,SAC3D1,SAC3 domain containing 1
1802,212608_s_at,0.02183282,0.00177,-4.43,-1.30861,-0.586,NUDT3,nudix hydrolase 3
1809,202779_s_at,0.02192322,0.00178,4.42,-1.31634,0.718,UBE2S,ubiquitin conjugating enzyme E2 S
1821,214199_at,0.02222741,0.00182,-4.41,-1.33845,-0.613,SFTPD,surfactant protein D
1824,203490_at,0.02222741,0.00182,4.41,-1.33929,0.739,ELF4,E74 like ETS transcription factor 4
1826,203819_s_at,0.02224673,0.00182,4.4,-1.34106,0.706,IGF2BP3,insulin like growth factor 2 mRNA binding protein 3
1829,206247_at,0.02231968,0.00183,4.4,-1.34651,0.555,MICB,MHC class I polypeptide-related sequence B
1847,213007_at,0.02263862,0.00188,4.38,-1.37094,0.59,FANCI,Fanconi anemia complementation group I
1852,202617_s_at,0.02269733,0.00189,-4.38,-1.37719,-0.571,MECP2,methyl-CpG binding protein 2
1855,221538_s_at,0.02272028,0.00189,4.38,-1.37946,0.65,PLXNA1,plexin A1
1858,202241_at,0.02273461,0.0019,-4.38,-1.38152,-0.742,TRIB1,tribbles pseudokinase 1
1859,214329_x_at,0.02274756,0.0019,4.38,-1.38302,0.587,TNFSF10,tumor necrosis factor superfamily member 10
1874,212564_at,0.0229712,0.00193,-4.36,-1.40121,-0.579,KCTD2,potassium channel tetramerization domain containing 2
1881,209189_at,0.02305947,0.00195,-4.36,-1.40908,-1.19,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit"
1882,206834_at,0.02308628,0.00195,-4.36,-1.41137,-0.634,HBD,hemoglobin subunit delta
1888,203083_at,0.02318806,0.00197,4.35,-1.41873,0.674,THBS2,thrombospondin 2
1891,206631_at,0.02325006,0.00198,4.35,-1.42413,0.6,PTGER2,prostaglandin E receptor 2
1894,209310_s_at,0.02325006,0.00198,4.35,-1.4248,0.501,CASP4,caspase 4
1897,207677_s_at,0.02328194,0.00198,4.35,-1.42788,0.582,NCF4,neutrophil cytosolic factor 4
1900,207238_s_at,0.02335988,0.00199,4.34,-1.433,0.594,PTPRC,"protein tyrosine phosphatase, receptor type C"
1906,218876_at,0.02350841,0.00201,-4.34,-1.44287,-0.627,TPPP3,tubulin polymerization promoting protein family member 3
1910,205579_at,0.02357465,0.00202,4.33,-1.44797,0.59,HRH1,histamine receptor H1
1913,222325_at,0.02364589,0.00203,-4.33,-1.45274,-1.25,,
1915,201859_at,0.02374051,0.00204,4.33,-1.45798,0.552,SRGN,serglycin
1922,209980_s_at,0.02386382,0.00206,-4.32,-1.46732,-0.772,MIR6778///SHMT1,microRNA 6778///serine hydroxymethyltransferase 1
1923,205681_at,0.02386382,0.00206,4.32,-1.46771,0.537,BCL2A1,BCL2 related protein A1
1935,203919_at,0.02393164,0.00208,-4.31,-1.47712,-0.625,TCEA2,transcription elongation factor A2
1940,209243_s_at,0.02400242,0.00209,-4.31,-1.48341,-0.61,PEG3,paternally expressed 3
1949,209925_at,0.02421318,0.00212,-4.3,-1.49678,-0.654,OCLN,occludin
1951,219519_s_at,0.02423053,0.00212,4.3,-1.49859,0.525,SIGLEC1,sialic acid binding Ig like lectin 1
1957,202206_at,0.02434706,0.00214,4.29,-1.50677,0.678,ARL4C,ADP ribosylation factor like GTPase 4C
1959,206339_at,0.02436331,0.00214,-4.29,-1.50869,-0.528,CARTPT,CART prepropeptide
1969,212259_s_at,0.02442391,0.00216,-4.29,-1.51733,-0.578,PBXIP1,PBX homeobox interacting protein 1
1971,221523_s_at,0.02442391,0.00216,-4.29,-1.51746,-0.619,RRAGD,Ras related GTP binding D
1974,212593_s_at,0.0244838,0.00217,-4.28,-1.52158,-0.642,MIR4680///PDCD4,microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
1976,203002_at,0.02453928,0.00218,-4.28,-1.52499,-0.502,AMOTL2,angiomotin like 2
1981,213482_at,0.02457585,0.00219,-4.28,-1.52916,-0.751,DOCK3,dedicator of cytokinesis 3
1984,203820_s_at,0.02462842,0.00219,4.28,-1.53337,0.676,IGF2BP3,insulin like growth factor 2 mRNA binding protein 3
1989,213716_s_at,0.02467375,0.0022,4.27,-1.53749,0.818,SECTM1,secreted and transmembrane 1
1995,200999_s_at,0.02487874,0.00223,4.26,-1.54922,0.527,CKAP4,cytoskeleton associated protein 4
1997,212588_at,0.0248992,0.00223,4.26,-1.55111,0.512,PTPRC,"protein tyrosine phosphatase, receptor type C"
1998,216333_x_at,0.02490317,0.00223,-4.26,-1.5518,-0.637,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene)
2007,212741_at,0.02500577,0.00226,-4.26,-1.56188,-0.959,MAOA,monoamine oxidase A
2009,203954_x_at,0.02500577,0.00226,-4.26,-1.56224,-1.18,CLDN3,claudin 3
2011,214054_at,0.02500577,0.00226,4.26,-1.5632,0.512,DOK2,docking protein 2
2016,219257_s_at,0.02513663,0.00228,4.25,-1.57082,0.644,SPHK1,sphingosine kinase 1
2020,205289_at,0.02517128,0.00228,-4.25,-1.57431,-0.599,BMP2,bone morphogenetic protein 2
2021,209013_x_at,0.0251917,0.00229,4.25,-1.57578,0.783,TRIO,trio Rho guanine nucleotide exchange factor
