,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
19958,220198_s_at,0.00135,0.000493,3.6978043,-1.115843,0.50198094,EIF5A2,eukaryotic translation initiation factor 5A2
19960,232711_at,0.00135,0.000493,-3.6976518,-1.116302,-0.55300343,,
19963,1569180_at,0.00135,0.000494,3.6968802,-1.118629,1.2036989,,
19966,208840_s_at,0.00135,0.000495,-3.6965524,-1.119616,-0.53040895,G3BP2,G3BP stress granule assembly factor 2
19968,232347_x_at,0.00136,0.000495,3.6963707,-1.120164,0.79322802,,
19972,242763_at,0.00136,0.000496,-3.6955822,-1.122541,-1.15763084,,
19976,230071_at,0.00136,0.000498,3.6946379,-1.125387,0.58314727,SEPT11,septin 11
19977,213908_at,0.00136,0.000498,-3.6946211,-1.125437,-0.58451301,WHAMMP2///WHAMMP3,"WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2///WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3"
19982,209264_s_at,0.00137,0.000499,-3.6938903,-1.127639,-0.59463398,TSPAN4,tetraspanin 4
19987,211760_s_at,0.00137,0.000502,3.692242,-1.132605,0.58386702,VAMP4,vesicle associated membrane protein 4
19991,212989_at,0.00138,0.000503,-3.691172,-1.135828,-0.79733901,SGMS1,sphingomyelin synthase 1
19997,1554741_s_at,0.00138,0.000504,-3.6905702,-1.13764,-0.99470344,FGF7P3///FGF7P6///FGF7,fibroblast growth factor 7 pseudogene 3///fibroblast growth factor 7 pseudogene 6///fibroblast growth factor 7
19999,228501_at,0.00138,0.000505,3.6900425,-1.139229,0.89753294,GALNT15,polypeptide N-acetylgalactosaminyltransferase 15
20025,213417_at,0.0014,0.000513,3.6853859,-1.153245,0.57771999,TBX2,T-box 2
20026,231252_at,0.0014,0.000513,3.6852922,-1.153527,0.77117158,KANSL1L,KAT8 regulatory NSL complex subunit 1 like
20028,210048_at,0.0014,0.000513,3.6849873,-1.154444,0.64759067,NAPG,NSF attachment protein gamma
20030,229872_s_at,0.0014,0.000514,-3.6844883,-1.155946,-0.56850951,LOC100996740,uncharacterized LOC100996740
20035,239879_at,0.00141,0.000516,3.6833868,-1.159259,0.65520155,LINC01114,long intergenic non-protein coding RNA 1114
20041,209401_s_at,0.00142,0.000519,-3.6815839,-1.164681,-0.55663038,SLC12A4,solute carrier family 12 member 4
20043,218087_s_at,0.00142,0.000519,-3.6815529,-1.164774,-0.91396451,SORBS1,sorbin and SH3 domain containing 1
20044,228972_at,0.00142,0.000519,-3.681475,-1.165008,-0.65390687,PITPNA-AS1,PITPNA antisense RNA 1
20046,208510_s_at,0.00142,0.00052,-3.6808419,-1.166912,-0.67303405,PPARG,peroxisome proliferator activated receptor gamma
20047,218324_s_at,0.00142,0.00052,3.6808394,-1.166919,0.53890787,SPATS2,spermatogenesis associated serine rich 2
20049,1560425_s_at,0.00142,0.00052,-3.6806918,-1.167363,-0.82374117,PTPRD-AS1,PTPRD antisense RNA 1
20052,226421_at,0.00142,0.000521,3.6803765,-1.168311,0.65824083,AMMECR1,"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1"
20059,242710_at,0.00142,0.000522,3.6796499,-1.170495,0.84000698,,
20060,204550_x_at,0.00142,0.000523,-3.6793212,-1.171483,-0.67374747,GSTM1,glutathione S-transferase mu 1
20062,205255_x_at,0.00143,0.000524,3.6782333,-1.174753,0.5528698,TCF7,"transcription factor 7 (T-cell specific, HMG-box)"
20065,216205_s_at,0.00143,0.000525,-3.6777159,-1.176308,-0.54493695,MFN2,mitofusin 2
20067,1561171_a_at,0.00143,0.000526,3.6774468,-1.177116,0.56042826,GOLGA6L6///GOLGA6L22///GOLGA6L1,golgin A6 family-like 6///golgin A6 family-like 22///golgin A6 family-like 1
20077,228295_at,0.00144,0.000528,3.6757291,-1.182277,0.51431052,WDR59,WD repeat domain 59
20091,215664_s_at,0.00145,0.000532,-3.6736054,-1.188655,-0.89243181,EPHA5,EPH receptor A5
20095,230503_at,0.00145,0.000534,3.6723959,-1.192287,0.84734517,,
20097,222830_at,0.00145,0.000534,-3.6722872,-1.192613,-1.02923117,GRHL1,grainyhead like transcription factor 1
20101,206483_at,0.00145,0.000535,-3.6720235,-1.193405,-0.51555016,LRRC6,leucine rich repeat containing 6
20104,230017_at,0.00146,0.000536,-3.6715035,-1.194966,-0.68222308,,
20109,228623_at,0.00146,0.000537,3.6707732,-1.197158,0.94443783,,
20112,236617_at,0.00146,0.000538,-3.6702894,-1.19861,-1.07170031,,
20116,1563947_a_at,0.00146,0.000538,-3.6699315,-1.199684,-0.62379478,ERC1,ELKS/RAB6-interacting/CAST family member 1
20117,233799_at,0.00146,0.000539,3.6696877,-1.200416,0.89742514,,
20118,1554341_a_at,0.00146,0.000539,-3.669599,-1.200682,-0.57691299,HELQ,"helicase, POLQ-like"
20119,1555326_a_at,0.00146,0.000539,3.6695068,-1.200959,0.82769924,ADAM9,ADAM metallopeptidase domain 9
20124,205932_s_at,0.00147,0.00054,3.6686505,-1.203528,0.73163998,MSX1,msh homeobox 1
20129,202035_s_at,0.00147,0.000542,-3.6678265,-1.206,-0.82421501,SFRP1,secreted frizzled related protein 1
20138,244521_at,0.00148,0.000545,-3.6662326,-1.210781,-0.50350983,TSHZ2,teashirt zinc finger homeobox 2
20146,229694_at,0.00149,0.000549,3.6634657,-1.219078,0.78876494,WDR11,WD repeat domain 11
20147,242584_at,0.00149,0.00055,-3.663137,-1.220063,-0.76907333,FAM161A,family with sequence similarity 161 member A
20148,225207_at,0.00149,0.00055,-3.6630816,-1.220229,-1.55526192,PDK4,pyruvate dehydrogenase kinase 4
20149,214925_s_at,0.00149,0.00055,3.6630572,-1.220302,0.65485835,SPTAN1,"spectrin alpha, non-erythrocytic 1"
20150,230927_at,0.0015,0.000551,-3.6624589,-1.222096,-0.52052055,,
20155,206233_at,0.0015,0.000554,3.6609257,-1.226691,0.68671514,B4GALT6,"beta-1,4-galactosyltransferase 6"
20158,201038_s_at,0.0015,0.000554,-3.6607468,-1.227227,-0.51645605,ANP32A,acidic nuclear phosphoprotein 32 family member A
20166,210190_at,0.00151,0.000556,-3.6597506,-1.230212,-0.62220584,STX11,syntaxin 11
20167,236862_at,0.00151,0.000556,3.6596757,-1.230436,0.66339196,GOPC,golgi associated PDZ and coiled-coil motif containing
20168,221008_s_at,0.00151,0.000556,-3.6596661,-1.230465,-1.01124058,ETNPPL,ethanolamine-phosphate phospho-lyase
20170,217506_at,0.00151,0.000556,-3.6593541,-1.231399,-0.94628982,,
20174,202660_at,0.00151,0.000558,3.6587002,-1.233358,0.63064787,ITPR2,"inositol 1,4,5-trisphosphate receptor type 2"
20175,212810_s_at,0.00151,0.000558,3.6585888,-1.233692,0.72414055,SLC1A4,solute carrier family 1 member 4
20176,226632_at,0.00151,0.000558,3.6583948,-1.234273,0.68367183,CYGB,cytoglobin
20181,233073_at,0.00152,0.00056,3.6573319,-1.237456,0.64652152,,
20183,219507_at,0.00152,0.000561,3.65652,-1.239887,0.50857816,RSRC1,arginine and serine rich coiled-coil 1
20186,230149_at,0.00152,0.000563,-3.655854,-1.241881,-0.63358625,,
20187,207334_s_at,0.00152,0.000563,3.6558416,-1.241919,0.7271957,TGFBR2,transforming growth factor beta receptor 2
20192,201747_s_at,0.00153,0.000564,-3.6552723,-1.243623,-0.53693364,SAFB,scaffold attachment factor B
20199,235469_at,0.00153,0.000566,3.6539093,-1.247703,0.67664175,FAM133DP///FAM133B,"family with sequence similarity 133, member A pseudogene///family with sequence similarity 133 member B"
20200,200604_s_at,0.00153,0.000566,-3.6538807,-1.247789,-0.60912226,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha
20210,228324_at,0.00154,0.000569,-3.6524561,-1.252052,-0.72038997,CARNMT1,carnosine N-methyltransferase 1
20214,233555_s_at,0.00154,0.00057,3.6515628,-1.254725,0.67359969,SULF2,sulfatase 2
20217,216598_s_at,0.00155,0.000572,3.6509036,-1.256697,1.25911189,CCL2,C-C motif chemokine ligand 2
20219,204198_s_at,0.00155,0.000572,3.6505633,-1.257715,1.77056967,RUNX3,runt related transcription factor 3
20224,240117_at,0.00155,0.000573,-3.6499203,-1.259638,-0.51433127,FBN3,fibrillin 3
20226,212811_x_at,0.00155,0.000574,3.649698,-1.260303,0.70041749,SLC1A4,solute carrier family 1 member 4
20229,213222_at,0.00155,0.000575,3.6491885,-1.261827,0.7480056,PLCB1,phospholipase C beta 1
20233,227793_at,0.00155,0.000575,3.6488991,-1.262692,0.61607853,MIRLET7D,microRNA let-7d
20237,212873_at,0.00155,0.000576,3.6486875,-1.263325,1.19717142,ARHGAP45,Rho GTPase activating protein 45
20240,230886_at,0.00156,0.000576,3.6484724,-1.263968,0.73689852,,
20242,225461_at,0.00156,0.000576,-3.6484473,-1.264043,-0.59323023,EHMT1,euchromatic histone lysine methyltransferase 1
20243,205960_at,0.00156,0.000576,-3.6482933,-1.264504,-1.34176032,PDK4,pyruvate dehydrogenase kinase 4
20244,214807_at,0.00156,0.000576,-3.6482824,-1.264536,-0.68563206,PLXDC2,plexin domain containing 2
20246,235359_at,0.00156,0.000577,3.6479605,-1.265499,0.69797739,NRROS,negative regulator of reactive oxygen species
20248,216211_at,0.00156,0.000579,3.6468203,-1.268908,0.64450149,FAM208B,family with sequence similarity 208 member B
20253,1557240_a_at,0.00157,0.000581,3.6455051,-1.272839,0.94251358,,
20255,234149_at,0.00157,0.000581,3.6454224,-1.273086,0.66687318,,
20261,230499_at,0.00157,0.000583,3.644392,-1.276165,1.06906519,BIRC3,baculoviral IAP repeat containing 3
20265,235197_s_at,0.00158,0.000585,3.643733,-1.278134,0.67373555,OSTM1,osteopetrosis associated transmembrane protein 1
20267,217974_at,0.00158,0.000585,-3.6436857,-1.278276,-0.51853223,TM7SF3,transmembrane 7 superfamily member 3
20268,202546_at,0.00158,0.000585,-3.6434931,-1.278851,-0.52083693,VAMP8,vesicle associated membrane protein 8
20273,218640_s_at,0.00158,0.000587,-3.6422583,-1.28254,-0.69619395,PLEKHF2,pleckstrin homology and FYVE domain containing 2
20277,230399_at,0.00159,0.000588,-3.6418359,-1.283802,-0.70532609,,
20278,211737_x_at,0.00159,0.000588,3.6418289,-1.283822,1.00560994,PTN,pleiotrophin
20280,203231_s_at,0.00159,0.000588,-3.6417772,-1.283977,-1.01168749,ATXN1,ataxin 1
20283,219469_at,0.00159,0.000589,-3.6411843,-1.285748,-0.51262721,DYNC2H1,dynein cytoplasmic 2 heavy chain 1
20290,215201_at,0.00159,0.000591,3.6403258,-1.288311,0.63754415,REPS1,RALBP1 associated Eps domain containing 1
20296,238448_at,0.0016,0.000592,-3.6396192,-1.290421,-0.55980357,MRPL19,mitochondrial ribosomal protein L19
20298,210754_s_at,0.0016,0.000593,3.6394091,-1.291049,0.75456909,LYN,"LYN proto-oncogene, Src family tyrosine kinase"
20299,226235_at,0.0016,0.000593,-3.6392743,-1.291451,-0.56815947,LINC00667,long intergenic non-protein coding RNA 667
20302,232744_x_at,0.0016,0.000594,3.6384329,-1.293963,1.28096691,,
20311,1565525_a_at,0.00161,0.000598,-3.6362332,-1.300528,-0.54340877,TCP11L2,t-complex 11 like 2
20322,204844_at,0.00163,0.000604,3.6330973,-1.309883,1.21688143,ENPEP,glutamyl aminopeptidase
20325,230629_s_at,0.00163,0.000605,-3.632911,-1.310439,-0.52468045,EP400,E1A binding protein p400
20328,201551_s_at,0.00163,0.000605,-3.632677,-1.311136,-0.90587309,LAMP1,lysosomal associated membrane protein 1
20332,244054_at,0.00163,0.000606,3.6321379,-1.312744,0.60479239,,
20333,209641_s_at,0.00163,0.000607,3.6319594,-1.313277,0.75268274,ABCC3,ATP binding cassette subfamily C member 3
20338,227266_s_at,0.00164,0.000609,3.6308268,-1.316653,2.04954765,FYB,FYN binding protein
20339,242261_at,0.00164,0.000609,3.6308097,-1.316704,0.75185251,IREB2,iron responsive element binding protein 2
20342,228518_at,0.00164,0.000609,-3.6305817,-1.317384,-1.24403238,LOC102725426///MIR8071-2///MIR8071-1///IGHM///IGHG1,uncharacterized LOC102725426///microRNA 8071-2///microRNA 8071-1///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)
20344,204897_at,0.00164,0.00061,3.6303185,-1.318169,1.13929985,PTGER4,prostaglandin E receptor 4
20345,221253_s_at,0.00164,0.00061,3.6300591,-1.318942,0.62297783,BLOC1S5-TXNDC5///TXNDC5,BLOC1S5-TXNDC5 readthrough (NMD candidate)///thioredoxin domain containing 5
20346,203854_at,0.00164,0.00061,3.6300196,-1.31906,1.08565049,CFI,complement factor I
20347,203856_at,0.00164,0.000611,3.6298293,-1.319627,0.71668101,VRK1,vaccinia related kinase 1
20355,214164_x_at,0.00164,0.000612,3.6289548,-1.322233,1.19411387,CA12,carbonic anhydrase 12
20358,1555976_s_at,0.00165,0.000613,3.6286267,-1.323211,0.79770843,MYL12A,myosin light chain 12A
20365,209824_s_at,0.00165,0.000615,3.6275838,-1.326319,0.74845031,ARNTL,aryl hydrocarbon receptor nuclear translocator like
20370,210779_x_at,0.00166,0.000617,3.6267106,-1.328921,0.54540385,GEMIN2,gem nuclear organelle associated protein 2
20371,210074_at,0.00166,0.000617,3.6265565,-1.32938,0.50484305,CTSV,cathepsin V
20376,228869_at,0.00166,0.000619,3.6255854,-1.332272,1.56893981,SNX20,sorting nexin 20
20379,203256_at,0.00166,0.000619,3.6254446,-1.332692,1.08389961,CDH3,cadherin 3
20384,228873_at,0.00166,0.00062,3.6247796,-1.334673,0.80926189,COL22A1,collagen type XXII alpha 1 chain
20392,211067_s_at,0.00167,0.000624,3.6231734,-1.339455,0.54338051,GAS7,growth arrest specific 7
20402,223220_s_at,0.00168,0.000625,3.6222397,-1.342235,0.66342527,PARP9,poly(ADP-ribose) polymerase family member 9
20406,242875_at,0.00168,0.000626,3.6217585,-1.343668,0.52061832,,
20408,1555247_a_at,0.00168,0.000627,-3.6216459,-1.344003,-0.72192315,RAPGEF6,Rap guanine nucleotide exchange factor 6
20412,1556695_a_at,0.00168,0.000628,3.6208771,-1.346291,0.61218879,NR2F1-AS1,NR2F1 antisense RNA 1
20420,235775_at,0.00169,0.00063,-3.6196847,-1.349839,-0.67148579,TMTC2,transmembrane and tetratricopeptide repeat containing 2
20425,207535_s_at,0.00169,0.000633,3.6185198,-1.353305,0.5289015,NFKB2,nuclear factor kappa B subunit 2
20430,205676_at,0.0017,0.000637,-3.6165142,-1.359271,-0.95674731,CYP27B1,cytochrome P450 family 27 subfamily B member 1
20431,229357_at,0.0017,0.000637,-3.6164356,-1.359505,-0.74927906,ADAMTS5,ADAM metallopeptidase with thrombospondin type 1 motif 5
20432,242865_at,0.00171,0.000638,3.61607,-1.360592,0.93890267,,
20440,203875_at,0.00171,0.000639,-3.6151913,-1.363205,-0.51600211,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1"
20441,235693_at,0.00171,0.000639,3.615097,-1.363485,1.12620737,,
20444,226498_at,0.00171,0.000641,-3.6144081,-1.365533,-0.83006563,FLT1,fms related tyrosine kinase 1
20446,201083_s_at,0.00172,0.000642,-3.6140468,-1.366607,-0.54020102,BCLAF1,BCL2 associated transcription factor 1
20450,210587_at,0.00172,0.000643,3.613228,-1.369041,0.51854361,INHBE,inhibin beta E subunit
20451,213248_at,0.00172,0.000644,3.6129674,-1.369816,0.85560835,LOC730101,uncharacterized LOC730101
20458,214214_s_at,0.00173,0.000647,3.6114223,-1.374407,0.60929888,C1QBP,complement C1q binding protein
20471,236801_at,0.00174,0.000652,3.6088627,-1.382011,0.59780837,,
20484,213400_s_at,0.00176,0.000658,-3.6059575,-1.390638,-0.54528931,TBL1X,transducin (beta)-like 1X-linked
20493,211163_s_at,0.00176,0.000661,3.6045884,-1.394701,0.7823281,TNFRSF10C,TNF receptor superfamily member 10c
20497,1555797_a_at,0.00177,0.000662,3.6038186,-1.396986,0.53192175,ARPC5,actin related protein 2/3 complex subunit 5
20508,229407_at,0.00177,0.000665,3.6023771,-1.401263,0.54448486,SDK1,sidekick cell adhesion molecule 1
20513,206219_s_at,0.00178,0.000669,3.6007157,-1.406191,1.03122488,VAV1,vav guanine nucleotide exchange factor 1
20514,242576_x_at,0.00179,0.00067,3.6001091,-1.40799,0.69366563,,
20515,204014_at,0.00179,0.00067,3.600048,-1.408171,1.17235348,DUSP4,dual specificity phosphatase 4
20516,236355_s_at,0.00179,0.000672,3.5993403,-1.41027,0.87337655,,
20517,206153_at,0.00179,0.000672,-3.599333,-1.410291,-0.57222921,CYP4F11,cytochrome P450 family 4 subfamily F member 11
20521,1553171_x_at,0.00179,0.000673,3.5989114,-1.411542,0.66544908,LRRN4,leucine rich repeat neuronal 4
20523,203879_at,0.00179,0.000674,3.5984259,-1.412981,1.15145737,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
20524,226611_s_at,0.0018,0.000674,-3.59831,-1.413324,-1.16008238,CENPV,centromere protein V
20526,210800_at,0.0018,0.000675,3.5979757,-1.414316,0.81730267,TIMM8A,translocase of inner mitochondrial membrane 8 homolog A (yeast)
20534,214743_at,0.0018,0.000676,-3.5972282,-1.416531,-0.58844993,CUX1,cut like homeobox 1
20537,215137_at,0.0018,0.000677,3.5969354,-1.417399,0.58232531,,
20543,225421_at,0.00181,0.000681,-3.5951611,-1.422657,-0.81515332,PM20D2,peptidase M20 domain containing 2
20545,223397_s_at,0.00181,0.000681,3.5947539,-1.423864,0.74876406,NIP7,"NIP7, nucleolar pre-rRNA processing protein"
20560,227514_at,0.00182,0.000686,3.5925814,-1.430299,0.60377803,ITPRIPL2,"inositol 1,4,5-trisphosphate receptor interacting protein like 2"
20561,229068_at,0.00182,0.000686,-3.5924867,-1.43058,-0.54323495,CCT5,chaperonin containing TCP1 subunit 5
20566,235190_at,0.00183,0.000687,3.592089,-1.431757,1.04353501,,
20568,225578_at,0.00183,0.000689,3.5912674,-1.43419,0.56912545,MZT1,mitotic spindle organizing protein 1
20572,228766_at,0.00184,0.000691,-3.5901397,-1.437529,-0.96366687,CD36,CD36 molecule
20575,1559600_at,0.00184,0.000693,3.5893598,-1.439838,0.70130563,,
20578,1558738_at,0.00185,0.000695,3.5883046,-1.442961,0.50361566,NOL3,nucleolar protein 3
20580,218897_at,0.00185,0.000696,-3.5881078,-1.443543,-0.55623508,TMEM177,transmembrane protein 177
20587,228858_at,0.00186,0.000699,-3.5865801,-1.448064,-0.645205,,
20588,218791_s_at,0.00186,0.000699,-3.5865426,-1.448174,-0.58737233,KATNBL1,katanin regulatory subunit B1 like 1
20593,232338_at,0.00186,0.000701,-3.5858945,-1.450092,-0.80787342,ZNF431,zinc finger protein 431
20597,210278_s_at,0.00187,0.000703,-3.5847914,-1.453355,-0.55661935,AP4S1,adaptor related protein complex 4 sigma 1 subunit
20602,1568604_a_at,0.00187,0.000705,3.5838824,-1.456043,0.66536067,CADPS,calcium dependent secretion activator
20609,201124_at,0.00188,0.000708,3.5825091,-1.460103,0.62476345,ITGB5,integrin subunit beta 5
20613,218866_s_at,0.00188,0.000709,-3.581949,-1.461759,-0.5422351,POLR3K,RNA polymerase III subunit K
20621,242645_at,0.00189,0.000711,3.5811451,-1.464136,0.59051443,,
20622,234753_x_at,0.00189,0.000711,3.5810996,-1.46427,0.93340119,,
20626,242178_at,0.00189,0.000714,-3.579583,-1.468752,-0.713961,LIPI,lipase I
20634,242080_at,0.0019,0.000717,3.5785107,-1.47192,0.82880903,,
20636,231106_at,0.0019,0.000718,3.5782053,-1.472823,0.68380676,BMS1P6,"BMS1, ribosome biogenesis factor pseudogene 6"
20647,217550_at,0.00192,0.000724,-3.5755436,-1.480684,-0.51822228,ATF6,activating transcription factor 6
20658,223258_s_at,0.00193,0.000728,3.5736597,-1.486246,0.64520165,G2E3,G2/M-phase specific E3 ubiquitin protein ligase
20660,230869_at,0.00193,0.000729,3.5731414,-1.487776,1.01353468,FAM155A,family with sequence similarity 155 member A
20666,201627_s_at,0.00194,0.000732,3.5719059,-1.491422,0.50135381,INSIG1,insulin induced gene 1
20672,223393_s_at,0.00194,0.000734,-3.5710124,-1.494058,-0.70622836,TSHZ3,teashirt zinc finger homeobox 3
20674,221440_s_at,0.00194,0.000734,-3.5708773,-1.494457,-0.79178702,RBBP9,"RB binding protein 9, serine hydrolase"
20681,226501_at,0.00195,0.000736,-3.5699668,-1.497143,-0.56658364,XPNPEP3,X-prolyl aminopeptidase 3
20682,203428_s_at,0.00195,0.000736,-3.5699464,-1.497203,-0.6298318,ASF1A,anti-silencing function 1A histone chaperone
20688,222581_at,0.00195,0.000739,3.5688456,-1.50045,0.6416892,XPR1,xenotropic and polytropic retrovirus receptor 1
20689,218292_s_at,0.00195,0.000739,-3.5687851,-1.500629,-0.51667264,PRKAG2,protein kinase AMP-activated non-catalytic subunit gamma 2
20692,206295_at,0.00195,0.00074,3.5684712,-1.501555,1.28581927,IL18,interleukin 18
20699,238943_at,0.00197,0.000744,3.5665768,-1.50714,0.59296969,FIBCD1,fibrinogen C domain containing 1
20700,210643_at,0.00197,0.000744,3.5664869,-1.507405,1.38534706,TNFSF11,tumor necrosis factor superfamily member 11
20706,204197_s_at,0.00197,0.000747,3.5652629,-1.511013,1.45545725,RUNX3,runt related transcription factor 3
20708,1554237_at,0.00197,0.000748,-3.5649408,-1.511963,-0.65858766,SDCCAG8,serologically defined colon cancer antigen 8
20711,35150_at,0.00198,0.00075,3.5641738,-1.514223,0.58746046,CD40,CD40 molecule
20714,1553133_at,0.00198,0.000751,-3.5635239,-1.516138,-0.68533477,C9orf72,chromosome 9 open reading frame 72
20715,231307_at,0.00198,0.000751,3.5633971,-1.516512,0.72606364,,
20721,225562_at,0.00199,0.000753,3.5626772,-1.518633,0.59658125,RASA3,RAS p21 protein activator 3
20722,206501_x_at,0.00199,0.000753,3.5625363,-1.519048,0.68778569,ETV1,ETS variant 1
20727,226631_at,0.00199,0.000755,-3.5618323,-1.521122,-0.58599737,METTL10,methyltransferase like 10
20739,205073_at,0.002,0.000758,3.5607834,-1.524211,0.60598204,CYP2J2,cytochrome P450 family 2 subfamily J member 2
20740,209734_at,0.002,0.000758,3.5606491,-1.524607,1.10230266,NCKAP1L,NCK associated protein 1 like
20741,225062_at,0.002,0.000758,3.5603968,-1.52535,1.4289986,LOC102724951///LOC389831,uncharacterized LOC102724951///uncharacterized LOC389831
20749,231013_at,0.002,0.000761,-3.5593967,-1.528295,-0.84453769,,
20761,1557996_at,0.00202,0.000766,3.5571933,-1.534781,0.83249574,,
20769,213802_at,0.00203,0.000771,3.5550194,-1.541178,0.6832793,PRSS12,"protease, serine 12"
20771,216261_at,0.00203,0.000772,-3.5547683,-1.541917,-0.73821023,ITGB3,integrin subunit beta 3
20772,242809_at,0.00203,0.000772,3.5545885,-1.542446,0.60188417,IL1RL1,interleukin 1 receptor like 1
20775,213917_at,0.00203,0.000773,-3.554264,-1.543401,-1.26092933,PAX8,paired box 8
20777,201905_s_at,0.00204,0.000774,3.5538266,-1.544687,0.51495195,CTDSPL,CTD small phosphatase like
20778,241954_at,0.00204,0.000774,3.5537772,-1.544833,0.75191928,FDFT1,farnesyl-diphosphate farnesyltransferase 1
20779,243691_at,0.00204,0.000775,3.5533472,-1.546097,0.57648844,,
20784,203424_s_at,0.00204,0.000776,-3.5528511,-1.547556,-0.81306359,IGFBP5,insulin like growth factor binding protein 5
20786,231902_at,0.00205,0.000778,-3.5522107,-1.54944,-0.55682821,ZNF827,zinc finger protein 827
20791,217367_s_at,0.00205,0.00078,-3.5515172,-1.551479,-0.71881247,ZHX3,zinc fingers and homeoboxes 3
20793,1560500_at,0.00205,0.00078,3.5513258,-1.552042,0.72754042,,
20795,242273_at,0.00205,0.000781,-3.5510923,-1.552728,-0.63294671,LLPH,"LLP homolog, long-term synaptic facilitation"
20797,239234_at,0.00205,0.000782,3.5506907,-1.553909,0.51703587,,
20798,235060_at,0.00206,0.000783,3.5502925,-1.55508,0.99093268,LOC100190986,uncharacterized LOC100190986
20801,204540_at,0.00206,0.000784,3.5499177,-1.556181,0.78337326,EEF1A2,eukaryotic translation elongation factor 1 alpha 2
20811,1555872_a_at,0.00207,0.000789,-3.5474699,-1.563375,-0.59706661,LOC728903///GLIDR,uncharacterized LOC728903///glioblastoma down-regulated RNA
20817,206866_at,0.00208,0.000792,3.5463438,-1.566683,0.633876,CDH4,cadherin 4
20824,239675_at,0.00209,0.000796,-3.5450076,-1.570608,-0.66024626,LINC00900,long intergenic non-protein coding RNA 900
20829,214190_x_at,0.00209,0.000797,-3.5442975,-1.572693,-0.50565405,GGA2,"golgi associated, gamma adaptin ear containing, ARF binding protein 2"
20838,239978_at,0.0021,0.000802,3.542551,-1.577821,0.68420702,,
20841,224348_s_at,0.00211,0.000805,3.5413172,-1.581442,0.60010946,HOTS,H19 opposite tumor suppressor
20842,239545_at,0.00211,0.000805,3.5411775,-1.581852,0.81540894,,
20844,228097_at,0.00211,0.000806,-3.5409521,-1.582514,-0.82713107,MYLIP,myosin regulatory light chain interacting protein
20845,231325_at,0.00211,0.000806,-3.5409458,-1.582532,-0.72053843,UNC5D,unc-5 netrin receptor D
20848,214705_at,0.00211,0.000806,-3.5409151,-1.582622,-0.91763742,PATJ,"PATJ, crumbs cell polarity complex component"
20860,1569366_a_at,0.00212,0.000809,-3.5395477,-1.586635,-0.51467005,ZNF569,zinc finger protein 569
20861,1559462_at,0.00212,0.000809,3.539513,-1.586737,0.54330798,,
20871,229733_s_at,0.00213,0.000814,-3.5375313,-1.59255,-0.64775391,,
20872,227073_at,0.00214,0.000816,-3.5367685,-1.594787,-0.51982059,MAP3K2,mitogen-activated protein kinase kinase kinase 2
20879,220227_at,0.00215,0.000819,3.5355091,-1.59848,0.52709922,CDH4,cadherin 4
20886,227115_at,0.00215,0.000823,3.534169,-1.602408,0.55597703,LOC100506870///LOC283140,uncharacterized LOC100506870///uncharacterized LOC283140
20888,225297_at,0.00216,0.000824,3.5335341,-1.604269,0.58537242,HAUS1,HAUS augmin like complex subunit 1
20893,209353_s_at,0.00217,0.00083,-3.5314796,-1.610289,-0.6656164,,
20895,241884_at,0.00217,0.000831,3.5310405,-1.611576,0.60238899,,
20900,219455_at,0.00218,0.000833,-3.5301951,-1.614052,-0.5107075,CFAP69,cilia and flagella associated protein 69
20902,226693_at,0.00218,0.000833,3.5300419,-1.614501,0.52272339,SDHAP2///LINC00969///SDHAP1,succinate dehydrogenase complex flavoprotein subunit A pseudogene 2///long intergenic non-protein coding RNA 969///succinate dehydrogenase complex flavoprotein subunit A pseudogene 1
20904,204900_x_at,0.00218,0.000835,3.5294151,-1.616337,0.54261441,SAP30,Sin3A associated protein 30
20912,230733_at,0.00219,0.000839,3.5278458,-1.620932,0.83322939,,
20921,206956_at,0.0022,0.000842,-3.5267658,-1.624094,-0.6542298,PMF1-BGLAP///PMF1///BGLAP,PMF1-BGLAP readthrough///polyamine-modulated factor 1///bone gamma-carboxyglutamate protein
20922,1553145_at,0.0022,0.000843,3.5262927,-1.625478,0.6704986,TAPT1-AS1,TAPT1 antisense RNA 1 (head to head)
20931,1556744_a_at,0.00222,0.000848,3.5242959,-1.631322,0.64663548,ZNF654,zinc finger protein 654
20933,213346_at,0.00222,0.000849,3.5239771,-1.632255,0.70907415,TEX30,testis expressed 30
20937,204882_at,0.00222,0.00085,3.5235082,-1.633626,1.047964,ARHGAP25,Rho GTPase activating protein 25
20939,230263_s_at,0.00222,0.000851,-3.5233003,-1.634235,-0.6632648,DOCK5,dedicator of cytokinesis 5
20940,235347_at,0.00222,0.000851,-3.5232261,-1.634452,-0.52378272,LRCH3,leucine rich repeats and calponin homology domain containing 3
