ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
221703_at	9.04e-01	7.10e-01	3.77e-01	-6.2754931	1.96e-02	BRIP1	BRCA1 interacting protein C-terminal helicase 1	83990
216016_at	9.04e-01	7.10e-01	-3.77e-01	-6.2755015	-2.11e-02	NLRP3	NLR family pyrin domain containing 3	114548
211258_s_at	9.04e-01	7.10e-01	3.77e-01	-6.2756364	2.51e-02	TGFA	transforming growth factor alpha	7039
210322_x_at	9.04e-01	7.10e-01	-3.77e-01	-6.2756458	-2.84e-02	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	7404
203518_at	9.04e-01	7.11e-01	-3.77e-01	-6.2757177	-2.77e-02	LYST	lysosomal trafficking regulator	1130
205888_s_at	9.04e-01	7.11e-01	3.77e-01	-6.2757709	2.34e-02	JAKMIP2	janus kinase and microtubule interacting protein 2	9832
221100_at	9.04e-01	7.11e-01	-3.76e-01	-6.2758172	-2.55e-02	C6orf15	chromosome 6 open reading frame 15	29113
206051_at	9.04e-01	7.11e-01	3.76e-01	-6.2758228	2.01e-02	ELAVL4	ELAV like neuron-specific RNA binding protein 4	1996
214978_s_at	9.04e-01	7.11e-01	3.76e-01	-6.2758335	4.07e-02	PPFIA4	PTPRF interacting protein alpha 4	8497
201353_s_at	9.04e-01	7.11e-01	3.76e-01	-6.27588	3.29e-02	BAZ2A	bromodomain adjacent to zinc finger domain 2A	11176
211502_s_at	9.04e-01	7.11e-01	3.76e-01	-6.2759277	2.83e-02	CDK14	cyclin dependent kinase 14	5218
37433_at	9.04e-01	7.11e-01	3.76e-01	-6.2759368	2.40e-02	PIAS2	protein inhibitor of activated STAT 2	9063
215761_at	9.04e-01	7.11e-01	3.76e-01	-6.275937	2.85e-02	DMXL2	Dmx like 2	23312
202540_s_at	9.04e-01	7.11e-01	3.76e-01	-6.275947	3.56e-02	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase	3156
221768_at	9.04e-01	7.11e-01	3.76e-01	-6.2760104	4.51e-02	SFPQ	splicing factor proline and glutamine rich	6421
208781_x_at	9.05e-01	7.11e-01	-3.76e-01	-6.2760719	-3.23e-02	SNX3	sorting nexin 3	8724
206145_at	9.05e-01	7.11e-01	-3.76e-01	-6.2760916	-1.96e-02	RHAG	Rh-associated glycoprotein	6005
218218_at	9.05e-01	7.12e-01	-3.75e-01	-6.2761921	-2.73e-02	APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2	55198
216938_x_at	9.05e-01	7.12e-01	3.75e-01	-6.2761951	2.18e-02	DRD2	dopamine receptor D2	1813
217960_s_at	9.05e-01	7.12e-01	3.75e-01	-6.2762135	4.21e-02	TOMM22	translocase of outer mitochondrial membrane 22	56993
221813_at	9.05e-01	7.12e-01	-3.75e-01	-6.2762436	-2.04e-02	FBXO42	F-box protein 42	54455
210703_at	9.05e-01	7.12e-01	3.75e-01	-6.276251	1.75e-02			
218810_at	9.05e-01	7.12e-01	3.75e-01	-6.2763713	5.14e-02	MIR6732///ZC3H12A	microRNA 6732///zinc finger CCCH-type containing 12A	102465438///80149
218975_at	9.05e-01	7.12e-01	-3.75e-01	-6.2764144	-4.94e-02	COL5A3	collagen type V alpha 3 chain	50509
211226_at	9.05e-01	7.12e-01	3.75e-01	-6.2764182	2.17e-02	GALR2	galanin receptor 2	8811
215207_x_at	9.05e-01	7.12e-01	-3.75e-01	-6.2764268	-4.03e-02	NUS1///NUS1P3	NUS1 dehydrodolichyl diphosphate synthase subunit///NUS1 dehydrodolichyl diphosphate synthase subunit pseudogene 3	116150///11049
202927_at	9.05e-01	7.12e-01	3.75e-01	-6.2764289	3.39e-02	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	5300
213250_at	9.05e-01	7.12e-01	3.75e-01	-6.2764567	2.12e-02	CCDC85B	coiled-coil domain containing 85B	11007
215514_at	9.05e-01	7.12e-01	-3.75e-01	-6.2765242	-1.51e-02			
211312_s_at	9.05e-01	7.12e-01	3.75e-01	-6.2765286	4.46e-02	WISP1	WNT1 inducible signaling pathway protein 1	8840
217591_at	9.05e-01	7.12e-01	3.75e-01	-6.276549	3.93e-02	SKIL	SKI-like proto-oncogene	6498
218375_at	9.05e-01	7.12e-01	3.75e-01	-6.2765536	2.33e-02	NUDT9	nudix hydrolase 9	53343
203337_x_at	9.05e-01	7.12e-01	-3.74e-01	-6.2766143	-3.81e-02	ITGB1BP1	integrin subunit beta 1 binding protein 1	9270
222210_at	9.05e-01	7.12e-01	3.74e-01	-6.2766209	3.19e-02	MIR6785///TMEM94	microRNA 6785///transmembrane protein 94	102466911///9772
221267_s_at	9.05e-01	7.12e-01	-3.74e-01	-6.2766862	-2.46e-02	ABHD17A	abhydrolase domain containing 17A	81926
209299_x_at	9.05e-01	7.12e-01	3.74e-01	-6.2766888	2.01e-02	PPIL2	peptidylprolyl isomerase like 2	23759
211712_s_at	9.05e-01	7.12e-01	3.74e-01	-6.2767054	4.92e-02	ANXA9	annexin A9	8416
205001_s_at	9.05e-01	7.13e-01	-3.74e-01	-6.2767625	-4.94e-02	DDX3Y	DEAD-box helicase 3, Y-linked	8653
210615_at	9.05e-01	7.13e-01	-3.74e-01	-6.2767725	-3.08e-02	NRP1	neuropilin 1	8829
209808_x_at	9.05e-01	7.13e-01	3.74e-01	-6.2768191	2.03e-02	ING1	inhibitor of growth family member 1	3621
219161_s_at	9.05e-01	7.13e-01	-3.74e-01	-6.2768206	-3.63e-02	CKLF-CMTM1///CKLF	CKLF-CMTM1 readthrough///chemokine like factor	100529251///51192
204751_x_at	9.05e-01	7.13e-01	3.74e-01	-6.2768338	2.61e-02	DSC2	desmocollin 2	1824
209197_at	9.05e-01	7.13e-01	-3.74e-01	-6.2768575	-1.69e-02	SYT11	synaptotagmin 11	23208
AFFX-HUMISGF3A/M97935_MB_at	9.05e-01	7.13e-01	-3.74e-01	-6.2769247	-3.73e-02	STAT1	signal transducer and activator of transcription 1	6772
202934_at	9.05e-01	7.13e-01	3.73e-01	-6.2769647	7.02e-02	HK2	hexokinase 2	3099
216537_s_at	9.05e-01	7.13e-01	-3.73e-01	-6.2769653	-2.80e-02	SIGLEC7	sialic acid binding Ig like lectin 7	27036
205602_x_at	9.05e-01	7.13e-01	3.73e-01	-6.2769822	2.32e-02	PSG7	pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene)	5676
201916_s_at	9.05e-01	7.13e-01	-3.73e-01	-6.2770281	-1.92e-02	SEC63	SEC63 homolog, protein translocation regulator	11231
219827_at	9.05e-01	7.13e-01	-3.73e-01	-6.277123	-2.98e-02	UCP3	uncoupling protein 3	7352
205136_s_at	9.05e-01	7.13e-01	-3.73e-01	-6.2771588	-2.51e-02	NUFIP1	NUFIP1, FMR1 interacting protein 1	26747
204355_at	9.06e-01	7.14e-01	3.73e-01	-6.277227	2.00e-02	DHX30	DEAH-box helicase 30	22907
32259_at	9.06e-01	7.14e-01	-3.73e-01	-6.2772408	-1.88e-02	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit	2145
217217_at	9.06e-01	7.14e-01	3.73e-01	-6.2772707	3.46e-02	LOC102723407///IGHV4-31///IGHM///IGHG4///IGHG1///IGHA2///IGHA1	putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1	102723407///28396///3507///3503///3500///3494///3493
217509_x_at	9.06e-01	7.14e-01	-3.73e-01	-6.2773093	-3.35e-02	GRIK5	glutamate ionotropic receptor kainate type subunit 5	2901
205846_at	9.06e-01	7.14e-01	3.73e-01	-6.2773197	3.19e-02	PTPRB	protein tyrosine phosphatase, receptor type B	5787
207405_s_at	9.06e-01	7.14e-01	3.72e-01	-6.2773335	2.90e-02	RAD17	RAD17 checkpoint clamp loader component	5884
222301_at	9.06e-01	7.14e-01	3.72e-01	-6.2773431	1.84e-02	C1orf61	chromosome 1 open reading frame 61	10485
207152_at	9.06e-01	7.14e-01	-3.72e-01	-6.2774263	-1.89e-02	NTRK2	neurotrophic receptor tyrosine kinase 2	4915
216768_x_at	9.06e-01	7.14e-01	3.72e-01	-6.2774577	3.42e-02	TTC38	tetratricopeptide repeat domain 38	55020
37996_s_at	9.06e-01	7.14e-01	-3.72e-01	-6.2774773	-2.80e-02	DMPK	dystrophia myotonica protein kinase	1760
206473_at	9.06e-01	7.14e-01	3.72e-01	-6.2775084	2.29e-02	MBTPS2	membrane bound transcription factor peptidase, site 2	51360
207343_at	9.06e-01	7.14e-01	-3.72e-01	-6.2775649	-2.02e-02	LYZL6	lysozyme like 6	57151
214989_x_at	9.06e-01	7.14e-01	-3.72e-01	-6.2775657	-4.55e-02	PLEKHA5	pleckstrin homology domain containing A5	54477
209566_at	9.06e-01	7.14e-01	-3.72e-01	-6.2775851	-2.99e-02	INSIG2	insulin induced gene 2	51141
214595_at	9.06e-01	7.14e-01	-3.72e-01	-6.2776214	-4.43e-02	KCNG1	potassium voltage-gated channel modifier subfamily G member 1	3755
210216_x_at	9.06e-01	7.14e-01	-3.72e-01	-6.277624	-2.03e-02	RAD1	RAD1 checkpoint DNA exonuclease	5810
215044_s_at	9.06e-01	7.14e-01	3.72e-01	-6.2776767	2.16e-02	STAM2	signal transducing adaptor molecule 2	10254
204166_at	9.06e-01	7.15e-01	3.71e-01	-6.2777527	3.30e-02	SBNO2	strawberry notch homolog 2	22904
209258_s_at	9.06e-01	7.15e-01	3.71e-01	-6.2777606	2.87e-02	SMC3	structural maintenance of chromosomes 3	9126
218866_s_at	9.06e-01	7.15e-01	-3.71e-01	-6.2778181	-3.84e-02	POLR3K	RNA polymerase III subunit K	51728
204750_s_at	9.06e-01	7.15e-01	3.71e-01	-6.2778324	2.56e-02	DSC2	desmocollin 2	1824
200936_at	9.06e-01	7.15e-01	3.71e-01	-6.2778514	2.22e-02	RPL8	ribosomal protein L8	6132
204106_at	9.06e-01	7.15e-01	3.71e-01	-6.2778671	2.22e-02	TESK1	testis-specific kinase 1	7016
215629_s_at	9.06e-01	7.15e-01	3.71e-01	-6.2779698	3.04e-02	MIR15A///DLEU2L///DLEU2	microRNA 15a///deleted in lymphocytic leukemia 2-like///deleted in lymphocytic leukemia 2 (non-protein coding)	406948///79469///8847
203431_s_at	9.06e-01	7.15e-01	-3.71e-01	-6.2779856	-3.70e-02	ARHGAP32	Rho GTPase activating protein 32	9743
221759_at	9.06e-01	7.15e-01	3.71e-01	-6.2780234	2.61e-02	G6PC3	glucose-6-phosphatase catalytic subunit 3	92579
214292_at	9.06e-01	7.15e-01	3.71e-01	-6.2780327	2.79e-02	ITGB4	integrin subunit beta 4	3691
200983_x_at	9.06e-01	7.15e-01	-3.71e-01	-6.2780382	-3.36e-02	CD59	CD59 molecule	966
206424_at	9.06e-01	7.15e-01	3.70e-01	-6.2780877	2.75e-02	CYP26A1	cytochrome P450 family 26 subfamily A member 1	1592
213011_s_at	9.06e-01	7.15e-01	3.70e-01	-6.278105	2.06e-02	TPI1	triosephosphate isomerase 1	7167
205386_s_at	9.06e-01	7.15e-01	3.70e-01	-6.278126	3.04e-02	MDM2	MDM2 proto-oncogene	4193
219800_s_at	9.06e-01	7.15e-01	3.70e-01	-6.2781453	2.36e-02	THNSL1	threonine synthase like 1	79896
202082_s_at	9.06e-01	7.15e-01	3.70e-01	-6.2781555	4.33e-02	SEC14L1	SEC14 like lipid binding 1	6397
209983_s_at	9.06e-01	7.15e-01	3.70e-01	-6.2781838	5.81e-02	NRXN2	neurexin 2	9379
219299_at	9.06e-01	7.15e-01	3.70e-01	-6.278212	2.09e-02	TRMT12	tRNA methyltransferase 12 homolog	55039
211369_at	9.06e-01	7.16e-01	3.70e-01	-6.2783063	2.92e-02			
218099_at	9.06e-01	7.16e-01	3.70e-01	-6.2783257	2.64e-02	TEX2	testis expressed 2	55852
215271_at	9.07e-01	7.16e-01	3.70e-01	-6.2783978	2.33e-02	TNN	tenascin N	63923
211665_s_at	9.07e-01	7.16e-01	-3.70e-01	-6.2784236	-3.91e-02	SOS2	SOS Ras/Rho guanine nucleotide exchange factor 2	6655
206119_at	9.07e-01	7.16e-01	3.70e-01	-6.2784287	4.59e-02	BHMT	betaine--homocysteine S-methyltransferase	635
211192_s_at	9.07e-01	7.16e-01	3.70e-01	-6.2784424	2.08e-02	CD84	CD84 molecule	8832
222324_at	9.07e-01	7.16e-01	3.69e-01	-6.2784867	8.24e-02			
213094_at	9.07e-01	7.16e-01	-3.69e-01	-6.2784899	-2.70e-02	ADGRG6	adhesion G protein-coupled receptor G6	57211
220035_at	9.07e-01	7.16e-01	3.69e-01	-6.2784993	4.38e-02	NUP210	nucleoporin 210	23225
210871_x_at	9.07e-01	7.16e-01	-3.69e-01	-6.2785513	-2.22e-02	SSX2IP	SSX family member 2 interacting protein	117178
220853_at	9.07e-01	7.16e-01	3.69e-01	-6.278586	1.75e-02	GTDC1	glycosyltransferase like domain containing 1	79712
204253_s_at	9.07e-01	7.16e-01	3.69e-01	-6.2785983	1.83e-02	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	7421
204245_s_at	9.07e-01	7.16e-01	-3.69e-01	-6.2786064	-2.42e-02	RPP14	ribonuclease P/MRP subunit p14	11102
200714_x_at	9.07e-01	7.16e-01	3.69e-01	-6.27865	1.69e-02	OS9	OS9, endoplasmic reticulum lectin	10956
215389_s_at	9.07e-01	7.16e-01	3.69e-01	-6.27876	1.82e-02	TNNT2	troponin T2, cardiac type	7139
214394_x_at	9.07e-01	7.16e-01	3.69e-01	-6.2787662	2.12e-02	EEF1D	eukaryotic translation elongation factor 1 delta	1936
208842_s_at	9.07e-01	7.17e-01	-3.69e-01	-6.2787896	-1.89e-02	GORASP2	golgi reassembly stacking protein 2	26003
211754_s_at	9.07e-01	7.17e-01	-3.69e-01	-6.2788159	-2.22e-02	SLC25A17	solute carrier family 25 member 17	10478
216724_at	9.07e-01	7.17e-01	-3.68e-01	-6.2788291	-2.08e-02	DCLK2	doublecortin like kinase 2	166614
204080_at	9.07e-01	7.17e-01	-3.68e-01	-6.2788343	-2.18e-02	TOE1	target of EGR1, member 1 (nuclear)	114034
204192_at	9.07e-01	7.17e-01	-3.68e-01	-6.2788616	-2.21e-02	CD37	CD37 molecule	951
201942_s_at	9.07e-01	7.17e-01	3.68e-01	-6.2788642	5.42e-02	CPD	carboxypeptidase D	1362
219123_at	9.07e-01	7.17e-01	3.68e-01	-6.2788779	3.54e-02	ZNF232	zinc finger protein 232	7775
207598_x_at	9.07e-01	7.17e-01	-3.68e-01	-6.2789053	-3.04e-02	XRCC2	X-ray repair cross complementing 2	7516
206924_at	9.07e-01	7.17e-01	3.68e-01	-6.2789092	2.63e-02	IL11	interleukin 11	3589
210500_at	9.07e-01	7.17e-01	3.68e-01	-6.2789636	2.13e-02			
210457_x_at	9.07e-01	7.17e-01	3.68e-01	-6.2789691	3.57e-02	HMGA1	high mobility group AT-hook 1	3159
209018_s_at	9.07e-01	7.17e-01	-3.68e-01	-6.2789718	-1.82e-02	PINK1	PTEN induced putative kinase 1	65018
216870_x_at	9.07e-01	7.17e-01	3.68e-01	-6.2789896	3.04e-02	DLEU2	deleted in lymphocytic leukemia 2 (non-protein coding)	8847
204428_s_at	9.07e-01	7.17e-01	3.68e-01	-6.2790777	6.11e-02	LCAT	lecithin-cholesterol acyltransferase	3931
202244_at	9.07e-01	7.17e-01	-3.68e-01	-6.2791423	-1.68e-02	PSMB4	proteasome subunit beta 4	5692
209397_at	9.07e-01	7.17e-01	-3.68e-01	-6.2791583	-2.18e-02	ME2	malic enzyme 2	4200
209660_at	9.07e-01	7.17e-01	3.68e-01	-6.2791626	7.35e-02	TTR	transthyretin	7276
215101_s_at	9.07e-01	7.17e-01	3.67e-01	-6.2792344	2.60e-02	CXCL5	C-X-C motif chemokine ligand 5	6374
209187_at	9.07e-01	7.17e-01	-3.67e-01	-6.2792555	-2.56e-02	DR1	down-regulator of transcription 1	1810
206412_at	9.07e-01	7.17e-01	-3.67e-01	-6.2792627	-2.33e-02	FER	FER tyrosine kinase	2241
219798_s_at	9.07e-01	7.18e-01	3.67e-01	-6.2792912	2.77e-02	MEPCE	methylphosphate capping enzyme	56257
222313_at	9.07e-01	7.18e-01	-3.67e-01	-6.2792984	-4.54e-02			
217730_at	9.07e-01	7.18e-01	3.67e-01	-6.279303	4.42e-02	MIR6513///TMBIM1	microRNA 6513///transmembrane BAX inhibitor motif containing 1	102465256///64114
218681_s_at	9.07e-01	7.18e-01	-3.67e-01	-6.2793258	-5.00e-02	SDF2L1	stromal cell derived factor 2 like 1	23753
217004_s_at	9.07e-01	7.18e-01	-3.67e-01	-6.2793631	-1.95e-02	MCF2	MCF.2 cell line derived transforming sequence	4168
219640_at	9.07e-01	7.18e-01	3.67e-01	-6.2794228	2.34e-02	CLDN15	claudin 15	24146
210067_at	9.07e-01	7.18e-01	-3.67e-01	-6.2794383	-2.96e-02	AQP4	aquaporin 4	361
220515_at	9.07e-01	7.18e-01	-3.67e-01	-6.2794513	-2.48e-02	DUSP21	dual specificity phosphatase 21	63904
211532_x_at	9.07e-01	7.18e-01	3.67e-01	-6.2795081	2.81e-02	KIR2DS2	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2	100132285
201900_s_at	9.07e-01	7.18e-01	-3.67e-01	-6.2795371	-2.21e-02	AKR1A1	aldo-keto reductase family 1 member A1	10327
206892_at	9.07e-01	7.18e-01	3.67e-01	-6.2795601	4.14e-02	AMHR2	anti-Mullerian hormone receptor type 2	269
221737_at	9.07e-01	7.18e-01	3.67e-01	-6.2795716	2.02e-02	GNA12	G protein subunit alpha 12	2768
213332_at	9.07e-01	7.18e-01	3.66e-01	-6.2795765	1.91e-02	PAPPA2	pappalysin 2	60676
201606_s_at	9.07e-01	7.18e-01	3.66e-01	-6.2797026	2.54e-02	PWP1	PWP1 homolog, endonuclein	11137
220570_at	9.07e-01	7.18e-01	3.66e-01	-6.2797118	2.02e-02	RETN	resistin	56729
209921_at	9.07e-01	7.18e-01	3.66e-01	-6.2797146	4.54e-02	SLC7A11	solute carrier family 7 member 11	23657
203864_s_at	9.07e-01	7.19e-01	3.66e-01	-6.2797877	1.77e-02	ACTN2	actinin alpha 2	88
34858_at	9.07e-01	7.19e-01	-3.66e-01	-6.2797892	-3.31e-02	KCTD2	potassium channel tetramerization domain containing 2	23510
218400_at	9.07e-01	7.19e-01	-3.66e-01	-6.2798055	-3.02e-02	OAS3	2'-5'-oligoadenylate synthetase 3	4940
211203_s_at	9.08e-01	7.19e-01	3.66e-01	-6.2799352	2.34e-02	CNTN1	contactin 1	1272
221268_s_at	9.08e-01	7.19e-01	3.65e-01	-6.2799505	2.95e-02	SGPP1	sphingosine-1-phosphate phosphatase 1	81537
221499_s_at	9.08e-01	7.19e-01	-3.65e-01	-6.279957	-3.31e-02	STX16	syntaxin 16	8675
211538_s_at	9.08e-01	7.19e-01	3.65e-01	-6.2799752	5.54e-02	HSPA2	heat shock protein family A (Hsp70) member 2	3306
206265_s_at	9.08e-01	7.19e-01	3.65e-01	-6.2800385	2.12e-02	GPLD1	glycosylphosphatidylinositol specific phospholipase D1	2822
216623_x_at	9.08e-01	7.19e-01	-3.65e-01	-6.2800394	-2.15e-02	TOX3	TOX high mobility group box family member 3	27324
220539_at	9.08e-01	7.19e-01	-3.65e-01	-6.2800518	-2.70e-02	CFAP46	cilia and flagella associated protein 46	54777
216985_s_at	9.08e-01	7.19e-01	3.65e-01	-6.2800572	3.25e-02	STX3	syntaxin 3	6809
208628_s_at	9.08e-01	7.19e-01	-3.65e-01	-6.28007	-2.08e-02	YBX1	Y-box binding protein 1	4904
218978_s_at	9.08e-01	7.19e-01	-3.65e-01	-6.2800765	-2.92e-02	SLC25A37	solute carrier family 25 member 37	51312
221157_s_at	9.08e-01	7.19e-01	-3.65e-01	-6.2801133	-3.39e-02	FBXO24	F-box protein 24	26261
200794_x_at	9.08e-01	7.19e-01	-3.65e-01	-6.2801313	-2.04e-02	DAZAP2	DAZ associated protein 2	9802
216332_at	9.08e-01	7.19e-01	-3.65e-01	-6.2801344	-2.14e-02	POU6F1	POU class 6 homeobox 1	5463
220386_s_at	9.08e-01	7.19e-01	3.65e-01	-6.2801379	4.64e-02	EML4	echinoderm microtubule associated protein like 4	27436
207572_at	9.08e-01	7.19e-01	-3.65e-01	-6.2801522	-3.46e-02	EFCAB2	EF-hand calcium binding domain 2	84288
201811_x_at	9.08e-01	7.19e-01	-3.65e-01	-6.2802273	-4.08e-02	SH3BP5	SH3 domain binding protein 5	9467
202107_s_at	9.08e-01	7.20e-01	-3.64e-01	-6.2804041	-2.54e-02	MCM2	minichromosome maintenance complex component 2	4171
221899_at	9.08e-01	7.20e-01	3.64e-01	-6.280409	5.62e-02	N4BP2L2	NEDD4 binding protein 2 like 2	10443
221265_s_at	9.08e-01	7.20e-01	-3.64e-01	-6.2804251	-2.42e-02	VWA9	von Willebrand factor A domain containing 9	81556
210689_at	9.08e-01	7.20e-01	3.64e-01	-6.280427	1.94e-02	CLDN14	claudin 14	23562
212301_at	9.08e-01	7.20e-01	3.64e-01	-6.2804397	2.29e-02	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component	23168
212869_x_at	9.08e-01	7.20e-01	-3.64e-01	-6.2804792	-1.25e-02	LOC101928826///TPT1	uncharacterized LOC101928826///tumor protein, translationally-controlled 1	101928826///7178
215740_at	9.08e-01	7.20e-01	3.64e-01	-6.2804841	3.29e-02	LOC100130741	uncharacterized LOC100130741	100130741
209863_s_at	9.08e-01	7.20e-01	3.64e-01	-6.280583	1.91e-02	TP63	tumor protein p63	8626
215793_at	9.08e-01	7.20e-01	-3.64e-01	-6.2806008	-2.00e-02	MTMR7	myotubularin related protein 7	9108
216136_at	9.08e-01	7.20e-01	-3.64e-01	-6.280678	-2.42e-02			
220088_at	9.08e-01	7.20e-01	-3.63e-01	-6.2807083	-2.47e-02	C5AR1	complement component 5a receptor 1	728
214025_at	9.08e-01	7.20e-01	3.63e-01	-6.2807132	1.83e-02	DDX28	DEAD-box helicase 28	55794
217213_at	9.08e-01	7.20e-01	-3.63e-01	-6.2807155	-2.26e-02	SLC6A2	solute carrier family 6 member 2	6530
210631_at	9.08e-01	7.20e-01	3.63e-01	-6.2807192	2.02e-02	NF1P9///NF1	neurofibromin 1 pseudogene 9///neurofibromin 1	101930150///4763
216684_s_at	9.08e-01	7.20e-01	3.63e-01	-6.2807779	4.57e-02	SS18	SS18, nBAF chromatin remodeling complex subunit	6760
220926_s_at	9.08e-01	7.21e-01	-3.63e-01	-6.2808109	-3.83e-02	EDEM3	ER degradation enhancing alpha-mannosidase like protein 3	80267
215851_at	9.08e-01	7.21e-01	3.63e-01	-6.2808758	1.75e-02	MECOM	MDS1 and EVI1 complex locus	2122
215047_at	9.08e-01	7.21e-01	3.63e-01	-6.2808811	4.27e-02	TRIM58	tripartite motif containing 58	25893
207890_s_at	9.08e-01	7.21e-01	-3.63e-01	-6.2808893	-2.53e-02	MMP25	matrix metallopeptidase 25	64386
216342_x_at	9.08e-01	7.21e-01	-3.63e-01	-6.2808932	-1.80e-02			
201650_at	9.08e-01	7.21e-01	-3.63e-01	-6.2809042	-1.23e-01	KRT19	keratin 19	3880
217590_s_at	9.08e-01	7.21e-01	-3.63e-01	-6.2809325	-3.29e-02	TRPA1	transient receptor potential cation channel subfamily A member 1	8989
204352_at	9.08e-01	7.21e-01	3.63e-01	-6.2809425	2.90e-02	TRAF5	TNF receptor associated factor 5	7188
205106_at	9.08e-01	7.21e-01	3.63e-01	-6.2809901	2.44e-02	CMC4///MTCP1	C-X9-C motif containing 4///mature T-cell proliferation 1	100272147///4515
208188_at	9.08e-01	7.21e-01	-3.63e-01	-6.2809985	-1.69e-02	KRT9	keratin 9	3857
220290_at	9.08e-01	7.21e-01	3.63e-01	-6.2810298	2.38e-02	AIM1L	absent in melanoma 1-like	55057
209895_at	9.08e-01	7.21e-01	3.63e-01	-6.2810313	3.59e-02	PTPN11	protein tyrosine phosphatase, non-receptor type 11	5781
213908_at	9.08e-01	7.21e-01	-3.63e-01	-6.281042	-3.13e-02	WHAMMP2///WHAMMP3	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2///WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3	440253///339005
201262_s_at	9.08e-01	7.21e-01	-3.62e-01	-6.2810848	-6.32e-02	BGN	biglycan	633
204109_s_at	9.08e-01	7.21e-01	-3.62e-01	-6.2811112	-2.19e-02	NFYA	nuclear transcription factor Y subunit alpha	4800
208465_at	9.08e-01	7.21e-01	3.62e-01	-6.2811136	2.26e-02	GRM2	glutamate metabotropic receptor 2	2912
204710_s_at	9.08e-01	7.21e-01	3.62e-01	-6.2811863	2.28e-02	WIPI2	WD repeat domain, phosphoinositide interacting 2	26100
219514_at	9.08e-01	7.21e-01	-3.62e-01	-6.2812131	-2.41e-02	ANGPTL2	angiopoietin like 2	23452
219906_at	9.08e-01	7.22e-01	-3.62e-01	-6.2813016	-4.48e-02	EBLN2	endogenous Bornavirus-like nucleoprotein 2	55096
213759_at	9.08e-01	7.22e-01	-3.62e-01	-6.2813179	-3.44e-02	ARL4C	ADP ribosylation factor like GTPase 4C	10123
205889_s_at	9.08e-01	7.22e-01	-3.62e-01	-6.2813545	-2.32e-02	JAKMIP2	janus kinase and microtubule interacting protein 2	9832
208612_at	9.08e-01	7.22e-01	3.62e-01	-6.2813732	3.56e-02	PDIA3	protein disulfide isomerase family A member 3	2923
205715_at	9.08e-01	7.22e-01	-3.62e-01	-6.2813979	-2.93e-02	BST1	bone marrow stromal cell antigen 1	683
207726_at	9.08e-01	7.22e-01	-3.62e-01	-6.281414	-3.10e-02	ESRRB	estrogen related receptor beta	2103
220059_at	9.08e-01	7.22e-01	3.61e-01	-6.2814318	2.80e-02	STAP1	signal transducing adaptor family member 1	26228
211911_x_at	9.08e-01	7.22e-01	3.61e-01	-6.281432	3.82e-02	HLA-B	major histocompatibility complex, class I, B	3106
200079_s_at	9.08e-01	7.22e-01	3.61e-01	-6.2814334	1.52e-02	KARS	lysyl-tRNA synthetase	3735
217186_at	9.08e-01	7.22e-01	3.61e-01	-6.2814396	2.73e-02	ZNF259P1	zinc finger protein 259 pseudogene 1	442240
208970_s_at	9.08e-01	7.22e-01	3.61e-01	-6.2814702	2.41e-02	UROD	uroporphyrinogen decarboxylase	7389
214348_at	9.08e-01	7.22e-01	-3.61e-01	-6.2814894	-4.40e-02	TACR2	tachykinin receptor 2	6865
211121_s_at	9.08e-01	7.22e-01	-3.61e-01	-6.2815025	-1.97e-02	DOK1	docking protein 1	1796
216259_at	9.08e-01	7.22e-01	-3.61e-01	-6.2815131	-2.22e-02	LOC100506699	uncharacterized LOC100506699	100506699
218207_s_at	9.08e-01	7.22e-01	3.61e-01	-6.2815645	2.72e-02	STMN3	stathmin 3	50861
218517_at	9.08e-01	7.22e-01	3.61e-01	-6.2815802	2.77e-02	JADE1	jade family PHD finger 1	79960
211543_s_at	9.08e-01	7.22e-01	3.61e-01	-6.2815826	1.76e-02	GRK6	G protein-coupled receptor kinase 6	2870
218302_at	9.08e-01	7.22e-01	3.61e-01	-6.2815992	3.40e-02	PSENEN	presenilin enhancer gamma-secretase subunit	55851
210746_s_at	9.09e-01	7.22e-01	-3.61e-01	-6.2816731	-3.14e-02	EPB42	erythrocyte membrane protein band 4.2	2038
