ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
221210_s_at	0.8571133	6.42e-01	0.46706326	-6.11082	1.63e-01	NPL	N-acetylneuraminate pyruvate lyase	80896
207113_s_at	0.8571133	6.42e-01	-0.46696282	-6.11087	-8.92e-02	TNF	tumor necrosis factor	7124
217619_x_at	0.8571133	6.43e-01	0.46681842	-6.11093	7.17e-02			
210496_at	0.8571133	6.43e-01	0.46677506	-6.11095	2.19e-01	NAG18	NAG18 mRNA	57051
203678_at	0.8571133	6.43e-01	-0.46674753	-6.11097	-4.86e-02	FAN1	FANCD2/FANCI-associated nuclease 1	22909
206819_at	0.8571133	6.43e-01	0.46655974	-6.11105	1.33e-01	POM121L9P	POM121 transmembrane nucleoporin like 9, pseudogene	29774
215021_s_at	0.8571133	6.43e-01	0.46654072	-6.11106	1.28e-01	NRXN3	neurexin 3	9369
219173_at	0.8571133	6.43e-01	-0.46653642	-6.11106	-6.06e-02	MYO15B	myosin XVB	80022
213155_at	0.8571133	6.43e-01	0.46650408	-6.11108	6.75e-02	LOC339166///WSCD1	uncharacterized LOC339166///WSC domain containing 1	339166///23302
65438_at	0.8571133	6.43e-01	0.46648733	-6.11108	1.06e-01	TLDC1	TBC/LysM-associated domain containing 1	57707
206530_at	0.8571133	6.43e-01	0.46647481	-6.11109	6.99e-02	RAB30	RAB30, member RAS oncogene family	27314
207455_at	0.8571133	6.43e-01	-0.46643288	-6.11111	-1.12e-01	P2RY1	purinergic receptor P2Y1	5028
219290_x_at	0.8571133	6.43e-01	-0.46640339	-6.11112	-9.07e-02	DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1	27071
202573_at	0.8571133	6.43e-01	-0.46630976	-6.11116	-3.34e-02	CSNK1G2	casein kinase 1 gamma 2	1455
213605_s_at	0.8571133	6.43e-01	-0.46629359	-6.11117	-9.19e-02			
206084_at	0.8571133	6.43e-01	0.46626644	-6.11118	1.38e-01	PTPRR	protein tyrosine phosphatase, receptor type R	5801
210487_at	0.8571133	6.43e-01	0.46623576	-6.1112	6.66e-02	DNTT	DNA nucleotidylexotransferase	1791
213054_at	0.8571133	6.43e-01	-0.46620149	-6.11121	-1.33e-01	HAUS5	HAUS augmin like complex subunit 5	23354
218446_s_at	0.8571133	6.43e-01	-0.4661854	-6.11122	-6.49e-02	TVP23B	trans-golgi network vesicle protein 23 homolog B (S. cerevisiae)	51030
217010_s_at	0.8571133	6.43e-01	-0.46616771	-6.11123	-1.34e-01	CDC25C	cell division cycle 25C	995
212792_at	0.8571133	6.43e-01	0.46614474	-6.11124	8.24e-02	DPY19L1	dpy-19 like 1	23333
219349_s_at	0.8571133	6.43e-01	-0.46613052	-6.11125	-5.87e-02	EXOC2	exocyst complex component 2	55770
210098_s_at	0.8571133	6.43e-01	0.46612308	-6.11125	5.89e-02			
203867_s_at	0.8573917	6.43e-01	-0.46574995	-6.11142	-1.12e-01	NLE1	notchless homolog 1	54475
221432_s_at	0.8573917	6.43e-01	-0.46572105	-6.11143	-4.95e-02	SLC25A28	solute carrier family 25 member 28	81894
210012_s_at	0.8575173	6.44e-01	-0.46552798	-6.11152	-1.86e-01	EWSR1	EWS RNA binding protein 1	2130
209896_s_at	0.8575173	6.44e-01	-0.46548033	-6.11154	-7.79e-02	PTPN11	protein tyrosine phosphatase, non-receptor type 11	5781
216931_at	0.8575316	6.44e-01	0.46541109	-6.11157	6.07e-02			
214212_x_at	0.8578596	6.44e-01	0.46500072	-6.11176	8.44e-02	FERMT2	fermitin family member 2	10979
201675_at	0.8578596	6.44e-01	0.46492947	-6.11179	5.42e-02	AKAP1	A-kinase anchoring protein 1	8165
215763_at	0.8578596	6.44e-01	-0.46490257	-6.1118	-1.67e-01			
205607_s_at	0.8578609	6.44e-01	0.46484713	-6.11183	5.64e-02	SCYL3	SCY1 like pseudokinase 3	57147
207037_at	0.8578916	6.44e-01	-0.46472261	-6.11189	-1.60e-01	TNFRSF11A	TNF receptor superfamily member 11a	8792
216359_at	0.8578916	6.44e-01	0.46466731	-6.11191	1.11e-01	MUC7	mucin 7, secreted	4589
204657_s_at	0.8578916	6.44e-01	0.46459753	-6.11194	4.70e-02	SHB	SH2 domain containing adaptor protein B	6461
214381_at	0.8578916	6.44e-01	0.4645142	-6.11198	1.45e-01	LOC441601	septin 7 pseudogene	441601
202418_at	0.8578916	6.44e-01	-0.46450067	-6.11199	-3.95e-02	YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein	10897
221414_s_at	0.8578916	6.44e-01	0.46449006	-6.11199	1.21e-01	DEFB126	defensin beta 126	81623
217861_s_at	0.8579174	6.44e-01	0.46440865	-6.11203	3.47e-02	PREB	prolactin regulatory element binding	10113
220578_at	0.8579381	6.44e-01	-0.46433274	-6.11206	-5.43e-02	ADAMTSL4	ADAMTS like 4	54507
211740_at	0.858027	6.44e-01	-0.46418477	-6.11213	-1.43e-01	ICA1	islet cell autoantigen 1	3382
211954_s_at	0.8580568	6.45e-01	-0.46409924	-6.11217	-3.65e-02	IPO5	importin 5	3843
216935_at	0.8581119	6.45e-01	-0.46398694	-6.11222	-1.53e-01	LINC00302	long intergenic non-protein coding RNA 302	388699
218191_s_at	0.8581201	6.45e-01	-0.46392413	-6.11225	-5.43e-02	LMBRD1	LMBR1 domain containing 1	55788
217040_x_at	0.8581543	6.45e-01	-0.46383395	-6.11229	-3.11e-02	SOX15	SRY-box 15	6665
218480_at	0.8582149	6.45e-01	-0.46360977	-6.11239	-6.35e-02	AGBL5	ATP/GTP binding protein like 5	60509
202477_s_at	0.8582149	6.45e-01	0.4636025	-6.11239	4.39e-02	TUBGCP2	tubulin gamma complex associated protein 2	10844
220414_at	0.8582149	6.45e-01	0.46355879	-6.11241	1.59e-01	CALML5	calmodulin like 5	51806
221771_s_at	0.8582149	6.45e-01	-0.4635535	-6.11241	-6.14e-02	MPHOSPH8	M-phase phosphoprotein 8	54737
37020_at	0.8583207	6.45e-01	0.46338775	-6.11249	8.46e-02	CRP	C-reactive protein, pentraxin-related	1401
207395_at	0.8583805	6.45e-01	0.46327051	-6.11254	5.86e-02	BTN1A1	butyrophilin subfamily 1 member A1	696
89476_r_at	0.8584485	6.45e-01	0.46314457	-6.1126	5.31e-02	NPEPL1	aminopeptidase-like 1	79716
202037_s_at	0.8585036	6.45e-01	0.4630251	-6.11265	1.89e-01	SFRP1	secreted frizzled related protein 1	6422
213215_at	0.8585036	6.45e-01	0.46297818	-6.11267	5.46e-02	C15orf38-AP3S2///AP3S2	C15orf38-AP3S2 readthrough///adaptor related protein complex 3 sigma 2 subunit	100526783///10239
205189_s_at	0.8585261	6.45e-01	0.46290033	-6.11271	3.87e-02	FANCC	Fanconi anemia complementation group C	2176
202235_at	0.8586732	6.46e-01	0.46269092	-6.1128	1.57e-01	SLC16A1	solute carrier family 16 member 1	6566
203375_s_at	0.8586862	6.46e-01	0.46262304	-6.11283	6.01e-02	TPP2	tripeptidyl peptidase 2	7174
208453_s_at	0.8586874	6.46e-01	-0.46250214	-6.11289	-3.64e-02	XPNPEP1	X-prolyl aminopeptidase 1	7511
205918_at	0.8586874	6.46e-01	0.46249442	-6.11289	7.43e-02	SLC4A3	solute carrier family 4 member 3	6508
218250_s_at	0.8586874	6.46e-01	-0.46245947	-6.11291	-3.64e-02	CNOT7	CCR4-NOT transcription complex subunit 7	29883
205050_s_at	0.8587113	6.46e-01	0.46238009	-6.11294	4.52e-02	MAPK8IP2	mitogen-activated protein kinase 8 interacting protein 2	23542
218103_at	0.8588141	6.46e-01	-0.46216431	-6.11304	-4.57e-02	FTSJ3	FtsJ homolog 3	117246
218344_s_at	0.8588141	6.46e-01	0.46216336	-6.11304	5.59e-02	RCOR3	REST corepressor 3	55758
35671_at	0.8589603	6.46e-01	-0.46195491	-6.11314	-7.21e-02	GTF3C1	general transcription factor IIIC subunit 1	2975
211537_x_at	0.859005	6.46e-01	-0.46185359	-6.11318	-5.12e-02	MAP3K7	mitogen-activated protein kinase kinase kinase 7	6885
220094_s_at	0.8591605	6.46e-01	0.46163523	-6.11328	5.21e-02	MCUR1	mitochondrial calcium uniporter regulator 1	63933
215097_at	0.8593533	6.46e-01	-0.46137762	-6.1134	-1.34e-01	CAPZB	capping actin protein of muscle Z-line beta subunit	832
219531_at	0.8593604	6.47e-01	-0.46131596	-6.11342	-1.14e-01	CEP72	centrosomal protein 72	55722
216802_at	0.8594268	6.47e-01	0.46119172	-6.11348	1.81e-01			
211022_s_at	0.8596261	6.47e-01	0.46092721	-6.1136	1.07e-01	ATRX	ATRX, chromatin remodeler	546
222063_s_at	0.8596583	6.47e-01	-0.46083909	-6.11364	-1.85e-01	CDS1	CDP-diacylglycerol synthase 1	1040
210716_s_at	0.8596959	6.47e-01	0.46074525	-6.11368	5.46e-02	CLIP1	CAP-Gly domain containing linker protein 1	6249
59631_at	0.8597083	6.47e-01	0.46067802	-6.11371	6.13e-02	TXNRD3NB///TXNRD3	thioredoxin reductase 3 neighbor///thioredoxin reductase 3	645840///114112
215256_x_at	0.859756	6.47e-01	-0.46057356	-6.11376	-9.49e-02	ARHGAP33	Rho GTPase activating protein 33	115703
205155_s_at	0.8597885	6.47e-01	0.46043935	-6.11382	1.58e-01	SPTBN2	spectrin beta, non-erythrocytic 2	6712
217409_at	0.8597885	6.47e-01	0.46043092	-6.11382	1.39e-01			
216723_at	0.8598504	6.47e-01	-0.46028723	-6.11389	-7.22e-02			
207338_s_at	0.8598504	6.47e-01	-0.46025735	-6.1139	-4.96e-02	ZNF200	zinc finger protein 200	7752
205515_at	0.8599375	6.47e-01	-0.46010228	-6.11397	-1.03e-01	PRSS12	protease, serine 12	8492
201381_x_at	0.8599375	6.47e-01	-0.46000838	-6.11401	-6.15e-02	CACYBP	calcyclin binding protein	27101
220726_at	0.8599375	6.47e-01	0.45995579	-6.11404	2.46e-01			
221666_s_at	0.8599375	6.48e-01	0.45992062	-6.11405	1.46e-01	PYCARD	PYD and CARD domain containing	29108
201535_at	0.8599375	6.48e-01	0.45989477	-6.11406	4.87e-02	UBL3	ubiquitin like 3	5412
33767_at	0.8599497	6.48e-01	-0.45981748	-6.1141	-1.62e-01	NEFH	neurofilament heavy polypeptide	4744
212148_at	0.8599497	6.48e-01	-0.45975446	-6.11413	-5.34e-02	PBX1	PBX homeobox 1	5087
206705_at	0.8599497	6.48e-01	-0.459664	-6.11417	-1.49e-01	TULP1	tubby like protein 1	7287
220105_at	0.8599497	6.48e-01	-0.45964157	-6.11418	-5.50e-02	RSPH14	radial spoke head 14 homolog	27156
218920_at	0.8599497	6.48e-01	-0.45961121	-6.11419	-3.93e-02	FAM193B	family with sequence similarity 193 member B	54540
205055_at	0.8599618	6.48e-01	0.4595292	-6.11423	5.35e-02	ITGAE	integrin subunit alpha E	3682
205496_at	0.8599618	6.48e-01	0.4594902	-6.11424	1.57e-01	KIAA0408	KIAA0408	9729
218983_at	0.8600131	6.48e-01	0.45938194	-6.11429	7.26e-02	C1RL	complement C1r subcomponent like	51279
203044_at	0.8600699	6.48e-01	-0.45926786	-6.11434	-5.88e-02	CHSY1	chondroitin sulfate synthase 1	22856
206938_at	0.8601725	6.48e-01	0.45910532	-6.11442	1.18e-01	SRD5A2	steroid 5 alpha-reductase 2	6716
212848_s_at	0.8602033	6.48e-01	0.45894256	-6.11449	7.09e-02	C9orf3	chromosome 9 open reading frame 3	84909
222378_at	0.8602033	6.48e-01	-0.45891457	-6.1145	-1.43e-01			
205467_at	0.8602033	6.48e-01	0.45889618	-6.11451	6.94e-02	CASP10	caspase 10	843
AFFX-BioDn-5_at	0.8602033	6.48e-01	0.45876876	-6.11457	3.08e-02			
217534_at	0.8602033	6.48e-01	0.45869448	-6.1146	9.39e-02	FAM49B	family with sequence similarity 49 member B	51571
208877_at	0.8602033	6.48e-01	-0.45864139	-6.11462	-5.76e-02	PAK2	p21 (RAC1) activated kinase 2	5062
217519_at	0.8602033	6.48e-01	-0.4586178	-6.11463	-1.32e-01			
221976_s_at	0.8602033	6.48e-01	-0.45860229	-6.11464	-8.83e-02	HDGFRP3	hepatoma-derived growth factor, related protein 3	50810
206226_at	0.8602033	6.48e-01	0.45858581	-6.11465	5.61e-02	HRG	histidine rich glycoprotein	3273
50221_at	0.8602497	6.49e-01	-0.45848262	-6.1147	-6.65e-02	TFEB	transcription factor EB	7942
211151_x_at	0.8602549	6.49e-01	-0.45842303	-6.11472	-7.95e-02	GH1	growth hormone 1	2688
211706_s_at	0.8603334	6.49e-01	-0.45825675	-6.1148	-9.94e-02	CDK19	cyclin dependent kinase 19	23097
200726_at	0.8603334	6.49e-01	-0.45823182	-6.11481	-3.98e-02	PPP1CC	protein phosphatase 1 catalytic subunit gamma	5501
220111_s_at	0.8603832	6.49e-01	-0.45809349	-6.11487	-1.67e-01	ANO2	anoctamin 2	57101
208592_s_at	0.8603832	6.49e-01	0.45807103	-6.11488	1.23e-01	CD1E	CD1e molecule	913
215747_s_at	0.860384	6.49e-01	-0.4580161	-6.1149	-8.07e-02	RCC1	regulator of chromosome condensation 1	1104
219145_at	0.8604085	6.49e-01	-0.45789718	-6.11496	-4.31e-02	ADGRL1	adhesion G protein-coupled receptor L1	22859
207136_at	0.8604085	6.49e-01	-0.45788201	-6.11496	-6.81e-02	ARR3	arrestin 3	407
208880_s_at	0.8604101	6.49e-01	-0.45774513	-6.11502	-4.71e-02	PRPF6	pre-mRNA processing factor 6	24148
201154_x_at	0.8604101	6.49e-01	-0.4576361	-6.11507	-3.81e-02	SNORD18C///SNORD18B///SNORD18A///SNORD16///RPL4	small nucleolar RNA, C/D box 18C///small nucleolar RNA, C/D box 18B///small nucleolar RNA, C/D box 18A///small nucleolar RNA, C/D box 16///ribosomal protein L4	595100///595099///595098///595097///6124
AFFX-r2-Ec-bioC-3_at	0.8604101	6.49e-01	0.45749795	-6.11514	3.40e-02			
204122_at	0.8604101	6.49e-01	0.45739753	-6.11518	1.12e-01	TYROBP	TYRO protein tyrosine kinase binding protein	7305
204910_s_at	0.8604101	6.49e-01	0.4573394	-6.11521	1.43e-01	TRIM3	tripartite motif containing 3	10612
213353_at	0.8604101	6.49e-01	-0.45732254	-6.11521	-4.37e-02	ABCA5	ATP binding cassette subfamily A member 5	23461
208202_s_at	0.8604101	6.49e-01	-0.45730125	-6.11522	-1.46e-01	JADE2	jade family PHD finger 2	23338
213173_at	0.8604101	6.49e-01	-0.45725009	-6.11525	-1.16e-01	PCNX1	pecanex homolog 1 (Drosophila)	22990
207572_at	0.8604101	6.49e-01	-0.45724804	-6.11525	-8.62e-02	EFCAB2	EF-hand calcium binding domain 2	84288
208345_s_at	0.8604101	6.49e-01	-0.45720279	-6.11527	-1.15e-01	POU3F1	POU class 3 homeobox 1	5453
215641_at	0.8604101	6.49e-01	-0.45718538	-6.11527	-1.19e-01	SEC24D	SEC24 homolog D, COPII coat complex component	9871
205832_at	0.8604101	6.49e-01	-0.45716165	-6.11529	-5.22e-02	CPA4	carboxypeptidase A4	51200
204937_s_at	0.8604101	6.50e-01	-0.45702826	-6.11534	-3.76e-02	ZNF274	zinc finger protein 274	10782
207679_at	0.8604101	6.50e-01	-0.45701983	-6.11535	-1.70e-01	PAX3	paired box 3	5077
209423_s_at	0.8604101	6.50e-01	-0.4569626	-6.11537	-8.33e-02	PHF20	PHD finger protein 20	51230
217874_at	0.8604101	6.50e-01	-0.45694493	-6.11538	-6.11e-02	SUCLG1	succinate-CoA ligase alpha subunit	8802
212470_at	0.8604101	6.50e-01	0.45693066	-6.11539	5.19e-02	SPAG9	sperm associated antigen 9	9043
210568_s_at	0.8604101	6.50e-01	-0.45690668	-6.1154	-5.45e-02	RECQL	RecQ like helicase	5965
211619_s_at	0.8604215	6.50e-01	0.45676199	-6.11546	1.36e-01	ALPPL2///ALPP	alkaline phosphatase, placental like 2///alkaline phosphatase, placental	251///250
218789_s_at	0.8604215	6.50e-01	-0.45674852	-6.11547	-6.01e-02	C11orf71	chromosome 11 open reading frame 71	54494
200068_s_at	0.8604215	6.50e-01	-0.45670533	-6.11549	-4.14e-02	CANX	calnexin	821
210633_x_at	0.8604215	6.50e-01	0.45667836	-6.1155	6.59e-02	KRT10	keratin 10	3858
220644_at	0.860511	6.50e-01	0.45652962	-6.11557	1.17e-01			
217512_at	0.8605205	6.50e-01	0.45646547	-6.1156	1.01e-01	KNG1	kininogen 1	3827
205255_x_at	0.8605555	6.50e-01	-0.45637437	-6.11564	-7.00e-02	TCF7	transcription factor 7 (T-cell specific, HMG-box)	6932
219608_s_at	0.8606289	6.50e-01	-0.45619163	-6.11572	-1.84e-01	FBXO38	F-box protein 38	81545
215628_x_at	0.8606289	6.50e-01	-0.45618862	-6.11572	-4.20e-02			
215114_at	0.8607119	6.50e-01	0.45604671	-6.11578	5.28e-02	SENP3	SUMO1/sentrin/SMT3 specific peptidase 3	26168
221199_at	0.8607474	6.50e-01	0.45589319	-6.11585	3.79e-02	GFRA4	GDNF family receptor alpha 4	64096
211076_x_at	0.8607474	6.50e-01	-0.45589315	-6.11585	-4.80e-02	ATN1	atrophin 1	1822
219714_s_at	0.8607474	6.50e-01	0.45584695	-6.11587	1.38e-01	CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3	55799
218653_at	0.8608383	6.51e-01	-0.45569673	-6.11594	-1.52e-01	SLC25A15	solute carrier family 25 member 15	10166
205232_s_at	0.8608849	6.51e-01	0.45559335	-6.11598	4.88e-02	PAFAH2	platelet activating factor acetylhydrolase 2	5051
208743_s_at	0.8609355	6.51e-01	0.45546198	-6.11604	8.02e-02	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta	7529
213973_at	0.8609355	6.51e-01	0.45543173	-6.11606	1.03e-01	RRBP1	ribosome binding protein 1	6238
203272_s_at	0.8610479	6.51e-01	-0.45517025	-6.11617	-6.11e-02	TUSC2	tumor suppressor candidate 2	11334
222379_at	0.8610479	6.51e-01	-0.45515267	-6.11618	-9.09e-02	KCNE4	potassium voltage-gated channel subfamily E regulatory subunit 4	23704
201074_at	0.8610479	6.51e-01	0.45515057	-6.11618	4.66e-02	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	6599
AFFX-r2-Ec-bioD-3_at	0.8612147	6.51e-01	0.45488446	-6.1163	3.41e-02			
203592_s_at	0.8612147	6.51e-01	0.45486595	-6.11631	5.60e-02	FSTL3	follistatin like 3	10272
215471_s_at	0.861328	6.51e-01	0.45468536	-6.11639	5.67e-02	MAP7	microtubule associated protein 7	9053
206321_at	0.861328	6.51e-01	0.45460006	-6.11642	8.17e-02	RFX1	regulatory factor X1	5989
214825_at	0.861328	6.51e-01	-0.45458391	-6.11643	-1.33e-01	FAM155A	family with sequence similarity 155 member A	728215
215094_at	0.8614061	6.51e-01	-0.45441696	-6.11651	-1.65e-01	SPICE1	spindle and centriole associated protein 1	152185
217096_at	0.8614061	6.52e-01	0.4543077	-6.11655	1.54e-01	PCLO	piccolo presynaptic cytomatrix protein	27445
210819_x_at	0.8614061	6.52e-01	-0.45427411	-6.11657	-1.26e-01	DIO2	deiodinase, iodothyronine, type II	1734
220178_at	0.8614061	6.52e-01	-0.45424	-6.11658	-1.79e-01	MFSD12	major facilitator superfamily domain containing 12	126321
218739_at	0.8614061	6.52e-01	-0.45417871	-6.11661	-4.02e-02	ABHD5	abhydrolase domain containing 5	51099
221852_at	0.8614061	6.52e-01	0.45417684	-6.11661	8.10e-02			
200927_s_at	0.8614835	6.52e-01	-0.45404078	-6.11667	-4.15e-02	RAB14	RAB14, member RAS oncogene family	51552
203708_at	0.8616069	6.52e-01	-0.45381166	-6.11677	-1.92e-01	PDE4B	phosphodiesterase 4B	5142
201472_at	0.8616069	6.52e-01	0.45380207	-6.11678	2.91e-02	VBP1	VHL binding protein 1	7411
203090_at	0.861665	6.52e-01	0.45368655	-6.11683	3.78e-02	SDF2	stromal cell derived factor 2	6388
217537_x_at	0.8617063	6.52e-01	-0.45358875	-6.11687	-7.95e-02			
205981_s_at	0.8617514	6.52e-01	0.45346015	-6.11693	4.74e-02	ING2	inhibitor of growth family member 2	3622
211692_s_at	0.8617514	6.52e-01	-0.4534329	-6.11694	-1.20e-01	MIR3190///MIR3191///BBC3	microRNA 3190///microRNA 3191///BCL2 binding component 3	100422899///100422832///27113
37943_at	0.8618675	6.52e-01	0.45325599	-6.11702	5.27e-02	ZFYVE26	zinc finger FYVE-type containing 26	23503
205517_at	0.8618773	6.52e-01	0.45319155	-6.11705	1.33e-01	GATA4	GATA binding protein 4	2626
221221_s_at	0.8619451	6.52e-01	-0.45306565	-6.1171	-9.18e-02	KLHL3	kelch like family member 3	26249
201880_at	0.8619493	6.52e-01	-0.45300719	-6.11713	-4.52e-02	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1	25820
213459_at	0.8620581	6.53e-01	0.45283796	-6.1172	6.62e-02	RPL37A	ribosomal protein L37a	6168
205553_s_at	0.8620899	6.53e-01	0.45272697	-6.11725	1.24e-01	CSRP3	cysteine and glycine rich protein 3	8048
215498_s_at	0.8620899	6.53e-01	0.45266006	-6.11728	8.00e-02	LOC100996792///MAP2K3	dual specificity mitogen-activated protein kinase kinase 3///mitogen-activated protein kinase kinase 3	100996792///5606
212849_at	0.8620899	6.53e-01	-0.45258644	-6.11732	-1.36e-01	AXIN1	axin 1	8312
222360_at	0.8620899	6.53e-01	0.45253666	-6.11734	8.78e-02	DPH5	diphthamide biosynthesis 5	51611
208037_s_at	0.8620899	6.53e-01	-0.45248791	-6.11736	-8.10e-02	MADCAM1	mucosal vascular addressin cell adhesion molecule 1	8174
202795_x_at	0.8620899	6.53e-01	-0.45247379	-6.11737	-4.67e-02	TRIOBP	TRIO and F-actin binding protein	11078
211103_at	0.8620899	6.53e-01	0.45242582	-6.11739	1.19e-01	MYO7A	myosin VIIA	4647
213364_s_at	0.8621169	6.53e-01	-0.45234317	-6.11742	-7.70e-02	SNX1	sorting nexin 1	6642
219786_at	0.862118	6.53e-01	-0.45224476	-6.11747	-8.75e-02	TESMIN	testis expressed metallothionein like protein	9633
204174_at	0.862118	6.53e-01	-0.45223386	-6.11747	-1.14e-01	ALOX5AP	arachidonate 5-lipoxygenase activating protein	241
214997_at	0.8621345	6.53e-01	0.45216234	-6.1175	1.41e-01	SCAI	suppressor of cancer cell invasion	286205
219524_s_at	0.8621629	6.53e-01	0.45207719	-6.11754	1.50e-01	NDUFAF5	NADH:ubiquinone oxidoreductase complex assembly factor 5	79133
220428_at	0.8621629	6.53e-01	-0.45202015	-6.11757	-6.19e-02	CD207	CD207 molecule	50489
207451_at	0.8621629	6.53e-01	0.45193254	-6.1176	1.49e-01	NKX2-8	NK2 homeobox 8	26257
212457_at	0.8621629	6.53e-01	0.45191596	-6.11761	4.79e-02	TFE3	transcription factor binding to IGHM enhancer 3	7030
212181_s_at	0.8621693	6.53e-01	0.45178058	-6.11767	6.51e-02	NUDT4P1///NUDT4P2///NUDT4	nudix hydrolase 4 pseudogene 1///nudix hydrolase 4 pseudogene 2///nudix hydrolase 4	440672///170688///11163
204911_s_at	0.8621693	6.53e-01	-0.45169906	-6.11771	-8.43e-02	TRIM3	tripartite motif containing 3	10612
216283_s_at	0.8621693	6.53e-01	0.45169637	-6.11771	1.23e-01	PVR	poliovirus receptor	5817
213653_at	0.8621693	6.53e-01	-0.45169295	-6.11771	-5.86e-02	METTL3	methyltransferase like 3	56339
204284_at	0.8622847	6.54e-01	0.45151671	-6.11779	1.11e-01	PPP1R3C	protein phosphatase 1 regulatory subunit 3C	5507
201785_at	0.8623621	6.54e-01	0.45138071	-6.11785	6.10e-02	RNASE1	ribonuclease A family member 1, pancreatic	6035
216200_at	0.8626149	6.54e-01	0.45101252	-6.11801	1.88e-01	PLEKHM1	pleckstrin homology and RUN domain containing M1	9842
221103_s_at	0.8626149	6.54e-01	0.45100492	-6.11801	6.38e-02	CFAP44	cilia and flagella associated protein 44	55779
214397_at	0.8628303	6.54e-01	0.45072279	-6.11814	6.91e-02	MBD2	methyl-CpG binding domain protein 2	8932
220475_at	0.8629101	6.54e-01	-0.45054823	-6.11821	-5.01e-02	SLC28A3	solute carrier family 28 member 3	64078
211806_s_at	0.8629101	6.54e-01	-0.4505301	-6.11822	-8.31e-02	KCNJ15	potassium voltage-gated channel subfamily J member 15	3772
212027_at	0.8629312	6.54e-01	-0.45041745	-6.11827	-5.94e-02	RBM25	RNA binding motif protein 25	58517
210670_at	0.8629312	6.54e-01	0.45035935	-6.1183	5.19e-02	PPY	pancreatic polypeptide	5539
AFFX-r2-P1-cre-5_at	0.8629312	6.54e-01	0.45034559	-6.1183	2.30e-02			
215002_at	0.862938	6.54e-01	0.45024872	-6.11835	1.42e-01	NPIPA5///NPIPB5///NPIPB11///NPIPB8///LOC613037///NPIPB4///NPIPB3	nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B11///nuclear pore complex interacting protein family member B8///nuclear pore complex interacting protein member///nuclear pore complex interacting protein family member B4///nuclear pore complex interacting protein family member B3	100288332///100132247///728888///728734///613037///440345///23117
211505_s_at	0.862938	6.54e-01	-0.45023026	-6.11835	-5.56e-02	STAU1	staufen double-stranded RNA binding protein 1	6780
218400_at	0.8629514	6.55e-01	0.45013538	-6.11839	6.40e-02	OAS3	2'-5'-oligoadenylate synthetase 3	4940
215957_at	0.8629514	6.55e-01	0.45007146	-6.11842	1.55e-01	UBE2D1	ubiquitin conjugating enzyme E2 D1	7321
217231_s_at	0.8629514	6.55e-01	0.45005385	-6.11843	1.24e-01	MAST1	microtubule associated serine/threonine kinase 1	22983
215766_at	0.8629652	6.55e-01	-0.44994027	-6.11848	-3.72e-02	GSTA1	glutathione S-transferase alpha 1	2938
207793_s_at	0.8629652	6.55e-01	0.44987928	-6.11851	1.94e-01	EPB41	erythrocyte membrane protein band 4.1	2035
211708_s_at	0.8629652	6.55e-01	0.44980826	-6.11854	9.69e-02	SCD	stearoyl-CoA desaturase	6319
206812_at	0.8629652	6.55e-01	0.44977825	-6.11855	1.12e-01	ADRB3	adrenoceptor beta 3	155
213474_at	0.8629652	6.55e-01	0.44943079	-6.1187	7.15e-02	KCTD7///RABGEF1	potassium channel tetramerization domain containing 7///RAB guanine nucleotide exchange factor 1	154881///27342
205182_s_at	0.8629652	6.55e-01	0.44922277	-6.1188	1.34e-01	ZNF324	zinc finger protein 324	25799
221195_at	0.8629652	6.55e-01	0.44916012	-6.11882	2.00e-01	RNFT1	ring finger protein, transmembrane 1	51136
208516_at	0.8629652	6.55e-01	-0.44914045	-6.11883	-1.05e-01	MTNR1B	melatonin receptor 1B	4544
220541_at	0.8629652	6.55e-01	0.449135	-6.11883	7.99e-02	MMP26	matrix metallopeptidase 26	56547
220421_at	0.8629652	6.55e-01	-0.4491142	-6.11884	-1.19e-01	BTNL8	butyrophilin like 8	79908
218447_at	0.8629652	6.55e-01	0.44909176	-6.11885	5.42e-02	CMC2	C-X9-C motif containing 2	56942
221935_s_at	0.8629652	6.55e-01	0.44898782	-6.1189	5.31e-02	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase	285203
215144_at	0.8629652	6.55e-01	-0.44897932	-6.1189	-8.00e-02			
AFFX-CreX-3_at	0.8629652	6.55e-01	0.44896427	-6.11891	2.58e-02			
213784_at	0.8629652	6.55e-01	0.44895302	-6.11891	3.36e-02	IFT27	intraflagellar transport 27	11020
216722_at	0.8629652	6.55e-01	0.44894055	-6.11892	1.13e-01	VENTXP1	VENT homeobox pseudogene 1	139538
214459_x_at	0.8629652	6.55e-01	-0.44893173	-6.11892	-7.84e-02	HLA-C	major histocompatibility complex, class I, C	3107
