GeneID	padj	P.Value	lfcSE	stat	logFC	baseMean	Gene.symbol	Description
6515	9.42E-01	8.95E-01	0.4387	0.131721	0.0577801	2276.23	SLC2A3	solute carrier family 2 member 3
101928837	9.42E-01	8.95E-01	0.6598	0.131551	0.0867979	10.61	TSKU-AS1	TSKU antisense RNA 1
154	9.42E-01	8.95E-01	0.7522	-0.131349	-0.0988042	104.65	ADRB2	adrenoceptor beta 2
283677	9.42E-01	8.96E-01	0.5654	-0.131135	-0.0741465	29.12	REC114	REC114 meiotic recombination protein
9087	9.42E-01	8.96E-01	3.2289	-0.131156	-0.423492	54.94	TMSB4Y	thymosin beta 4 Y-linked
90987	9.42E-01	8.96E-01	0.1717	0.131077	0.0225008	945.61	ZNF251	zinc finger protein 251
106635532	9.42E-01	8.96E-01	0.1359	0.130869	0.0177812	829.32	SNORA100	"small nucleolar RNA, H/ACA box 100"
7881	9.42E-01	8.96E-01	0.1775	-0.130802	-0.023213	4166.51	KCNAB1	potassium voltage-gated channel subfamily A regulatory beta subunit 1
23443	9.42E-01	8.96E-01	0.2103	-0.130679	-0.0274797	2377.63	SLC35A3	solute carrier family 35 member A3
50618	9.42E-01	8.96E-01	0.1359	-0.130473	-0.0177368	7347.53	ITSN2	intersectin 2
124491	9.42E-01	8.96E-01	0.1085	0.130439	0.0141541	1264.98	TMEM170A	transmembrane protein 170A
246126	9.42E-01	8.96E-01	2.7569	-0.130381	-0.3594405	619.7	TXLNGY	"taxilin gamma pseudogene, Y-linked"
403341	9.42E-01	8.97E-01	0.1856	0.129941	0.0241196	1619.7	ZBTB34	zinc finger and BTB domain containing 34
160897	9.42E-01	8.97E-01	0.1454	-0.130023	-0.0189008	1138.89	GPR180	G protein-coupled receptor 180
150383	9.42E-01	8.97E-01	0.2485	-0.129933	-0.0322907	184.12	CDPF1	cysteine rich DPF motif domain containing 1
5330	9.43E-01	8.97E-01	0.8313	-0.129762	-0.1078758	402.5	PLCB2	phospholipase C beta 2
100847017	9.43E-01	8.97E-01	0.3809	-0.129548	-0.0493481	53.67	MIR5692C2	microRNA 5692c-2
114781	9.43E-01	8.97E-01	0.1108	0.129285	0.0143299	2193.53	BTBD9	BTB domain containing 9
6665	9.43E-01	8.97E-01	0.5202	-0.129063	-0.0671327	15.63	SOX15	SRY-box transcription factor 15
23198	9.43E-01	8.97E-01	0.1448	0.128907	0.0186682	5375.77	PSME4	proteasome activator subunit 4
56650	9.43E-01	8.98E-01	0.1847	-0.128744	-0.0237817	2225.94	CLDND1	claudin domain containing 1
100874309	9.43E-01	8.98E-01	0.2932	-0.128751	-0.0377545	144.44	EPN2-IT1	EPN2 intronic transcript 1
107984884	9.43E-01	8.98E-01	1.0439	0.128646	0.1342934	9.99	MMP2-AS1	MMP2 antisense RNA 1
283687	9.43E-01	8.98E-01	0.2295	0.12859	0.0295091	78.36	ST20-AS1	ST20 antisense RNA 1
64802	9.43E-01	8.98E-01	0.2427	0.128069	0.0310872	596.26	NMNAT1	nicotinamide nucleotide adenylyltransferase 1
6239	9.43E-01	8.98E-01	0.1673	0.12809	0.0214311	3490.67	RREB1	ras responsive element binding protein 1
105378286	9.43E-01	8.98E-01	0.2823	0.128097	0.0361635	111.48	LOC105378286	uncharacterized LOC105378286
79890	9.43E-01	8.98E-01	0.4718	-0.128171	-0.0604674	332.69	RIN3	Ras and Rab interactor 3
10916	9.44E-01	8.98E-01	0.2677	0.127836	0.0342236	6147.52	MAGED2	MAGE family member D2
728407	9.44E-01	8.98E-01	0.2243	-0.127565	-0.0286138	338.12	PARGP1	poly(ADP-ribose) glycohydrolase pseudogene 1
728673	9.44E-01	8.99E-01	0.3596	-0.127452	-0.0458369	171.77	FAM88B	family with sequence similarity 88 member B
677807	9.44E-01	8.99E-01	0.3923	-0.126999	-0.0498166	25.77	SNORA22	"small nucleolar RNA, H/ACA box 22"
105375417	9.44E-01	8.99E-01	0.4379	-0.127052	-0.0556358	14.21	LOC105375417	
85012	9.44E-01	8.99E-01	0.3563	-0.126996	-0.045246	86.29	TCEAL3	transcription elongation factor A like 3
111240474	9.44E-01	8.99E-01	0.32	-0.12687	-0.0405975	447.88	CRYZL2P-SEC16B	CRYZL2P-SEC16B readthrough
10410	9.44E-01	8.99E-01	0.4367	-0.126611	-0.0552944	1814.4	IFITM3	interferon induced transmembrane protein 3
2029	9.44E-01	8.99E-01	0.1779	0.126546	0.0225125	3634.04	ENSA	endosulfine alpha
101927019	9.44E-01	8.99E-01	0.4764	0.126502	0.0602646	32.63	LOC101927019	uncharacterized LOC101927019
85302	9.44E-01	8.99E-01	0.2381	-0.126425	-0.0301064	684.21	FBF1	Fas binding factor 1
729597	9.44E-01	9.00E-01	0.2876	-0.12602	-0.0362416	639.11	SPDYE6	speedy/RINGO cell cycle regulator family member E6
79009	9.44E-01	9.00E-01	0.1806	0.126071	0.0227647	1553.62	DDX50	DExD-box helicase 50
27198	9.44E-01	9.00E-01	0.4573	-0.126131	-0.0576752	224.97	HCAR1	hydroxycarboxylic acid receptor 1
57611	9.44E-01	9.00E-01	0.69	0.126005	0.0869455	31.7	ISLR2	immunoglobulin superfamily containing leucine rich repeat 2
339192	9.44E-01	9.00E-01	0.686	0.126138	0.0865327	26.75	FMNL1-DT	FMNL1 divergent transcript
54345	9.44E-01	9.00E-01	0.3419	-0.126085	-0.0431141	47.73	SOX18	SRY-box transcription factor 18
29887	9.44E-01	9.00E-01	0.7334	0.125851	0.0922966	255.42	SNX10	sorting nexin 10
100500819	9.44E-01	9.00E-01	0.3838	0.125798	0.048286	36.25	MIR3609	microRNA 3609
147912	9.44E-01	9.00E-01	0.2721	0.125787	0.0342311	315.58	SIX5	SIX homeobox 5
339666	9.44E-01	9.00E-01	0.8275	-0.125733	-0.1040501	16.85	LOC339666	uncharacterized LOC339666
56139	9.45E-01	9.00E-01	0.5342	0.125569	0.067078	390.34	PCDHA10	protocadherin alpha 10
388523	9.45E-01	9.00E-01	0.8181	0.125617	0.1027702	89.57	ZNF728	zinc finger protein 728
100422936	9.45E-01	9.00E-01	0.8406	-0.125496	-0.1054894	16.12	MIR3153	microRNA 3153
55341	9.45E-01	9.00E-01	0.1522	0.125214	0.0190539	1381.19	LSG1	large 60S subunit nuclear export GTPase 1
144100	9.45E-01	9.00E-01	0.34	-0.125136	-0.0425443	1470.48	PLEKHA7	pleckstrin homology domain containing A7
109729161	9.45E-01	9.01E-01	0.3546	-0.124965	-0.0443066	205.21	LNCSRLR	lncRNA sorafenib resistance in renal cell carcinoma associated
102723944	9.45E-01	9.01E-01	0.3805	-0.124809	-0.0474954	37.51	LOC102723944	uncharacterized LOC102723944
101928953	9.45E-01	9.01E-01	0.271	-0.124753	-0.0338118	174.02	LOC101928953	uncharacterized LOC101928953
388228	9.45E-01	9.01E-01	0.3026	0.124549	0.0376869	137.13	SBK1	SH3 domain binding kinase 1
7187	9.45E-01	9.01E-01	0.3952	0.124444	0.0491864	1414.72	TRAF3	TNF receptor associated factor 3
105371307	9.45E-01	9.01E-01	1.1101	-0.124416	-0.1381092	9.37	LOC105371307	uncharacterized LOC105371307
100874212	9.45E-01	9.01E-01	0.2866	-0.124219	-0.035602	294.75	MYCBP2-AS1	MYCBP2 antisense RNA 1
107986087	9.45E-01	9.01E-01	0.2359	-0.124074	-0.0292689	363.5	LOC107986087	uncharacterized LOC107986087
105373181	9.45E-01	9.01E-01	0.2794	-0.124052	-0.0346578	61.61	LOC105373181	
79805	9.45E-01	9.01E-01	0.4822	0.123825	0.0597122	87.8	VASH2	vasohibin 2
101929196	9.46E-01	9.02E-01	0.4215	0.123644	0.0521169	59.29	THSD4-AS1	THSD4 antisense RNA 1
102723886	9.46E-01	9.02E-01	0.8155	0.123546	0.100755	12.99	LYPLAL1-AS1	LYPLAL1 antisense RNA 1
105373793	9.46E-01	9.02E-01	0.494	-0.123283	-0.0609076	12.22	LOC105373793	uncharacterized LOC105373793
93463	9.46E-01	9.02E-01	0.5031	-0.123379	-0.0620693	52.18	LOC93463	uncharacterized LOC93463
345611	9.46E-01	9.02E-01	0.4146	0.123243	0.0511001	33.8	IRGM	immunity related GTPase M
100506380	9.46E-01	9.02E-01	0.4076	-0.123317	-0.0502667	200.85	RNF32-DT	RNF32 divergent transcript
101928896	9.46E-01	9.02E-01	0.4397	-0.12327	-0.0542052	30.81	LOC101928896	uncharacterized LOC101928896
3750	9.46E-01	9.02E-01	0.4936	0.123481	0.0609447	61.48	KCND1	potassium voltage-gated channel subfamily D member 1
107984158	9.46E-01	9.02E-01	0.5531	0.122855	0.0679515	32.4	LINC02935	long intergenic non-protein coding RNA 2935
8354	9.46E-01	9.02E-01	0.8728	0.122721	0.1071076	39.09	H3C11	H3 clustered histone 11
100507433	9.46E-01	9.02E-01	0.278	-0.12271	-0.0341083	213.69	ZNF571-AS1	ZNF571 antisense RNA 1
105370109	9.46E-01	9.02E-01	0.8654	0.122624	0.1061149	10.99	LOC105370109	uncharacterized LOC105370109
111822955	9.46E-01	9.03E-01	0.224	-0.122341	-0.0274067	238.7	ATRIP-TREX1	ATRIP-TREX1 readthrough
11127	9.46E-01	9.03E-01	0.241	0.122471	0.0295164	881.03	KIF3A	kinesin family member 3A
100286938	9.46E-01	9.03E-01	0.27	-0.122329	-0.0330249	38.25	VPS13A-AS1	VPS13A antisense RNA 1
692202	9.46E-01	9.02E-01	0.4609	-0.122509	-0.0564627	15.03	SNORD88A	"small nucleolar RNA, C/D box 88A"
102724827	9.46E-01	9.03E-01	0.273	0.12243	0.0334198	380.26	MIATNB	MIAT neighbor
8649	9.46E-01	9.03E-01	0.1774	0.121694	0.0215845	2223.26	LAMTOR3	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"
51547	9.47E-01	9.04E-01	0.2842	0.121122	0.034424	333.83	SIRT7	sirtuin 7
107986072	9.47E-01	9.04E-01	0.5995	-0.120726	-0.0723768	12.22	LOC107986072	uncharacterized LOC107986072
254359	9.47E-01	9.04E-01	0.1228	-0.120769	-0.0148295	696.03	ZDHHC24	zinc finger DHHC-type containing 24
9709	9.47E-01	9.04E-01	0.4739	0.120801	0.0572489	5582.67	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1
112267932	9.47E-01	9.04E-01	0.4424	-0.120474	-0.0532977	41.77	LOC112267932	uncharacterized LOC112267932
10569	9.47E-01	9.04E-01	0.1445	0.120514	0.0174148	1355.25	SLU7	"SLU7 homolog, splicing factor"
5794	9.47E-01	9.04E-01	1.0856	-0.120228	-0.1305201	11.43	PTPRH	protein tyrosine phosphatase receptor type H
10020	9.47E-01	9.04E-01	0.1509	0.119999	0.018106	1251	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
100874093	9.47E-01	9.05E-01	0.5445	-0.119922	-0.0652948	10.21	BRWD1-AS1	BRWD1 antisense RNA 1
285141	9.48E-01	9.05E-01	0.5413	0.119798	0.0648507	45.22	ERICH2	glutamate rich 2
65059	9.48E-01	9.05E-01	0.2977	-0.119716	-0.0356432	5303.71	RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
393	9.48E-01	9.05E-01	0.8269	-0.11975	-0.0990213	496.35	ARHGAP4	Rho GTPase activating protein 4
4249	9.48E-01	9.05E-01	0.1888	0.119546	0.022574	5071.44	MGAT5	"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase"
100124539	9.48E-01	9.05E-01	0.4313	0.119502	0.0515445	28.74	SNORA11B	"small nucleolar RNA, H/ACA box 11B"
107987132	9.48E-01	9.05E-01	1.1454	0.119397	0.136762	14.9	LOC107987132	uncharacterized LOC107987132
105372316	9.48E-01	9.05E-01	0.5915	-0.119352	-0.0705941	12.41	LOC105372316	uncharacterized LOC105372316
8629	9.48E-01	9.05E-01	0.1909	0.119224	0.0227555	1729.53	JRK	Jrk helix-turn-helix protein
84436	9.48E-01	9.05E-01	0.2429	0.119238	0.0289644	1330.4	ZNF528	zinc finger protein 528
6083	9.48E-01	9.05E-01	0.3136	-0.119036	-0.0373273	37.98	SNORD21	"small nucleolar RNA, C/D box 21"
1997	9.48E-01	9.05E-01	0.2715	0.118722	0.0322371	4435.83	ELF1	E74 like ETS transcription factor 1
5023	9.48E-01	9.06E-01	1.1833	0.118658	0.1404063	60.09	P2RX1	purinergic receptor P2X 1
107986123	9.48E-01	9.06E-01	0.6368	0.11838	0.0753897	22.33	LOC107986123	
5978	9.48E-01	9.06E-01	0.1495	-0.118497	-0.0177168	2823.91	REST	RE1 silencing transcription factor
9184	9.48E-01	9.06E-01	0.2267	0.118399	0.0268371	2451.73	BUB3	BUB3 mitotic checkpoint protein
105372473	9.48E-01	9.06E-01	0.775	-0.118392	-0.0917572	10.9	LOC105372473	uncharacterized LOC105372473
653464	9.48E-01	9.06E-01	0.244	-0.118095	-0.0288162	534.9	SRGAP2C	SLIT-ROBO Rho GTPase activating protein 2C
9778	9.48E-01	9.06E-01	0.174	0.118167	0.0205627	3758.25	KIAA0232	KIAA0232
286059	9.48E-01	9.06E-01	0.5388	0.118166	0.0636737	14.36	LOC286059	TNF receptor superfamily member 10d pseudogene
23279	9.48E-01	9.06E-01	0.1122	-0.117947	-0.0132346	4130.88	NUP160	nucleoporin 160
57542	9.48E-01	9.06E-01	0.0993	-0.118047	-0.0117267	1632.42	KLHL42	kelch like family member 42
23533	9.48E-01	9.06E-01	0.8446	0.117961	0.0996282	250.55	PIK3R5	phosphoinositide-3-kinase regulatory subunit 5
386758	9.48E-01	9.06E-01	0.3548	-0.118034	-0.0418802	146.71	ZNF582-DT	ZNF582 divergent transcript
80263	9.48E-01	9.06E-01	0.4637	-0.117747	-0.0546021	452.06	TRIM45	tripartite motif containing 45
101927355	9.48E-01	9.06E-01	0.4107	-0.117617	-0.0483109	294.4	EYA2-AS1	EYA2 antisense RNA 1
7371	9.48E-01	9.06E-01	0.2674	0.117472	0.0314135	398.79	UCK2	uridine-cytidine kinase 2
100874034	9.48E-01	9.07E-01	0.2505	-0.117434	-0.0294126	82.11	UBXN7-AS1	UBXN7 antisense RNA 1
5479	9.48E-01	9.07E-01	0.2571	0.117359	0.0301699	2990.02	PPIB	peptidylprolyl isomerase B
729177	9.48E-01	9.07E-01	0.5293	0.117216	0.0620433	25.09	NBAT1	neuroblastoma associated transcript 1
107985550	9.48E-01	9.07E-01	0.3195	-0.117231	-0.0374534	68.75	LOC107985550	
285941	9.49E-01	9.07E-01	0.9705	-0.117008	-0.1135622	18.47	LINC02860	long intergenic non-protein coding RNA 2860
3362	9.49E-01	9.07E-01	0.334	-0.11634	-0.0388632	29.22	HTR6	5-hydroxytryptamine receptor 6
129531	9.49E-01	9.07E-01	0.252	-0.116281	-0.0293023	241.89	MITD1	microtubule interacting and trafficking domain containing 1
101926963	9.49E-01	9.07E-01	0.8668	0.116241	0.1007573	28.12	PRKAR1B-AS1	PRKAR1B antisense RNA 1
9028	9.49E-01	9.07E-01	0.6066	-0.116366	-0.0705889	10.75	RHBDL1	rhomboid like 1
105371734	9.49E-01	9.07E-01	0.4284	-0.116431	-0.0498779	61.82	LOC105371734	uncharacterized LOC105371734
102465488	9.49E-01	9.07E-01	0.7808	-0.116244	-0.0907581	10.98	MIR6814	microRNA 6814
63951	9.49E-01	9.08E-01	0.5229	0.116114	0.060714	273.87	DMRTA1	DMRT like family A1
3587	9.49E-01	9.08E-01	0.8587	0.115958	0.0995766	775.67	IL10RA	interleukin 10 receptor subunit alpha
3311	9.49E-01	9.08E-01	0.7983	-0.115868	-0.0924994	269.14	HSPA7	heat shock protein family A (Hsp70) member 7 (pseudogene)
54840	9.49E-01	9.08E-01	0.1176	0.115445	0.0135727	818.64	APTX	aprataxin
677839	9.49E-01	9.08E-01	0.3023	0.115473	0.03491	55.79	SNORA71C	"small nucleolar RNA, H/ACA box 71C"
107282092	9.50E-01	9.08E-01	0.2149	0.115181	0.0247494	380.2	BOLA2-SMG1P6	BOLA2-SMG1P6 readthrough
107984862	9.50E-01	9.08E-01	0.9599	0.115001	0.1103934	14.84	LOC107984862	uncharacterized LOC107984862
147746	9.50E-01	9.08E-01	0.5689	-0.114982	-0.0654173	10.56	HIPK4	homeodomain interacting protein kinase 4
401022	9.50E-01	9.09E-01	0.7603	0.114921	0.08738	48.74	HAGLR	HOXD antisense growth-associated long non-coding RNA
10724	9.50E-01	9.09E-01	0.1725	-0.114778	-0.0197944	9512.81	OGA	O-GlcNAcase
25771	9.50E-01	9.09E-01	0.2184	0.114744	0.0250595	1448.26	TBC1D22A	TBC1 domain family member 22A
26782	9.50E-01	9.09E-01	0.3295	0.114407	0.0376995	42.99	SNORA66	"small nucleolar RNA, H/ACA box 66"
51112	9.50E-01	9.09E-01	0.1346	0.114255	0.0153817	2209.82	TRAPPC12	trafficking protein particle complex subunit 12
55854	9.50E-01	9.09E-01	0.1832	0.114463	0.0209702	1238.74	ZC3H15	zinc finger CCCH-type containing 15
101928323	9.50E-01	9.09E-01	0.3207	-0.114293	-0.0366484	196.23	ZBTB47-AS1	ZBTB47 and NKTR antisense RNA 1
1635	9.50E-01	9.09E-01	0.2648	-0.114129	-0.0302161	3625.08	DCTD	dCMP deaminase
83884	9.50E-01	9.09E-01	0.7195	-0.114055	-0.082065	23.26	SLC25A2	solute carrier family 25 member 2
55529	9.50E-01	9.09E-01	0.2516	0.114268	0.0287481	277.11	PIP4P2	"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2"
56681	9.50E-01	9.09E-01	0.1198	-0.114095	-0.0136686	5185.32	SAR1A	secretion associated Ras related GTPase 1A
51380	9.50E-01	9.09E-01	0.2482	0.114199	0.0283402	657.49	CSAD	cysteine sulfinic acid decarboxylase
105379493	9.50E-01	9.09E-01	0.9012	-0.114482	-0.1031739	22.87	CH507-145C22.1	uncharacterized CH507-145C22.1
56339	9.50E-01	9.09E-01	0.1753	-0.11377	-0.019949	1559.37	METTL3	"methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit"
64595	9.50E-01	9.09E-01	2.1445	-0.113806	-0.2440568	408.41	TTTY15	"testis-specific transcript, Y-linked 15"
165918	9.50E-01	9.10E-01	0.1889	-0.113617	-0.0214672	1288.51	RNF168	ring finger protein 168
3028	9.50E-01	9.10E-01	0.2539	0.113539	0.0288234	836.15	HSD17B10	hydroxysteroid 17-beta dehydrogenase 10
23353	9.50E-01	9.10E-01	0.2423	0.113402	0.0274729	4891.57	SUN1	Sad1 and UNC84 domain containing 1
10947	9.50E-01	9.10E-01	0.1896	-0.113433	-0.0215059	878.12	AP3M2	adaptor related protein complex 3 subunit mu 2
112268055	9.50E-01	9.10E-01	0.2342	-0.113226	-0.0265212	110.29	LOC112268055	uncharacterized LOC112268055
149076	9.50E-01	9.10E-01	0.1908	-0.112931	-0.0215469	680.01	ZNF362	zinc finger protein 362
101928237	9.50E-01	9.10E-01	0.2757	0.113009	0.0311602	77.95	LOC101928237	uncharacterized LOC101928237
135295	9.50E-01	9.10E-01	0.2267	-0.113061	-0.0256359	116.37	SRSF12	serine and arginine rich splicing factor 12
3746	9.50E-01	9.10E-01	0.5444	0.112909	0.0614702	14.56	KCNC1	potassium voltage-gated channel subfamily C member 1
83873	9.50E-01	9.10E-01	0.5499	0.112747	0.0619971	45.29	GPR61	G protein-coupled receptor 61
101928849	9.50E-01	9.10E-01	1.6956	-0.112799	-0.1912566	212.65	LOC101928849	uncharacterized LOC101928849
105378419	9.51E-01	9.11E-01	0.5795	0.112267	0.0650563	15.13	LOC105378419	uncharacterized LOC105378419
79842	9.51E-01	9.11E-01	0.1452	0.112368	0.0163106	272.83	ZBTB3	zinc finger and BTB domain containing 3
140462	9.51E-01	9.11E-01	0.4161	-0.112298	-0.0467276	57.41	ASB9	ankyrin repeat and SOCS box containing 9
79746	9.51E-01	9.11E-01	0.4574	-0.111955	-0.0512093	395.85	ECHDC3	enoyl-CoA hydratase domain containing 3
442578	9.51E-01	9.11E-01	0.1751	0.111855	0.0195849	464.54	STAG3L3	stromal antigen 3-like 3 (pseudogene)
58477	9.51E-01	9.11E-01	0.2522	-0.111782	-0.0281866	1696.76	SRPRB	SRP receptor subunit beta
93589	9.51E-01	9.11E-01	0.493	0.111438	0.0549404	110.07	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4
107985486	9.51E-01	9.11E-01	0.4315	0.111487	0.048109	64.3	LOC107985486	uncharacterized LOC107985486
1070	9.51E-01	9.11E-01	0.2436	0.111319	0.0271131	107.84	CETN3	centrin 3
7357	9.51E-01	9.11E-01	0.5621	0.111354	0.0625876	1832.77	UGCG	UDP-glucose ceramide glucosyltransferase
6697	9.51E-01	9.12E-01	0.3203	-0.11102	-0.0355636	276.08	SPR	sepiapterin reductase
79595	9.51E-01	9.12E-01	0.1058	-0.110935	-0.0117359	643.36	SAP130	Sin3A associated protein 130
2870	9.51E-01	9.12E-01	0.5904	0.110803	0.0654132	880.48	GRK6	G protein-coupled receptor kinase 6
83480	9.52E-01	9.12E-01	0.1775	0.11064	0.0196439	209.82	PUS3	pseudouridine synthase 3
51534	9.52E-01	9.12E-01	0.1515	-0.110468	-0.0167354	1186.73	VTA1	vesicle trafficking 1
107985295	9.52E-01	9.12E-01	0.5124	0.110503	0.0566231	19.04	LOC107985295	uncharacterized LOC107985295
107985694	9.52E-01	9.12E-01	0.4228	-0.110488	-0.0467097	21.34	LOC107985694	uncharacterized LOC107985694
6895	9.52E-01	9.12E-01	0.1656	-0.11022	-0.0182562	291.81	TARBP2	TARBP2 subunit of RISC loading complex
105371903	9.52E-01	9.12E-01	0.5087	0.110238	0.0560757	150.69	LOC105371903	uncharacterized LOC105371903
100132062	9.52E-01	9.12E-01	0.2732	-0.110115	-0.0300872	43.09	LOC100132062	uncharacterized LOC100132062
2048	9.52E-01	9.13E-01	0.3737	0.109533	0.0409375	582.62	EPHB2	EPH receptor B2
101929770	9.52E-01	9.12E-01	0.4338	0.10989	0.0476695	32.32	LOC101929770	uncharacterized LOC101929770
11112	9.52E-01	9.12E-01	0.2559	0.109994	0.0281494	1810.01	HIBADH	3-hydroxyisobutyrate dehydrogenase
6621	9.52E-01	9.13E-01	0.1972	0.10968	0.0216329	280.62	SNAPC4	small nuclear RNA activating complex polypeptide 4
5612	9.52E-01	9.13E-01	0.1379	-0.109492	-0.0151033	2375.79	THAP12	THAP domain containing 12
23416	9.52E-01	9.13E-01	0.2593	0.109433	0.0283723	65.53	KCNH3	potassium voltage-gated channel subfamily H member 3
107984027	9.52E-01	9.13E-01	1.6752	-0.109508	-0.1834479	112.05	LINC02277	long intergenic non-protein coding RNA 2277
101930091	9.52E-01	9.13E-01	0.2386	0.109461	0.0261143	116.89	LOC101930091	uncharacterized LOC101930091
105371038	9.52E-01	9.13E-01	0.3742	0.109521	0.0409875	28.51	LOC105371038	uncharacterized LOC105371038
57687	9.52E-01	9.13E-01	0.8611	-0.109666	-0.0944342	172.85	VAT1L	vesicle amine transport 1 like
100996660	9.52E-01	9.13E-01	0.301	-0.109709	-0.0330171	57.59	LOC100996660	uncharacterized LOC100996660
54857	9.52E-01	9.13E-01	0.6329	-0.10943	-0.0692634	11.98	GDPD2	glycerophosphodiester phosphodiesterase domain containing 2
107984546	9.52E-01	9.13E-01	0.3668	-0.109299	-0.0400933	217.57	LOC107984546	
9400	9.52E-01	9.13E-01	0.2022	0.108938	0.0220272	1128.67	RECQL5	RecQ like helicase 5
8802	9.52E-01	9.14E-01	0.2687	-0.10845	-0.0291429	1920.06	SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha
107986961	9.52E-01	9.14E-01	0.5935	-0.108534	-0.0644154	29.15	LOC107986961	
105369780	9.52E-01	9.14E-01	0.2838	0.108421	0.0307707	82.95	LOC105369780	
22856	9.52E-01	9.14E-01	0.3176	0.108479	0.0344487	1294.41	CHSY1	chondroitin sulfate synthase 1
105374080	9.52E-01	9.14E-01	0.7488	-0.108176	-0.0809983	15.96	LOC105374080	uncharacterized LOC105374080
107986413	9.52E-01	9.14E-01	0.7981	0.108171	0.0863324	27.03	LOC107986413	
8345	9.53E-01	9.14E-01	0.898	-0.107823	-0.0968226	124.48	H2BC9	H2B clustered histone 9
85446	9.53E-01	9.14E-01	0.3105	0.107682	0.0334346	392.67	ZFHX2	zinc finger homeobox 2
101928000	9.53E-01	9.14E-01	0.3928	-0.107712	-0.0423041	23.29	ZNF232-AS1	ZNF232 antisense RNA 1
148327	9.53E-01	9.15E-01	0.1743	0.107313	0.0187073	317.97	CREB3L4	cAMP responsive element binding protein 3 like 4
10538	9.53E-01	9.15E-01	1.1912	-0.107346	-0.1278764	47.45	BATF	basic leucine zipper ATF-like transcription factor
105371345	9.53E-01	9.14E-01	0.5458	-0.107442	-0.0586438	22.29	LOC105371345	
976	9.53E-01	9.14E-01	0.6309	0.107418	0.0677717	1066.77	ADGRE5	adhesion G protein-coupled receptor E5
25777	9.53E-01	9.15E-01	0.2947	0.107267	0.031616	2763.84	SUN2	Sad1 and UNC84 domain containing 2
105376520	9.53E-01	9.15E-01	0.6338	0.107175	0.0679325	15.86	LOC105376520	uncharacterized LOC105376520
441046	9.53E-01	9.15E-01	0.4604	0.107109	0.049316	20.64	GUSBP5	GUSB pseudogene 5
100422885	9.53E-01	9.15E-01	0.2127	-0.106902	-0.0227354	111.11	MIR1244-2	microRNA 1244-2
3177	9.53E-01	9.15E-01	0.1971	-0.106876	-0.0210601	277.72	SLC29A2	solute carrier family 29 member 2
105372770	9.53E-01	9.15E-01	0.3849	-0.106898	-0.0411444	38.68	LOC105372770	uncharacterized LOC105372770
140711	9.53E-01	9.15E-01	0.5416	0.1066	0.0577364	291.49	TLDC2	TBC/LysM-associated domain containing 2
107986265	9.53E-01	9.15E-01	0.5563	-0.106489	-0.0592404	21.52	LOC107986265	
8934	9.53E-01	9.15E-01	0.2402	-0.106327	-0.0255403	1831.4	RAB29	"RAB29, member RAS oncogene family"
100271722	9.53E-01	9.15E-01	0.4032	0.106361	0.0428812	63.61	LINC00899	long intergenic non-protein coding RNA 899
29062	9.53E-01	9.15E-01	0.2906	-0.106239	-0.0308722	491.23	WDR91	WD repeat domain 91
1318	9.53E-01	9.15E-01	0.3576	0.106215	0.0379866	384.93	SLC31A2	solute carrier family 31 member 2
107984019	9.53E-01	9.15E-01	0.6978	0.106143	0.0740695	27.6	LOC107984019	uncharacterized LOC107984019
10149	9.53E-01	9.15E-01	0.4127	-0.106117	-0.0437983	319.04	ADGRG2	adhesion G protein-coupled receptor G2
101929524	9.53E-01	9.16E-01	0.4044	-0.105903	-0.0428292	39.62	RETREG1-AS1	RETREG1 antisense RNA 1
101930023	9.53E-01	9.16E-01	1.0365	0.105931	0.1097929	28	LINC02391	long intergenic non-protein coding RNA 2391
101927096	9.53E-01	9.16E-01	0.3571	-0.105567	-0.037693	422.22	CLMAT3	colorectal liver metastasis associated transcript 3
116285	9.53E-01	9.16E-01	0.3454	-0.105617	-0.0364778	62.77	ACSM1	acyl-CoA synthetase medium chain family member 1
51393	9.53E-01	9.16E-01	0.7329	0.105634	0.0774212	381.55	TRPV2	transient receptor potential cation channel subfamily V member 2
101929464	9.54E-01	9.16E-01	0.494	-0.105337	-0.0520382	28.69	PHC2-AS1	PHC2 antisense RNA 1
114883	9.54E-01	9.16E-01	0.1525	-0.105259	-0.016054	4056.22	OSBPL9	oxysterol binding protein like 9
51626	9.54E-01	9.16E-01	0.3329	-0.105231	-0.0350281	816.01	DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1
56132	9.54E-01	9.16E-01	0.3338	-0.105172	-0.0351033	36.23	PCDHB3	protocadherin beta 3
6035	9.54E-01	9.16E-01	0.4275	-0.105447	-0.0450839	327.05	RNASE1	"ribonuclease A family member 1, pancreatic"
