ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
59_8_3	8.46e-01	6.76e-01	0.4264596	-6.51935	0.084452	NME1-NME2///UTP18///NME2///NME1	NME1-NME2///UTP18, small subunit (SSU) processome component, homolog (yeast)///non-metastatic cells 2, protein (NM23B) expressed in///non-metastatic cells 1, protein (NM23A) expressed in	654364///51096///4831///4830
30_23_3	8.46e-01	6.76e-01	0.4263866	-6.51938	0.152062	AHNAK	AHNAK nucleoprotein	79026
30_30_4	8.46e-01	6.76e-01	0.4263113	-6.51942	0.2830679	HOXD10	homeobox D10	3236
37_15_6	8.46e-01	6.76e-01	-0.4260794	-6.51952	-0.1495741	FAM80B	family with sequence similarity 80, member B	57494
28_25_3	8.46e-01	6.76e-01	0.4258724	-6.51961	0.0769785	KATNA1	katanin p60 (ATPase-containing) subunit A 1	11104
56_15_1	8.46e-01	6.76e-01	0.4258507	-6.51962	0.0628799	LYST	lysosomal trafficking regulator	1130
34_2_6	8.46e-01	6.77e-01	-0.4256392	-6.51971	-0.4468733	KRT23	keratin 23 (histone deacetylase inducible)	25984
53_11_6	8.46e-01	6.77e-01	-0.425625	-6.51972	-0.0854006	SLC25A38	solute carrier family 25, member 38	54977
54_16_2	8.46e-01	6.77e-01	-0.4252766	-6.51987	-0.0688642	MCFD2///C11orf3///C11orf2	multiple coagulation factor deficiency 2///chromosome 11 open reading frame 3///chromosome 11 open reading frame2	90411///739///738
18_26_1	8.46e-01	6.77e-01	-0.4251072	-6.51995	-0.2937594	AARS	alanyl-tRNA synthetase	16
12_20_1	8.46e-01	6.77e-01	-0.4250859	-6.51996	-0.0676552	COL6A2	collagen, type VI, alpha 2	1292
12_23_2	8.47e-01	6.77e-01	-0.4245738	-6.52018	-0.0819112	CDK8	cyclin-dependent kinase 8	1024
54_11_1	8.47e-01	6.77e-01	0.4245669	-6.52019	0.1070962	LAMP2	lysosomal-associated membrane protein 2	3920
24_15_7	8.47e-01	6.77e-01	0.4244696	-6.52023	0.1093105	MEFV	Mediterranean fever	4210
16_13_2	8.47e-01	6.77e-01	0.4243934	-6.52026	0.0779596	RAD50	RAD50 homolog (S. cerevisiae)	10111
52_17_1	8.47e-01	6.78e-01	-0.4242037	-6.52035	-0.1275725	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	7048
25_4_2	8.47e-01	6.78e-01	0.4241038	-6.52039	0.4278936	FST	follistatin	10468
4_17_4	8.47e-01	6.78e-01	0.424056	-6.52041	0.0853573	FEZ2	fasciculation and elongation protein zeta 2 (zygin II)	9637
39_14_4	8.47e-01	6.78e-01	-0.4236826	-6.52057	-0.0985562			
13_2_4	8.47e-01	6.78e-01	0.4234445	-6.52068	0.0647408	KHDRBS1	KH domain containing, RNA binding, signal transduction associated 1	10657
56_8_6	8.47e-01	6.78e-01	0.4232829	-6.52075	0.1243582	ZXDC	ZXD family zinc finger C	79364
30_24_1	8.47e-01	6.78e-01	0.4231845	-6.52079	0.2055638	EGFR	epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	1956
1_20_4	8.47e-01	6.78e-01	0.423112	-6.52083	0.0779877	XRCC5	X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining; Ku autoantigen, 80kDa)	7520
43_29_3	8.47e-01	6.79e-01	0.4227226	-6.521	0.1708985			
4_24_5	8.47e-01	6.79e-01	0.4224899	-6.5211	0.0683134	HARS	histidyl-tRNA synthetase	3035
3_15_2	8.47e-01	6.79e-01	0.4220459	-6.52129	0.3114287	CXCR6	chemokine (C-X-C motif) receptor 6	10663
19_13_6	8.47e-01	6.79e-01	0.4219194	-6.52135	0.0926568	C20orf4///ADH6	chromosome 20 open reading frame 4///alcohol dehydrogenase 6 (class V)	25980///130
19_27_7	8.47e-01	6.79e-01	0.4219025	-6.52136	0.1840668			
28_29_7	8.47e-01	6.79e-01	-0.4217552	-6.52142	-0.0525577	RXRA	retinoid X receptor, alpha	6256
19_9_1	8.47e-01	6.79e-01	0.4216061	-6.52148	0.0687175	CSNK2B	casein kinase 2, beta polypeptide	1460
40_2_4	8.47e-01	6.80e-01	0.4211777	-6.52167	0.1047056			
6_6_8	8.47e-01	6.80e-01	0.4211715	-6.52167	0.1454179	C11orf56	chromosome 11 open reading frame 56	84067
56_23_7	8.47e-01	6.80e-01	-0.421001	-6.52175	-0.2978179	NR4A3	nuclear receptor subfamily 4, group A, member 3	8013
34_10_5	8.47e-01	6.80e-01	0.4204821	-6.52198	0.0813197	CCDC50	coiled-coil domain containing 50	152137
2_12_1	8.47e-01	6.80e-01	0.4203092	-6.52205	0.1302207	CLIP1	CAP-GLY domain containing linker protein 1	6249
29_18_4	8.47e-01	6.80e-01	0.4201993	-6.5221	0.2397828	EBI2	Epstein-Barr virus induced gene 2 (lymphocyte-specific G protein-coupled receptor)	1880
9_13_3	8.47e-01	6.81e-01	0.4199667	-6.5222	0.0908422	API5	apoptosis inhibitor 5	8539
14_2_7	8.47e-01	6.81e-01	0.4199329	-6.52221	0.0752885	KIAA0319L	KIAA0319-like	79932
45_30_1	8.47e-01	6.81e-01	0.4193017	-6.52249	0.0677837	FNTA	farnesyltransferase, CAAX box, alpha	2339
11_5_6	8.47e-01	6.81e-01	-0.4192012	-6.52253	-0.1343313	PHACTR2	phosphatase and actin regulator 2	9749
49_30_7	8.47e-01	6.81e-01	-0.41894	-6.52265	-0.1516163			
22_4_5	8.47e-01	6.81e-01	0.4188209	-6.5227	0.0834069	SPR	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)	6697
1_19_7	8.47e-01	6.82e-01	-0.4185976	-6.52279	-0.170336	FBXL7	F-box and leucine-rich repeat protein 7	23194
55_12_2	8.47e-01	6.82e-01	0.4185717	-6.52281	0.1082738	CASP1	caspase 1, apoptosis-related cysteine peptidase (interleukin 1, beta, convertase)	834
31_15_1	8.47e-01	6.82e-01	-0.4183508	-6.5229	-0.1211593	GNAL	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type	2774
57_23_1	8.47e-01	6.82e-01	-0.4183366	-6.52291	-0.2581435	EPB42	erythrocyte membrane protein band 4.2	2038
8_3_8	8.47e-01	6.82e-01	0.4182896	-6.52293	0.07462	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide 18kDa	6634
3_11_8	8.47e-01	6.82e-01	0.4181603	-6.52298	0.0955136	OAS3	2'-5'-oligoadenylate synthetase 3, 100kDa	4940
34_29_2	8.47e-01	6.82e-01	0.4180577	-6.52303	0.1814673	CORO1A	coronin, actin binding protein, 1A	11151
42_21_1	8.47e-01	6.82e-01	0.4175329	-6.52326	0.2875152	TARP///TRGV9///TRGV5///TRGV3///TRGC2	TCR gamma alternate reading frame protein///T cell receptor gamma variable 9///T cell receptor gamma variable 5///T cell receptor gamma variable 3///T cell receptor gamma constant 2	445347///6983///6978///6976///6967
20_3_3	8.47e-01	6.82e-01	0.4173518	-6.52333	0.0767821	SS18	synovial sarcoma translocation, chromosome 18	6760
30_29_1	8.47e-01	6.83e-01	0.4171972	-6.5234	0.1289232	TARS	threonyl-tRNA synthetase	6897
54_20_7	8.47e-01	6.83e-01	0.4171696	-6.52341	0.1631032	OAS1	2',5'-oligoadenylate synthetase 1, 40/46kDa	4938
14_2_4	8.47e-01	6.83e-01	-0.4171525	-6.52342	-0.2165561	TRUB2	TruB pseudouridine (psi) synthase homolog 2 (E. coli)	26995
20_7_5	8.47e-01	6.83e-01	-0.4170921	-6.52345	-0.2054741	FAU	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed	2197
40_7_6	8.47e-01	6.83e-01	0.4170188	-6.52348	0.0619928	ZNF294	zinc finger protein 294	26046
49_3_8	8.47e-01	6.83e-01	0.4161306	-6.52386	0.0693099	DTYMK	deoxythymidylate kinase (thymidylate kinase)	1841
25_28_4	8.47e-01	6.84e-01	-0.4158836	-6.52397	-0.5904319	CDH19	cadherin 19, type 2	28513
20_25_2	8.47e-01	6.84e-01	0.41556	-6.52411	0.253266	CG018	hypothetical gene CG018	90634
6_18_5	8.47e-01	6.84e-01	0.4153879	-6.52418	0.0930261	PYCR2	pyrroline-5-carboxylate reductase family, member 2	29920
8_23_7	8.47e-01	6.84e-01	0.4151475	-6.52429	0.1997438			
36_2_3	8.47e-01	6.84e-01	0.4150628	-6.52432	0.0563849	RUNDC3A	RUN domain containing 3A	10900
34_17_1	8.47e-01	6.84e-01	-0.4149197	-6.52438	-0.0884927	UBE2B	ubiquitin-conjugating enzyme E2B (RAD6 homolog)	7320
27_21_7	8.47e-01	6.84e-01	-0.4148794	-6.5244	-0.0658017	ZNRF1	zinc and ring finger 1	84937
36_25_5	8.47e-01	6.84e-01	0.4146804	-6.52449	0.1467453	CDH13	cadherin 13, H-cadherin (heart)	1012
60_25_2	8.47e-01	6.85e-01	-0.4144917	-6.52457	-0.0967826	DAP	death-associated protein	1611
39_25_5	8.47e-01	6.85e-01	0.4144724	-6.52458	0.1067716	GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1	26088
52_6_8	8.47e-01	6.85e-01	0.4139738	-6.52479	0.0897304	PLP1	proteolipid protein 1 (Pelizaeus-Merzbacher disease, spastic paraplegia 2, uncomplicated)	5354
45_6_3	8.47e-01	6.85e-01	0.4139547	-6.5248	0.1398531	SLC22A18	solute carrier family 22 (organic cation transporter), member 18	5002
7_8_8	8.47e-01	6.85e-01	-0.4139359	-6.52481	-0.0791079	SF3A1	splicing factor 3a, subunit 1, 120kDa	10291
41_25_7	8.47e-01	6.85e-01	0.4138898	-6.52483	0.2284694	BIC	BIC transcript	114614
24_18_7	8.47e-01	6.85e-01	-0.4138282	-6.52485	-0.0694803	IMP3	IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast)	55272
51_23_1	8.47e-01	6.85e-01	0.413616	-6.52494	0.1823004	FLNA	filamin A, alpha (actin binding protein 280)	2316
15_24_6	8.47e-01	6.85e-01	-0.4133528	-6.52506	-0.1786833	MRPS26	mitochondrial ribosomal protein S26	64949
6_4_2	8.47e-01	6.85e-01	-0.4132933	-6.52508	-0.0869884	HNRPM	heterogeneous nuclear ribonucleoprotein M	4670
10_7_7	8.47e-01	6.85e-01	0.4131357	-6.52515	0.1343266	PLCB1	phospholipase C, beta 1 (phosphoinositide-specific)	23236
12_29_2	8.47e-01	6.86e-01	0.4129765	-6.52522	0.0650938	UBE2G1	ubiquitin-conjugating enzyme E2G 1 (UBC7 homolog, yeast)	7326
6_17_1	8.47e-01	6.86e-01	-0.4128157	-6.52529	-0.2719735	YY1	YY1 transcription factor	7528
11_24_5	8.47e-01	6.86e-01	0.4126651	-6.52535	0.0661657	VPS29	vacuolar protein sorting 29 homolog (S. cerevisiae)	51699
28_24_3	8.47e-01	6.86e-01	-0.4126567	-6.52536	-0.0890654	DDX41	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	51428
9_30_7	8.47e-01	6.86e-01	0.4125336	-6.52541	0.1071899	ALOX12B	arachidonate 12-lipoxygenase, 12R type	242
17_7_3	8.47e-01	6.86e-01	0.4123174	-6.5255	0.0940837	GAK	cyclin G associated kinase	2580
59_12_1	8.47e-01	6.86e-01	0.4120031	-6.52564	0.1701421			
40_23_5	8.47e-01	6.86e-01	0.4118672	-6.52569	0.1779502	CHAF1B	chromatin assembly factor 1, subunit B (p60)	8208
49_5_6	8.47e-01	6.87e-01	-0.4115797	-6.52582	-0.0874229	PCDHB5	protocadherin beta 5	26167
50_2_7	8.47e-01	6.87e-01	-0.4114432	-6.52587	-0.0794641	RNF146	ring finger protein 146	81847
24_9_4	8.47e-01	6.87e-01	0.4114228	-6.52588	0.4503391	GABRB3	gamma-aminobutyric acid (GABA) A receptor, beta 3	2562
58_31_2	8.47e-01	6.87e-01	0.4111521	-6.526	0.130967	PPARD	peroxisome proliferator-activated receptor delta	5467
26_17_6	8.47e-01	6.87e-01	-0.4111298	-6.52601	-0.0789319	QRICH1	glutamine-rich 1	54870
1_25_3	8.47e-01	6.87e-01	0.4110842	-6.52603	0.1548264	PAX1	paired box 1	5075
42_21_5	8.47e-01	6.88e-01	0.4103234	-6.52635	0.1560468	NODAL	nodal homolog (mouse)	4838
22_23_4	8.47e-01	6.88e-01	-0.4103159	-6.52635	-0.2329968			
1_4_5	8.47e-01	6.88e-01	0.4103101	-6.52636	0.1191117	SLC27A1///TUBA1A	solute carrier family 27 (fatty acid transporter), member 1///tubulin, alpha 1a	376497///7846
1_12_5	8.47e-01	6.88e-01	0.4100722	-6.52646	0.2016634	SRPRB	signal recognition particle receptor, B subunit	58477
40_19_3	8.47e-01	6.88e-01	-0.4097226	-6.52661	-0.0928626	PISD	phosphatidylserine decarboxylase	23761
46_10_6	8.47e-01	6.88e-01	-0.4095013	-6.5267	-0.0668881			
32_2_2	8.47e-01	6.88e-01	-0.4093002	-6.52679	-0.1905003	SOCS3	suppressor of cytokine signaling 3	9021
7_11_6	8.47e-01	6.88e-01	-0.4092236	-6.52682	-0.2613322	COASY	Coenzyme A synthase	80347
36_5_4	8.47e-01	6.89e-01	0.4078326	-6.52741	0.1173063	RUVBL2	RuvB-like 2 (E. coli)	10856
29_29_1	8.47e-01	6.89e-01	-0.4076774	-6.52747	-0.064143	HMGB1	high-mobility group box 1	3146
11_15_5	8.47e-01	6.89e-01	0.407666	-6.52748	0.2815688	TLR7	toll-like receptor 7	51284
48_2_2	8.47e-01	6.89e-01	-0.4075972	-6.52751	-0.2743065	BMP5	bone morphogenetic protein 5	653
47_29_3	8.47e-01	6.90e-01	0.407483	-6.52756	0.0926811	CYP46A1	cytochrome P450, family 46, subfamily A, polypeptide 1	10858
10_4_6	8.47e-01	6.90e-01	-0.4072808	-6.52764	-0.1008523	KIAA1107	KIAA1107	23285
23_6_8	8.47e-01	6.90e-01	-0.4068564	-6.52782	-0.0646402	EIF2C1	eukaryotic translation initiation factor 2C, 1	26523
7_3_7	8.47e-01	6.90e-01	-0.4068078	-6.52784	-0.0591462	REPS1	RALBP1 associated Eps domain containing 1	85021
9_11_5	8.47e-01	6.90e-01	-0.4066986	-6.52789	-0.3351401	CACNA1I	calcium channel, voltage-dependent, T type, alpha 1I subunit	8911
24_8_3	8.47e-01	6.90e-01	0.4066941	-6.52789	0.0688745	TOR1AIP1///BRF1	torsin A interacting protein 1///BRF1 homolog, subunit of RNA polymerase III transcription initiation factor IIIB (S. cerevisiae)	26092///2972
54_3_8	8.47e-01	6.90e-01	0.4062021	-6.5281	0.1604688	PDE4DIP	phosphodiesterase 4D interacting protein (myomegalin)	9659
43_2_5	8.47e-01	6.91e-01	0.4057582	-6.52828	0.1988566	P2RX7	purinergic receptor P2X, ligand-gated ion channel, 7	5027
23_31_5	8.47e-01	6.91e-01	0.4056767	-6.52832	0.1178493			
37_6_2	8.47e-01	6.91e-01	0.4053456	-6.52846	0.1840993	GTF3C1	general transcription factor IIIC, polypeptide 1, alpha 220kDa	2975
8_31_7	8.47e-01	6.91e-01	0.4051661	-6.52853	0.0697526	NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 (p105)	4790
9_7_8	8.47e-01	6.91e-01	0.4048819	-6.52865	0.061555	MPHOSPH6	M-phase phosphoprotein 6	10200
55_30_3	8.47e-01	6.91e-01	0.404868	-6.52866	0.1880862	NFAT5	nuclear factor of activated T-cells 5, tonicity-responsive	10725
53_17_5	8.47e-01	6.91e-01	-0.4048332	-6.52867	-0.2322709			
35_13_3	8.47e-01	6.92e-01	0.4040774	-6.52899	0.0802336	SIPA1	signal-induced proliferation-associated gene 1	6494
5_10_8	8.47e-01	6.92e-01	-0.4038674	-6.52908	-0.092081	GZMH	granzyme H (cathepsin G-like 2, protein h-CCPX)	2999
52_11_6	8.47e-01	6.92e-01	-0.403851	-6.52909	-0.1652586	FAM83D	family with sequence similarity 83, member D	81610
48_6_2	8.47e-01	6.92e-01	-0.4037781	-6.52912	-0.4327054	TNFSF11	tumor necrosis factor (ligand) superfamily, member 11	8600
56_20_7	8.47e-01	6.92e-01	-0.4035746	-6.5292	-0.1880848	KLF4	Kruppel-like factor 4 (gut)	9314
4_16_7	8.47e-01	6.92e-01	-0.4035648	-6.5292	-0.0833501	KIF1C	kinesin family member 1C	10749
28_19_7	8.47e-01	6.93e-01	-0.4032583	-6.52933	-0.0634333	ALG5	asparagine-linked glycosylation 5 homolog (S. cerevisiae, dolichyl-phosphate beta-glucosyltransferase)	29880
40_18_3	8.47e-01	6.93e-01	0.403111	-6.52939	0.144697	KLK5	kallikrein-related peptidase 5	25818
30_5_5	8.47e-01	6.93e-01	-0.4030613	-6.52942	-0.0991215	TSPYL4	TSPY-like 4	23270
25_29_2	8.47e-01	6.93e-01	0.4027333	-6.52955	0.1251412	UGP2	UDP-glucose pyrophosphorylase 2	7360
28_24_4	8.47e-01	6.93e-01	-0.4025905	-6.52961	-0.1969634	ZNF79	zinc finger protein 79	7633
52_14_1	8.47e-01	6.93e-01	0.4025891	-6.52961	0.1517784	COL4A4	collagen, type IV, alpha 4	1286
55_2_5	8.47e-01	6.93e-01	-0.4025237	-6.52964	-0.3392105	C4B///C4A	complement component 4B (Childo blood group)///complement component 4A (Rodgers blood group)	721///720
14_11_3	8.47e-01	6.93e-01	-0.4023149	-6.52973	-0.0859468	COMMD7///APBB1	COMM domain containing 7///amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65)	149951///322
45_21_7	8.47e-01	6.93e-01	0.4022915	-6.52974	0.2690684	PSCDBP	pleckstrin homology, Sec7 and coiled-coil domains, binding protein	9595
49_11_7	8.47e-01	6.93e-01	0.4022429	-6.52976	0.0613852	LOC401387///CYP51A1	hypothetical protein LOC401387///cytochrome P450, family 51, subfamily A, polypeptide 1	401387///1595
1_25_1	8.47e-01	6.93e-01	0.4022339	-6.52976	0.2595607	MX1	myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse)	4599
27_31_2	8.47e-01	6.93e-01	-0.402217	-6.52977	-0.0666734	MTF1	metal-regulatory transcription factor 1	4520
9_7_7	8.47e-01	6.93e-01	0.4020348	-6.52984	0.0788433	SCYL2	SCY1-like 2 (S. cerevisiae)	55681
41_8_3	8.47e-01	6.94e-01	-0.4019736	-6.52987	-0.0628272			
4_26_7	8.47e-01	6.94e-01	-0.4019073	-6.5299	-0.0775414	PTPN9	protein tyrosine phosphatase, non-receptor type 9	5780
28_18_4	8.47e-01	6.94e-01	0.4017151	-6.52998	0.1093569	SHC1	SHC (Src homology 2 domain containing) transforming protein 1	6464
10_2_3	8.47e-01	6.94e-01	0.4016832	-6.52999	0.1291591	BYSL	bystin-like	705
52_31_2	8.47e-01	6.94e-01	0.4015789	-6.53003	0.0637491	DUSP8	dual specificity phosphatase 8	1850
8_10_5	8.47e-01	6.94e-01	0.4012918	-6.53015	0.066331	HECA	headcase homolog (Drosophila)	51696
3_2_8	8.47e-01	6.94e-01	-0.4010789	-6.53024	-0.2129918	TSC2	tuberous sclerosis 2	7249
59_25_5	8.47e-01	6.94e-01	0.4008068	-6.53036	0.1639877	SIRT7	sirtuin (silent mating type information regulation 2 homolog) 7 (S. cerevisiae)	51547
25_14_3	8.47e-01	6.94e-01	-0.4007498	-6.53038	-0.1174132			
39_24_5	8.47e-01	6.94e-01	-0.4007202	-6.53039	-0.2311041	CTSG	cathepsin G	1511
16_6_4	8.47e-01	6.94e-01	-0.4006666	-6.53041	-0.1031004	NDUFB9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa	4715
40_15_3	8.47e-01	6.95e-01	-0.4005574	-6.53046	-0.1794742	TRIM15	tripartite motif-containing 15	89870
25_26_7	8.47e-01	6.95e-01	0.3999838	-6.5307	0.1013139			
14_4_6	8.47e-01	6.95e-01	0.3998591	-6.53075	0.197685	RASSF2	Ras association (RalGDS/AF-6) domain family 2	9770
8_4_8	8.47e-01	6.95e-01	0.3997767	-6.53078	0.12331	NME1-NME2///UTP18///NME2///NME1///METTL1	NME1-NME2///UTP18, small subunit (SSU) processome component, homolog (yeast)///non-metastatic cells 2, protein (NM23B) expressed in///non-metastatic cells 1, protein (NM23A) expressed in///methyltransferase like 1	654364///51096///4831///4830///4234
16_29_7	8.47e-01	6.96e-01	0.3988214	-6.53118	0.3115655	IFNG	interferon, gamma	3458
55_6_7	8.47e-01	6.96e-01	-0.3985735	-6.53128	-0.0686135	EDEM3	ER degradation enhancer, mannosidase alpha-like 3	80267
37_30_4	8.47e-01	6.96e-01	0.398451	-6.53133	0.0807931	RAD9A	RAD9 homolog A (S. pombe)	5883
11_21_2	8.47e-01	6.96e-01	-0.3981171	-6.53147	-0.0647622	TM9SF1	transmembrane 9 superfamily member 1	10548
35_31_5	8.47e-01	6.96e-01	0.39783	-6.53159	0.0779945	NUP205	nucleoporin 205kDa	23165
19_26_2	8.47e-01	6.97e-01	-0.396974	-6.53194	-0.0905663	GPAA1	glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast)	8733
30_4_8	8.47e-01	6.97e-01	-0.3968249	-6.532	-0.1136963	PRDX2	peroxiredoxin 2	7001
43_31_4	8.47e-01	6.97e-01	0.3965072	-6.53214	0.3139101	GLP1R	glucagon-like peptide 1 receptor	2740
47_10_3	8.47e-01	6.98e-01	0.3964071	-6.53218	0.1726448	CRYGC	crystallin, gamma C	1420
24_2_3	8.47e-01	6.98e-01	0.3963643	-6.53219	0.0770017	SEC23B	Sec23 homolog B (S. cerevisiae)	10483
13_7_3	8.47e-01	6.98e-01	-0.3962852	-6.53223	-0.100866	SOCS7	suppressor of cytokine signaling 7	30837
41_13_3	8.47e-01	6.98e-01	-0.3961445	-6.53228	-0.0734973	ARF1	ADP-ribosylation factor 1	375
41_13_4	8.47e-01	6.98e-01	-0.3957221	-6.53246	-0.1657912	GZMH	granzyme H (cathepsin G-like 2, protein h-CCPX)	2999
56_7_2	8.47e-01	6.98e-01	0.3956242	-6.5325	0.0563204	SUMO2	SMT3 suppressor of mif two 3 homolog 2 (S. cerevisiae)	6613
41_6_6	8.47e-01	6.99e-01	0.3947741	-6.53285	0.2435188	FMNL1	formin-like 1	752
16_24_1	8.47e-01	6.99e-01	-0.3944759	-6.53297	-0.0906367	THPO	thrombopoietin (myeloproliferative leukemia virus oncogene ligand, megakaryocyte growth and development factor)	7066
7_19_1	8.47e-01	6.99e-01	0.394221	-6.53307	0.1448094	EIF2B1	eukaryotic translation initiation factor 2B, subunit 1 alpha, 26kDa	1967
15_8_8	8.47e-01	6.99e-01	0.3941895	-6.53309	0.0713183	PPP2R5C	protein phosphatase 2, regulatory subunit B', gamma isoform	5527
27_20_6	8.47e-01	7.00e-01	-0.393651	-6.53331	-0.2255473			
6_5_5	8.47e-01	7.00e-01	-0.3934468	-6.53339	-0.0926687			
56_3_3	8.47e-01	7.00e-01	0.3932322	-6.53348	0.149656	TRIP13	thyroid hormone receptor interactor 13	9319
41_29_3	8.47e-01	7.00e-01	0.3924631	-6.53379	0.1496976	USP15	ubiquitin specific peptidase 15	9958
53_27_3	8.47e-01	7.00e-01	0.3924511	-6.5338	0.0917829	RPS19	ribosomal protein S19	6223
14_9_5	8.47e-01	7.01e-01	0.3918097	-6.53406	0.0890838	EHD4	EH-domain containing 4	30844
56_2_5	8.47e-01	7.01e-01	-0.3913508	-6.53424	-0.2905428	PTPN20A	protein tyrosine phosphatase, non-receptor type 20A	653129
15_15_6	8.47e-01	7.02e-01	0.390673	-6.53452	0.0788245	C16orf68	chromosome 16 open reading frame 68	79091
19_27_3	8.47e-01	7.02e-01	-0.3906445	-6.53453	-0.1104634	STC2	stanniocalcin 2	8614
7_10_1	8.47e-01	7.02e-01	-0.3900137	-6.53479	-0.0751252	SNX2	sorting nexin 2	6643
44_11_2	8.47e-01	7.02e-01	-0.3898953	-6.53483	-0.1097194	GLUD1	glutamate dehydrogenase 1	2746
27_11_7	8.47e-01	7.03e-01	-0.3894271	-6.53502	-0.0899041	SMARCA1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	6594
10_15_5	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	NDE1	nudE nuclear distribution gene E homolog 1 (A. nidulans)	54820
10_18_2	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	ERBB2	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	2064
13_25_2	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	EYA3	eyes absent homolog 3 (Drosophila)	2140
14_17_2	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	KDELR1	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1	10945
14_4_2	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	NRG2	neuregulin 2	9542
14_5_3	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	GABRD	gamma-aminobutyric acid (GABA) A receptor, delta	2563
15_13_4	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	MCAT	malonyl CoA:ACP acyltransferase (mitochondrial)	27349
15_26_2	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	APP	amyloid beta (A4) precursor protein (peptidase nexin-II, Alzheimer disease)	351
15_2_2	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	PVRL1	poliovirus receptor-related 1 (herpesvirus entry mediator C)	5818
16_23_4	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	SLURP1	secreted LY6/PLAUR domain containing 1	57152
16_29_3	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	LYPD3	LY6/PLAUR domain containing 3	27076
16_3_3	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	GALNT3	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)	2591
17_10_2	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	SHMT1	serine hydroxymethyltransferase 1 (soluble)	6470
17_11_8	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	MNAT1	menage a trois homolog 1, cyclin H assembly factor (Xenopus laevis)	4331
17_15_7	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	SLC22A6	solute carrier family 22 (organic anion transporter), member 6	9356
17_16_7	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	CD160	CD160 molecule	11126
17_28_5	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	SCRN1	secernin 1	9805
18_14_1	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	223
18_22_3	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	HSPA1L	heat shock 70kDa protein 1-like	3305
18_26_4	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	ZNF19///RPL27	zinc finger protein 19///ribosomal protein L27	7567///6155
18_28_6	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	BTBD2	BTB (POZ) domain containing 2	55643
18_29_3	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	KLK11	kallikrein-related peptidase 11	11012
18_29_6	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	MICALL1	MICAL-like 1	85377
18_31_5	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	KIAA0947	KIAA0947 protein	23379
19_15_6	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	LOC653635///FAM39E	similar to CXYorf1-related protein///family with sequence similarity 39, member E	653635///375690
19_7_3	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	TRAFD1	TRAF-type zinc finger domain containing 1	10906
1_13_5	8.47e-01	7.03e-01	0.3893511	-6.53505	0.0744133	TAGLN3	transgelin 3	29114
