ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
207516_at	9.12e-01	8.29e-01	2.18e-01	-6.86764	1.02e-02	CHRNB4	cholinergic receptor nicotinic beta 4 subunit	1143
217079_at	9.12e-01	8.29e-01	2.18e-01	-6.86764	1.87e-02			
205784_x_at	9.12e-01	8.29e-01	2.18e-01	-6.86764	2.26e-02	ARVCF	armadillo repeat gene deleted in velocardiofacial syndrome	421
204819_at	9.12e-01	8.29e-01	2.18e-01	-6.86765	1.01e-02	FGD1	FYVE, RhoGEF and PH domain containing 1	2245
216355_at	9.12e-01	8.29e-01	2.18e-01	-6.86767	1.45e-02	PCDHB17P	protocadherin beta 17 pseudogene	54661
202829_s_at	9.12e-01	8.29e-01	2.18e-01	-6.86767	8.76e-03	VAMP7	vesicle associated membrane protein 7	6845
218387_s_at	9.12e-01	8.29e-01	-2.18e-01	-6.86768	-1.04e-02	PGLS	6-phosphogluconolactonase	25796
208960_s_at	9.12e-01	8.29e-01	-2.18e-01	-6.86768	-3.09e-02	KLF6	Kruppel like factor 6	1316
211286_x_at	9.12e-01	8.29e-01	2.18e-01	-6.86769	2.19e-02	CSF2RA	colony stimulating factor 2 receptor alpha subunit	1438
206224_at	9.12e-01	8.29e-01	-2.18e-01	-6.8678	-1.73e-02	CST1	cystatin SN	1469
222351_at	9.13e-01	8.30e-01	2.17e-01	-6.8679	1.56e-02	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta	5519
216787_at	9.13e-01	8.30e-01	2.17e-01	-6.86791	7.59e-03			
215578_at	9.13e-01	8.30e-01	-2.17e-01	-6.86793	-1.20e-02			
218850_s_at	9.13e-01	8.30e-01	2.17e-01	-6.86794	1.54e-02	LIMD1	LIM domains containing 1	8994
208608_s_at	9.13e-01	8.30e-01	2.17e-01	-6.86795	2.79e-02	SNTB1	syntrophin beta 1	6641
215892_at	9.13e-01	8.30e-01	2.17e-01	-6.86796	1.47e-02	ZNF440	zinc finger protein 440	126070
207287_at	9.13e-01	8.30e-01	2.17e-01	-6.86797	1.59e-02	BIN3-IT1	BIN3 intronic transcript 1	80094
221319_at	9.13e-01	8.30e-01	-2.17e-01	-6.86797	-1.23e-02	PCDHB8	protocadherin beta 8	56128
212207_at	9.13e-01	8.30e-01	2.17e-01	-6.86798	1.31e-02	MED13L	mediator complex subunit 13 like	23389
213481_at	9.13e-01	8.30e-01	-2.17e-01	-6.86799	-1.02e-02	S100A13	S100 calcium binding protein A13	6284
201069_at	9.13e-01	8.30e-01	-2.17e-01	-6.868	-2.56e-02	MMP2	matrix metallopeptidase 2	4313
216227_at	9.13e-01	8.30e-01	2.17e-01	-6.86801	1.50e-02	LOC105379655	uncharacterized LOC105379655	105379655
222096_x_at	9.13e-01	8.30e-01	2.17e-01	-6.86803	2.09e-02			
211512_s_at	9.13e-01	8.30e-01	2.16e-01	-6.86808	8.43e-03	OGFR	opioid growth factor receptor	11054
212530_at	9.13e-01	8.31e-01	-2.16e-01	-6.86823	-7.67e-03	NEK7	NIMA related kinase 7	140609
34478_at	9.13e-01	8.31e-01	-2.16e-01	-6.86825	-1.98e-02	RAB11B	RAB11B, member RAS oncogene family	9230
201605_x_at	9.13e-01	8.31e-01	-2.16e-01	-6.86825	-1.77e-02	CNN2	calponin 2	1265
210508_s_at	9.13e-01	8.31e-01	-2.15e-01	-6.86826	-1.71e-02	KCNQ2	potassium voltage-gated channel subfamily Q member 2	3785
206317_s_at	9.13e-01	8.31e-01	2.15e-01	-6.86827	1.55e-02	ABCB8	ATP binding cassette subfamily B member 8	11194
215814_at	9.13e-01	8.31e-01	-2.15e-01	-6.86827	-9.81e-03	DST	dystonin	667
201056_at	9.13e-01	8.31e-01	-2.15e-01	-6.86828	-9.71e-03	GOLGB1	golgin B1	2804
221955_at	9.13e-01	8.31e-01	-2.15e-01	-6.86828	-1.17e-02			
200075_s_at	9.13e-01	8.31e-01	2.15e-01	-6.86833	9.99e-03	GUK1	guanylate kinase 1	2987
39705_at	9.13e-01	8.31e-01	-2.15e-01	-6.86834	-1.35e-02	SIN3B	SIN3 transcription regulator family member B	23309
203050_at	9.13e-01	8.31e-01	2.15e-01	-6.86834	8.20e-03	TP53BP1	tumor protein p53 binding protein 1	7158
220978_at	9.13e-01	8.31e-01	2.15e-01	-6.86835	1.20e-02	KRTAP1-3	keratin associated protein 1-3	81850
205781_at	9.13e-01	8.31e-01	2.15e-01	-6.86835	1.16e-02	VPS9D1	VPS9 domain containing 1	9605
212017_at	9.13e-01	8.31e-01	-2.15e-01	-6.86843	-1.28e-02	FAM168B	family with sequence similarity 168 member B	130074
209453_at	9.13e-01	8.31e-01	-2.15e-01	-6.86844	-1.29e-02	SLC9A1	solute carrier family 9 member A1	6548
209436_at	9.13e-01	8.31e-01	2.15e-01	-6.86844	1.96e-02	SPON1	spondin 1	10418
210433_at	9.13e-01	8.31e-01	2.15e-01	-6.86845	1.18e-02	POFUT1	protein O-fucosyltransferase 1	23509
215545_at	9.13e-01	8.32e-01	-2.14e-01	-6.86849	-9.34e-03			
203619_s_at	9.13e-01	8.32e-01	2.14e-01	-6.86851	1.25e-02	FAIM2	Fas apoptotic inhibitory molecule 2	23017
221930_at	9.14e-01	8.32e-01	2.14e-01	-6.86854	1.23e-02	PHF7	PHD finger protein 7	51533
209827_s_at	9.14e-01	8.32e-01	-2.14e-01	-6.86857	-1.69e-02	IL16	interleukin 16	3603
201097_s_at	9.14e-01	8.32e-01	-2.14e-01	-6.86861	-7.22e-03	ARF4	ADP ribosylation factor 4	378
210741_at	9.14e-01	8.32e-01	-2.14e-01	-6.86861	-1.06e-02	ARHGEF12	Rho guanine nucleotide exchange factor 12	23365
200015_s_at	9.14e-01	8.32e-01	2.14e-01	-6.86863	5.69e-03	SEPT2	septin 2	4735
207178_s_at	9.14e-01	8.32e-01	-2.14e-01	-6.86864	-9.12e-03	FRK	fyn related Src family tyrosine kinase	2444
208033_s_at	9.14e-01	8.32e-01	2.14e-01	-6.86865	2.64e-02	ZFHX3	zinc finger homeobox 3	463
205287_s_at	9.14e-01	8.32e-01	-2.14e-01	-6.86865	-1.89e-02	TFAP2C	transcription factor AP-2 gamma	7022
218489_s_at	9.14e-01	8.32e-01	-2.14e-01	-6.86866	-1.37e-02	ALAD	aminolevulinate dehydratase	210
217665_at	9.14e-01	8.32e-01	-2.14e-01	-6.86869	-9.21e-03	ZNF813	zinc finger protein 813	126017
211557_x_at	9.14e-01	8.32e-01	2.13e-01	-6.86872	2.41e-02	SLCO2B1	solute carrier organic anion transporter family member 2B1	11309
208860_s_at	9.14e-01	8.32e-01	-2.13e-01	-6.86874	-8.24e-03	ATRX	ATRX, chromatin remodeler	546
47069_at	9.14e-01	8.33e-01	2.13e-01	-6.86876	8.89e-03	PRR5	proline rich 5	55615
201058_s_at	9.14e-01	8.33e-01	2.13e-01	-6.86878	1.33e-02	MYL9	myosin light chain 9	10398
210067_at	9.14e-01	8.33e-01	-2.13e-01	-6.86884	-2.05e-02	AQP4	aquaporin 4	361
211481_at	9.14e-01	8.33e-01	2.13e-01	-6.86884	1.96e-02	SLCO1A2	solute carrier organic anion transporter family member 1A2	6579
207613_s_at	9.14e-01	8.33e-01	-2.13e-01	-6.86886	-2.24e-02	CAMK2A	calcium/calmodulin dependent protein kinase II alpha	815
216947_at	9.14e-01	8.33e-01	-2.13e-01	-6.8689	-9.39e-03	DES	desmin	1674
207854_at	9.14e-01	8.33e-01	-2.12e-01	-6.86895	-1.08e-02	GYPE	glycophorin E (MNS blood group)	2996
221534_at	9.14e-01	8.33e-01	-2.12e-01	-6.86895	-8.86e-03	C11orf68	chromosome 11 open reading frame 68	83638
214716_at	9.14e-01	8.33e-01	2.12e-01	-6.86897	1.05e-02	BMP2K	BMP2 inducible kinase	55589
210796_x_at	9.14e-01	8.33e-01	2.12e-01	-6.86898	1.14e-02	SIGLEC6	sialic acid binding Ig like lectin 6	946
209975_at	9.14e-01	8.33e-01	2.12e-01	-6.869	1.41e-02	CYP2E1	cytochrome P450 family 2 subfamily E member 1	1571
207811_at	9.14e-01	8.33e-01	2.12e-01	-6.869	1.62e-02	KRT12	keratin 12	3859
206479_at	9.14e-01	8.33e-01	2.12e-01	-6.86902	1.02e-02	TRPM1	transient receptor potential cation channel subfamily M member 1	4308
205639_at	9.14e-01	8.34e-01	-2.12e-01	-6.86906	-2.59e-02	AOAH	acyloxyacyl hydrolase	313
216312_at	9.14e-01	8.34e-01	-2.12e-01	-6.86907	-1.24e-02	ATP2B3	ATPase plasma membrane Ca2+ transporting 3	492
216448_at	9.15e-01	8.34e-01	-2.12e-01	-6.86912	-1.42e-02			
218379_at	9.15e-01	8.34e-01	-2.11e-01	-6.86918	-1.54e-02	RBM7	RNA binding motif protein 7	10179
216144_at	9.15e-01	8.34e-01	-2.11e-01	-6.86919	-1.10e-02			
218932_at	9.15e-01	8.34e-01	2.11e-01	-6.8692	7.09e-03	ZNHIT6	zinc finger HIT-type containing 6	54680
215171_s_at	9.15e-01	8.34e-01	-2.11e-01	-6.86925	-7.58e-03	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)	10440
201576_s_at	9.15e-01	8.34e-01	-2.11e-01	-6.86926	-8.53e-03	TMPPE///GLB1	transmembrane protein with metallophosphoesterase domain///galactosidase beta 1	643853///2720
215638_at	9.15e-01	8.34e-01	-2.11e-01	-6.86927	-9.44e-03	ERBB3	erb-b2 receptor tyrosine kinase 3	2065
214750_at	9.15e-01	8.34e-01	2.11e-01	-6.86928	2.53e-02	PLAC4	placenta specific 4	191585
215758_x_at	9.15e-01	8.34e-01	-2.11e-01	-6.8693	-1.17e-02	ZNF93	zinc finger protein 93	81931
216626_at	9.15e-01	8.35e-01	-2.11e-01	-6.86933	-1.14e-02			
205654_at	9.15e-01	8.35e-01	2.11e-01	-6.86933	1.48e-02	C4BPA	complement component 4 binding protein alpha	722
206748_s_at	9.15e-01	8.35e-01	-2.10e-01	-6.86936	-2.04e-02	SPAG9	sperm associated antigen 9	9043
203655_at	9.15e-01	8.35e-01	2.10e-01	-6.8694	1.26e-02	XRCC1	X-ray repair cross complementing 1	7515
212722_s_at	9.15e-01	8.35e-01	-2.10e-01	-6.86944	-8.74e-03	JMJD6	arginine demethylase and lysine hydroxylase	23210
216886_at	9.15e-01	8.35e-01	2.10e-01	-6.86945	8.66e-03	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit	1137
219592_at	9.15e-01	8.35e-01	-2.10e-01	-6.86945	-6.44e-03	MCPH1	microcephalin 1	79648
212725_s_at	9.15e-01	8.35e-01	-2.10e-01	-6.86946	-7.88e-03	TUG1	taurine up-regulated 1 (non-protein coding)	55000
216021_s_at	9.15e-01	8.35e-01	-2.10e-01	-6.86953	-9.36e-03	GLRA3	glycine receptor alpha 3	8001
219589_s_at	9.15e-01	8.35e-01	2.10e-01	-6.86953	1.35e-02	TMEM143	transmembrane protein 143	55260
204033_at	9.15e-01	8.35e-01	2.10e-01	-6.86954	9.14e-03	TRIP13	thyroid hormone receptor interactor 13	9319
214782_at	9.15e-01	8.35e-01	2.10e-01	-6.86955	1.51e-02	CTTN	cortactin	2017
215962_at	9.15e-01	8.35e-01	2.09e-01	-6.86956	1.09e-02			
211412_at	9.15e-01	8.35e-01	2.09e-01	-6.86956	9.74e-03	PADI4	peptidyl arginine deiminase 4	23569
221232_s_at	9.15e-01	8.35e-01	-2.09e-01	-6.86957	-2.10e-02	ANKRD2	ankyrin repeat domain 2	26287
205894_at	9.16e-01	8.36e-01	2.09e-01	-6.86963	1.16e-02	ARSE	arylsulfatase E (chondrodysplasia punctata 1)	415
213670_x_at	9.16e-01	8.36e-01	-2.09e-01	-6.86964	-1.38e-02	NSUN5P1	NOP2/Sun RNA methyltransferase family member 5 pseudogene 1	155400
217752_s_at	9.16e-01	8.36e-01	-2.09e-01	-6.86969	-8.26e-03	CNDP2	CNDP dipeptidase 2 (metallopeptidase M20 family)	55748
221753_at	9.16e-01	8.36e-01	-2.09e-01	-6.86973	-1.48e-02	SSH1	slingshot protein phosphatase 1	54434
211332_x_at	9.16e-01	8.36e-01	-2.09e-01	-6.86973	-6.99e-03	HFE	hemochromatosis	3077
214401_at	9.16e-01	8.36e-01	2.09e-01	-6.86976	1.39e-02	PAX1	paired box 1	5075
215697_at	9.16e-01	8.36e-01	-2.09e-01	-6.86976	-1.29e-02			
209401_s_at	9.16e-01	8.36e-01	2.08e-01	-6.8698	1.18e-02	SLC12A4	solute carrier family 12 member 4	6560
219781_s_at	9.16e-01	8.36e-01	-2.08e-01	-6.86984	-1.08e-02	ZNF771	zinc finger protein 771	51333
201453_x_at	9.16e-01	8.36e-01	-2.08e-01	-6.86985	-9.08e-03	RHEB	Ras homolog enriched in brain	6009
207487_at	9.16e-01	8.37e-01	2.08e-01	-6.86986	1.54e-02			
202207_at	9.16e-01	8.37e-01	2.08e-01	-6.86987	3.14e-02	ARL4C	ADP ribosylation factor like GTPase 4C	10123
213272_s_at	9.16e-01	8.37e-01	-2.08e-01	-6.86987	-1.30e-02	TMEM159	transmembrane protein 159	57146
209326_at	9.16e-01	8.37e-01	2.08e-01	-6.86987	6.31e-03	SLC35A2	solute carrier family 35 member A2	7355
210600_s_at	9.16e-01	8.37e-01	-2.08e-01	-6.86991	-1.28e-02	GRK4	G protein-coupled receptor kinase 4	2868
222094_at	9.16e-01	8.37e-01	2.08e-01	-6.86995	1.01e-02	SLX1A-SULT1A3///SLX1A///SULT1A4///SLX1B///SULT1A3	SLX1A-SULT1A3 readthrough (NMD candidate)///SLX1 homolog A, structure-specific endonuclease subunit///sulfotransferase family 1A member 4///SLX1 homolog B, structure-specific endonuclease subunit///sulfotransferase family 1A member 3	100526830///548593///445329///79008///6818
214707_x_at	9.16e-01	8.37e-01	-2.08e-01	-6.86997	-1.95e-02	ALMS1	ALMS1, centrosome and basal body associated protein	7840
217206_at	9.16e-01	8.37e-01	-2.08e-01	-6.86998	-1.13e-02			
202260_s_at	9.16e-01	8.37e-01	-2.08e-01	-6.86998	-1.76e-02	STXBP1	syntaxin binding protein 1	6812
221426_s_at	9.16e-01	8.37e-01	2.07e-01	-6.87	9.68e-03	OR3A3	olfactory receptor family 3 subfamily A member 3	8392
216264_s_at	9.16e-01	8.37e-01	-2.07e-01	-6.87002	-1.36e-02	LAMB2	laminin subunit beta 2	3913
215610_at	9.16e-01	8.37e-01	2.07e-01	-6.87004	1.07e-02			
215840_at	9.16e-01	8.37e-01	-2.07e-01	-6.87004	-1.25e-02	DNAH2	dynein axonemal heavy chain 2	146754
209580_s_at	9.16e-01	8.37e-01	2.07e-01	-6.87009	9.77e-03	MBD4	methyl-CpG binding domain 4, DNA glycosylase	8930
214811_at	9.16e-01	8.37e-01	-2.07e-01	-6.8701	-1.42e-02	RIMBP2	RIMS binding protein 2	23504
205307_s_at	9.16e-01	8.38e-01	-2.07e-01	-6.87013	-1.29e-02	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)	8564
210359_at	9.16e-01	8.38e-01	-2.07e-01	-6.87014	-1.16e-02	MTSS1	metastasis suppressor 1	9788
203439_s_at	9.17e-01	8.38e-01	2.07e-01	-6.87017	1.17e-02	STC2	stanniocalcin 2	8614
209871_s_at	9.17e-01	8.38e-01	2.07e-01	-6.87018	2.89e-02	APBA2	amyloid beta precursor protein binding family A member 2	321
37433_at	9.17e-01	8.38e-01	-2.06e-01	-6.87028	-8.38e-03	PIAS2	protein inhibitor of activated STAT 2	9063
220529_at	9.17e-01	8.38e-01	-2.06e-01	-6.87028	-1.33e-02	FLJ11710	uncharacterized protein FLJ11710	79904
221963_x_at	9.17e-01	8.38e-01	-2.06e-01	-6.87031	-9.06e-03	ZNF587B	zinc finger protein 587B	100293516
217466_x_at	9.17e-01	8.38e-01	-2.06e-01	-6.87032	-1.10e-02	SNORA64///RPS2	small nucleolar RNA, H/ACA box 64///ribosomal protein S2	26784///6187
221279_at	9.17e-01	8.38e-01	-2.06e-01	-6.87033	-1.21e-02	GDAP1	ganglioside induced differentiation associated protein 1	54332
205798_at	9.17e-01	8.38e-01	-2.06e-01	-6.87039	-4.05e-02	IL7R	interleukin 7 receptor	3575
206998_x_at	9.17e-01	8.39e-01	-2.05e-01	-6.87045	-1.02e-02	PRB3	proline rich protein BstNI subfamily 3	5544
219964_at	9.17e-01	8.39e-01	2.05e-01	-6.87047	1.13e-02	ST7L	suppression of tumorigenicity 7 like	54879
222051_s_at	9.17e-01	8.39e-01	2.05e-01	-6.87048	6.95e-03	E2F5	E2F transcription factor 5	1875
219475_at	9.17e-01	8.39e-01	2.05e-01	-6.87049	1.37e-02	OSGIN1	oxidative stress induced growth inhibitor 1	29948
201858_s_at	9.17e-01	8.39e-01	2.05e-01	-6.87051	3.16e-02	SRGN	serglycin	5552
212670_at	9.17e-01	8.39e-01	-2.05e-01	-6.87057	-2.60e-02	ELN	elastin	2006
211619_s_at	9.17e-01	8.39e-01	2.05e-01	-6.87057	1.96e-02	ALPPL2///ALPP	alkaline phosphatase, placental like 2///alkaline phosphatase, placental	251///250
201131_s_at	9.18e-01	8.39e-01	2.04e-01	-6.87063	1.08e-02	CDH1	cadherin 1	999
211892_s_at	9.18e-01	8.39e-01	-2.04e-01	-6.87065	-6.83e-03	PTGIS	prostaglandin I2 (prostacyclin) synthase	5740
214347_s_at	9.18e-01	8.40e-01	-2.04e-01	-6.87071	-1.55e-02	DDC	dopa decarboxylase	1644
218392_x_at	9.18e-01	8.40e-01	-2.04e-01	-6.87071	-1.16e-02	SFXN1	sideroflexin 1	94081
222340_at	9.18e-01	8.40e-01	2.04e-01	-6.87073	1.30e-02			
209145_s_at	9.18e-01	8.40e-01	-2.04e-01	-6.87075	-1.03e-02	CBFA2T2	CBFA2/RUNX1 translocation partner 2	9139
210338_s_at	9.18e-01	8.40e-01	-2.04e-01	-6.87081	-2.24e-02	SNORD14D///SNORD14C///HSPA8	small nucleolar RNA, C/D box 14D///small nucleolar RNA, C/D box 14C///heat shock protein family A (Hsp70) member 8	85390///85389///3312
215199_at	9.18e-01	8.40e-01	-2.04e-01	-6.87082	-1.50e-02	CALD1	caldesmon 1	800
216340_s_at	9.18e-01	8.40e-01	-2.03e-01	-6.87089	-1.56e-02	CYP2A7P1	cytochrome P450 family 2 subfamily A member 7 pseudogene 1	1550
205319_at	9.18e-01	8.40e-01	2.03e-01	-6.87089	1.04e-02	PSCA	prostate stem cell antigen	8000
214360_at	9.18e-01	8.40e-01	2.03e-01	-6.87093	1.39e-02	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	6597
214145_s_at	9.19e-01	8.41e-01	2.03e-01	-6.87096	1.26e-02	SPTB	spectrin beta, erythrocytic	6710
217381_s_at	9.19e-01	8.41e-01	2.03e-01	-6.87097	1.10e-02	TARP	TCR gamma alternate reading frame protein	445347
207496_at	9.19e-01	8.41e-01	2.03e-01	-6.871	1.25e-02	MS4A2	membrane spanning 4-domains A2	2206
215497_s_at	9.19e-01	8.41e-01	2.02e-01	-6.87104	9.70e-03	WDTC1	WD and tetratricopeptide repeats 1	23038
207450_s_at	9.19e-01	8.41e-01	2.02e-01	-6.87104	1.85e-02	POU6F2	POU class 6 homeobox 2	11281
208805_at	9.19e-01	8.41e-01	-2.02e-01	-6.87107	-9.53e-03	KIAA0391///PSMA6	KIAA0391///proteasome subunit alpha 6	9692///5687
204544_at	9.19e-01	8.41e-01	2.02e-01	-6.87107	1.06e-02	HPS5	HPS5, biogenesis of lysosomal organelles complex 2 subunit 2	11234
219768_at	9.19e-01	8.41e-01	2.02e-01	-6.87108	3.18e-02	VTCN1	V-set domain containing T cell activation inhibitor 1	79679
204461_x_at	9.19e-01	8.41e-01	-2.02e-01	-6.87108	-1.88e-02	RAD1	RAD1 checkpoint DNA exonuclease	5810
203949_at	9.19e-01	8.41e-01	-2.02e-01	-6.87109	-8.68e-03	MPO	myeloperoxidase	4353
210570_x_at	9.19e-01	8.41e-01	2.02e-01	-6.87114	1.28e-02	MAPK9	mitogen-activated protein kinase 9	5601
208227_x_at	9.19e-01	8.41e-01	-2.02e-01	-6.87116	-1.34e-02	ADAM22	ADAM metallopeptidase domain 22	53616
211825_s_at	9.19e-01	8.41e-01	-2.02e-01	-6.87116	-1.45e-02	FLI1	Fli-1 proto-oncogene, ETS transcription factor	2313
205981_s_at	9.19e-01	8.41e-01	-2.02e-01	-6.87118	-1.33e-02	ING2	inhibitor of growth family member 2	3622
222130_s_at	9.19e-01	8.42e-01	-2.02e-01	-6.87121	-1.04e-02	MRM2	mitochondrial rRNA methyltransferase 2	29960
213806_at	9.19e-01	8.42e-01	2.01e-01	-6.87125	2.24e-02	PURA	purine rich element binding protein A	5813
211198_s_at	9.19e-01	8.42e-01	-2.01e-01	-6.8713	-1.54e-02	ICOSLG	inducible T-cell costimulator ligand	23308
208063_s_at	9.19e-01	8.42e-01	-2.01e-01	-6.87131	-2.17e-02	CAPN9	calpain 9	10753
211226_at	9.19e-01	8.42e-01	-2.01e-01	-6.87132	-1.66e-02	GALR2	galanin receptor 2	8811
210420_at	9.19e-01	8.42e-01	2.01e-01	-6.87134	1.06e-02	SLC24A1	solute carrier family 24 member 1	9187
206548_at	9.19e-01	8.42e-01	-2.01e-01	-6.87136	-2.19e-02			
200837_at	9.19e-01	8.42e-01	2.01e-01	-6.87137	1.13e-02	BCAP31	B-cell receptor-associated protein 31	10134
221160_s_at	9.19e-01	8.42e-01	2.01e-01	-6.87138	2.07e-02	CABP5	calcium binding protein 5	56344
208974_x_at	9.19e-01	8.42e-01	2.01e-01	-6.87138	1.07e-02	KPNB1	karyopherin subunit beta 1	3837
210587_at	9.19e-01	8.42e-01	2.01e-01	-6.8714	1.18e-02	INHBE	inhibin beta E subunit	83729
212426_s_at	9.19e-01	8.42e-01	-2.01e-01	-6.87141	-6.18e-03	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta	10971
222074_at	9.19e-01	8.42e-01	2.00e-01	-6.87146	1.17e-02	UROD	uroporphyrinogen decarboxylase	7389
206808_at	9.19e-01	8.42e-01	2.00e-01	-6.87147	9.93e-03	HNRNPA3P1	heterogeneous nuclear ribonucleoprotein A3 pseudogene 1	10151
219457_s_at	9.19e-01	8.43e-01	-2.00e-01	-6.8715	-1.35e-02	RIN3	Ras and Rab interactor 3	79890
206676_at	9.20e-01	8.43e-01	2.00e-01	-6.87154	1.49e-02	CEACAM8	carcinoembryonic antigen related cell adhesion molecule 8	1088
211124_s_at	9.20e-01	8.43e-01	-2.00e-01	-6.87157	-1.01e-02	KITLG	KIT ligand	4254
216577_at	9.20e-01	8.43e-01	2.00e-01	-6.8716	9.17e-03			
220128_s_at	9.20e-01	8.43e-01	-2.00e-01	-6.87161	-1.09e-02	NIPAL2	NIPA like domain containing 2	79815
215097_at	9.20e-01	8.43e-01	2.00e-01	-6.87162	8.78e-03	CAPZB	capping actin protein of muscle Z-line beta subunit	832
218674_at	9.20e-01	8.43e-01	-2.00e-01	-6.87163	-9.71e-03	TRAPPC13	trafficking protein particle complex 13	80006
206721_at	9.20e-01	8.43e-01	1.99e-01	-6.87166	1.41e-02	CCDC181	coiled-coil domain containing 181	57821
217186_at	9.20e-01	8.43e-01	-1.99e-01	-6.87166	-1.36e-02	ZNF259P1	zinc finger protein 259 pseudogene 1	442240
216570_x_at	9.20e-01	8.43e-01	-1.99e-01	-6.87167	-7.95e-03			
205610_at	9.20e-01	8.43e-01	-1.99e-01	-6.87168	-7.83e-03	MYOM1	myomesin 1	8736
217152_at	9.20e-01	8.43e-01	-1.99e-01	-6.8717	-1.43e-02			
208291_s_at	9.20e-01	8.43e-01	-1.99e-01	-6.87172	-9.68e-03	TH	tyrosine hydroxylase	7054
209204_at	9.20e-01	8.43e-01	-1.99e-01	-6.87172	-1.03e-02	LMO4	LIM domain only 4	8543
219107_at	9.20e-01	8.43e-01	1.99e-01	-6.87173	1.53e-02	BCAN	brevican	63827
207455_at	9.20e-01	8.44e-01	1.99e-01	-6.87175	9.54e-03	P2RY1	purinergic receptor P2Y1	5028
208427_s_at	9.20e-01	8.44e-01	-1.99e-01	-6.87175	-8.37e-03	ELAVL2	ELAV like neuron-specific RNA binding protein 2	1993
211486_s_at	9.20e-01	8.44e-01	-1.99e-01	-6.87182	-1.39e-02	KCNQ2	potassium voltage-gated channel subfamily Q member 2	3785
214809_at	9.20e-01	8.44e-01	-1.99e-01	-6.87183	-9.51e-03	LOC100294145	uncharacterized LOC100294145	100294145
217497_at	9.20e-01	8.44e-01	-1.98e-01	-6.87185	-1.26e-02	TYMP	thymidine phosphorylase	1890
212309_at	9.20e-01	8.44e-01	-1.98e-01	-6.87189	-1.19e-02	CLASP2	cytoplasmic linker associated protein 2	23122
201852_x_at	9.20e-01	8.44e-01	1.98e-01	-6.87195	3.48e-02	COL3A1	collagen type III alpha 1 chain	1281
211532_x_at	9.20e-01	8.44e-01	1.98e-01	-6.87197	1.47e-02	KIR2DS2	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2	100132285
210703_at	9.21e-01	8.44e-01	1.98e-01	-6.87199	8.32e-03			
201173_x_at	9.21e-01	8.45e-01	-1.98e-01	-6.87201	-8.48e-03	NUDC	nuclear distribution C, dynein complex regulator	10726
213749_at	9.21e-01	8.45e-01	1.97e-01	-6.8721	1.70e-02	MASP1	mannan binding lectin serine peptidase 1	5648
201537_s_at	9.21e-01	8.45e-01	1.97e-01	-6.87213	1.61e-02	DUSP3	dual specificity phosphatase 3	1845
212249_at	9.21e-01	8.45e-01	-1.97e-01	-6.87214	-1.53e-02	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1	5295
204828_at	9.21e-01	8.45e-01	1.97e-01	-6.87218	1.11e-02	RAD9A	RAD9 checkpoint clamp component A	5883
209976_s_at	9.21e-01	8.45e-01	1.97e-01	-6.87219	1.15e-02	CYP2E1	cytochrome P450 family 2 subfamily E member 1	1571
220855_at	9.21e-01	8.45e-01	-1.97e-01	-6.87221	-1.37e-02	CLTC-IT1	CLTC intronic transcript 1 (non-protein coding)	100506863
201629_s_at	9.21e-01	8.45e-01	-1.97e-01	-6.87224	-1.51e-02	ACP1	acid phosphatase 1, soluble	52
221044_s_at	9.21e-01	8.45e-01	1.97e-01	-6.87224	1.73e-02	TRIM6-TRIM34///TRIM34	TRIM6-TRIM34 readthrough///tripartite motif containing 34	445372///53840
220445_s_at	9.21e-01	8.46e-01	1.96e-01	-6.87228	9.05e-03	CSAG2///CSAG3	CSAG family member 2///CSAG family member 3	102723547///389903
214223_at	9.21e-01	8.46e-01	1.96e-01	-6.8723	1.72e-02	PTP4A3	protein tyrosine phosphatase type IVA, member 3	11156
211125_x_at	9.21e-01	8.46e-01	1.96e-01	-6.87231	1.69e-02	GRIN1	glutamate ionotropic receptor NMDA type subunit 1	2902
220013_at	9.21e-01	8.46e-01	-1.96e-01	-6.87235	-1.88e-02	EPHX3	epoxide hydrolase 3	79852
206307_s_at	9.21e-01	8.46e-01	1.96e-01	-6.87235	1.53e-02	FOXD1	forkhead box D1	2297
213950_s_at	9.21e-01	8.46e-01	-1.96e-01	-6.87237	-1.30e-02	PPP3CC	protein phosphatase 3 catalytic subunit gamma	5533
216731_s_at	9.21e-01	8.46e-01	-1.96e-01	-6.87239	-1.28e-02			
219359_at	9.22e-01	8.46e-01	1.96e-01	-6.87242	2.37e-02	PGGHG	protein-glucosylgalactosylhydroxylysine glucosidase	80162
211788_s_at	9.22e-01	8.46e-01	1.96e-01	-6.87242	1.06e-02	HAUS7///TREX2	HAUS augmin like complex subunit 7///three prime repair exonuclease 2	55559///11219
